bill_no,line_no,product_code,qty,unit_price,line_type,ts
S02/20240527/00001,1,P102674,1,496.43,SALE,2024-05-27T15:34:38
S02/20240527/00001,2,P108017,3,103.22,SALE,2024-05-27T15:34:38
S02/20240527/00001,3,P100044,4,737.05,SALE,2024-05-27T15:34:38
S02/20240527/00001,4,TAX,1,443.14,TAX,2024-05-27T15:34:38
S02/20240527/00001,5,TENDER,1,4197.43,TENDER,2024-05-27T15:34:38
S02/20240527/00002,1,P108326,2,473.88,SALE,2024-05-27T13:37:59
S02/20240527/00002,2,P103927,4,206.11,SALE,2024-05-27T13:37:59
S02/20240527/00002,3,P101884,2,352.98,SALE,2024-05-27T13:37:59
S02/20240527/00002,4,P100693,2,99.05,SALE,2024-05-27T13:37:59
S02/20240527/00002,5,P101023,1,193.95,SALE,2024-05-27T13:37:59
S02/20240527/00002,6,P103806,1,305.95,SALE,2024-05-27T13:37:59
S02/20240527/00002,7,P100233,1,67.07,SALE,2024-05-27T13:37:59
S02/20240527/00002,8,P107432,2,41.96,SALE,2024-05-27T13:37:59
S02/20240527/00002,9,P106130,2,1254.95,SALE,2024-05-27T13:37:59
S02/20240527/00002,10,TAX,1,292.57,TAX,2024-05-27T13:37:59
S02/20240527/00002,11,TENDER,1,6129.62,TENDER,2024-05-27T13:37:59
S02/20240527/00003,1,P104212,1,401.95,SALE,2024-05-27T12:46:54
S02/20240527/00003,2,P103661,2,118.10,SALE,2024-05-27T12:46:54
S02/20240527/00003,3,P104089,3,335.03,SALE,2024-05-27T12:46:54
S02/20240527/00003,4,TAX,1,295.78,TAX,2024-05-27T12:46:54
S02/20240527/00003,5,TENDER,1,1939.02,TENDER,2024-05-27T12:46:54
S02/20240527/00004,1,P103178,2,21.21,SALE,2024-05-27T11:31:48
S02/20240527/00004,2,P100074,2,57.78,SALE,2024-05-27T11:31:48
S02/20240527/00004,3,P106415,1,911.99,SALE,2024-05-27T11:31:48
S02/20240527/00004,4,P101622,1,259.77,SALE,2024-05-27T11:31:48
S02/20240527/00004,5,P107775,1,755.55,SALE,2024-05-27T11:31:48
S02/20240527/00004,6,P102566,4,415.94,SALE,2024-05-27T11:31:48
S02/20240527/00004,7,P101564,2,155.83,SALE,2024-05-27T11:31:48
S02/20240527/00004,8,P100005,2,103.45,SALE,2024-05-27T11:31:48
S02/20240527/00004,9,TAX,1,350.15,TAX,2024-05-27T11:31:48
S02/20240527/00004,10,TENDER,1,4617.76,TENDER,2024-05-27T11:31:48
S02/20240527/00005,1,P100367,3,537.90,SALE,2024-05-27T15:13:29
S02/20240527/00005,2,P104212,1,401.95,SALE,2024-05-27T15:13:29
S02/20240527/00005,3,TAX,1,362.82,TAX,2024-05-27T15:13:29
S02/20240527/00005,4,TENDER,1,2378.47,TENDER,2024-05-27T15:13:29
S02/20240527/00006,1,P106158,1,564.54,SALE,2024-05-27T17:35:16
S02/20240527/00006,2,P104270,2,1036.53,SALE,2024-05-27T17:35:16
S02/20240527/00006,3,P102502,2,366.79,SALE,2024-05-27T17:35:16
S02/20240527/00006,4,P104858,3,297.94,SALE,2024-05-27T17:35:16
S02/20240527/00006,5,P102947,2,59.21,SALE,2024-05-27T17:35:16
S02/20240527/00006,6,P105980,3,263.95,SALE,2024-05-27T17:35:16
S02/20240527/00006,7,TAX,1,466.20,TAX,2024-05-27T17:35:16
S02/20240527/00006,8,TENDER,1,5641.47,TENDER,2024-05-27T17:35:16
S02/20240527/00007,1,P103465,1,27.30,SALE,2024-05-27T16:32:28
S02/20240527/00007,2,P104064,2,318.07,SALE,2024-05-27T16:32:28
S02/20240527/00007,3,P107863,2,489.79,SALE,2024-05-27T16:32:28
S02/20240527/00007,4,P107605,2,1290.76,SALE,2024-05-27T16:32:28
