bill_no,line_no,product_code,qty,unit_price,line_type,ts
S02/20240507/00001,1,P102290,1,547.95,SALE,2024-05-07T07:53:17
S02/20240507/00001,2,P103864,1,452.72,SALE,2024-05-07T07:53:17
S02/20240507/00001,3,P103927,2,206.11,SALE,2024-05-07T07:53:17
S02/20240507/00001,4,P106174,1,229.89,SALE,2024-05-07T07:53:17
S02/20240507/00001,5,P100019,1,64.89,SALE,2024-05-07T07:53:17
S02/20240507/00001,6,P106388,2,1042.36,SALE,2024-05-07T07:53:17
S02/20240507/00001,7,P101384,1,42.99,SALE,2024-05-07T07:53:17
S02/20240507/00001,8,P107708,2,163.95,SALE,2024-05-07T07:53:17
S02/20240507/00001,9,P103896,2,200.95,SALE,2024-05-07T07:53:17
S02/20240507/00001,10,TAX,1,195.17,TAX,2024-05-07T07:53:17
S02/20240507/00001,11,TENDER,1,4760.35,TENDER,2024-05-07T07:53:17
S02/20240507/00002,1,P104427,2,462.16,SALE,2024-05-07T13:16:41
S02/20240507/00002,2,P103517,1,160.29,SALE,2024-05-07T13:16:41
S02/20240507/00002,3,P100761,4,51.26,SALE,2024-05-07T13:16:41
S02/20240507/00002,4,P100156,5,1576.32,SALE,2024-05-07T13:16:41
S02/20240507/00002,5,P100781,1,611.95,SALE,2024-05-07T13:16:41
S02/20240507/00002,6,TAX,1,286.78,TAX,2024-05-07T13:16:41
S02/20240507/00002,7,TENDER,1,10069.98,TENDER,2024-05-07T13:16:41
S02/20240507/00003,1,P106181,5,885.95,SALE,2024-05-07T13:23:38
S02/20240507/00003,2,P102993,3,293.96,SALE,2024-05-07T13:23:38
S02/20240507/00003,3,P105511,1,270.77,SALE,2024-05-07T13:23:38
S02/20240507/00003,4,TAX,1,92.83,TAX,2024-05-07T13:23:38
S02/20240507/00003,5,TENDER,1,5675.23,TENDER,2024-05-07T13:23:38
S02/20240507/00004,1,P101177,1,150.26,SALE,2024-05-07T18:28:08
S02/20240507/00004,2,P107365,3,934.48,SALE,2024-05-07T18:28:08
S02/20240507/00004,3,P106651,4,855.95,SALE,2024-05-07T18:28:08
S02/20240507/00004,4,P105677,2,89.95,SALE,2024-05-07T18:28:08
S02/20240507/00004,5,P105882,1,221.21,SALE,2024-05-07T18:28:08
S02/20240507/00004,6,TAX,1,416.13,TAX,2024-05-07T18:28:08
S02/20240507/00004,7,TENDER,1,7194.74,TENDER,2024-05-07T18:28:08
S02/20240507/00005,1,P106391,1,747.95,SALE,2024-05-07T16:38:43
S02/20240507/00005,2,P104251,1,79.68,SALE,2024-05-07T16:38:43
S02/20240507/00005,3,P104072,1,723.57,SALE,2024-05-07T16:38:43
S02/20240507/00005,4,P108149,3,985.90,SALE,2024-05-07T16:38:43
S02/20240507/00005,5,TAX,1,87.92,TAX,2024-05-07T16:38:43
S02/20240507/00005,6,TENDER,1,4596.82,TENDER,2024-05-07T16:38:43
S02/20240507/00006,1,P100112,1,91.95,SALE,2024-05-07T12:14:50
S02/20240507/00006,2,P102993,4,293.96,SALE,2024-05-07T12:14:50
S02/20240507/00006,3,P104454,2,47.84,SALE,2024-05-07T12:14:50
S02/20240507/00006,4,P103904,2,1081.09,SALE,2024-05-07T12:14:50
S02/20240507/00006,5,P104446,2,52.95,SALE,2024-05-07T12:14:50
S02/20240507/00006,6,P102091,2,87.60,SALE,2024-05-07T12:14:50
S02/20240507/00006,7,TAX,1,207.30,TAX,2024-05-07T12:14:50
S02/20240507/00006,8,TENDER,1,4014.05,TENDER,2024-05-07T12:14:50
S02/20240507/00007,1,P106783,1,87.95,SALE,2024-05-07T17:52:33
S02/20240507/00007,2,P106228,1,43.95,SALE,2024-05-07T17:52:33
S02/20240507/00007,3,P107705,1,706.38,SALE,2024-05-07T17:52:33
S02/20240507/00007,4,TAX,1,108.51,TAX,2024-05-07T17:52:33
S02/20240507/00007,5,TENDER,1,946.79,TENDER,2024-05-07T17:52:33
S02/20240507/00008,1,P101444,3,834.95,SALE,2024-05-07T21:20:40
S02/20240507/00008,2,P107354,1,205.43,SALE,2024-05-07T21:20:40
S02/20240507/00008,3,P108239,3,256.06,SALE,2024-05-07T21:20:40
S02/20240507/00008,4,P105594,1,317.30,SALE,2024-05-07T21:20:40
S02/20240507/00008,5,P106254,2,1135.50,SALE,2024-05-07T21:20:40
S02/20240507/00008,6,TAX,1,326.24,TAX,2024-05-07T21:20:40
S02/20240507/00008,7,TENDER,1,6393.00,TENDER,2024-05-07T21:20:40
S02/20240507/00009,1,P102510,6,35.56,SALE,2024-05-07T16:38:00
S02/20240507/00009,2,P107848,2,267.41,SALE,2024-05-07T16:38:00
S02/20240507/00009,3,P103958,2,30.95,SALE,2024-05-07T16:38:00
S02/20240507/00009,4,P104980,3,69.95,SALE,2024-05-07T16:38:00
S02/20240507/00009,5,TAX,1,73.98,TAX,2024-05-07T16:38:00
S02/20240507/00009,6,TENDER,1,1093.91,TENDER,2024-05-07T16:38:00
S02/20240507/00010,1,P107385,2,797.95,SALE,2024-05-07T16:05:06
S02/20240507/00010,2,P100649,1,592.52,SALE,2024-05-07T16:05:06
S02/20240507/00010,3,P102142,3,93.89,SALE,2024-05-07T16:05:06
S02/20240507/00010,4,P105035,2,158.77,SALE,2024-05-07T16:05:06
S02/20240507/00010,5,P106106,1,219.14,SALE,2024-05-07T16:05:06
S02/20240507/00010,6,TAX,1,162.95,TAX,2024-05-07T16:05:06
S02/20240507/00010,7,TENDER,1,3169.72,TENDER,2024-05-07T16:05:06
S02/20240507/00011,1,P100287,2,218.95,SALE,2024-05-07T18:35:04
S02/20240507/00011,2,P106424,2,535.14,SALE,2024-05-07T18:35:04
S02/20240507/00011,3,P102801,3,99.95,SALE,2024-05-07T18:35:04
S02/20240507/00011,4,P102230,3,313.70,SALE,2024-05-07T18:35:04
S02/20240507/00011,5,TAX,1,329.43,TAX,2024-05-07T18:35:04
S02/20240507/00011,6,TENDER,1,3078.56,TENDER,2024-05-07T18:35:04
S02/20240507/00012,1,P107337,2,365.85,SALE,2024-05-07T18:33:24
S02/20240507/00012,2,P100974,2,39.19,SALE,2024-05-07T18:33:24
S02/20240507/00012,3,P105260,2,72.61,SALE,2024-05-07T18:33:24
S02/20240507/00012,4,P106566,2,229.43,SALE,2024-05-07T18:33:24
S02/20240507/00012,5,P104526,2,340.46,SALE,2024-05-07T18:33:24
S02/20240507/00012,6,P101859,1,68.39,SALE,2024-05-07T18:33:24
S02/20240507/00012,7,TAX,1,182.78,TAX,2024-05-07T18:33:24
S02/20240507/00012,8,TENDER,1,2346.25,TENDER,2024-05-07T18:33:24
S02/20240507/00013,1,P106671,3,101.77,SALE,2024-05-07T19:22:41
S02/20240507/00013,2,P102585,2,516.36,SALE,2024-05-07T19:22:41
S02/20240507/00013,3,P102735,1,517.39,SALE,2024-05-07T19:22:41
S02/20240507/00013,4,P105219,2,653.26,SALE,2024-05-07T19:22:41
S02/20240507/00013,5,P102114,1,128.95,SALE,2024-05-07T19:22:41
S02/20240507/00013,6,P102626,2,344.82,SALE,2024-05-07T19:22:41
S02/20240507/00013,7,TAX,1,484.41,TAX,2024-05-07T19:22:41
S02/20240507/00013,8,TENDER,1,4464.94,TENDER,2024-05-07T19:22:41
S02/20240507/00014,1,P106669,1,102.72,SALE,2024-05-07T12:54:09
