bill_no;line_no;item_code;quantity;rate;type;txn_time
S06/20241013/00001;1;P102909;3;48.95;SALE;13-10-2024 20:10:27
S06/20241013/00001;2;P101515;3;60.18;SALE;13-10-2024 20:10:27
S06/20241013/00001;3;DISC;1;-28.57;DISCOUNT;13-10-2024 20:10:27
S06/20241013/00001;4;TAX;1;0.00;TAX;13-10-2024 20:10:27
S06/20241013/00001;5;TENDER;1;298.82;TENDER;13-10-2024 20:10:27
S06/20241013/00002;1;P107605;3;1234.07;SALE;13-10-2024 15:07:29
S06/20241013/00002;2;P107952;1;1852.40;SALE;13-10-2024 15:07:29
S06/20241013/00002;3;TAX;1;444.27;TAX;13-10-2024 15:07:29
S06/20241013/00002;4;TENDER;1;5998.88;TENDER;13-10-2024 15:07:29
S06/20241013/00003;1;P101825;2;174.50;SALE;13-10-2024 11:01:45
S06/20241013/00003;2;P102035;1;493.95;SALE;13-10-2024 11:01:45
S06/20241013/00003;3;P105313;1;51.83;SALE;13-10-2024 11:01:45
S06/20241013/00003;4;P104257;1;42.95;SALE;13-10-2024 11:01:45
S06/20241013/00003;5;P100441;1;509.29;SALE;13-10-2024 11:01:45
S06/20241013/00003;6;P105490;3;154.49;SALE;13-10-2024 11:01:45
S06/20241013/00003;7;P103757;4;159.40;SALE;13-10-2024 11:01:45
S06/20241013/00003;8;P101825;-2;174.50;VOID;13-10-2024 11:01:45
S06/20241013/00003;9;P102035;-1;493.95;VOID;13-10-2024 11:01:45
S06/20241013/00003;10;P105313;-1;51.83;VOID;13-10-2024 11:01:45
S06/20241013/00003;11;P104257;-1;42.95;VOID;13-10-2024 11:01:45
S06/20241013/00003;12;P100441;-1;509.29;VOID;13-10-2024 11:01:45
S06/20241013/00003;13;P105490;-3;154.49;VOID;13-10-2024 11:01:45
S06/20241013/00003;14;P103757;-4;159.40;VOID;13-10-2024 11:01:45
S06/20241013/00003;15;TAX;1;0.00;TAX;13-10-2024 11:01:45
S06/20241013/00003;16;TENDER;1;0.00;TENDER;13-10-2024 11:01:45
S06/20241013/00004;1;P108346;3;534.07;SALE;13-10-2024 17:20:09
S06/20241013/00004;2;P105890;1;1196.88;SALE;13-10-2024 17:20:09
S06/20241013/00004;3;P103577;2;100.44;SALE;13-10-2024 17:20:09
S06/20241013/00004;4;P104485;2;643.04;SALE;13-10-2024 17:20:09
S06/20241013/00004;5;DISC;1;-373.03;DISCOUNT;13-10-2024 17:20:09
S06/20241013/00004;6;TAX;1;290.68;TAX;13-10-2024 17:20:09
S06/20241013/00004;7;TENDER;1;4203.70;TENDER;13-10-2024 17:20:09
