bill_no,line_no,product_code,qty,unit_price,line_type,ts
S01/20240220/00001,1,P102014,1,261.84,SALE,2024-02-20T15:45:40
S01/20240220/00001,2,P101410,1,805.24,SALE,2024-02-20T15:45:40
S01/20240220/00001,3,P101899,1,345.29,SALE,2024-02-20T15:45:40
S01/20240220/00001,4,P100095,2,92.95,SALE,2024-02-20T15:45:40
S01/20240220/00001,5,TAX,1,215.21,TAX,2024-02-20T15:45:40
S01/20240220/00001,6,TENDER,1,1813.48,TENDER,2024-02-20T15:45:40
S01/20240220/00002,1,P104439,3,109.14,SALE,2024-02-20T23:23:52
S01/20240220/00002,2,P102593,2,84.95,SALE,2024-02-20T23:23:52
S01/20240220/00002,3,P101884,2,352.98,SALE,2024-02-20T23:23:52
S01/20240220/00002,4,P106624,1,96.88,SALE,2024-02-20T23:23:52
S01/20240220/00002,5,TAX,1,174.23,TAX,2024-02-20T23:23:52
S01/20240220/00002,6,TENDER,1,1474.39,TENDER,2024-02-20T23:23:52
S01/20240220/00003,1,P107568,3,147.18,SALE,2024-02-20T21:52:06
S01/20240220/00003,2,P104956,5,133.95,SALE,2024-02-20T21:52:06
S01/20240220/00003,3,P107242,1,589.95,SALE,2024-02-20T21:52:06
S01/20240220/00003,4,TAX,1,172.13,TAX,2024-02-20T21:52:06
S01/20240220/00003,5,TENDER,1,1873.37,TENDER,2024-02-20T21:52:06
S01/20240220/00004,1,P107549,1,47.87,SALE,2024-02-20T18:18:35
S01/20240220/00004,2,P105707,1,130.64,SALE,2024-02-20T18:18:35
S01/20240220/00004,3,P100494,1,64.52,SALE,2024-02-20T18:18:35
S01/20240220/00004,4,P100549,2,301.95,SALE,2024-02-20T18:18:35
S01/20240220/00004,5,P102397,3,355.28,SALE,2024-02-20T18:18:35
S01/20240220/00004,6,P102755,2,68.95,SALE,2024-02-20T18:18:35
S01/20240220/00004,7,P100164,3,581.13,SALE,2024-02-20T18:18:35
S01/20240220/00004,8,P108046,3,95.35,SALE,2024-02-20T18:18:35
S01/20240220/00004,9,DISC,1,-484.99,DISCOUNT,2024-02-20T18:18:35
S01/20240220/00004,10,TAX,1,536.14,TAX,2024-02-20T18:18:35
