bill_no;line_no;item_code;quantity;rate;type;txn_time
S08/20240624/00001;1;P105740;1;103.24;SALE;24-06-2024 12:03:03
S08/20240624/00001;2;P103144;2;145.27;SALE;24-06-2024 12:03:03
S08/20240624/00001;3;P101218;3;61.39;SALE;24-06-2024 12:03:03
S08/20240624/00001;4;P102202;2;184.86;SALE;24-06-2024 12:03:03
S08/20240624/00001;5;P103197;2;292.95;SALE;24-06-2024 12:03:03
S08/20240624/00001;6;P102243;2;133.95;SALE;24-06-2024 12:03:03
S08/20240624/00001;7;P102409;3;326.59;SALE;24-06-2024 12:03:03
S08/20240624/00001;8;TAX;1;392.87;TAX;24-06-2024 12:03:03
S08/20240624/00001;9;TENDER;1;3174.11;TENDER;24-06-2024 12:03:03
S08/20240624/00002;1;P101421;4;112.02;SALE;24-06-2024 13:57:28
S08/20240624/00002;2;P107542;1;162.57;SALE;24-06-2024 13:57:28
S08/20240624/00002;3;P100511;3;407.54;SALE;24-06-2024 13:57:28
S08/20240624/00002;4;TAX;1;227.37;TAX;24-06-2024 13:57:28
S08/20240624/00002;5;TENDER;1;2060.64;TENDER;24-06-2024 13:57:28
S08/20240624/00003;1;P100761;3;51.26;SALE;24-06-2024 17:43:10
S08/20240624/00003;2;P103855;3;322.11;SALE;24-06-2024 17:43:10
S08/20240624/00003;3;P101156;2;91.80;SALE;24-06-2024 17:43:10
S08/20240624/00003;4;P100100;2;374.32;SALE;24-06-2024 17:43:10
S08/20240624/00003;5;TAX;1;280.65;TAX;24-06-2024 17:43:10
S08/20240624/00003;6;TENDER;1;2333.00;TENDER;24-06-2024 17:43:10
S08/20240624/00004;1;P105757;1;248.44;SALE;24-06-2024 19:22:17
S08/20240624/00004;2;P106872;1;73.31;SALE;24-06-2024 19:22:17
S08/20240624/00004;3;P105614;3;652.27;SALE;24-06-2024 19:22:17
S08/20240624/00004;4;TAX;1;377.84;TAX;24-06-2024 19:22:17
S08/20240624/00004;5;TENDER;1;2656.40;TENDER;24-06-2024 19:22:17
