ts,bill_no,line_no,line_type,product_code,unit_price,qty
1714115801,S10/20240426/00001,1,SALE,P104242,275.95,1
1714115801,S10/20240426/00001,2,SALE,P100194,42.41,4
1714115801,S10/20240426/00001,3,SALE,P102375,487.64,2
1714115801,S10/20240426/00001,4,SALE,P105698,165.72,2
1714115801,S10/20240426/00001,5,SALE,P100406,388.70,1
1714115801,S10/20240426/00001,6,SALE,P106004,137.38,2
1714115801,S10/20240426/00001,7,TAX,TAX,332.03,1
1714115801,S10/20240426/00001,8,TENDER,TENDER,2747.80,1
1714168597,S10/20240426/00002,1,SALE,P101515,53.95,1
1714168597,S10/20240426/00002,2,SALE,P105127,62.95,2
1714168597,S10/20240426/00002,3,SALE,P102559,86.19,2
1714168597,S10/20240426/00002,4,SALE,P107149,145.83,1
1714168597,S10/20240426/00002,5,SALE,P106330,199.12,1
1714168597,S10/20240426/00002,6,SALE,P105260,72.61,2
1714168597,S10/20240426/00002,7,TAX,TAX,94.43,1
1714168597,S10/20240426/00002,8,TENDER,TENDER,936.83,1
1714128711,S10/20240426/00003,1,SALE,P104081,586.63,2
1714128711,S10/20240426/00003,2,SALE,P101311,481.74,4
1714128711,S10/20240426/00003,3,SALE,P102593,92.93,2
1714128711,S10/20240426/00003,4,SALE,P107393,413.99,2
1714128711,S10/20240426/00003,5,TAX,TAX,229.16,1
1714128711,S10/20240426/00003,6,TENDER,TENDER,4343.22,1
1714137613,S10/20240426/00004,1,SALE,P107667,338.95,3
1714137613,S10/20240426/00004,2,SALE,P107292,324.95,2
1714137613,S10/20240426/00004,3,SALE,P104389,169.98,1
1714137613,S10/20240426/00004,4,SALE,P107158,142.95,4
1714137613,S10/20240426/00004,5,SALE,P107110,76.95,3
1714137613,S10/20240426/00004,6,SALE,P103294,69.64,2
1714137613,S10/20240426/00004,7,SALE,P106191,1230.97,2
1714137613,S10/20240426/00004,8,SALE,P107815,106.85,1
1714137613,S10/20240426/00004,9,DISCOUNT,DISC,-318.13,1
1714137613,S10/20240426/00004,10,TAX,TAX,371.38,1
1714137613,S10/20240426/00004,11,TENDER,TENDER,5400.70,1
1714138764,S10/20240426/00005,1,SALE,P106958,120.44,2
1714138764,S10/20240426/00005,2,SALE,P103986,495.05,2
1714138764,S10/20240426/00005,3,DISCOUNT,DISC,-115.77,1
1714138764,S10/20240426/00005,4,TAX,TAX,200.74,1
1714138764,S10/20240426/00005,5,TENDER,TENDER,1315.95,1
1714133924,S10/20240426/00006,1,SALE,P101076,606.89,1
1714133924,S10/20240426/00006,2,SALE,P101321,24.76,3
1714133924,S10/20240426/00006,3,SALE,P106093,315.93,1
1714133924,S10/20240426/00006,4,SALE,P100665,281.09,2
1714133924,S10/20240426/00006,5,TAX,TAX,149.09,1
1714133924,S10/20240426/00006,6,TENDER,TENDER,1708.37,1
1714147183,S10/20240426/00007,1,SALE,P102569,116.37,1
1714147183,S10/20240426/00007,2,SALE,P107171,325.58,1
1714147183,S10/20240426/00007,3,SALE,P105988,26.95,2
1714147183,S10/20240426/00007,4,SALE,P104554,437.01,2
1714147183,S10/20240426/00007,5,SALE,P106044,40.72,1
1714147183,S10/20240426/00007,6,TAX,TAX,167.94,1
1714147183,S10/20240426/00007,7,TENDER,TENDER,1578.53,1
1714149354,S10/20240426/00008,1,SALE,P107695,282.58,4
1714149354,S10/20240426/00008,2,SALE,P102074,415.90,2
1714149354,S10/20240426/00008,3,SALE,P108247,242.95,2
1714149354,S10/20240426/00008,4,SALE,P105201,331.23,2
1714149354,S10/20240426/00008,5,SALE,P108174,235.92,2
1714149354,S10/20240426/00008,6,TAX,TAX,389.22,1
1714149354,S10/20240426/00008,7,TENDER,TENDER,3971.54,1
1714135132,S10/20240426/00009,1,SALE,P106989,24.76,3
1714135132,S10/20240426/00009,2,SALE,P106997,39.70,2
1714135132,S10/20240426/00009,3,SALE,P100319,48.05,2
1714135132,S10/20240426/00009,4,TAX,TAX,27.70,1
1714135132,S10/20240426/00009,5,TENDER,TENDER,277.48,1
1714141906,S10/20240426/00010,1,SALE,P106885,132.48,1
1714141906,S10/20240426/00010,2,SALE,P100810,200.65,2
1714141906,S10/20240426/00010,3,SALE,P100049,66.95,3
1714141906,S10/20240426/00010,4,TAX,TAX,80.06,1
1714141906,S10/20240426/00010,5,TENDER,TENDER,814.69,1
1714126136,S10/20240426/00011,1,SALE,P104257,41.91,1
1714126136,S10/20240426/00011,2,SALE,P107409,419.09,3
1714126136,S10/20240426/00011,3,SALE,P103364,105.92,2
1714126136,S10/20240426/00011,4,SALE,P103294,69.64,2
1714126136,S10/20240426/00011,5,TAX,TAX,71.92,1
1714126136,S10/20240426/00011,6,TENDER,TENDER,1722.22,1
1714145485,S10/20240426/00012,1,SALE,P100571,117.95,1
1714145485,S10/20240426/00012,2,SALE,P105198,16.13,3
1714145485,S10/20240426/00012,3,SALE,P106399,1107.95,2
1714145485,S10/20240426/00012,4,TAX,TAX,292.95,1
1714145485,S10/20240426/00012,5,TENDER,TENDER,2675.19,1
1714157615,S10/20240426/00013,1,SALE,P103777,44.82,2
1714157615,S10/20240426/00013,2,SALE,P102566,415.94,3
1714157615,S10/20240426/00013,3,SALE,P106911,232.77,4
1714157615,S10/20240426/00013,4,SALE,P106221,31.65,1
1714157615,S10/20240426/00013,5,TAX,TAX,72.57,1
1714157615,S10/20240426/00013,6,TENDER,TENDER,2372.76,1
1714157984,S10/20240426/00014,1,SALE,P105518,729.30,4
1714157984,S10/20240426/00014,2,SALE,P102494,11.95,2
1714157984,S10/20240426/00014,3,SALE,P104344,407.54,1
1714157984,S10/20240426/00014,4,SALE,P102243,133.95,1
1714157984,S10/20240426/00014,5,SALE,P101117,195.82,2
1714157984,S10/20240426/00014,6,SALE,P105643,1294.23,1
1714157984,S10/20240426/00014,7,TAX,TAX,609.45,1
1714157984,S10/20240426/00014,8,TENDER,TENDER,5777.91,1
1714157802,S10/20240426/00015,1,SALE,P103785,491.90,3
1714157802,S10/20240426/00015,2,SALE,P107208,302.95,2
1714157802,S10/20240426/00015,3,SALE,P106563,426.95,2
1714157802,S10/20240426/00015,4,SALE,P107676,186.95,1
1714157802,S10/20240426/00015,5,TAX,TAX,319.19,1
1714157802,S10/20240426/00015,6,TENDER,TENDER,3441.64,1
1714162816,S10/20240426/00016,1,SALE,P103822,547.46,1
1714162816,S10/20240426/00016,2,SALE,P105062,14.84,3
1714162816,S10/20240426/00016,3,SALE,P100649,592.52,3
1714162816,S10/20240426/00016,4,SALE,P105965,58.30,2
1714162816,S10/20240426/00016,5,SALE,P100305,848.99,2
1714162816,S10/20240426/00016,6,SALE,P102432,819.74,3
1714162816,S10/20240426/00016,7,SALE,P104965,88.45,2
1714162816,S10/20240426/00016,8,SALE,P100693,99.05,3
1714162816,S10/20240426/00016,9,TAX,TAX,558.70,1
1714162816,S10/20240426/00016,10,TENDER,TENDER,7676.09,1
1714153529,S10/20240426/00017,1,SALE,P102091,87.60,2
1714153529,S10/20240426/00017,2,SALE,P107662,330.01,4
1714153529,S10/20240426/00017,3,SALE,P100784,210.00,1
1714153529,S10/20240426/00017,4,TAX,TAX,275.41,1
1714153529,S10/20240426/00017,5,TENDER,TENDER,1980.65,1
1714147767,S10/20240426/00018,1,SALE,P103785,491.90,2
1714147767,S10/20240426/00018,2,SALE,P105729,68.08,1
1714147767,S10/20240426/00018,3,SALE,P102814,524.95,1
1714147767,S10/20240426/00018,4,SALE,P107149,145.83,1
1714147767,S10/20240426/00018,5,SALE,P104747,342.93,1
1714147767,S10/20240426/00018,6,TAX,TAX,223.96,1
1714147767,S10/20240426/00018,7,TENDER,TENDER,2289.55,1
1714127184,S10/20240426/00019,1,SALE,P106934,1554.16,2
1714127184,S10/20240426/00019,2,SALE,P103206,450.05,1
1714127184,S10/20240426/00019,3,SALE,P106710,93.71,3
1714127184,S10/20240426/00019,4,SALE,P103068,151.27,2
1714127184,S10/20240426/00019,5,SALE,P103950,1209.55,1
1714127184,S10/20240426/00019,6,SALE,P108221,51.41,1
