bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20240106/00001;1;P100985;1;233.06;SALE;06-01-2024 12:37:01
S07/20240106/00001;2;P101515;2;53.95;SALE;06-01-2024 12:37:01
S07/20240106/00001;3;P105136;1;158.61;SALE;06-01-2024 12:37:01
S07/20240106/00001;4;P104089;3;316.95;SALE;06-01-2024 12:37:01
S07/20240106/00001;5;P101458;2;1309.22;SALE;06-01-2024 12:37:01
S07/20240106/00001;6;P107996;2;211.95;SALE;06-01-2024 12:37:01
S07/20240106/00001;7;TAX;1;234.30;TAX;06-01-2024 12:37:01
S07/20240106/00001;8;TENDER;1;4727.06;TENDER;06-01-2024 12:37:01
S07/20240106/00002;1;P108282;1;343.95;SALE;06-01-2024 20:56:36
S07/20240106/00002;2;P106802;4;689.06;SALE;06-01-2024 20:56:36
S07/20240106/00002;3;P100791;4;40.18;SALE;06-01-2024 20:56:36
S07/20240106/00002;4;P102000;6;79.16;SALE;06-01-2024 20:56:36
S07/20240106/00002;5;P107432;2;41.96;SALE;06-01-2024 20:56:36
S07/20240106/00002;6;P102609;1;176.55;SALE;06-01-2024 20:56:36
S07/20240106/00002;7;P103283;2;145.09;SALE;06-01-2024 20:56:36
S07/20240106/00002;8;P100077;1;166.91;SALE;06-01-2024 20:56:36
S07/20240106/00002;9;TAX;1;296.77;TAX;06-01-2024 20:56:36
S07/20240106/00002;10;TENDER;1;4750.20;TENDER;06-01-2024 20:56:36
S07/20240106/00003;1;P102559;1;86.19;SALE;06-01-2024 12:04:32
S07/20240106/00003;2;P100106;1;287.42;SALE;06-01-2024 12:04:32
S07/20240106/00003;3;P102114;2;128.95;SALE;06-01-2024 12:04:32
S07/20240106/00003;4;P103035;2;1076.61;SALE;06-01-2024 12:04:32
S07/20240106/00003;5;TAX;1;176.60;TAX;06-01-2024 12:04:32
S07/20240106/00003;6;TENDER;1;2961.33;TENDER;06-01-2024 12:04:32
S07/20240106/00004;1;P102835;1;101.19;SALE;06-01-2024 18:29:02
S07/20240106/00004;2;P101638;3;373.95;SALE;06-01-2024 18:29:02
S07/20240106/00004;3;P102609;1;176.55;SALE;06-01-2024 18:29:02
S07/20240106/00004;4;P105176;3;499.95;SALE;06-01-2024 18:29:02
S07/20240106/00004;5;P104401;2;208.95;SALE;06-01-2024 18:29:02
S07/20240106/00004;6;P102054;1;133.39;SALE;06-01-2024 18:29:02
S07/20240106/00004;7;P100057;2;215.95;SALE;06-01-2024 18:29:02
S07/20240106/00004;8;P100156;1;1576.32;SALE;06-01-2024 18:29:02
S07/20240106/00004;9;P106989;3;24.76;SALE;06-01-2024 18:29:02
S07/20240106/00004;10;TAX;1;559.94;TAX;06-01-2024 18:29:02
S07/20240106/00004;11;TENDER;1;6093.17;TENDER;06-01-2024 18:29:02
S07/20240106/00005;1;P104372;2;105.38;SALE;06-01-2024 17:18:34
S07/20240106/00005;2;P108060;2;217.09;SALE;06-01-2024 17:18:34
S07/20240106/00005;3;TAX;1;88.69;TAX;06-01-2024 17:18:34
S07/20240106/00005;4;TENDER;1;733.63;TENDER;06-01-2024 17:18:34
S07/20240106/00006;1;P104133;1;247.95;SALE;06-01-2024 14:06:59
S07/20240106/00006;2;P105835;2;241.66;SALE;06-01-2024 14:06:59
S07/20240106/00006;3;P105603;2;193.95;SALE;06-01-2024 14:06:59
S07/20240106/00006;4;P102593;2;84.95;SALE;06-01-2024 14:06:59
S07/20240106/00006;5;P105260;2;72.61;SALE;06-01-2024 14:06:59
S07/20240106/00006;6;P106833;2;368.98;SALE;06-01-2024 14:06:59
S07/20240106/00006;7;TAX;1;274.83;TAX;06-01-2024 14:06:59
S07/20240106/00006;8;TENDER;1;2447.08;TENDER;06-01-2024 14:06:59
S07/20240106/00007;1;P102230;1;313.70;SALE;06-01-2024 14:50:24
S07/20240106/00007;2;P107365;2;934.48;SALE;06-01-2024 14:50:24
S07/20240106/00007;3;P100767;3;269.95;SALE;06-01-2024 14:50:24
S07/20240106/00007;4;P101864;4;101.95;SALE;06-01-2024 14:50:24
S07/20240106/00007;5;TAX;1;451.33;TAX;06-01-2024 14:50:24
S07/20240106/00007;6;TENDER;1;3851.64;TENDER;06-01-2024 14:50:24
S07/20240106/00008;1;P104909;3;303.38;SALE;06-01-2024 21:38:03
S07/20240106/00008;2;P104517;2;1474.90;SALE;06-01-2024 21:38:03
S07/20240106/00008;3;P103319;1;330.84;SALE;06-01-2024 21:38:03
S07/20240106/00008;4;TAX;1;16.54;TAX;06-01-2024 21:38:03
S07/20240106/00008;5;TENDER;1;4207.32;TENDER;06-01-2024 21:38:03
S07/20240106/00009;1;P105707;3;130.64;SALE;06-01-2024 14:57:53
S07/20240106/00009;2;P107320;1;223.25;SALE;06-01-2024 14:57:53
S07/20240106/00009;3;P104980;1;69.95;SALE;06-01-2024 14:57:53
S07/20240106/00009;4;P102874;2;123.94;SALE;06-01-2024 14:57:53
S07/20240106/00009;5;P106317;3;423.01;SALE;06-01-2024 14:57:53
S07/20240106/00009;6;TAX;1;242.00;TAX;06-01-2024 14:57:53
S07/20240106/00009;7;TENDER;1;2444.03;TENDER;06-01-2024 14:57:53
S07/20240106/00010;1;P103068;1;137.26;SALE;06-01-2024 22:58:15
S07/20240106/00010;2;P103283;1;145.09;SALE;06-01-2024 22:58:15
S07/20240106/00010;3;P101374;3;47.10;SALE;06-01-2024 22:58:15
S07/20240106/00010;4;P103994;1;134.95;SALE;06-01-2024 22:58:15
S07/20240106/00010;5;P106844;3;22.95;SALE;06-01-2024 22:58:15
S07/20240106/00010;6;TAX;1;51.94;TAX;06-01-2024 22:58:15
S07/20240106/00010;7;TENDER;1;679.39;TENDER;06-01-2024 22:58:15
S07/20240106/00011;1;P106209;2;182.34;SALE;06-01-2024 17:03:24
S07/20240106/00011;2;P106997;3;39.70;SALE;06-01-2024 17:03:24
S07/20240106/00011;3;P106300;2;387.92;SALE;06-01-2024 17:03:24
S07/20240106/00011;4;TAX;1;151.15;TAX;06-01-2024 17:03:24
S07/20240106/00011;5;TENDER;1;1410.77;TENDER;06-01-2024 17:03:24
S07/20240106/00012;1;P102585;1;442.63;SALE;06-01-2024 18:18:14
S07/20240106/00012;2;P107354;1;217.76;SALE;06-01-2024 18:18:14
S07/20240106/00012;3;P106948;2;160.95;SALE;06-01-2024 18:18:14
S07/20240106/00012;4;TAX;1;64.36;TAX;06-01-2024 18:18:14
S07/20240106/00012;5;TENDER;1;1046.65;TENDER;06-01-2024 18:18:14
S07/20240106/00013;1;P100367;1;541.84;SALE;06-01-2024 20:24:05
S07/20240106/00013;2;P106317;1;423.01;SALE;06-01-2024 20:24:05
S07/20240106/00013;3;P102103;2;345.70;SALE;06-01-2024 20:24:05
S07/20240106/00013;4;P104708;2;22.95;SALE;06-01-2024 20:24:05
S07/20240106/00013;5;P100840;2;248.08;SALE;06-01-2024 20:24:05
S07/20240106/00013;6;P104688;2;178.09;SALE;06-01-2024 20:24:05
S07/20240106/00013;7;TAX;1;388.12;TAX;06-01-2024 20:24:05
S07/20240106/00013;8;TENDER;1;2942.61;TENDER;06-01-2024 20:24:05
S07/20240106/00014;1;P104909;1;303.38;SALE;06-01-2024 14:25:17
S07/20240106/00014;2;P101899;3;349.72;SALE;06-01-2024 14:25:17
S07/20240106/00014;3;P100298;2;47.87;SALE;06-01-2024 14:25:17
S07/20240106/00014;4;DISC;1;-142.76;DISCOUNT;06-01-2024 14:25:17
S07/20240106/00014;5;TAX;1;174.55;TAX;06-01-2024 14:25:17
S07/20240106/00014;6;TENDER;1;1480.07;TENDER;06-01-2024 14:25:17
S07/20240106/00015;1;P102674;-2;450.95;RETURN;06-01-2024 18:28:09
S07/20240106/00015;2;P105252;-3;10.95;RETURN;06-01-2024 18:28:09
S07/20240106/00015;3;P102933;-2;614.03;RETURN;06-01-2024 18:28:09
S07/20240106/00015;4;TAX;1;-315.62;TAX;06-01-2024 18:28:09
S07/20240106/00015;5;TENDER;1;-2478.43;TENDER;06-01-2024 18:28:09
S07/20240106/00016;1;P101184;4;54.95;SALE;06-01-2024 08:28:08
S07/20240106/00016;2;P101796;2;948.95;SALE;06-01-2024 08:28:08
S07/20240106/00016;3;TAX;1;121.27;TAX;06-01-2024 08:28:08
S07/20240106/00016;4;TENDER;1;2238.97;TENDER;06-01-2024 08:28:08
S07/20240106/00017;1;P108369;1;290.47;SALE;06-01-2024 17:26:28
S07/20240106/00017;2;P101298;1;190.95;SALE;06-01-2024 17:26:28
S07/20240106/00017;3;P107488;1;303.21;SALE;06-01-2024 17:26:28
S07/20240106/00017;4;P105672;2;62.95;SALE;06-01-2024 17:26:28
S07/20240106/00017;5;TAX;1;129.78;TAX;06-01-2024 17:26:28
S07/20240106/00017;6;TENDER;1;1040.31;TENDER;06-01-2024 17:26:28
S07/20240106/00018;1;P102321;3;27.09;SALE;06-01-2024 13:00:19
S07/20240106/00018;2;P107449;1;1182.44;SALE;06-01-2024 13:00:19
S07/20240106/00018;3;P103530;3;427.69;SALE;06-01-2024 13:00:19
S07/20240106/00018;4;TAX;1;382.60;TAX;06-01-2024 13:00:19
S07/20240106/00018;5;TENDER;1;2929.38;TENDER;06-01-2024 13:00:19
S07/20240106/00019;1;P106067;1;448.95;SALE;06-01-2024 12:08:01
S07/20240106/00019;2;P102945;1;47.95;SALE;06-01-2024 12:08:01
S07/20240106/00019;3;P105789;3;46.48;SALE;06-01-2024 12:08:01
S07/20240106/00019;4;P101603;5;887.87;SALE;06-01-2024 12:08:01
S07/20240106/00019;5;TAX;1;588.90;TAX;06-01-2024 12:08:01
S07/20240106/00019;6;TENDER;1;5664.59;TENDER;06-01-2024 12:08:01
S07/20240106/00020;1;P107149;2;141.95;SALE;06-01-2024 21:05:04
S07/20240106/00020;2;P107337;2;324.16;SALE;06-01-2024 21:05:04
S07/20240106/00020;3;P107449;3;1182.44;SALE;06-01-2024 21:05:04
S07/20240106/00020;4;TAX;1;509.20;TAX;06-01-2024 21:05:04
S07/20240106/00020;5;TENDER;1;4988.74;TENDER;06-01-2024 21:05:04
S07/20240106/00021;1;P105589;3;83.95;SALE;06-01-2024 20:37:50
S07/20240106/00021;2;P101164;2;305.19;SALE;06-01-2024 20:37:50
S07/20240106/00021;3;P103896;3;200.95;SALE;06-01-2024 20:37:50
S07/20240106/00021;4;P101507;2;619.87;SALE;06-01-2024 20:37:50
S07/20240106/00021;5;P101421;2;102.93;SALE;06-01-2024 20:37:50
S07/20240106/00021;6;P105827;2;96.95;SALE;06-01-2024 20:37:50
S07/20240106/00021;7;P102585;5;442.63;SALE;06-01-2024 20:37:50
S07/20240106/00021;8;TAX;1;483.11;TAX;06-01-2024 20:37:50
S07/20240106/00021;9;TENDER;1;5800.84;TENDER;06-01-2024 20:37:50
S07/20240106/00022;1;P103374;3;34.95;SALE;06-01-2024 14:08:43
S07/20240106/00022;2;P100924;1;46.14;SALE;06-01-2024 14:08:43
S07/20240106/00022;3;P108326;1;439.67;SALE;06-01-2024 14:08:43
S07/20240106/00022;4;P104902;2;383.95;SALE;06-01-2024 14:08:43
S07/20240106/00022;5;P101585;2;10.83;SALE;06-01-2024 14:08:43
S07/20240106/00022;6;P106209;1;182.34;SALE;06-01-2024 14:08:43
S07/20240106/00022;7;TAX;1;243.94;TAX;06-01-2024 14:08:43
S07/20240106/00022;8;TENDER;1;1806.50;TENDER;06-01-2024 14:08:43
S07/20240106/00023;1;P104334;1;258.22;SALE;06-01-2024 12:37:25
S07/20240106/00023;2;P103144;4;145.27;SALE;06-01-2024 12:37:25
S07/20240106/00023;3;P103372;4;43.95;SALE;06-01-2024 12:37:25
S07/20240106/00023;4;P106703;1;74.15;SALE;06-01-2024 12:37:25
S07/20240106/00023;5;P107662;2;249.95;SALE;06-01-2024 12:37:25
S07/20240106/00023;6;P106490;1;528.59;SALE;06-01-2024 12:37:25
S07/20240106/00023;7;TAX;1;167.30;TAX;06-01-2024 12:37:25
S07/20240106/00023;8;TENDER;1;2285.04;TENDER;06-01-2024 12:37:25
S07/20240106/00024;1;P106254;1;1091.24;SALE;06-01-2024 14:03:32
S07/20240106/00024;2;P102845;5;80.09;SALE;06-01-2024 14:03:32
S07/20240106/00024;3;P107246;1;303.92;SALE;06-01-2024 14:03:32
S07/20240106/00024;4;P104187;2;86.95;SALE;06-01-2024 14:03:32
S07/20240106/00024;5;P105453;3;393.95;SALE;06-01-2024 14:03:32
S07/20240106/00024;6;P106720;2;126.28;SALE;06-01-2024 14:03:32
S07/20240106/00024;7;TAX;1;341.62;TAX;06-01-2024 14:03:32
S07/20240106/00024;8;TENDER;1;3745.54;TENDER;06-01-2024 14:03:32
S07/20240106/00025;1;P106330;2;177.64;SALE;06-01-2024 15:07:19
S07/20240106/00025;2;P103712;1;481.86;SALE;06-01-2024 15:07:19
S07/20240106/00025;3;P101142;3;95.95;SALE;06-01-2024 15:07:19
S07/20240106/00025;4;P102531;4;152.69;SALE;06-01-2024 15:07:19
S07/20240106/00025;5;TAX;1;229.61;TAX;06-01-2024 15:07:19
S07/20240106/00025;6;TENDER;1;1965.36;TENDER;06-01-2024 15:07:19
S07/20240106/00026;1;P107520;-2;136.95;RETURN;06-01-2024 16:16:41
S07/20240106/00026;2;P104617;-1;101.65;RETURN;06-01-2024 16:16:41
S07/20240106/00026;3;P108090;-2;129.95;RETURN;06-01-2024 16:16:41
S07/20240106/00026;4;P107952;-1;1852.40;RETURN;06-01-2024 16:16:41
S07/20240106/00026;5;TAX;1;-44.99;TAX;06-01-2024 16:16:41
S07/20240106/00026;6;TENDER;1;-2532.84;TENDER;06-01-2024 16:16:41
S07/20240106/00027;1;P106258;2;423.67;SALE;06-01-2024 16:12:13
S07/20240106/00027;2;P101156;1;91.80;SALE;06-01-2024 16:12:13
S07/20240106/00027;3;P104008;2;107.37;SALE;06-01-2024 16:12:13
S07/20240106/00027;4;P107354;2;205.43;SALE;06-01-2024 16:12:13
S07/20240106/00027;5;TAX;1;107.00;TAX;06-01-2024 16:12:13
S07/20240106/00027;6;TENDER;1;1671.74;TENDER;06-01-2024 16:12:13
S07/20240106/00028;1;P105356;1;233.24;SALE;06-01-2024 14:13:22
S07/20240106/00028;2;P101258;1;208.34;SALE;06-01-2024 14:13:22
S07/20240106/00028;3;P102296;1;43.24;SALE;06-01-2024 14:13:22
S07/20240106/00028;4;TAX;1;56.95;TAX;06-01-2024 14:13:22
