bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20240112/00001;1;P102311;3;284.95;SALE;12-01-2024 14:04:40
S07/20240112/00001;2;P100406;1;342.13;SALE;12-01-2024 14:04:40
S07/20240112/00001;3;P100549;1;301.95;SALE;12-01-2024 14:04:40
S07/20240112/00001;4;P104938;1;999.94;SALE;12-01-2024 14:04:40
S07/20240112/00001;5;TAX;1;216.08;TAX;12-01-2024 14:04:40
S07/20240112/00001;6;TENDER;1;2714.95;TENDER;12-01-2024 14:04:40
S07/20240112/00002;1;P100609;1;76.13;SALE;12-01-2024 16:48:48
S07/20240112/00002;2;P103777;3;42.58;SALE;12-01-2024 16:48:48
S07/20240112/00002;3;TAX;1;15.52;TAX;12-01-2024 16:48:48
S07/20240112/00002;4;TENDER;1;219.39;TENDER;12-01-2024 16:48:48
S07/20240112/00003;1;P102445;2;28.95;SALE;12-01-2024 13:48:16
S07/20240112/00003;2;P106659;3;88.95;SALE;12-01-2024 13:48:16
S07/20240112/00003;3;TAX;1;42.44;TAX;12-01-2024 13:48:16
S07/20240112/00003;4;TENDER;1;367.19;TENDER;12-01-2024 13:48:16
S07/20240112/00004;1;P106528;3;832.82;SALE;12-01-2024 12:11:43
S07/20240112/00004;2;P102184;1;336.95;SALE;12-01-2024 12:11:43
S07/20240112/00004;3;P100883;2;715.55;SALE;12-01-2024 12:11:43
S07/20240112/00004;4;P106207;3;459.95;SALE;12-01-2024 12:11:43
S07/20240112/00004;5;P102255;1;149.81;SALE;12-01-2024 12:11:43
S07/20240112/00004;6;P105923;3;242.95;SALE;12-01-2024 12:11:43
S07/20240112/00004;7;P107047;1;396.95;SALE;12-01-2024 12:11:43
S07/20240112/00004;8;P104909;2;303.38;SALE;12-01-2024 12:11:43
S07/20240112/00004;9;P102857;2;114.95;SALE;12-01-2024 12:11:43
S07/20240112/00004;10;TAX;1;745.20;TAX;12-01-2024 12:11:43
S07/20240112/00004;11;TENDER;1;8503.83;TENDER;12-01-2024 12:11:43
S07/20240112/00005;1;P106357;1;1078.45;SALE;12-01-2024 15:00:09
S07/20240112/00005;2;P104725;3;163.86;SALE;12-01-2024 15:00:09
S07/20240112/00005;3;P105524;3;73.83;SALE;12-01-2024 15:00:09
