bill_no,line_no,product_code,qty,unit_price,line_type,ts
S04/20240218/00001,1,P101904,2,634.24,SALE,2024-02-18T15:01:52
S04/20240218/00001,2,P106602,1,120.10,SALE,2024-02-18T15:01:52
S04/20240218/00001,3,P101899,2,345.29,SALE,2024-02-18T15:01:52
S04/20240218/00001,4,P106720,2,126.28,SALE,2024-02-18T15:01:52
S04/20240218/00001,5,P103871,1,171.51,SALE,2024-02-18T15:01:52
S04/20240218/00001,6,P102761,3,159.81,SALE,2024-02-18T15:01:52
S04/20240218/00001,7,P103964,3,129.59,SALE,2024-02-18T15:01:52
S04/20240218/00001,8,P102006,1,1424.95,SALE,2024-02-18T15:01:52
S04/20240218/00001,9,P102845,2,80.09,SALE,2024-02-18T15:01:52
S04/20240218/00001,10,P106563,2,426.95,SALE,2024-02-18T15:01:52
S04/20240218/00001,11,TAX,1,542.59,TAX,2024-02-18T15:01:52
S04/20240218/00001,12,TENDER,1,6353.05,TENDER,2024-02-18T15:01:52
S04/20240218/00002,1,P101174,1,50.10,SALE,2024-02-18T12:51:24
S04/20240218/00002,2,P100077,2,181.42,SALE,2024-02-18T12:51:24
S04/20240218/00002,3,TAX,1,20.65,TAX,2024-02-18T12:51:24
S04/20240218/00002,4,TENDER,1,433.59,TENDER,2024-02-18T12:51:24
S04/20240218/00003,1,P103197,1,292.95,SALE,2024-02-18T20:32:21
S04/20240218/00003,2,P102074,2,415.90,SALE,2024-02-18T20:32:21
S04/20240218/00003,3,P103816,2,209.63,SALE,2024-02-18T20:32:21
S04/20240218/00003,4,TAX,1,152.21,TAX,2024-02-18T20:32:21
S04/20240218/00003,5,TENDER,1,1696.22,TENDER,2024-02-18T20:32:21
S04/20240218/00004,1,P104112,3,425.51,SALE,2024-02-18T14:47:09
S04/20240218/00004,2,P101242,1,80.24,SALE,2024-02-18T14:47:09
S04/20240218/00004,3,P106577,1,46.90,SALE,2024-02-18T14:47:09
S04/20240218/00004,4,P104572,1,179.13,SALE,2024-02-18T14:47:09
S04/20240218/00004,5,P106209,1,182.34,SALE,2024-02-18T14:47:09
S04/20240218/00004,6,P105524,3,77.90,SALE,2024-02-18T14:47:09
S04/20240218/00004,7,P105775,3,104.41,SALE,2024-02-18T14:47:09
S04/20240218/00004,8,P106300,2,387.92,SALE,2024-02-18T14:47:09
S04/20240218/00004,9,P105733,2,135.79,SALE,2024-02-18T14:47:09
S04/20240218/00004,10,TAX,1,384.86,TAX,2024-02-18T14:47:09
S04/20240218/00004,11,TENDER,1,3744.35,TENDER,2024-02-18T14:47:09
