bill_no,line_no,product_code,qty,unit_price,line_type,ts
S04/20240204/00001,1,P106975,4,136.95,SALE,2024-02-04T23:04:53
S04/20240204/00001,2,P104933,3,468.07,SALE,2024-02-04T23:04:53
S04/20240204/00001,3,TAX,1,351.36,TAX,2024-02-04T23:04:53
S04/20240204/00001,4,TENDER,1,2303.37,TENDER,2024-02-04T23:04:53
S04/20240204/00002,1,P100150,2,280.80,SALE,2024-02-04T14:02:09
S04/20240204/00002,2,P103465,2,26.95,SALE,2024-02-04T14:02:09
S04/20240204/00002,3,P107695,3,282.58,SALE,2024-02-04T14:02:09
S04/20240204/00002,4,P104008,4,107.37,SALE,2024-02-04T14:02:09
S04/20240204/00002,5,P103159,2,1136.05,SALE,2024-02-04T14:02:09
S04/20240204/00002,6,P108131,2,611.06,SALE,2024-02-04T14:02:09
S04/20240204/00002,7,P106004,1,137.38,SALE,2024-02-04T14:02:09
S04/20240204/00002,8,TAX,1,279.82,TAX,2024-02-04T14:02:09
S04/20240204/00002,9,TENDER,1,5804.14,TENDER,2024-02-04T14:02:09
S04/20240204/00003,1,P101669,1,48.95,SALE,2024-02-04T20:50:39
S04/20240204/00003,2,P106486,1,1348.95,SALE,2024-02-04T20:50:39
S04/20240204/00003,3,P100959,3,244.95,SALE,2024-02-04T20:50:39
S04/20240204/00003,4,P102230,1,313.70,SALE,2024-02-04T20:50:39
S04/20240204/00003,5,P107777,3,222.77,SALE,2024-02-04T20:50:39
S04/20240204/00003,6,P107072,2,197.46,SALE,2024-02-04T20:50:39
S04/20240204/00003,7,P100827,3,1218.17,SALE,2024-02-04T20:50:39
S04/20240204/00003,8,TAX,1,400.45,TAX,2024-02-04T20:50:39
S04/20240204/00003,9,TENDER,1,7564.64,TENDER,2024-02-04T20:50:39
S04/20240204/00004,1,P107385,3,797.95,SALE,2024-02-04T14:38:58
S04/20240204/00004,2,TAX,1,119.69,TAX,2024-02-04T14:38:58
S04/20240204/00004,3,TENDER,1,2513.54,TENDER,2024-02-04T14:38:58
S04/20240204/00005,1,P104921,-1,398.95,RETURN,2024-02-04T14:17:06
S04/20240204/00005,2,P101530,-3,562.39,RETURN,2024-02-04T14:17:06
S04/20240204/00005,3,P103283,-3,145.09,RETURN,2024-02-04T14:17:06
S04/20240204/00005,4,P103188,-2,29.57,RETURN,2024-02-04T14:17:06
S04/20240204/00005,5,P104058,-1,344.73,RETURN,2024-02-04T14:17:06
S04/20240204/00005,6,P103855,-2,276.95,RETURN,2024-02-04T14:17:06
S04/20240204/00005,7,P104089,-2,316.95,RETURN,2024-02-04T14:17:06
S04/20240204/00005,8,TAX,1,-683.77,TAX,2024-02-04T14:17:06
S04/20240204/00005,9,TENDER,1,-4796.83,TENDER,2024-02-04T14:17:06
S04/20240204/00006,1,P105384,3,300.95,SALE,2024-02-04T14:20:57
S04/20240204/00006,2,P108326,1,439.67,SALE,2024-02-04T14:20:57
S04/20240204/00006,3,P104898,3,161.27,SALE,2024-02-04T14:20:57
S04/20240204/00006,4,P101410,2,805.24,SALE,2024-02-04T14:20:57
S04/20240204/00006,5,P107171,3,295.77,SALE,2024-02-04T14:20:57
S04/20240204/00006,6,P100406,4,342.13,SALE,2024-02-04T14:20:57
S04/20240204/00006,7,TAX,1,553.45,TAX,2024-02-04T14:20:57
S04/20240204/00006,8,TENDER,1,6246.09,TENDER,2024-02-04T14:20:57
S04/20240204/00007,1,P100469,1,46.95,SALE,2024-02-04T17:52:42
S04/20240204/00007,2,P100140,1,57.95,SALE,2024-02-04T17:52:42
S04/20240204/00007,3,P105384,2,300.95,SALE,2024-02-04T17:52:42
S04/20240204/00007,4,DISC,1,-15.89,DISCOUNT,2024-02-04T17:52:42
S04/20240204/00007,5,TAX,1,83.10,TAX,2024-02-04T17:52:42
S04/20240204/00007,6,TENDER,1,774.01,TENDER,2024-02-04T17:52:42
S04/20240204/00008,1,P106044,3,37.47,SALE,2024-02-04T13:03:47
S04/20240204/00008,2,P102945,1,47.95,SALE,2024-02-04T13:03:47
S04/20240204/00008,3,P104344,3,367.50,SALE,2024-02-04T13:03:47
S04/20240204/00008,4,P107946,5,303.95,SALE,2024-02-04T13:03:47
S04/20240204/00008,5,P102432,2,819.74,SALE,2024-02-04T13:03:47
S04/20240204/00008,6,TAX,1,424.05,TAX,2024-02-04T13:03:47
S04/20240204/00008,7,TENDER,1,4846.14,TENDER,2024-02-04T13:03:47
S04/20240204/00009,1,P100869,1,56.95,SALE,2024-02-04T17:34:39
S04/20240204/00009,2,P102207,3,348.89,SALE,2024-02-04T17:34:39
S04/20240204/00009,3,P104257,5,41.91,SALE,2024-02-04T17:34:39
S04/20240204/00009,4,P103413,4,1296.43,SALE,2024-02-04T17:34:39
S04/20240204/00009,5,P107715,2,241.95,SALE,2024-02-04T17:34:39
S04/20240204/00009,6,P101311,1,481.74,SALE,2024-02-04T17:34:39
S04/20240204/00009,7,P104544,1,93.89,SALE,2024-02-04T17:34:39
S04/20240204/00009,8,P102623,2,110.85,SALE,2024-02-04T17:34:39
S04/20240204/00009,9,TAX,1,544.69,TAX,2024-02-04T17:34:39
S04/20240204/00009,10,TENDER,1,8324.81,TENDER,2024-02-04T17:34:39
S04/20240204/00010,1,P104617,1,101.65,SALE,2024-02-04T12:45:13
S04/20240204/00010,2,TAX,1,18.30,TAX,2024-02-04T12:45:13
S04/20240204/00010,3,TENDER,1,119.95,TENDER,2024-02-04T12:45:13
S04/20240204/00011,1,P101283,1,263.48,SALE,2024-02-04T17:24:13
S04/20240204/00011,2,P105294,4,129.95,SALE,2024-02-04T17:24:13
S04/20240204/00011,3,TAX,1,140.99,TAX,2024-02-04T17:24:13
S04/20240204/00011,4,TENDER,1,924.27,TENDER,2024-02-04T17:24:13
S04/20240204/00012,1,P101894,1,662.70,SALE,2024-02-04T15:26:40
S04/20240204/00012,2,P104219,2,230.95,SALE,2024-02-04T15:26:40
S04/20240204/00012,3,P100255,2,1250.31,SALE,2024-02-04T15:26:40
S04/20240204/00012,4,P105997,2,115.85,SALE,2024-02-04T15:26:40
S04/20240204/00012,5,TAX,1,271.57,TAX,2024-02-04T15:26:40
S04/20240204/00012,6,TENDER,1,4128.49,TENDER,2024-02-04T15:26:40
S04/20240204/00013,1,P106282,1,440.95,SALE,2024-02-04T15:58:19
S04/20240204/00013,2,P107040,1,474.18,SALE,2024-02-04T15:58:19
S04/20240204/00013,3,P107100,2,171.95,SALE,2024-02-04T15:58:19
S04/20240204/00013,4,P100840,1,248.08,SALE,2024-02-04T15:58:19
S04/20240204/00013,5,TAX,1,189.00,TAX,2024-02-04T15:58:19
S04/20240204/00013,6,TENDER,1,1696.11,TENDER,2024-02-04T15:58:19
S04/20240204/00014,1,P106115,2,128.36,SALE,2024-02-04T17:12:37
S04/20240204/00014,2,P106620,2,296.41,SALE,2024-02-04T17:12:37
S04/20240204/00014,3,P107231,3,1193.22,SALE,2024-02-04T17:12:37
S04/20240204/00014,4,TAX,1,117.35,TAX,2024-02-04T17:12:37
S04/20240204/00014,5,TENDER,1,4546.55,TENDER,2024-02-04T17:12:37
S04/20240204/00015,1,P103839,3,202.77,SALE,2024-02-04T16:17:53
S04/20240204/00015,2,P100135,1,67.67,SALE,2024-02-04T16:17:53
S04/20240204/00015,3,P106563,3,426.95,SALE,2024-02-04T16:17:53
S04/20240204/00015,4,P100791,1,40.18,SALE,2024-02-04T16:17:53
S04/20240204/00015,5,P107903,2,144.89,SALE,2024-02-04T16:17:53
S04/20240204/00015,6,DISC,1,-169.05,DISCOUNT,2024-02-04T16:17:53
S04/20240204/00015,7,TAX,1,297.04,TAX,2024-02-04T16:17:53
S04/20240204/00015,8,TENDER,1,2414.78,TENDER,2024-02-04T16:17:53
S04/20240204/00016,1,P103668,2,1416.40,SALE,2024-02-04T17:57:59
S04/20240204/00016,2,P100810,3,200.65,SALE,2024-02-04T17:57:59
S04/20240204/00016,3,P100767,1,269.95,SALE,2024-02-04T17:57:59
S04/20240204/00016,4,P101037,2,532.57,SALE,2024-02-04T17:57:59
S04/20240204/00016,5,TAX,1,395.86,TAX,2024-02-04T17:57:59
S04/20240204/00016,6,TENDER,1,5165.70,TENDER,2024-02-04T17:57:59
S04/20240204/00017,1,P107477,2,116.95,SALE,2024-02-04T18:23:55
S04/20240204/00017,2,P100183,1,1426.11,SALE,2024-02-04T18:23:55
S04/20240204/00017,3,P101789,2,336.02,SALE,2024-02-04T18:23:55
S04/20240204/00017,4,TAX,1,216.43,TAX,2024-02-04T18:23:55
S04/20240204/00017,5,TENDER,1,2548.48,TENDER,2024-02-04T18:23:55
S04/20240204/00018,1,P104733,2,627.95,SALE,2024-02-04T20:32:23
S04/20240204/00018,2,P103668,3,1416.40,SALE,2024-02-04T20:32:23
S04/20240204/00018,3,P104485,2,582.09,SALE,2024-02-04T20:32:23
S04/20240204/00018,4,P104883,3,342.92,SALE,2024-02-04T20:32:23
S04/20240204/00018,5,TAX,1,629.66,TAX,2024-02-04T20:32:23
S04/20240204/00018,6,TENDER,1,8327.70,TENDER,2024-02-04T20:32:23
S04/20240204/00019,1,P105069,2,162.60,SALE,2024-02-04T15:09:17
S04/20240204/00019,2,P100967,1,1052.07,SALE,2024-02-04T15:09:17
S04/20240204/00019,3,P105720,2,67.32,SALE,2024-02-04T15:09:17
S04/20240204/00019,4,P102042,3,540.93,SALE,2024-02-04T15:09:17
S04/20240204/00019,5,P101489,2,493.95,SALE,2024-02-04T15:09:17
S04/20240204/00019,6,TAX,1,265.92,TAX,2024-02-04T15:09:17
S04/20240204/00019,7,TENDER,1,4388.52,TENDER,2024-02-04T15:09:17
S04/20240204/00020,1,P101638,3,373.95,SALE,2024-02-04T12:39:35
S04/20240204/00020,2,P104986,2,215.50,SALE,2024-02-04T12:39:35
S04/20240204/00020,3,P101774,4,1121.41,SALE,2024-02-04T12:39:35
S04/20240204/00020,4,TAX,1,750.48,TAX,2024-02-04T12:39:35
S04/20240204/00020,5,TENDER,1,6788.97,TENDER,2024-02-04T12:39:35
S04/20240204/00021,1,P104160,1,243.35,SALE,2024-02-04T16:19:15
S04/20240204/00021,2,P106084,2,592.14,SALE,2024-02-04T16:19:15
S04/20240204/00021,3,P101134,1,1001.95,SALE,2024-02-04T16:19:15
S04/20240204/00021,4,TAX,1,59.21,TAX,2024-02-04T16:19:15
S04/20240204/00021,5,TENDER,1,2488.79,TENDER,2024-02-04T16:19:15
S04/20240204/00022,1,P102772,1,151.97,SALE,2024-02-04T22:17:51
S04/20240204/00022,2,P106009,2,320.74,SALE,2024-02-04T22:17:51
S04/20240204/00022,3,P105666,1,1064.29,SALE,2024-02-04T22:17:51
S04/20240204/00022,4,TAX,1,39.67,TAX,2024-02-04T22:17:51
S04/20240204/00022,5,TENDER,1,1897.41,TENDER,2024-02-04T22:17:51
S04/20240204/00023,1,P103372,2,43.95,SALE,2024-02-04T16:56:13
S04/20240204/00023,2,P101774,2,1121.41,SALE,2024-02-04T16:56:13
S04/20240204/00023,3,P100761,2,51.26,SALE,2024-02-04T16:56:13
S04/20240204/00023,4,P103637,1,338.13,SALE,2024-02-04T16:56:13
S04/20240204/00023,5,P101911,2,1431.80,SALE,2024-02-04T16:56:13
S04/20240204/00023,6,TAX,1,350.95,TAX,2024-02-04T16:56:13
S04/20240204/00023,7,TENDER,1,5985.92,TENDER,2024-02-04T16:56:13
S04/20240204/00024,1,P105468,2,994.58,SALE,2024-02-04T11:36:35
S04/20240204/00024,2,P103886,2,301.95,SALE,2024-02-04T11:36:35
S04/20240204/00024,3,P106697,1,376.96,SALE,2024-02-04T11:36:35
S04/20240204/00024,4,TAX,1,144.69,TAX,2024-02-04T11:36:35
S04/20240204/00024,5,TENDER,1,3114.71,TENDER,2024-02-04T11:36:35
S04/20240204/00025,1,P106629,3,51.04,SALE,2024-02-04T20:59:41
S04/20240204/00025,2,P106452,1,27.95,SALE,2024-02-04T20:59:41
S04/20240204/00025,3,TAX,1,28.96,TAX,2024-02-04T20:59:41
S04/20240204/00025,4,TENDER,1,210.03,TENDER,2024-02-04T20:59:41
S04/20240204/00026,1,P105092,1,421.74,SALE,2024-02-04T10:22:42
S04/20240204/00026,2,P107564,2,303.45,SALE,2024-02-04T10:22:42
S04/20240204/00026,3,P107253,3,232.65,SALE,2024-02-04T10:22:42
S04/20240204/00026,4,P105747,2,226.78,SALE,2024-02-04T10:22:42
S04/20240204/00026,5,P102397,3,355.28,SALE,2024-02-04T10:22:42
S04/20240204/00026,6,P106697,3,342.69,SALE,2024-02-04T10:22:42
S04/20240204/00026,7,TAX,1,481.65,TAX,2024-02-04T10:22:42
S04/20240204/00026,8,TENDER,1,4755.71,TENDER,2024-02-04T10:22:42
S04/20240204/00027,1,P106718,3,448.91,SALE,2024-02-04T17:33:14
S04/20240204/00027,2,P108258,2,54.39,SALE,2024-02-04T17:33:14
S04/20240204/00027,3,P106989,1,24.76,SALE,2024-02-04T17:33:14
S04/20240204/00027,4,P102931,3,737.59,SALE,2024-02-04T17:33:14
S04/20240204/00027,5,P107110,2,76.95,SALE,2024-02-04T17:33:14
S04/20240204/00027,6,DISC,1,-198.29,DISCOUNT,2024-02-04T17:33:14
S04/20240204/00027,7,TAX,1,383.92,TAX,2024-02-04T17:33:14
S04/20240204/00027,8,TENDER,1,4032.57,TENDER,2024-02-04T17:33:14
S04/20240204/00028,1,P107695,1,268.45,SALE,2024-02-04T18:57:16
S04/20240204/00028,2,P108135,2,539.95,SALE,2024-02-04T18:57:16
S04/20240204/00028,3,P102534,1,98.12,SALE,2024-02-04T18:57:16
S04/20240204/00028,4,P107301,1,893.95,SALE,2024-02-04T18:57:16
S04/20240204/00028,5,TAX,1,65.98,TAX,2024-02-04T18:57:16
S04/20240204/00028,6,TENDER,1,2406.40,TENDER,2024-02-04T18:57:16
S04/20240204/00029,1,P101774,1,1121.41,SALE,2024-02-04T15:14:22
S04/20240204/00029,2,P105772,1,539.31,SALE,2024-02-04T15:14:22
S04/20240204/00029,3,P102510,1,31.62,SALE,2024-02-04T15:14:22
S04/20240204/00029,4,P103105,4,29.46,SALE,2024-02-04T15:14:22
S04/20240204/00029,5,P101164,4,322.78,SALE,2024-02-04T15:14:22
S04/20240204/00029,6,TAX,1,489.05,TAX,2024-02-04T15:14:22
S04/20240204/00029,7,TENDER,1,3590.35,TENDER,2024-02-04T15:14:22
S04/20240204/00030,1,P103461,3,104.95,SALE,2024-02-04T15:00:46
S04/20240204/00030,2,P107767,1,468.44,SALE,2024-02-04T15:00:46
S04/20240204/00030,3,P107721,2,90.66,SALE,2024-02-04T15:00:46
S04/20240204/00030,4,TAX,1,61.20,TAX,2024-02-04T15:00:46
S04/20240204/00030,5,TENDER,1,1025.81,TENDER,2024-02-04T15:00:46
S04/20240204/00031,1,P102761,2,159.81,SALE,2024-02-04T10:59:25
S04/20240204/00031,2,P106602,3,120.10,SALE,2024-02-04T10:59:25
S04/20240204/00031,3,P103316,2,1749.88,SALE,2024-02-04T10:59:25
S04/20240204/00031,4,TAX,1,437.99,TAX,2024-02-04T10:59:25
S04/20240204/00031,5,TENDER,1,4617.67,TENDER,2024-02-04T10:59:25
S04/20240204/00032,1,P103438,3,187.96,SALE,2024-02-04T13:58:46
S04/20240204/00032,2,P103012,4,266.62,SALE,2024-02-04T13:58:46
S04/20240204/00032,3,P106486,1,1348.95,SALE,2024-02-04T13:58:46
S04/20240204/00032,4,P107119,4,15.87,SALE,2024-02-04T13:58:46
S04/20240204/00032,5,P108272,1,101.95,SALE,2024-02-04T13:58:46
S04/20240204/00032,6,TAX,1,341.71,TAX,2024-02-04T13:58:46
S04/20240204/00032,7,TENDER,1,3486.45,TENDER,2024-02-04T13:58:46
S04/20240204/00033,1,P108097,-1,84.95,RETURN,2024-02-04T23:04:41
S04/20240204/00033,2,P101968,-1,9.95,RETURN,2024-02-04T23:04:41
S04/20240204/00033,3,P105155,-1,317.12,RETURN,2024-02-04T23:04:41
S04/20240204/00033,4,P105198,-3,12.65,RETURN,2024-02-04T23:04:41
S04/20240204/00033,5,P101940,-1,185.49,RETURN,2024-02-04T23:04:41
S04/20240204/00033,6,P101190,-1,84.60,RETURN,2024-02-04T23:04:41
S04/20240204/00033,7,TAX,1,-69.88,TAX,2024-02-04T23:04:41
S04/20240204/00033,8,TENDER,1,-789.94,TENDER,2024-02-04T23:04:41
S04/20240204/00034,1,P101410,4,805.24,SALE,2024-02-04T20:11:14
