bill_no;line_no;item_code;quantity;rate;type;txn_time
S06/20241222/00001;1;P100904;4;68.79;SALE;22-12-2024 09:24:53
S06/20241222/00001;2;P102184;3;101.58;SALE;22-12-2024 09:24:53
S06/20241222/00001;3;P101974;1;302.00;SALE;22-12-2024 09:24:53
S06/20241222/00001;4;P107799;1;751.07;SALE;22-12-2024 09:24:53
S06/20241222/00001;5;TAX;1;196.30;TAX;22-12-2024 09:24:53
S06/20241222/00001;6;TENDER;1;1829.27;TENDER;22-12-2024 09:24:53
S06/20241222/00002;1;P104478;2;18.27;SALE;22-12-2024 13:59:33
S06/20241222/00002;2;P103575;6;54.47;SALE;22-12-2024 13:59:33
S06/20241222/00002;3;P103461;4;109.46;SALE;22-12-2024 13:59:33
S06/20241222/00002;4;P107149;3;145.83;SALE;22-12-2024 13:59:33
S06/20241222/00002;5;P107308;1;226.19;SALE;22-12-2024 13:59:33
S06/20241222/00002;6;P106254;2;1282.79;SALE;22-12-2024 13:59:33
S06/20241222/00002;7;P102857;1;116.85;SALE;22-12-2024 13:59:33
S06/20241222/00002;8;P100991;2;173.46;SALE;22-12-2024 13:59:33
S06/20241222/00002;9;P101389;2;430.39;SALE;22-12-2024 13:59:33
S06/20241222/00002;10;TAX;1;388.24;TAX;22-12-2024 13:59:33
S06/20241222/00002;11;TENDER;1;5743.25;TENDER;22-12-2024 13:59:33
S06/20241222/00003;1;P104867;1;190.50;SALE;22-12-2024 17:26:14
S06/20241222/00003;2;P103340;3;537.50;SALE;22-12-2024 17:26:14
S06/20241222/00003;3;P101968;3;12.46;SALE;22-12-2024 17:26:14
S06/20241222/00003;4;TAX;1;306.50;TAX;22-12-2024 17:26:14
S06/20241222/00003;5;TENDER;1;2146.88;TENDER;22-12-2024 17:26:14
S06/20241222/00004;1;P106528;3;832.82;SALE;22-12-2024 13:46:03
S06/20241222/00004;2;P103904;3;1081.09;SALE;22-12-2024 13:46:03
S06/20241222/00004;3;P100731;2;254.77;SALE;22-12-2024 13:46:03
S06/20241222/00004;4;TAX;1;553.70;TAX;22-12-2024 13:46:03
S06/20241222/00004;5;TENDER;1;6804.97;TENDER;22-12-2024 13:46:03
S06/20241222/00005;1;P102903;1;51.46;SALE;22-12-2024 18:16:04
S06/20241222/00005;2;P107646;1;225.19;SALE;22-12-2024 18:16:04
S06/20241222/00005;3;P103473;1;428.66;SALE;22-12-2024 18:16:04
S06/20241222/00005;4;TAX;1;71.96;TAX;22-12-2024 18:16:04
S06/20241222/00005;5;TENDER;1;777.27;TENDER;22-12-2024 18:16:04
S06/20241222/00006;1;P104637;1;353.99;SALE;22-12-2024 18:41:35
S06/20241222/00006;2;P101899;1;326.35;SALE;22-12-2024 18:41:35
S06/20241222/00006;3;TAX;1;101.22;TAX;22-12-2024 18:41:35
S06/20241222/00006;4;TENDER;1;781.56;TENDER;22-12-2024 18:41:35
S06/20241222/00007;1;P105394;1;327.72;SALE;22-12-2024 18:49:02
