bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20240528/00001;1;P106258;2;423.67;SALE;28-05-2024 16:36:35
S07/20240528/00001;2;P106877;1;1085.30;SALE;28-05-2024 16:36:35
S07/20240528/00001;3;P107477;4;116.48;SALE;28-05-2024 16:36:35
S07/20240528/00001;4;P103757;2;147.98;SALE;28-05-2024 16:36:35
S07/20240528/00001;5;P102230;3;340.01;SALE;28-05-2024 16:36:35
S07/20240528/00001;6;P100838;2;37.95;SALE;28-05-2024 16:36:35
S07/20240528/00001;7;P100549;2;301.95;SALE;28-05-2024 16:36:35
S07/20240528/00001;8;P104328;1;66.17;SALE;28-05-2024 16:36:35
S07/20240528/00001;9;P105614;1;652.27;SALE;28-05-2024 16:36:35
S07/20240528/00001;10;P103994;1;148.39;SALE;28-05-2024 16:36:35
S07/20240528/00001;11;P104670;2;106.95;SALE;28-05-2024 16:36:35
S07/20240528/00001;12;TAX;1;499.55;TAX;28-05-2024 16:36:35
S07/20240528/00001;13;TENDER;1;5974.63;TENDER;28-05-2024 16:36:35
S07/20240528/00002;1;P105923;1;242.95;SALE;28-05-2024 15:43:53
S07/20240528/00002;2;P108097;4;83.76;SALE;28-05-2024 15:43:53
S07/20240528/00002;3;DISC;1;-55.05;DISCOUNT;28-05-2024 15:43:53
S07/20240528/00002;4;TAX;1;47.37;TAX;28-05-2024 15:43:53
S07/20240528/00002;5;TENDER;1;570.31;TENDER;28-05-2024 15:43:53
S07/20240528/00003;1;P100883;1;723.68;SALE;28-05-2024 11:24:20
S07/20240528/00003;2;P103645;3;241.18;SALE;28-05-2024 11:24:20
S07/20240528/00003;3;P105384;1;300.95;SALE;28-05-2024 11:24:20
S07/20240528/00003;4;P102516;3;1272.67;SALE;28-05-2024 11:24:20
S07/20240528/00003;5;P106751;1;132.55;SALE;28-05-2024 11:24:20
S07/20240528/00003;6;TAX;1;269.83;TAX;28-05-2024 11:24:20
S07/20240528/00003;7;TENDER;1;5968.56;TENDER;28-05-2024 11:24:20
S07/20240528/00004;1;P102081;2;164.15;SALE;28-05-2024 18:43:24
S07/20240528/00004;2;P102811;3;199.15;SALE;28-05-2024 18:43:24
S07/20240528/00004;3;P104625;2;265.44;SALE;28-05-2024 18:43:24
S07/20240528/00004;4;P103904;3;1081.09;SALE;28-05-2024 18:43:24
S07/20240528/00004;5;DISC;1;-418.57;DISCOUNT;28-05-2024 18:43:24
S07/20240528/00004;6;TAX;1;228.76;TAX;28-05-2024 18:43:24
S07/20240528/00004;7;TENDER;1;4510.09;TENDER;28-05-2024 18:43:24
S07/20240528/00005;1;P104842;2;357.87;SALE;28-05-2024 19:42:29
S07/20240528/00005;2;P104567;2;141.21;SALE;28-05-2024 19:42:29
S07/20240528/00005;3;P105757;4;248.44;SALE;28-05-2024 19:42:29
S07/20240528/00005;4;P107003;2;1186.93;SALE;28-05-2024 19:42:29
S07/20240528/00005;5;P107654;3;363.70;SALE;28-05-2024 19:42:29
S07/20240528/00005;6;P107767;1;468.44;SALE;28-05-2024 19:42:29
S07/20240528/00005;7;P105988;3;29.57;SALE;28-05-2024 19:42:29
S07/20240528/00005;8;P103645;2;241.18;SALE;28-05-2024 19:42:29
S07/20240528/00005;9;TAX;1;328.26;TAX;28-05-2024 19:42:29
S07/20240528/00005;10;TENDER;1;6824.65;TENDER;28-05-2024 19:42:29
S07/20240528/00006;1;P107226;2;86.90;SALE;28-05-2024 11:20:54
S07/20240528/00006;2;TAX;1;31.28;TAX;28-05-2024 11:20:54
S07/20240528/00006;3;TENDER;1;205.08;TENDER;28-05-2024 11:20:54
S07/20240528/00007;1;P102814;1;543.50;SALE;28-05-2024 14:19:47
