bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20240101/00001;1;P103994;3;134.95;SALE;01-01-2024 11:04:03
S09/20240101/00001;2;P101283;3;242.40;SALE;01-01-2024 11:04:03
S09/20240101/00001;3;P103354;1;782.27;SALE;01-01-2024 11:04:03
S09/20240101/00001;4;DISC;1;-175.81;DISCOUNT;01-01-2024 11:04:03
S09/20240101/00001;5;TAX;1;118.87;TAX;01-01-2024 11:04:03
S09/20240101/00001;6;TENDER;1;1857.38;TENDER;01-01-2024 11:04:03
S09/20240101/00002;1;P100250;5;526.95;SALE;01-01-2024 20:56:08
S09/20240101/00002;2;P102023;2;425.67;SALE;01-01-2024 20:56:08
S09/20240101/00002;3;P106865;3;299.72;SALE;01-01-2024 20:56:08
S09/20240101/00002;4;P108097;3;84.95;SALE;01-01-2024 20:56:08
S09/20240101/00002;5;P100549;2;301.95;SALE;01-01-2024 20:56:08
S09/20240101/00002;6;TAX;1;498.80;TAX;01-01-2024 20:56:08
S09/20240101/00002;7;TENDER;1;5742.80;TENDER;01-01-2024 20:56:08
S09/20240101/00003;1;P106669;1;102.72;SALE;01-01-2024 17:00:52
S09/20240101/00003;2;P103340;1;466.84;SALE;01-01-2024 17:00:52
S09/20240101/00003;3;P106059;1;271.95;SALE;01-01-2024 17:00:52
S09/20240101/00003;4;P107705;2;706.38;SALE;01-01-2024 17:00:52
S09/20240101/00003;5;P107581;5;225.95;SALE;01-01-2024 17:00:52
S09/20240101/00003;6;DISC;1;-211.89;DISCOUNT;01-01-2024 17:00:52
S09/20240101/00003;7;TAX;1;415.47;TAX;01-01-2024 17:00:52
S09/20240101/00003;8;TENDER;1;3587.60;TENDER;01-01-2024 17:00:52
S09/20240101/00004;1;P106848;2;16.02;SALE;01-01-2024 16:14:10
S09/20240101/00004;2;P104858;1;297.94;SALE;01-01-2024 16:14:10
S09/20240101/00004;3;P101810;2;757.60;SALE;01-01-2024 16:14:10
S09/20240101/00004;4;P107012;1;110.95;SALE;01-01-2024 16:14:10
S09/20240101/00004;5;P105164;1;221.95;SALE;01-01-2024 16:14:10
S09/20240101/00004;6;TAX;1;223.12;TAX;01-01-2024 16:14:10
S09/20240101/00004;7;TENDER;1;2401.20;TENDER;01-01-2024 16:14:10
S09/20240101/00005;1;P101690;2;1048.95;SALE;01-01-2024 21:13:55
S09/20240101/00005;2;P102248;2;21.80;SALE;01-01-2024 21:13:55
S09/20240101/00005;3;P102465;1;1321.88;SALE;01-01-2024 21:13:55
S09/20240101/00005;4;P108082;1;218.64;SALE;01-01-2024 21:13:55
S09/20240101/00005;5;TAX;1;210.34;TAX;01-01-2024 21:13:55
S09/20240101/00005;6;TENDER;1;3892.36;TENDER;01-01-2024 21:13:55
S09/20240101/00006;1;P103743;1;1117.90;SALE;01-01-2024 22:12:37
S09/20240101/00006;2;P103816;2;195.00;SALE;01-01-2024 22:12:37
S09/20240101/00006;3;P101225;2;452.38;SALE;01-01-2024 22:12:37
S09/20240101/00006;4;P101458;1;1309.22;SALE;01-01-2024 22:12:37
S09/20240101/00006;5;P103496;3;70.71;SALE;01-01-2024 22:12:37
S09/20240101/00006;6;TAX;1;216.95;TAX;01-01-2024 22:12:37
S09/20240101/00006;7;TENDER;1;4150.96;TENDER;01-01-2024 22:12:37
S09/20240101/00007;1;P105937;1;264.27;SALE;01-01-2024 15:57:12
S09/20240101/00007;2;P100494;1;64.52;SALE;01-01-2024 15:57:12
S09/20240101/00007;3;TAX;1;59.18;TAX;01-01-2024 15:57:12
S09/20240101/00007;4;TENDER;1;387.97;TENDER;01-01-2024 15:57:12
S09/20240101/00008;1;P101332;3;400.98;SALE;01-01-2024 13:44:55
S09/20240101/00008;2;P103309;2;59.57;SALE;01-01-2024 13:44:55
S09/20240101/00008;3;P107294;2;83.95;SALE;01-01-2024 13:44:55
S09/20240101/00008;4;P102202;3;184.86;SALE;01-01-2024 13:44:55
S09/20240101/00008;5;DISC;1;-200.70;DISCOUNT;01-01-2024 13:44:55
S09/20240101/00008;6;TAX;1;298.24;TAX;01-01-2024 13:44:55
S09/20240101/00008;7;TENDER;1;2142.10;TENDER;01-01-2024 13:44:55
S09/20240101/00009;1;P105713;2;327.34;SALE;01-01-2024 17:44:22
S09/20240101/00009;2;P103927;3;199.51;SALE;01-01-2024 17:44:22
S09/20240101/00009;3;P107508;2;1450.59;SALE;01-01-2024 17:44:22
S09/20240101/00009;4;P104361;1;1350.95;SALE;01-01-2024 17:44:22
S09/20240101/00009;5;P100194;3;42.41;SALE;01-01-2024 17:44:22
S09/20240101/00009;6;TAX;1;595.82;TAX;01-01-2024 17:44:22
S09/20240101/00009;7;TENDER;1;6228.39;TENDER;01-01-2024 17:44:22
S09/20240101/00010;1;P108338;2;222.67;SALE;01-01-2024 11:59:49
S09/20240101/00010;2;P100693;2;83.95;SALE;01-01-2024 11:59:49
S09/20240101/00010;3;P108125;1;129.06;SALE;01-01-2024 11:59:49
S09/20240101/00010;4;P107422;1;173.95;SALE;01-01-2024 11:59:49
S09/20240101/00010;5;TAX;1;119.08;TAX;01-01-2024 11:59:49
S09/20240101/00010;6;TENDER;1;1035.33;TENDER;01-01-2024 11:59:49
S09/20240101/00011;1;P107799;2;738.35;SALE;01-01-2024 18:36:40
S09/20240101/00011;2;P104175;3;803.25;SALE;01-01-2024 18:36:40
S09/20240101/00011;3;P103693;4;97.06;SALE;01-01-2024 18:36:40
S09/20240101/00011;4;P103416;3;68.95;SALE;01-01-2024 18:36:40
S09/20240101/00011;5;P106783;3;87.95;SALE;01-01-2024 18:36:40
S09/20240101/00011;6;TAX;1;158.56;TAX;01-01-2024 18:36:40
S09/20240101/00011;7;TENDER;1;4903.95;TENDER;01-01-2024 18:36:40
S09/20240101/00012;1;P105918;2;315.80;SALE;01-01-2024 10:40:19
S09/20240101/00012;2;P103864;4;424.35;SALE;01-01-2024 10:40:19
S09/20240101/00012;3;P102371;1;58.36;SALE;01-01-2024 10:40:19
S09/20240101/00012;4;P106669;1;102.72;SALE;01-01-2024 10:40:19
S09/20240101/00012;5;P105479;1;237.28;SALE;01-01-2024 10:40:19
S09/20240101/00012;6;TAX;1;232.17;TAX;01-01-2024 10:40:19
S09/20240101/00012;7;TENDER;1;2959.53;TENDER;01-01-2024 10:40:19
S09/20240101/00013;1;P101305;3;119.82;SALE;01-01-2024 16:34:26
S09/20240101/00013;2;P104567;1;121.23;SALE;01-01-2024 16:34:26
S09/20240101/00013;3;P102296;1;43.24;SALE;01-01-2024 16:34:26
S09/20240101/00013;4;P104950;3;91.01;SALE;01-01-2024 16:34:26
S09/20240101/00013;5;TAX;1;136.18;TAX;01-01-2024 16:34:26
S09/20240101/00013;6;TENDER;1;933.14;TENDER;01-01-2024 16:34:26
S09/20240101/00014;1;P100057;1;215.95;SALE;01-01-2024 14:46:18
S09/20240101/00014;2;P103389;2;251.95;SALE;01-01-2024 14:46:18
S09/20240101/00014;3;P107708;4;163.95;SALE;01-01-2024 14:46:18
S09/20240101/00014;4;DISC;1;-90.17;DISCOUNT;01-01-2024 14:46:18
S09/20240101/00014;5;TAX;1;108.97;TAX;01-01-2024 14:46:18
S09/20240101/00014;6;TENDER;1;1394.45;TENDER;01-01-2024 14:46:18
S09/20240101/00015;1;P107488;2;303.21;SALE;01-01-2024 17:27:47
S09/20240101/00015;2;P101762;2;529.95;SALE;01-01-2024 17:27:47
S09/20240101/00015;3;P105394;1;335.45;SALE;01-01-2024 17:27:47
S09/20240101/00015;4;P100221;2;140.95;SALE;01-01-2024 17:27:47
S09/20240101/00015;5;P103214;1;279.95;SALE;01-01-2024 17:27:47
S09/20240101/00015;6;TAX;1;344.55;TAX;01-01-2024 17:27:47
S09/20240101/00015;7;TENDER;1;2908.17;TENDER;01-01-2024 17:27:47
S09/20240101/00016;1;P104909;2;303.38;SALE;01-01-2024 16:37:36
