bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20240104/00001;1;P104112;4;425.51;SALE;04-01-2024 10:56:06
S09/20240104/00001;2;P106807;1;322.15;SALE;04-01-2024 10:56:06
S09/20240104/00001;3;P102129;2;252.76;SALE;04-01-2024 10:56:06
S09/20240104/00001;4;P107989;1;184.95;SALE;04-01-2024 10:56:06
S09/20240104/00001;5;P107282;3;1189.20;SALE;04-01-2024 10:56:06
S09/20240104/00001;6;TAX;1;320.80;TAX;04-01-2024 10:56:06
S09/20240104/00001;7;TENDER;1;6603.06;TENDER;04-01-2024 10:56:06
S09/20240104/00002;1;P102166;1;45.95;SALE;04-01-2024 19:07:37
S09/20240104/00002;2;P106984;2;26.90;SALE;04-01-2024 19:07:37
S09/20240104/00002;3;P104765;2;405.96;SALE;04-01-2024 19:07:37
S09/20240104/00002;4;DISC;1;-56.76;DISCOUNT;04-01-2024 19:07:37
S09/20240104/00002;5;TAX;1;101.64;TAX;04-01-2024 19:07:37
S09/20240104/00002;6;TENDER;1;956.55;TENDER;04-01-2024 19:07:37
S09/20240104/00003;1;P101062;2;47.97;SALE;04-01-2024 14:47:30
S09/20240104/00003;2;P100883;2;715.55;SALE;04-01-2024 14:47:30
S09/20240104/00003;3;P106080;5;342.95;SALE;04-01-2024 14:47:30
S09/20240104/00003;4;DISC;1;-374.31;DISCOUNT;04-01-2024 14:47:30
S09/20240104/00003;5;TAX;1;249.55;TAX;04-01-2024 14:47:30
S09/20240104/00003;6;TENDER;1;3117.03;TENDER;04-01-2024 14:47:30
S09/20240104/00004;1;P104533;3;256.47;SALE;04-01-2024 07:08:22
S09/20240104/00004;2;P102436;2;216.95;SALE;04-01-2024 07:08:22
S09/20240104/00004;3;P107422;2;173.95;SALE;04-01-2024 07:08:22
S09/20240104/00004;4;P106858;3;216.14;SALE;04-01-2024 07:08:22
S09/20240104/00004;5;P103348;5;388.95;SALE;04-01-2024 07:08:22
S09/20240104/00004;6;P108397;2;272.95;SALE;04-01-2024 07:08:22
S09/20240104/00004;7;P104938;2;999.94;SALE;04-01-2024 07:08:22
S09/20240104/00004;8;P101779;2;197.95;SALE;04-01-2024 07:08:22
S09/20240104/00004;9;TAX;1;673.21;TAX;04-01-2024 07:08:22
S09/20240104/00004;10;TENDER;1;7759.27;TENDER;04-01-2024 07:08:22
S09/20240104/00005;1;P101990;3;352.58;SALE;04-01-2024 20:48:51
S09/20240104/00005;2;P106955;4;210.95;SALE;04-01-2024 20:48:51
S09/20240104/00005;3;P102151;2;935.36;SALE;04-01-2024 20:48:51
S09/20240104/00005;4;TAX;1;262.65;TAX;04-01-2024 20:48:51
S09/20240104/00005;5;TENDER;1;4034.91;TENDER;04-01-2024 20:48:51
S09/20240104/00006;1;P104593;1;812.91;SALE;04-01-2024 19:37:29
S09/20240104/00006;2;P102305;3;116.95;SALE;04-01-2024 19:37:29
S09/20240104/00006;3;P106098;3;362.95;SALE;04-01-2024 19:37:29
S09/20240104/00006;4;TAX;1;270.31;TAX;04-01-2024 19:37:29
S09/20240104/00006;5;TENDER;1;2522.92;TENDER;04-01-2024 19:37:29
S09/20240104/00007;1;P100649;3;592.52;SALE;04-01-2024 14:11:48
S09/20240104/00007;2;P107282;1;1189.20;SALE;04-01-2024 14:11:48
S09/20240104/00007;3;P100210;2;1071.95;SALE;04-01-2024 14:11:48
S09/20240104/00007;4;P101940;1;185.49;SALE;04-01-2024 14:11:48
S09/20240104/00007;5;P106512;4;364.95;SALE;04-01-2024 14:11:48
S09/20240104/00007;6;P107040;3;479.59;SALE;04-01-2024 14:11:48
