bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20240227/00001;1;P108258;2;54.62;SALE;27-02-2024 16:52:50
S09/20240227/00001;2;P103054;1;104.95;SALE;27-02-2024 16:52:50
S09/20240227/00001;3;P104334;2;258.22;SALE;27-02-2024 16:52:50
S09/20240227/00001;4;P106783;5;87.95;SALE;27-02-2024 16:52:50
S09/20240227/00001;5;TAX;1;124.64;TAX;27-02-2024 16:52:50
S09/20240227/00001;6;TENDER;1;1295.02;TENDER;27-02-2024 16:52:50
S09/20240227/00002;1;P106602;2;120.10;SALE;27-02-2024 08:10:13
S09/20240227/00002;2;P107472;4;60.81;SALE;27-02-2024 08:10:13
S09/20240227/00002;3;P100869;2;56.95;SALE;27-02-2024 08:10:13
S09/20240227/00002;4;P106757;2;398.95;SALE;27-02-2024 08:10:13
S09/20240227/00002;5;P107089;3;192.10;SALE;27-02-2024 08:10:13
S09/20240227/00002;6;TAX;1;106.55;TAX;27-02-2024 08:10:13
S09/20240227/00002;7;TENDER;1;2078.09;TENDER;27-02-2024 08:10:13
S09/20240227/00003;1;P106288;1;42.41;SALE;27-02-2024 13:20:14
S09/20240227/00003;2;P106629;2;52.08;SALE;27-02-2024 13:20:14
S09/20240227/00003;3;P106911;2;246.74;SALE;27-02-2024 13:20:14
S09/20240227/00003;4;P103262;3;54.76;SALE;27-02-2024 13:20:14
S09/20240227/00003;5;P102735;1;517.39;SALE;27-02-2024 13:20:14
S09/20240227/00003;6;P104446;1;52.95;SALE;27-02-2024 13:20:14
S09/20240227/00003;7;TAX;1;131.74;TAX;27-02-2024 13:20:14
S09/20240227/00003;8;TENDER;1;1506.41;TENDER;27-02-2024 13:20:14
S09/20240227/00004;1;P107400;3;282.29;SALE;27-02-2024 20:55:53
S09/20240227/00004;2;P101530;1;562.39;SALE;27-02-2024 20:55:53
S09/20240227/00004;3;P100736;1;700.87;SALE;27-02-2024 20:55:53
S09/20240227/00004;4;P105069;2;162.60;SALE;27-02-2024 20:55:53
S09/20240227/00004;5;P101062;1;47.97;SALE;27-02-2024 20:55:53
S09/20240227/00004;6;P103978;2;347.08;SALE;27-02-2024 20:55:53
S09/20240227/00004;7;P105980;1;263.95;SALE;27-02-2024 20:55:53
S09/20240227/00004;8;TAX;1;465.09;TAX;27-02-2024 20:55:53
S09/20240227/00004;9;TENDER;1;3906.50;TENDER;27-02-2024 20:55:53
S09/20240227/00005;1;P103124;1;478.95;SALE;27-02-2024 18:39:45
S09/20240227/00005;2;P105633;1;46.25;SALE;27-02-2024 18:39:45
S09/20240227/00005;3;P101500;3;352.82;SALE;27-02-2024 18:39:45
S09/20240227/00005;4;TAX;1;88.52;TAX;27-02-2024 18:39:45
S09/20240227/00005;5;TENDER;1;1672.18;TENDER;27-02-2024 18:39:45
S09/20240227/00006;1;P100771;3;703.95;SALE;27-02-2024 18:37:29
S09/20240227/00006;2;P102166;2;45.95;SALE;27-02-2024 18:37:29
S09/20240227/00006;3;P108258;1;54.62;SALE;27-02-2024 18:37:29
S09/20240227/00006;4;P105450;1;252.15;SALE;27-02-2024 18:37:29
S09/20240227/00006;5;P100791;1;40.18;SALE;27-02-2024 18:37:29
S09/20240227/00006;6;P102833;2;680.71;SALE;27-02-2024 18:37:29
S09/20240227/00006;7;TAX;1;349.88;TAX;27-02-2024 18:37:29
S09/20240227/00006;8;TENDER;1;4262.00;TENDER;27-02-2024 18:37:29
S09/20240227/00007;1;P101359;3;438.42;SALE;27-02-2024 21:08:05
S09/20240227/00007;2;P102230;4;313.70;SALE;27-02-2024 21:08:05
S09/20240227/00007;3;TAX;1;462.61;TAX;27-02-2024 21:08:05
S09/20240227/00007;4;TENDER;1;3032.67;TENDER;27-02-2024 21:08:05
S09/20240227/00008;1;P105075;1;46.35;SALE;27-02-2024 14:45:59
S09/20240227/00008;2;P106671;6;101.77;SALE;27-02-2024 14:45:59
S09/20240227/00008;3;P101470;1;155.81;SALE;27-02-2024 14:45:59
S09/20240227/00008;4;P104700;2;1389.68;SALE;27-02-2024 14:45:59
S09/20240227/00008;5;P100722;4;287.33;SALE;27-02-2024 14:45:59
S09/20240227/00008;6;P106044;2;37.47;SALE;27-02-2024 14:45:59
S09/20240227/00008;7;P104898;5;161.27;SALE;27-02-2024 14:45:59
S09/20240227/00008;8;TAX;1;92.68;TAX;27-02-2024 14:45:59
S09/20240227/00008;9;TENDER;1;5715.43;TENDER;27-02-2024 14:45:59
S09/20240227/00009;1;P106323;1;206.95;SALE;27-02-2024 13:45:26
S09/20240227/00009;2;P107843;3;430.45;SALE;27-02-2024 13:45:26
S09/20240227/00009;3;P100326;3;44.54;SALE;27-02-2024 13:45:26
S09/20240227/00009;4;P102581;1;189.36;SALE;27-02-2024 13:45:26
S09/20240227/00009;5;P104938;2;999.94;SALE;27-02-2024 13:45:26
S09/20240227/00009;6;P100911;2;70.70;SALE;27-02-2024 13:45:26
S09/20240227/00009;7;TAX;1;523.37;TAX;27-02-2024 13:45:26
S09/20240227/00009;8;TENDER;1;4485.93;TENDER;27-02-2024 13:45:26
S09/20240227/00010;1;P103908;1;104.62;SALE;27-02-2024 23:44:13
S09/20240227/00010;2;P103155;2;243.23;SALE;27-02-2024 23:44:13
S09/20240227/00010;3;P102520;1;597.95;SALE;27-02-2024 23:44:13
S09/20240227/00010;4;DISC;1;-126.30;DISCOUNT;27-02-2024 23:44:13
S09/20240227/00010;5;TAX;1;116.20;TAX;27-02-2024 23:44:13
S09/20240227/00010;6;TENDER;1;1178.93;TENDER;27-02-2024 23:44:13
S09/20240227/00011;1;P107639;2;128.49;SALE;27-02-2024 15:55:27
S09/20240227/00011;2;P107246;2;310.13;SALE;27-02-2024 15:55:27
S09/20240227/00011;3;P107354;4;205.43;SALE;27-02-2024 15:55:27
S09/20240227/00011;4;P100519;2;365.61;SALE;27-02-2024 15:55:27
S09/20240227/00011;5;TAX;1;328.84;TAX;27-02-2024 15:55:27
S09/20240227/00011;6;TENDER;1;2759.02;TENDER;27-02-2024 15:55:27
S09/20240227/00012;1;P105405;3;389.95;SALE;27-02-2024 12:32:44
S09/20240227/00012;2;P101751;1;460.11;SALE;27-02-2024 12:32:44
S09/20240227/00012;3;P102593;3;84.95;SALE;27-02-2024 12:32:44
S09/20240227/00012;4;TAX;1;187.19;TAX;27-02-2024 12:32:44
S09/20240227/00012;5;TENDER;1;2072.00;TENDER;27-02-2024 12:32:44
S09/20240227/00013;1;P106813;2;241.11;SALE;27-02-2024 19:22:10
S09/20240227/00013;2;P107903;2;144.89;SALE;27-02-2024 19:22:10
S09/20240227/00013;3;P101779;1;197.95;SALE;27-02-2024 19:22:10
S09/20240227/00013;4;P105180;1;103.95;SALE;27-02-2024 19:22:10
S09/20240227/00013;5;P108191;3;301.95;SALE;27-02-2024 19:22:10
S09/20240227/00013;6;TAX;1;183.93;TAX;27-02-2024 19:22:10
S09/20240227/00013;7;TENDER;1;2163.68;TENDER;27-02-2024 19:22:10
