bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20241128/00001;1;P104526;2;363.05;SALE;28-11-2024 14:18:25
S09/20241128/00001;2;P103999;2;120.61;SALE;28-11-2024 14:18:25
S09/20241128/00001;3;P105003;1;323.64;SALE;28-11-2024 14:18:25
S09/20241128/00001;4;P107435;3;636.54;SALE;28-11-2024 14:18:25
S09/20241128/00001;5;P105937;1;259.08;SALE;28-11-2024 14:18:25
S09/20241128/00001;6;P106920;1;1398.34;SALE;28-11-2024 14:18:25
S09/20241128/00001;7;P101374;2;55.98;SALE;28-11-2024 14:18:25
S09/20241128/00001;8;P105797;2;254.07;SALE;28-11-2024 14:18:25
S09/20241128/00001;9;P107597;3;562.77;SALE;28-11-2024 14:18:25
S09/20241128/00001;10;TAX;1;693.02;TAX;28-11-2024 14:18:25
S09/20241128/00001;11;TENDER;1;7859.43;TENDER;28-11-2024 14:18:25
S09/20241128/00002;1;P105030;2;224.07;SALE;28-11-2024 18:21:28
S09/20241128/00002;2;P100131;3;667.83;SALE;28-11-2024 18:21:28
S09/20241128/00002;3;P106300;2;425.27;SALE;28-11-2024 18:21:28
S09/20241128/00002;4;TAX;1;423.15;TAX;28-11-2024 18:21:28
S09/20241128/00002;5;TENDER;1;3725.32;TENDER;28-11-2024 18:21:28
S09/20241128/00003;1;P107903;3;22.86;SALE;28-11-2024 11:25:26
S09/20241128/00003;2;P103062;1;173.63;SALE;28-11-2024 11:25:26
S09/20241128/00003;3;P107630;1;309.72;SALE;28-11-2024 11:25:26
S09/20241128/00003;4;P102139;2;1710.06;SALE;28-11-2024 11:25:26
S09/20241128/00003;5;P105106;2;104.56;SALE;28-11-2024 11:25:26
S09/20241128/00003;6;P106254;3;1282.79;SALE;28-11-2024 11:25:26
S09/20241128/00003;7;DISC;1;-388.25;DISCOUNT;28-11-2024 11:25:26
S09/20241128/00003;8;TAX;1;271.62;TAX;28-11-2024 11:25:26
S09/20241128/00003;9;TENDER;1;7912.91;TENDER;28-11-2024 11:25:26
S09/20241128/00004;1;P103178;1;21.89;SALE;29-11-2024 00:54:44
S09/20241128/00004;2;P101558;2;52.58;SALE;29-11-2024 00:54:44
S09/20241128/00004;3;TAX;1;22.87;TAX;29-11-2024 00:54:44
S09/20241128/00004;4;TENDER;1;149.92;TENDER;29-11-2024 00:54:44
S09/20241128/00005;1;P101010;1;71.39;SALE;28-11-2024 14:17:19
S09/20241128/00005;2;P104089;1;358.58;SALE;28-11-2024 14:17:19
S09/20241128/00005;3;P107393;1;469.90;SALE;28-11-2024 14:17:19
S09/20241128/00005;4;P106388;4;1120.55;SALE;28-11-2024 14:17:19
S09/20241128/00005;5;P100479;2;342.92;SALE;28-11-2024 14:17:19
S09/20241128/00005;6;TAX;1;211.80;TAX;28-11-2024 14:17:19
S09/20241128/00005;7;TENDER;1;6279.71;TENDER;28-11-2024 14:17:19
S09/20241128/00006;1;P106648;2;339.01;SALE;28-11-2024 14:21:20
S09/20241128/00006;2;P104756;2;373.50;SALE;28-11-2024 14:21:20
S09/20241128/00006;3;TAX;1;123.54;TAX;28-11-2024 14:21:20
S09/20241128/00006;4;TENDER;1;1548.56;TENDER;28-11-2024 14:21:20
S09/20241128/00007;1;P108389;1;837.30;SALE;28-11-2024 13:38:18
S09/20241128/00007;2;DISC;1;-21.86;DISCOUNT;28-11-2024 13:38:18
S09/20241128/00007;3;TAX;1;40.77;TAX;28-11-2024 13:38:18
S09/20241128/00007;4;TENDER;1;856.21;TENDER;28-11-2024 13:38:18
S09/20241128/00008;1;P106975;3;143.78;SALE;28-11-2024 20:49:12
S09/20241128/00008;2;P106563;4;469.90;SALE;28-11-2024 20:49:12
S09/20241128/00008;3;TAX;1;303.19;TAX;28-11-2024 20:49:12
S09/20241128/00008;4;TENDER;1;2614.13;TENDER;28-11-2024 20:49:12
S09/20241128/00009;1;P102142;2;93.89;SALE;28-11-2024 23:01:53
S09/20241128/00009;2;P107740;2;1366.88;SALE;28-11-2024 23:01:53
S09/20241128/00009;3;P106512;1;467.07;SALE;28-11-2024 23:01:53
S09/20241128/00009;4;P102445;3;31.53;SALE;28-11-2024 23:01:53
S09/20241128/00009;5;P107654;2;409.57;SALE;28-11-2024 23:01:53
