bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20241106/00001;1;P101374;2;55.98;SALE;06-11-2024 16:09:29
S09/20241106/00001;2;P105860;2;674.13;SALE;06-11-2024 16:09:29
S09/20241106/00001;3;P102707;2;425.19;SALE;06-11-2024 16:09:29
S09/20241106/00001;4;P100268;1;197.00;SALE;06-11-2024 16:09:29
S09/20241106/00001;5;P100959;2;320.67;SALE;06-11-2024 16:09:29
S09/20241106/00001;6;P100049;3;68.93;SALE;06-11-2024 16:09:29
S09/20241106/00001;7;P102014;3;261.84;SALE;06-11-2024 16:09:29
S09/20241106/00001;8;P107843;1;486.47;SALE;06-11-2024 16:09:29
S09/20241106/00001;9;TAX;1;581.08;TAX;06-11-2024 16:09:29
S09/20241106/00001;10;TENDER;1;5208.80;TENDER;06-11-2024 16:09:29
S09/20241106/00002;1;P107996;1;224.54;SALE;06-11-2024 19:25:12
S09/20241106/00002;2;P103811;2;778.90;SALE;06-11-2024 19:25:12
S09/20241106/00002;3;P106865;2;299.72;SALE;06-11-2024 19:25:12
S09/20241106/00002;4;P103616;2;729.28;SALE;06-11-2024 19:25:12
S09/20241106/00002;5;P101023;2;213.62;SALE;06-11-2024 19:25:12
S09/20241106/00002;6;DISC;1;-363.04;DISCOUNT;06-11-2024 19:25:12
S09/20241106/00002;7;TAX;1;195.26;TAX;06-11-2024 19:25:12
S09/20241106/00002;8;TENDER;1;4099.80;TENDER;06-11-2024 19:25:12
S09/20241106/00003;1;P106367;1;650.25;SALE;06-11-2024 11:18:52
S09/20241106/00003;2;TAX;1;32.51;TAX;06-11-2024 11:18:52
S09/20241106/00003;3;TENDER;1;682.76;TENDER;06-11-2024 11:18:52
S09/20241106/00004;1;P101004;5;357.75;SALE;06-11-2024 10:55:33
S09/20241106/00004;2;P101766;5;220.67;SALE;06-11-2024 10:55:33
S09/20241106/00004;3;P102139;4;1521.81;SALE;06-11-2024 10:55:33
S09/20241106/00004;4;P101367;3;485.76;SALE;06-11-2024 10:55:33
S09/20241106/00004;5;DISC;1;-491.38;DISCOUNT;06-11-2024 10:55:33
S09/20241106/00004;6;TAX;1;751.39;TAX;06-11-2024 10:55:33
S09/20241106/00004;7;TENDER;1;10696.63;TENDER;06-11-2024 10:55:33
S09/20241106/00005;1;P101492;2;113.44;SALE;06-11-2024 15:30:57
S09/20241106/00005;2;P104617;2;107.09;SALE;06-11-2024 15:30:57
S09/20241106/00005;3;P107609;2;108.46;SALE;06-11-2024 15:30:57
S09/20241106/00005;4;P104645;3;1052.62;SALE;06-11-2024 15:30:57
S09/20241106/00005;5;P103525;3;277.76;SALE;06-11-2024 15:30:57
S09/20241106/00005;6;P100483;2;933.37;SALE;06-11-2024 15:30:57
S09/20241106/00005;7;P104478;5;18.27;SALE;06-11-2024 15:30:57
S09/20241106/00005;8;P106464;2;271.59;SALE;06-11-2024 15:30:57
S09/20241106/00005;9;P104658;3;75.90;SALE;06-11-2024 15:30:57
