bill_no;line_no;item_code;quantity;rate;type;txn_time
S06/20240901/00001;1;P104725;2;536.92;SALE;01-09-2024 19:18:18
S06/20240901/00001;2;P104774;3;81.81;SALE;01-09-2024 19:18:18
S06/20240901/00001;3;P100784;3;319.36;SALE;01-09-2024 19:18:18
S06/20240901/00001;4;P107639;1;128.49;SALE;01-09-2024 19:18:18
S06/20240901/00001;5;P107859;5;127.92;SALE;01-09-2024 19:18:18
S06/20240901/00001;6;P104572;4;182.16;SALE;01-09-2024 19:18:18
S06/20240901/00001;7;DISC;1;-244.39;DISCOUNT;01-09-2024 19:18:18
S06/20240901/00001;8;TAX;1;378.18;TAX;01-09-2024 19:18:18
S06/20240901/00001;9;TENDER;1;3907.87;TENDER;01-09-2024 19:18:18
S06/20240901/00002;1;P100403;2;71.73;SALE;01-09-2024 14:47:22
S06/20240901/00002;2;P102993;4;299.71;SALE;01-09-2024 14:47:22
S06/20240901/00002;3;P105937;1;259.08;SALE;01-09-2024 14:47:22
S06/20240901/00002;4;P103732;2;90.00;SALE;01-09-2024 14:47:22
S06/20240901/00002;5;P101190;2;89.25;SALE;01-09-2024 14:47:22
S06/20240901/00002;6;P103584;5;402.02;SALE;01-09-2024 14:47:22
S06/20240901/00002;7;TAX;1;526.74;TAX;01-09-2024 14:47:22
S06/20240901/00002;8;TENDER;1;4496.72;TENDER;01-09-2024 14:47:22
S06/20240901/00003;1;P106382;3;81.60;SALE;01-09-2024 18:31:01
S06/20240901/00003;2;P104121;3;131.32;SALE;01-09-2024 18:31:01
S06/20240901/00003;3;P106115;2;128.36;SALE;01-09-2024 18:31:01
S06/20240901/00003;4;TAX;1;117.12;TAX;01-09-2024 18:31:01
S06/20240901/00003;5;TENDER;1;1012.60;TENDER;01-09-2024 18:31:01
S06/20240901/00004;1;P101345;2;77.54;SALE;01-09-2024 16:18:59
S06/20240901/00004;2;P103964;1;134.21;SALE;01-09-2024 16:18:59
S06/20240901/00004;3;P103035;5;1201.33;SALE;01-09-2024 16:18:59
S06/20240901/00004;4;P105272;3;351.65;SALE;01-09-2024 16:18:59
S06/20240901/00004;5;P103340;1;466.84;SALE;01-09-2024 16:18:59
S06/20240901/00004;6;TAX;1;525.42;TAX;01-09-2024 16:18:59
S06/20240901/00004;7;TENDER;1;8343.15;TENDER;01-09-2024 16:18:59
S06/20240901/00005;1;P106934;1;1554.16;SALE;01-09-2024 11:28:58
S06/20240901/00005;2;P101321;3;24.76;SALE;01-09-2024 11:28:58
S06/20240901/00005;3;P105713;3;345.36;SALE;01-09-2024 11:28:58
S06/20240901/00005;4;P104844;1;553.13;SALE;01-09-2024 11:28:58
S06/20240901/00005;5;P104435;2;435.11;SALE;01-09-2024 11:28:58
S06/20240901/00005;6;TAX;1;197.26;TAX;01-09-2024 11:28:58
S06/20240901/00005;7;TENDER;1;4285.13;TENDER;01-09-2024 11:28:58
S06/20240901/00006;1;P108239;2;256.06;SALE;01-09-2024 18:21:04
S06/20240901/00006;2;P105636;4;558.71;SALE;01-09-2024 18:21:04
S06/20240901/00006;3;P105236;6;552.60;SALE;01-09-2024 18:21:04
S06/20240901/00006;4;TAX;1;490.05;TAX;01-09-2024 18:21:04
S06/20240901/00006;5;TENDER;1;6552.61;TENDER;01-09-2024 18:21:04
S06/20240901/00007;1;P108174;1;235.92;SALE;01-09-2024 19:47:58
S06/20240901/00007;2;P103328;1;236.27;SALE;01-09-2024 19:47:58
S06/20240901/00007;3;P103214;3;283.38;SALE;01-09-2024 19:47:58
S06/20240901/00007;4;P108275;1;504.53;SALE;01-09-2024 19:47:58
S06/20240901/00007;5;TAX;1;187.65;TAX;01-09-2024 19:47:58
S06/20240901/00007;6;TENDER;1;2014.51;TENDER;01-09-2024 19:47:58
S06/20240901/00008;1;P106288;2;46.52;SALE;01-09-2024 14:05:30
S06/20240901/00008;2;P103855;3;322.11;SALE;01-09-2024 14:05:30
S06/20240901/00008;3;DISC;1;-112.15;DISCOUNT;01-09-2024 14:05:30
S06/20240901/00008;4;TAX;1;159.68;TAX;01-09-2024 14:05:30
S06/20240901/00008;5;TENDER;1;1106.90;TENDER;01-09-2024 14:05:30
S06/20240901/00009;1;P103978;3;347.08;SALE;01-09-2024 11:12:24
S06/20240901/00009;2;P108239;1;256.06;SALE;01-09-2024 11:12:24
S06/20240901/00009;3;P100883;3;723.68;SALE;01-09-2024 11:12:24
S06/20240901/00009;4;P107743;3;197.87;SALE;01-09-2024 11:12:24
S06/20240901/00009;5;P101356;3;1083.07;SALE;01-09-2024 11:12:24
S06/20240901/00009;6;P108234;3;33.09;SALE;01-09-2024 11:12:24
S06/20240901/00009;7;TAX;1;458.27;TAX;01-09-2024 11:12:24
S06/20240901/00009;8;TENDER;1;7868.70;TENDER;01-09-2024 11:12:24
S06/20240901/00010;1;P101384;2;42.99;SALE;01-09-2024 15:32:58
S06/20240901/00010;2;P107542;1;162.57;SALE;01-09-2024 15:32:58
S06/20240901/00010;3;P107435;1;549.51;SALE;01-09-2024 15:32:58
S06/20240901/00010;4;TAX;1;103.21;TAX;01-09-2024 15:32:58
S06/20240901/00010;5;TENDER;1;901.27;TENDER;01-09-2024 15:32:58
S06/20240901/00011;1;P105062;4;14.84;SALE;01-09-2024 15:16:50
S06/20240901/00011;2;P101899;2;345.29;SALE;01-09-2024 15:16:50
S06/20240901/00011;3;P105624;3;380.06;SALE;01-09-2024 15:16:50
S06/20240901/00011;4;P103124;3;489.23;SALE;01-09-2024 15:16:50
S06/20240901/00011;5;P106200;1;117.95;SALE;01-09-2024 15:16:50
S06/20240901/00011;6;P105784;2;110.97;SALE;01-09-2024 15:16:50
S06/20240901/00011;7;P102794;4;416.24;SALE;01-09-2024 15:16:50
S06/20240901/00011;8;TAX;1;470.34;TAX;01-09-2024 15:16:50
S06/20240901/00011;9;TENDER;1;5833.00;TENDER;01-09-2024 15:16:50
S06/20240901/00012;1;P107759;3;257.69;SALE;01-09-2024 19:42:41
S06/20240901/00012;2;P106833;3;446.47;SALE;01-09-2024 19:42:41
S06/20240901/00012;3;TAX;1;241.09;TAX;01-09-2024 19:42:41
S06/20240901/00012;4;TENDER;1;2353.57;TENDER;01-09-2024 19:42:41
S06/20240901/00013;1;P102874;5;142.11;SALE;01-09-2024 10:39:21
S06/20240901/00013;2;P104401;2;190.91;SALE;01-09-2024 10:39:21
S06/20240901/00013;3;TAX;1;81.35;TAX;01-09-2024 10:39:21
S06/20240901/00013;4;TENDER;1;1173.72;TENDER;01-09-2024 10:39:21
S06/20240901/00014;1;P101796;2;990.67;SALE;01-09-2024 13:41:20
S06/20240901/00014;2;P108179;1;295.94;SALE;01-09-2024 13:41:20
S06/20240901/00014;3;P105547;3;431.77;SALE;01-09-2024 13:41:20
S06/20240901/00014;4;P105425;4;153.55;SALE;01-09-2024 13:41:20
S06/20240901/00014;5;DISC;1;-332.70;DISCOUNT;01-09-2024 13:41:20
S06/20240901/00014;6;TAX;1;295.24;TAX;01-09-2024 13:41:20
S06/20240901/00014;7;TENDER;1;4149.33;TENDER;01-09-2024 13:41:20
S06/20240901/00015;1;P105450;2;252.15;SALE;01-09-2024 17:08:17
S06/20240901/00015;2;P100536;1;471.52;SALE;01-09-2024 17:08:17
S06/20240901/00015;3;P107520;3;137.21;SALE;01-09-2024 17:08:17
S06/20240901/00015;4;P105757;1;248.44;SALE;01-09-2024 17:08:17
S06/20240901/00015;5;P100260;1;1120.33;SALE;01-09-2024 17:08:17
S06/20240901/00015;6;P106388;1;1120.55;SALE;01-09-2024 17:08:17
S06/20240901/00015;7;TAX;1;117.88;TAX;01-09-2024 17:08:17
S06/20240901/00015;8;TENDER;1;3994.65;TENDER;01-09-2024 17:08:17
S06/20240901/00016;1;P100406;2;435.20;SALE;01-09-2024 12:15:21
S06/20240901/00016;2;P101578;1;39.77;SALE;01-09-2024 12:15:21
S06/20240901/00016;3;P105570;2;345.21;SALE;01-09-2024 12:15:21
S06/20240901/00016;4;P107555;2;1314.43;SALE;01-09-2024 12:15:21
S06/20240901/00016;5;P107047;5;413.27;SALE;01-09-2024 12:15:21
S06/20240901/00016;6;P103542;1;398.89;SALE;01-09-2024 12:15:21
S06/20240901/00016;7;P108162;2;257.55;SALE;01-09-2024 12:15:21
S06/20240901/00016;8;P104921;3;421.02;SALE;01-09-2024 12:15:21
S06/20240901/00016;9;P104883;2;370.64;SALE;01-09-2024 12:15:21
S06/20240901/00016;10;P107890;2;133.07;SALE;01-09-2024 12:15:21
S06/20240901/00016;11;P103090;2;805.95;SALE;01-09-2024 12:15:21
S06/20240901/00016;12;TAX;1;759.93;TAX;01-09-2024 12:15:21
S06/20240901/00016;13;TENDER;1;11852.10;TENDER;01-09-2024 12:15:21
S06/20240901/00017;1;P104858;1;331.88;SALE;01-09-2024 17:25:08
S06/20240901/00017;2;P106084;1;592.14;SALE;01-09-2024 17:25:08
S06/20240901/00017;3;P100883;3;723.68;SALE;01-09-2024 17:25:08
S06/20240901/00017;4;P105594;3;321.63;SALE;01-09-2024 17:25:08
S06/20240901/00017;5;TAX;1;293.77;TAX;01-09-2024 17:25:08
S06/20240901/00017;6;TENDER;1;4353.72;TENDER;01-09-2024 17:25:08
S06/20240901/00018;1;P101134;2;1071.76;SALE;01-09-2024 16:23:50
S06/20240901/00018;2;P102616;1;79.27;SALE;01-09-2024 16:23:50
S06/20240901/00018;3;P101444;1;863.68;SALE;01-09-2024 16:23:50
S06/20240901/00018;4;TAX;1;57.45;TAX;01-09-2024 16:23:50
S06/20240901/00018;5;TENDER;1;3143.92;TENDER;01-09-2024 16:23:50
S06/20240901/00019;1;P106277;1;425.71;SALE;01-09-2024 13:37:52
S06/20240901/00019;2;P106191;1;1230.97;SALE;01-09-2024 13:37:52
S06/20240901/00019;3;P100224;1;78.05;SALE;01-09-2024 13:37:52
S06/20240901/00019;4;P103484;1;109.59;SALE;01-09-2024 13:37:52
S06/20240901/00019;5;P108017;2;105.98;SALE;01-09-2024 13:37:52
S06/20240901/00019;6;P106084;1;592.14;SALE;01-09-2024 13:37:52
S06/20240901/00019;7;TAX;1;74.52;TAX;01-09-2024 13:37:52
S06/20240901/00019;8;TENDER;1;2722.94;TENDER;01-09-2024 13:37:52
S06/20240901/00020;1;P104334;2;294.34;SALE;01-09-2024 12:46:08
S06/20240901/00020;2;P102520;2;731.86;SALE;01-09-2024 12:46:08
S06/20240901/00020;3;P102886;4;139.22;SALE;01-09-2024 12:46:08
S06/20240901/00020;4;P105959;2;513.93;SALE;01-09-2024 12:46:08
S06/20240901/00020;5;P103124;2;489.23;SALE;01-09-2024 12:46:08
S06/20240901/00020;6;P108379;3;305.48;SALE;01-09-2024 12:46:08
S06/20240901/00020;7;TAX;1;601.57;TAX;01-09-2024 12:46:08
S06/20240901/00020;8;TENDER;1;6133.61;TENDER;01-09-2024 12:46:08
S06/20240901/00021;1;P103111;2;42.83;SALE;01-09-2024 21:49:59
S06/20240901/00021;2;P107414;3;565.57;SALE;01-09-2024 21:49:59
S06/20240901/00021;3;P100469;1;50.11;SALE;01-09-2024 21:49:59
S06/20240901/00021;4;P103406;4;1248.48;SALE;01-09-2024 21:49:59
S06/20240901/00021;5;P104194;3;119.04;SALE;01-09-2024 21:49:59
S06/20240901/00021;6;P105009;2;65.38;SALE;01-09-2024 21:49:59
S06/20240901/00021;7;P106344;1;801.30;SALE;01-09-2024 21:49:59
S06/20240901/00021;8;TAX;1;778.71;TAX;01-09-2024 21:49:59
S06/20240901/00021;9;TENDER;1;8894.29;TENDER;01-09-2024 21:49:59
S06/20240901/00022;1;P100658;-1;50.53;RETURN;01-09-2024 14:13:00
S06/20240901/00022;2;P105784;-2;116.81;RETURN;01-09-2024 14:13:00
S06/20240901/00022;3;P101933;-3;1344.63;RETURN;01-09-2024 14:13:00
S06/20240901/00022;4;P105009;-1;65.38;RETURN;01-09-2024 14:13:00
S06/20240901/00022;5;P107676;-1;186.95;RETURN;01-09-2024 14:13:00
S06/20240901/00022;6;P100999;-1;161.56;RETURN;01-09-2024 14:13:00
S06/20240901/00022;7;TAX;1;-505.18;TAX;01-09-2024 14:13:00
S06/20240901/00022;8;TENDER;1;-5237.11;TENDER;01-09-2024 14:13:00
S06/20240901/00023;1;P102674;2;496.43;SALE;01-09-2024 13:35:21
S06/20240901/00023;2;P104294;3;115.73;SALE;01-09-2024 13:35:21
S06/20240901/00023;3;TAX;1;220.38;TAX;01-09-2024 13:35:21
S06/20240901/00023;4;TENDER;1;1560.43;TENDER;01-09-2024 13:35:21
S06/20240901/00024;1;P106844;3;23.44;SALE;01-09-2024 15:26:11
S06/20240901/00024;2;P108302;2;855.55;SALE;01-09-2024 15:26:11
S06/20240901/00024;3;P107063;3;374.87;SALE;01-09-2024 15:26:11
S06/20240901/00024;4;P102103;3;363.83;SALE;01-09-2024 15:26:11
S06/20240901/00024;5;P106833;2;446.47;SALE;01-09-2024 15:26:11
