ts,bill_no,line_no,line_type,product_code,unit_price,qty
1727541820,S11/20240928/00001,1,SALE,P102485,220.03,2
1727541820,S11/20240928/00001,2,SALE,P105603,202.29,1
1727541820,S11/20240928/00001,3,TAX,TAX,58.42,1
1727541820,S11/20240928/00001,4,TENDER,TENDER,700.77,1
1727529463,S11/20240928/00002,1,SALE,P106624,103.58,1
1727529463,S11/20240928/00002,2,SALE,P102436,243.03,2
1727529463,S11/20240928/00002,3,SALE,P105201,331.23,2
1727529463,S11/20240928/00002,4,SALE,P106703,76.83,2
1727529463,S11/20240928/00002,5,SALE,P105294,126.15,3
1727529463,S11/20240928/00002,6,SALE,P102972,227.38,2
1727529463,S11/20240928/00002,7,SALE,P102375,509.34,2
1727529463,S11/20240928/00002,8,TAX,TAX,434.35,1
1727529463,S11/20240928/00002,9,TENDER,TENDER,3692.00,1
1727530284,S11/20240928/00003,1,SALE,P103712,481.86,1
1727530284,S11/20240928/00003,2,SALE,P103855,322.11,1
1727530284,S11/20240928/00003,3,SALE,P104956,138.81,2
1727530284,S11/20240928/00003,4,SALE,P107253,249.41,3
1727530284,S11/20240928/00003,5,SALE,P102272,412.70,1
1727530284,S11/20240928/00003,6,SALE,P103517,160.29,3
1727530284,S11/20240928/00003,7,TAX,TAX,215.30,1
1727530284,S11/20240928/00003,8,TENDER,TENDER,2938.69,1
1727535509,S11/20240928/00004,1,SALE,P102346,89.47,1
1727535509,S11/20240928/00004,2,SALE,P106162,534.57,2
1727535509,S11/20240928/00004,3,SALE,P107381,195.99,2
1727535509,S11/20240928/00004,4,SALE,P106478,56.12,3
1727535509,S11/20240928/00004,5,SALE,P102993,299.71,2
1727535509,S11/20240928/00004,6,SALE,P107056,341.76,2
1727535509,S11/20240928/00004,7,SALE,P100609,76.13,2
1727535509,S11/20240928/00004,8,SALE,P102311,308.69,3
1727535509,S11/20240928/00004,9,SALE,P103452,982.02,3
1727535509,S11/20240928/00004,10,SALE,P100582,164.39,3
1727535509,S11/20240928/00004,11,SALE,P102735,534.08,3
1727535509,S11/20240928/00004,12,TAX,TAX,808.25,1
1727535509,S11/20240928/00004,13,TENDER,TENDER,9929.94,1
1727528830,S11/20240928/00005,1,SALE,P108234,33.09,1
1727528830,S11/20240928/00005,2,SALE,P105507,20.37,1
1727528830,S11/20240928/00005,3,SALE,P103081,480.46,2
1727528830,S11/20240928/00005,4,SALE,P103022,47.95,1
1727528830,S11/20240928/00005,5,TAX,TAX,184.68,1
1727528830,S11/20240928/00005,6,TENDER,TENDER,1247.01,1
1727553647,S11/20240928/00006,1,SALE,P103654,481.76,2
