bill_no,line_no,product_code,qty,unit_price,line_type,ts
S02/20241108/00001,1,P103743,1,1117.90,SALE,2024-11-08T17:05:31
S02/20241108/00001,2,P105119,2,106.45,SALE,2024-11-08T17:05:31
S02/20241108/00001,3,P100375,4,163.45,SALE,2024-11-08T17:05:31
S02/20241108/00001,4,P105453,1,465.18,SALE,2024-11-08T17:05:31
S02/20241108/00001,5,P105139,2,119.64,SALE,2024-11-08T17:05:31
S02/20241108/00001,6,TAX,1,183.46,TAX,2024-11-08T17:05:31
S02/20241108/00001,7,TENDER,1,2872.52,TENDER,2024-11-08T17:05:31
S02/20241108/00002,1,P105624,3,380.06,SALE,2024-11-08T12:46:27
S02/20241108/00002,2,P107266,1,71.89,SALE,2024-11-08T12:46:27
S02/20241108/00002,3,P105260,3,72.61,SALE,2024-11-08T12:46:27
S02/20241108/00002,4,P105062,2,14.84,SALE,2024-11-08T12:46:27
S02/20241108/00002,5,P106624,2,98.44,SALE,2024-11-08T12:46:27
S02/20241108/00002,6,DISC,1,-37.95,DISCOUNT,2024-11-08T12:46:27
S02/20241108/00002,7,TAX,1,89.98,TAX,2024-11-08T12:46:27
S02/20241108/00002,8,TENDER,1,1708.49,TENDER,2024-11-08T12:46:27
S02/20241108/00003,1,P104242,2,308.27,SALE,2024-11-08T14:02:56
S02/20241108/00003,2,P103757,3,159.40,SALE,2024-11-08T14:02:56
S02/20241108/00003,3,P104756,1,373.50,SALE,2024-11-08T14:02:56
S02/20241108/00003,4,TAX,1,142.71,TAX,2024-11-08T14:02:56
S02/20241108/00003,5,TENDER,1,1610.95,TENDER,2024-11-08T14:02:56
S02/20241108/00004,1,P104410,1,541.11,SALE,2024-11-08T17:03:34
S02/20241108/00004,2,P108361,1,68.42,SALE,2024-11-08T17:03:34
S02/20241108/00004,3,P107681,3,193.13,SALE,2024-11-08T17:03:34
S02/20241108/00004,4,P101570,2,299.33,SALE,2024-11-08T17:03:34
S02/20241108/00004,5,P106703,1,76.83,SALE,2024-11-08T17:03:34
S02/20241108/00004,6,P107946,2,313.77,SALE,2024-11-08T17:03:34
S02/20241108/00004,7,P102585,3,516.36,SALE,2024-11-08T17:03:34
S02/20241108/00004,8,TAX,1,354.82,TAX,2024-11-08T17:03:34
S02/20241108/00004,9,TENDER,1,4395.85,TENDER,2024-11-08T17:03:34
S02/20241108/00005,1,P102460,2,582.21,SALE,2024-11-08T14:50:49
S02/20241108/00005,2,P102230,3,335.28,SALE,2024-11-08T14:50:49
S02/20241108/00005,3,P102779,3,25.62,SALE,2024-11-08T14:50:49
S02/20241108/00005,4,P100810,1,200.65,SALE,2024-11-08T14:50:49
S02/20241108/00005,5,TAX,1,258.53,TAX,2024-11-08T14:50:49
S02/20241108/00005,6,TENDER,1,2706.30,TENDER,2024-11-08T14:50:49
S02/20241108/00006,1,P107362,2,75.90,SALE,2024-11-08T15:05:28
S02/20241108/00006,2,P103712,3,481.86,SALE,2024-11-08T15:05:28
S02/20241108/00006,3,P104123,2,432.72,SALE,2024-11-08T15:05:28
S02/20241108/00006,4,TAX,1,304.65,TAX,2024-11-08T15:05:28
S02/20241108/00006,5,TENDER,1,2767.47,TENDER,2024-11-08T15:05:28
S02/20241108/00007,1,P106478,3,56.12,SALE,2024-11-08T16:51:39
S02/20241108/00007,2,P108319,1,262.79,SALE,2024-11-08T16:51:39
S02/20241108/00007,3,P101263,2,684.55,SALE,2024-11-08T16:51:39
S02/20241108/00007,4,P100319,3,54.97,SALE,2024-11-08T16:51:39
S02/20241108/00007,5,P106757,1,387.95,SALE,2024-11-08T16:51:39
S02/20241108/00007,6,P102207,2,362.90,SALE,2024-11-08T16:51:39
S02/20241108/00007,7,TAX,1,382.73,TAX,2024-11-08T16:51:39
S02/20241108/00007,8,TENDER,1,3461.64,TENDER,2024-11-08T16:51:39
S02/20241108/00008,1,P102623,2,107.54,SALE,2024-11-08T20:26:35
S02/20241108/00008,2,P105057,2,294.62,SALE,2024-11-08T20:26:35
S02/20241108/00008,3,P103517,2,177.49,SALE,2024-11-08T20:26:35
S02/20241108/00008,4,P102452,2,176.54,SALE,2024-11-08T20:26:35
S02/20241108/00008,5,P103766,1,212.45,SALE,2024-11-08T20:26:35
S02/20241108/00008,6,P104986,1,221.68,SALE,2024-11-08T20:26:35
S02/20241108/00008,7,P100543,1,123.06,SALE,2024-11-08T20:26:35
S02/20241108/00008,8,TAX,1,200.05,TAX,2024-11-08T20:26:35
S02/20241108/00008,9,TENDER,1,2269.62,TENDER,2024-11-08T20:26:35
S02/20241108/00009,1,P105740,3,103.24,SALE,2024-11-08T23:39:13
S02/20241108/00009,2,P102103,2,400.89,SALE,2024-11-08T23:39:13
S02/20241108/00009,3,DISC,1,-61.53,DISCOUNT,2024-11-08T23:39:13
S02/20241108/00009,4,TAX,1,188.99,TAX,2024-11-08T23:39:13
S02/20241108/00009,5,TENDER,1,1238.96,TENDER,2024-11-08T23:39:13
S02/20241108/00010,1,P101779,2,209.76,SALE,2024-11-08T14:24:20
S02/20241108/00010,2,P104270,1,1153.64,SALE,2024-11-08T14:24:20
S02/20241108/00010,3,P106522,2,203.79,SALE,2024-11-08T14:24:20
S02/20241108/00010,4,P102922,3,120.15,SALE,2024-11-08T14:24:20
S02/20241108/00010,5,P105483,3,160.65,SALE,2024-11-08T14:24:20
S02/20241108/00010,6,P104064,2,326.15,SALE,2024-11-08T14:24:20
S02/20241108/00010,7,P105729,2,75.27,SALE,2024-11-08T14:24:20
S02/20241108/00010,8,DISC,1,-231.37,DISCOUNT,2024-11-08T14:24:20
S02/20241108/00010,9,TAX,1,333.32,TAX,2024-11-08T14:24:20
S02/20241108/00010,10,TENDER,1,3727.93,TENDER,2024-11-08T14:24:20
S02/20241108/00011,1,P101766,2,220.67,SALE,2024-11-08T16:14:29
S02/20241108/00011,2,P106745,1,621.98,SALE,2024-11-08T16:14:29
S02/20241108/00011,3,P104194,1,119.04,SALE,2024-11-08T16:14:29
S02/20241108/00011,4,P103449,1,381.08,SALE,2024-11-08T16:14:29
S02/20241108/00011,5,P105570,3,345.21,SALE,2024-11-08T16:14:29
S02/20241108/00011,6,TAX,1,257.18,TAX,2024-11-08T16:14:29
S02/20241108/00011,7,TENDER,1,2856.25,TENDER,2024-11-08T16:14:29
S02/20241108/00012,1,P105139,2,119.64,SALE,2024-11-08T14:50:43
S02/20241108/00012,2,P101543,1,178.10,SALE,2024-11-08T14:50:43
S02/20241108/00012,3,DISC,1,-11.73,DISCOUNT,2024-11-08T14:50:43
S02/20241108/00012,4,TAX,1,59.06,TAX,2024-11-08T14:50:43
S02/20241108/00012,5,TENDER,1,464.71,TENDER,2024-11-08T14:50:43
S02/20241108/00013,1,P105106,2,104.56,SALE,2024-11-08T15:56:06
S02/20241108/00013,2,P104079,4,75.55,SALE,2024-11-08T15:56:06
S02/20241108/00013,3,TAX,1,37.64,TAX,2024-11-08T15:56:06
S02/20241108/00013,4,TENDER,1,548.96,TENDER,2024-11-08T15:56:06
S02/20241108/00014,1,P101547,4,66.03,SALE,2024-11-08T11:13:44
S02/20241108/00014,2,P106686,2,324.48,SALE,2024-11-08T11:13:44
S02/20241108/00014,3,P102346,2,89.47,SALE,2024-11-08T11:13:44
S02/20241108/00014,4,P106209,1,199.51,SALE,2024-11-08T11:13:44
S02/20241108/00014,5,P100375,4,163.45,SALE,2024-11-08T11:13:44
S02/20241108/00014,6,TAX,1,123.76,TAX,2024-11-08T11:13:44
S02/20241108/00014,7,TENDER,1,2069.09,TENDER,2024-11-08T11:13:44
S02/20241108/00015,1,P101010,1,71.39,SALE,2024-11-08T18:32:18
S02/20241108/00015,2,P102674,4,515.88,SALE,2024-11-08T18:32:18
S02/20241108/00015,3,P106813,1,257.87,SALE,2024-11-08T18:32:18
S02/20241108/00015,4,P102272,1,389.34,SALE,2024-11-08T18:32:18
S02/20241108/00015,5,TAX,1,457.67,TAX,2024-11-08T18:32:18
S02/20241108/00015,6,TENDER,1,3239.79,TENDER,2024-11-08T18:32:18
S02/20241108/00016,1,P105797,1,254.07,SALE,2024-11-08T17:37:00
S02/20241108/00016,2,P106844,4,23.44,SALE,2024-11-08T17:37:00
S02/20241108/00016,3,P107449,5,1495.62,SALE,2024-11-08T17:37:00
S02/20241108/00016,4,TAX,1,959.98,TAX,2024-11-08T17:37:00
S02/20241108/00016,5,TENDER,1,8785.91,TENDER,2024-11-08T17:37:00
S02/20241108/00017,1,P103680,3,210.26,SALE,2024-11-08T09:17:40
S02/20241108/00017,2,P104670,3,108.77,SALE,2024-11-08T09:17:40
S02/20241108/00017,3,P101134,1,1071.76,SALE,2024-11-08T09:17:40
S02/20241108/00017,4,P105252,3,11.87,SALE,2024-11-08T09:17:40
S02/20241108/00017,5,P108397,1,286.03,SALE,2024-11-08T09:17:40
S02/20241108/00017,6,P107695,1,271.01,SALE,2024-11-08T09:17:40
S02/20241108/00017,7,DISC,1,-60.49,DISCOUNT,2024-11-08T09:17:40
S02/20241108/00017,8,TAX,1,144.83,TAX,2024-11-08T09:17:40
S02/20241108/00017,9,TENDER,1,2705.84,TENDER,2024-11-08T09:17:40
S02/20241108/00018,1,P103062,-1,173.63,RETURN,2024-11-08T19:58:04
S02/20241108/00018,2,P106277,-4,416.62,RETURN,2024-11-08T19:58:04
S02/20241108/00018,3,P100649,-2,618.96,RETURN,2024-11-08T19:58:04
S02/20241108/00018,4,P106885,-3,137.92,RETURN,2024-11-08T19:58:04
S02/20241108/00018,5,TAX,1,-228.38,TAX,2024-11-08T19:58:04
S02/20241108/00018,6,TENDER,1,-3720.17,TENDER,2024-11-08T19:58:04
S02/20241108/00019,1,P106454,4,127.35,SALE,2024-11-08T16:22:21
S02/20241108/00019,2,P104058,1,351.54,SALE,2024-11-08T16:22:21
S02/20241108/00019,3,P101968,6,12.46,SALE,2024-11-08T16:22:21
S02/20241108/00019,4,P106486,3,1837.06,SALE,2024-11-08T16:22:21
S02/20241108/00019,5,P105468,3,1100.43,SALE,2024-11-08T16:22:21
S02/20241108/00019,6,P105729,1,75.27,SALE,2024-11-08T16:22:21
S02/20241108/00019,7,P101599,2,417.76,SALE,2024-11-08T16:22:21
S02/20241108/00019,8,P106599,1,245.11,SALE,2024-11-08T16:22:21
S02/20241108/00019,9,P103105,2,34.12,SALE,2024-11-08T16:22:21
S02/20241108/00019,10,P105890,3,1196.88,SALE,2024-11-08T16:22:21
S02/20241108/00019,11,DISC,1,-1648.90,DISCOUNT,2024-11-08T16:22:21
S02/20241108/00019,12,TAX,1,1149.81,TAX,2024-11-08T16:22:21
S02/20241108/00019,13,TENDER,1,14063.86,TENDER,2024-11-08T16:22:21
S02/20241108/00020,1,P107100,2,200.76,SALE,2024-11-08T15:34:53
S02/20241108/00020,2,P100375,2,163.45,SALE,2024-11-08T15:34:53
S02/20241108/00020,3,P104651,4,540.51,SALE,2024-11-08T15:34:53
S02/20241108/00020,4,TAX,1,323.97,TAX,2024-11-08T15:34:53
S02/20241108/00020,5,TENDER,1,3214.43,TENDER,2024-11-08T15:34:53
S02/20241108/00021,1,P106911,2,232.77,SALE,2024-11-08T17:34:09
S02/20241108/00021,2,P102404,3,370.32,SALE,2024-11-08T17:34:09
S02/20241108/00021,3,P106093,2,315.93,SALE,2024-11-08T17:34:09
S02/20241108/00021,4,P106228,3,44.54,SALE,2024-11-08T17:34:09
S02/20241108/00021,5,P104032,2,603.87,SALE,2024-11-08T17:34:09
S02/20241108/00021,6,P107933,5,1146.02,SALE,2024-11-08T17:34:09
S02/20241108/00021,7,TAX,1,1004.88,TAX,2024-11-08T17:34:09
S02/20241108/00021,8,TENDER,1,10284.70,TENDER,2024-11-08T17:34:09
S02/20241108/00022,1,P101876,1,68.16,SALE,2024-11-08T16:21:04
S02/20241108/00022,2,P102383,1,10.62,SALE,2024-11-08T16:21:04
S02/20241108/00022,3,P105337,2,35.20,SALE,2024-11-08T16:21:04
S02/20241108/00022,4,P105733,3,151.69,SALE,2024-11-08T16:21:04
S02/20241108/00022,5,P106920,1,1398.34,SALE,2024-11-08T16:21:04
S02/20241108/00022,6,P104938,4,999.94,SALE,2024-11-08T16:21:04
S02/20241108/00022,7,P107488,1,303.21,SALE,2024-11-08T16:21:04
S02/20241108/00022,8,TAX,1,625.30,TAX,2024-11-08T16:21:04
S02/20241108/00022,9,TENDER,1,6930.86,TENDER,2024-11-08T16:21:04
S02/20241108/00023,1,P102045,1,21.89,SALE,2024-11-08T17:46:22
S02/20241108/00023,2,P104089,2,358.58,SALE,2024-11-08T17:46:22
S02/20241108/00023,3,P105575,1,513.17,SALE,2024-11-08T17:46:22
S02/20241108/00023,4,P103958,1,32.46,SALE,2024-11-08T17:46:22
S02/20241108/00023,5,P101327,7,233.22,SALE,2024-11-08T17:46:22
S02/20241108/00023,6,TAX,1,458.39,TAX,2024-11-08T17:46:22
S02/20241108/00023,7,TENDER,1,3375.61,TENDER,2024-11-08T17:46:22
S02/20241108/00024,1,P106282,2,448.43,SALE,2024-11-08T14:05:46
S02/20241108/00024,2,P101925,3,186.54,SALE,2024-11-08T14:05:46
S02/20241108/00024,3,P104389,2,169.98,SALE,2024-11-08T14:05:46
S02/20241108/00024,4,P106501,2,164.07,SALE,2024-11-08T14:05:46
S02/20241108/00024,5,P100057,2,233.39,SALE,2024-11-08T14:05:46
S02/20241108/00024,6,P108001,3,96.97,SALE,2024-11-08T14:05:46
S02/20241108/00024,7,P102000,2,82.98,SALE,2024-11-08T14:05:46
S02/20241108/00024,8,DISC,1,-208.06,DISCOUNT,2024-11-08T14:05:46
S02/20241108/00024,9,TAX,1,436.35,TAX,2024-11-08T14:05:46
S02/20241108/00024,10,TENDER,1,3276.52,TENDER,2024-11-08T14:05:46
S02/20241108/00025,1,P102502,2,408.64,SALE,2024-11-08T14:51:12
S02/20241108/00025,2,P107197,3,669.72,SALE,2024-11-08T14:51:12
S02/20241108/00025,3,P107890,2,133.07,SALE,2024-11-08T14:51:12
S02/20241108/00025,4,P105609,4,817.71,SALE,2024-11-08T14:51:12
S02/20241108/00025,5,DISC,1,-758.87,DISCOUNT,2024-11-08T14:51:12
S02/20241108/00025,6,TAX,1,459.81,TAX,2024-11-08T14:51:12
S02/20241108/00025,7,TENDER,1,6064.36,TENDER,2024-11-08T14:51:12
S02/20241108/00026,1,P102371,1,56.78,SALE,2024-11-08T11:39:25
S02/20241108/00026,2,P103918,2,527.10,SALE,2024-11-08T11:39:25
S02/20241108/00026,3,P102353,1,139.83,SALE,2024-11-08T11:39:25
S02/20241108/00026,4,P103382,2,196.46,SALE,2024-11-08T11:39:25
S02/20241108/00026,5,P107495,2,448.19,SALE,2024-11-08T11:39:25
S02/20241108/00026,6,DISC,1,-141.71,DISCOUNT,2024-11-08T11:39:25
S02/20241108/00026,7,TAX,1,176.49,TAX,2024-11-08T11:39:25
S02/20241108/00026,8,TENDER,1,2574.89,TENDER,2024-11-08T11:39:25
S02/20241108/00027,1,P107100,2,200.76,SALE,2024-11-08T15:02:27
S02/20241108/00027,2,P103202,1,295.26,SALE,2024-11-08T15:02:27
S02/20241108/00027,3,P102510,3,37.13,SALE,2024-11-08T15:02:27
S02/20241108/00027,4,P105988,3,29.57,SALE,2024-11-08T15:02:27
S02/20241108/00027,5,P101638,1,402.54,SALE,2024-11-08T15:02:27
S02/20241108/00027,6,TAX,1,149.72,TAX,2024-11-08T15:02:27
S02/20241108/00027,7,TENDER,1,1449.14,TENDER,2024-11-08T15:02:27
S02/20241108/00028,1,P104872,2,132.45,SALE,2024-11-08T15:15:19
S02/20241108/00028,2,P107952,1,1964.70,SALE,2024-11-08T15:15:19
S02/20241108/00028,3,P100604,3,154.60,SALE,2024-11-08T15:15:19
S02/20241108/00028,4,TAX,1,31.79,TAX,2024-11-08T15:15:19
S02/20241108/00028,5,TENDER,1,2725.19,TENDER,2024-11-08T15:15:19
S02/20241108/00029,1,P105835,2,238.39,SALE,2024-11-08T10:35:24
S02/20241108/00029,2,P100677,2,256.17,SALE,2024-11-08T10:35:24
S02/20241108/00029,3,P101332,2,400.98,SALE,2024-11-08T10:35:24
S02/20241108/00029,4,P102480,2,198.67,SALE,2024-11-08T10:35:24
S02/20241108/00029,5,P106344,3,801.30,SALE,2024-11-08T10:35:24
S02/20241108/00029,6,TAX,1,280.28,TAX,2024-11-08T10:35:24
S02/20241108/00029,7,TENDER,1,4872.60,TENDER,2024-11-08T10:35:24
S02/20241108/00030,1,P104558,4,440.08,SALE,2024-11-08T16:48:55
S02/20241108/00030,2,P105497,2,70.98,SALE,2024-11-08T16:48:55
S02/20241108/00030,3,P104975,1,568.03,SALE,2024-11-08T16:48:55
S02/20241108/00030,4,P100035,1,1810.38,SALE,2024-11-08T16:48:55
S02/20241108/00030,5,P103552,1,125.20,SALE,2024-11-08T16:48:55
S02/20241108/00030,6,TAX,1,445.52,TAX,2024-11-08T16:48:55
S02/20241108/00030,7,TENDER,1,4851.41,TENDER,2024-11-08T16:48:55
S02/20241108/00031,1,P102054,1,142.99,SALE,2024-11-08T19:00:29
S02/20241108/00031,2,P101389,4,430.39,SALE,2024-11-08T19:00:29
S02/20241108/00031,3,P100754,2,91.60,SALE,2024-11-08T19:00:29
S02/20241108/00031,4,P101037,3,613.83,SALE,2024-11-08T19:00:29
S02/20241108/00031,5,P105030,3,224.07,SALE,2024-11-08T19:00:29
S02/20241108/00031,6,P101311,3,481.74,SALE,2024-11-08T19:00:29
S02/20241108/00031,7,TAX,1,850.92,TAX,2024-11-08T19:00:29
S02/20241108/00031,8,TENDER,1,6857.59,TENDER,2024-11-08T19:00:29
S02/20241108/00032,1,P105167,4,826.20,SALE,2024-11-08T16:02:42
S02/20241108/00032,2,P107609,4,108.46,SALE,2024-11-08T16:02:42
S02/20241108/00032,3,TAX,1,243.33,TAX,2024-11-08T16:02:42
