bill_no,line_no,product_code,qty,unit_price,line_type,ts
S02/20240127/00001,1,P102415,2,1074.95,SALE,2024-01-27T20:29:46
S02/20240127/00001,2,P104048,1,155.95,SALE,2024-01-27T20:29:46
S02/20240127/00001,3,P101876,1,71.32,SALE,2024-01-27T20:29:46
S02/20240127/00001,4,P105835,2,243.66,SALE,2024-01-27T20:29:46
S02/20240127/00001,5,P102485,1,202.08,SALE,2024-01-27T20:29:46
S02/20240127/00001,6,TAX,1,164.25,TAX,2024-01-27T20:29:46
S02/20240127/00001,7,TENDER,1,3230.82,TENDER,2024-01-27T20:29:46
S02/20240127/00002,1,P105176,2,499.95,SALE,2024-01-27T17:00:04
S02/20240127/00002,2,P104168,3,512.27,SALE,2024-01-27T17:00:04
S02/20240127/00002,3,P105236,5,511.25,SALE,2024-01-27T17:00:04
S02/20240127/00002,4,P102067,3,151.39,SALE,2024-01-27T17:00:04
S02/20240127/00002,5,P105092,2,421.74,SALE,2024-01-27T17:00:04
S02/20240127/00002,6,TAX,1,738.11,TAX,2024-01-27T17:00:04
S02/20240127/00002,7,TENDER,1,7128.72,TENDER,2024-01-27T17:00:04
S02/20240127/00003,1,P105937,1,267.29,SALE,2024-01-27T23:49:17
S02/20240127/00003,2,P100682,2,325.28,SALE,2024-01-27T23:49:17
S02/20240127/00003,3,P106067,2,448.95,SALE,2024-01-27T23:49:17
S02/20240127/00003,4,P102311,2,284.95,SALE,2024-01-27T23:49:17
S02/20240127/00003,5,P102129,1,252.76,SALE,2024-01-27T23:49:17
S02/20240127/00003,6,TAX,1,212.21,TAX,2024-01-27T23:49:17
S02/20240127/00003,7,TENDER,1,2850.62,TENDER,2024-01-27T23:49:17
S02/20240127/00004,1,P106592,3,680.95,SALE,2024-01-27T11:11:09
S02/20240127/00004,2,P107914,4,231.95,SALE,2024-01-27T11:11:09
S02/20240127/00004,3,P102081,1,164.15,SALE,2024-01-27T11:11:09
S02/20240127/00004,4,P103397,1,371.02,SALE,2024-01-27T11:11:09
S02/20240127/00004,5,TAX,1,298.69,TAX,2024-01-27T11:11:09
S02/20240127/00004,6,TENDER,1,3804.51,TENDER,2024-01-27T11:11:09
S02/20240127/00005,1,P105656,1,438.95,SALE,2024-01-27T18:28:06
S02/20240127/00005,2,P101208,4,521.19,SALE,2024-01-27T18:28:06
S02/20240127/00005,3,P104361,2,1350.95,SALE,2024-01-27T18:28:06
S02/20240127/00005,4,P105603,2,193.95,SALE,2024-01-27T18:28:06
S02/20240127/00005,5,P101613,2,109.83,SALE,2024-01-27T18:28:06
S02/20240127/00005,6,TAX,1,433.59,TAX,2024-01-27T18:28:06
S02/20240127/00005,7,TENDER,1,6266.76,TENDER,2024-01-27T18:28:06
S02/20240127/00006,1,P104587,1,252.25,SALE,2024-01-27T15:23:33
S02/20240127/00006,2,P103364,2,105.92,SALE,2024-01-27T15:23:33
S02/20240127/00006,3,P108239,1,238.81,SALE,2024-01-27T15:23:33
S02/20240127/00006,4,P100582,1,150.30,SALE,2024-01-27T15:23:33
S02/20240127/00006,5,P101237,4,250.74,SALE,2024-01-27T15:23:33
S02/20240127/00006,6,P105345,3,295.95,SALE,2024-01-27T15:23:33
S02/20240127/00006,7,P100418,2,204.95,SALE,2024-01-27T15:23:33
S02/20240127/00006,8,TAX,1,247.40,TAX,2024-01-27T15:23:33
S02/20240127/00006,9,TENDER,1,3401.31,TENDER,2024-01-27T15:23:33
S02/20240127/00007,1,P106123,2,244.95,SALE,2024-01-27T16:15:19
S02/20240127/00007,2,P104718,1,364.54,SALE,2024-01-27T16:15:19
S02/20240127/00007,3,P101127,2,45.95,SALE,2024-01-27T16:15:19
S02/20240127/00007,4,P100640,1,330.95,SALE,2024-01-27T16:15:19
S02/20240127/00007,5,P104872,1,132.95,SALE,2024-01-27T16:15:19
S02/20240127/00007,6,DISC,1,-112.57,DISCOUNT,2024-01-27T16:15:19
S02/20240127/00007,7,TAX,1,91.48,TAX,2024-01-27T16:15:19
S02/20240127/00007,8,TENDER,1,1389.15,TENDER,2024-01-27T16:15:19
S02/20240127/00008,1,P106907,2,294.95,SALE,2024-01-27T16:17:33
S02/20240127/00008,2,P105524,3,73.83,SALE,2024-01-27T16:17:33
S02/20240127/00008,3,P102664,3,256.95,SALE,2024-01-27T16:17:33
S02/20240127/00008,4,P101740,2,650.70,SALE,2024-01-27T16:17:33
S02/20240127/00008,5,P105260,1,72.61,SALE,2024-01-27T16:17:33
S02/20240127/00008,6,P101327,3,233.22,SALE,2024-01-27T16:17:33
S02/20240127/00008,7,P107337,1,324.16,SALE,2024-01-27T16:17:33
S02/20240127/00008,8,TAX,1,329.48,TAX,2024-01-27T16:17:33
S02/20240127/00008,9,TENDER,1,4309.55,TENDER,2024-01-27T16:17:33
S02/20240127/00009,1,P106373,2,46.84,SALE,2024-01-27T17:32:13
S02/20240127/00009,2,P106877,3,1012.95,SALE,2024-01-27T17:32:13
S02/20240127/00009,3,P106169,3,221.03,SALE,2024-01-27T17:32:13
S02/20240127/00009,4,P103882,5,269.95,SALE,2024-01-27T17:32:13
S02/20240127/00009,5,P102788,4,871.07,SALE,2024-01-27T17:32:13
S02/20240127/00009,6,TAX,1,541.21,TAX,2024-01-27T17:32:13
S02/20240127/00009,7,TENDER,1,9170.86,TENDER,2024-01-27T17:32:13
S02/20240127/00010,1,P101305,1,119.82,SALE,2024-01-27T11:49:36
S02/20240127/00010,2,P103171,3,56.95,SALE,2024-01-27T11:49:36
S02/20240127/00010,3,P102744,3,86.95,SALE,2024-01-27T11:49:36
S02/20240127/00010,4,P103374,4,34.95,SALE,2024-01-27T11:49:36
S02/20240127/00010,5,TAX,1,68.32,TAX,2024-01-27T11:49:36
S02/20240127/00010,6,TENDER,1,759.64,TENDER,2024-01-27T11:49:36
S02/20240127/00011,1,P100044,3,668.09,SALE,2024-01-27T14:14:59
S02/20240127/00011,2,P100511,1,407.54,SALE,2024-01-27T14:14:59
S02/20240127/00011,3,TAX,1,289.42,TAX,2024-01-27T14:14:59
S02/20240127/00011,4,TENDER,1,2701.23,TENDER,2024-01-27T14:14:59
S02/20240127/00012,1,P100767,1,269.95,SALE,2024-01-27T12:40:58
S02/20240127/00012,2,P107822,3,68.95,SALE,2024-01-27T12:40:58
S02/20240127/00012,3,P102181,2,1394.08,SALE,2024-01-27T12:40:58
S02/20240127/00012,4,TAX,1,69.63,TAX,2024-01-27T12:40:58
S02/20240127/00012,5,TENDER,1,3334.59,TENDER,2024-01-27T12:40:58
S02/20240127/00013,1,P100035,1,1456.57,SALE,2024-01-27T13:59:05
S02/20240127/00013,2,P100686,2,787.42,SALE,2024-01-27T13:59:05
S02/20240127/00013,3,P106209,3,182.34,SALE,2024-01-27T13:59:05
S02/20240127/00013,4,TAX,1,240.43,TAX,2024-01-27T13:59:05
S02/20240127/00013,5,TENDER,1,3818.86,TENDER,2024-01-27T13:59:05
S02/20240127/00014,1,P102598,1,132.95,SALE,2024-01-27T14:12:39
S02/20240127/00014,2,P105547,3,406.95,SALE,2024-01-27T14:12:39
S02/20240127/00014,3,P108174,1,235.92,SALE,2024-01-27T14:12:39
S02/20240127/00014,4,TAX,1,158.30,TAX,2024-01-27T14:12:39
S02/20240127/00014,5,TENDER,1,1748.02,TENDER,2024-01-27T14:12:39
S02/20240127/00015,1,P108159,1,457.97,SALE,2024-01-27T15:31:34
S02/20240127/00015,2,P103081,1,448.85,SALE,2024-01-27T15:31:34
S02/20240127/00015,3,P105219,1,718.59,SALE,2024-01-27T15:31:34
S02/20240127/00015,4,P100421,3,129.94,SALE,2024-01-27T15:31:34
S02/20240127/00015,5,P100210,2,1071.95,SALE,2024-01-27T15:31:34
S02/20240127/00015,6,P104844,3,530.87,SALE,2024-01-27T15:31:34
S02/20240127/00015,7,P107063,2,374.87,SALE,2024-01-27T15:31:34
S02/20240127/00015,8,P107848,2,267.41,SALE,2024-01-27T15:31:34
S02/20240127/00015,9,DISC,1,-465.41,DISCOUNT,2024-01-27T15:31:34
S02/20240127/00015,10,TAX,1,619.84,TAX,2024-01-27T15:31:34
S02/20240127/00015,11,TENDER,1,7190.73,TENDER,2024-01-27T15:31:34
S02/20240127/00016,1,P102175,2,171.07,SALE,2024-01-27T21:04:35
S02/20240127/00016,2,P105209,3,367.95,SALE,2024-01-27T21:04:35
S02/20240127/00016,3,P104715,1,136.85,SALE,2024-01-27T21:04:35
S02/20240127/00016,4,P108067,1,621.95,SALE,2024-01-27T21:04:35
S02/20240127/00016,5,P100250,2,526.95,SALE,2024-01-27T21:04:35
S02/20240127/00016,6,TAX,1,276.02,TAX,2024-01-27T21:04:35
S02/20240127/00016,7,TENDER,1,3534.71,TENDER,2024-01-27T21:04:35
S02/20240127/00017,1,P106191,2,1230.97,SALE,2024-01-27T18:54:34
S02/20240127/00017,2,P105433,3,126.03,SALE,2024-01-27T18:54:34
S02/20240127/00017,3,P105106,3,101.21,SALE,2024-01-27T18:54:34
S02/20240127/00017,4,P102471,2,137.95,SALE,2024-01-27T18:54:34
S02/20240127/00017,5,P107966,3,391.71,SALE,2024-01-27T18:54:34
S02/20240127/00017,6,P104435,1,407.95,SALE,2024-01-27T18:54:34
S02/20240127/00017,7,P106084,1,592.14,SALE,2024-01-27T18:54:34
S02/20240127/00017,8,TAX,1,250.93,TAX,2024-01-27T18:54:34
S02/20240127/00017,9,TENDER,1,5845.71,TENDER,2024-01-27T18:54:34
S02/20240127/00018,1,P102432,2,819.74,SALE,2024-01-27T18:49:32
S02/20240127/00018,2,P100131,2,636.95,SALE,2024-01-27T18:49:32
S02/20240127/00018,3,P101911,2,1431.80,SALE,2024-01-27T18:49:32
S02/20240127/00018,4,P107799,2,738.35,SALE,2024-01-27T18:49:32
S02/20240127/00018,5,P102166,3,45.95,SALE,2024-01-27T18:49:32
S02/20240127/00018,6,DISC,1,-158.77,DISCOUNT,2024-01-27T18:49:32
S02/20240127/00018,7,TAX,1,438.63,TAX,2024-01-27T18:49:32
