ts,bill_no,line_no,line_type,product_code,unit_price,qty
1726925997,S10/20240921/00001,1,SALE,P106830,103.94,4
1726925997,S10/20240921/00001,2,SALE,P103525,252.51,3
1726925997,S10/20240921/00001,3,SALE,P101218,61.39,2
1726925997,S10/20240921/00001,4,TAX,TAX,134.81,1
1726925997,S10/20240921/00001,5,TENDER,TENDER,1430.88,1
1726948005,S10/20240921/00002,1,SALE,P107078,111.95,1
1726948005,S10/20240921/00002,2,SALE,P106254,1135.50,2
1726948005,S10/20240921/00002,3,SALE,P104517,1474.90,3
1726948005,S10/20240921/00002,4,TAX,TAX,0.00,1
1726948005,S10/20240921/00002,5,TENDER,TENDER,6807.65,1
1726941511,S10/20240921/00003,1,SALE,P103259,298.27,1
1726941511,S10/20240921/00003,2,SALE,P106877,1085.30,1
1726941511,S10/20240921/00003,3,SALE,P106671,99.01,3
1726941511,S10/20240921/00003,4,SALE,P103484,109.59,3
1726941511,S10/20240921/00003,5,SALE,P102342,107.02,2
1726941511,S10/20240921/00003,6,TAX,TAX,99.71,1
1726941511,S10/20240921/00003,7,TENDER,TENDER,2323.12,1
1726920975,S10/20240921/00004,1,SALE,P104294,115.73,2
1726920975,S10/20240921/00004,2,TAX,TAX,27.78,1
1726920975,S10/20240921/00004,3,TENDER,TENDER,259.24,1
1726924183,S10/20240921/00005,1,SALE,P108369,318.67,1
1726924183,S10/20240921/00005,2,SALE,P100375,163.45,1
1726924183,S10/20240921/00005,3,SALE,P101825,183.68,2
1726924183,S10/20240921/00005,4,SALE,P107884,29.77,1
1726924183,S10/20240921/00005,5,SALE,P104700,1425.82,3
1726924183,S10/20240921/00005,6,SALE,P107012,104.24,1
1726924183,S10/20240921/00005,7,TAX,TAX,94.47,1
1726924183,S10/20240921/00005,8,TENDER,TENDER,5355.42,1
1726922192,S10/20240921/00006,1,SALE,P104956,138.81,2
1726922192,S10/20240921/00006,2,SALE,P103243,193.36,1
1726922192,S10/20240921/00006,3,TAX,TAX,59.64,1
1726922192,S10/20240921/00006,4,TENDER,TENDER,530.62,1
1726923390,S10/20240921/00007,1,SALE,P107346,449.29,1
1726923390,S10/20240921/00007,2,SALE,P106382,81.60,2
1726923390,S10/20240921/00007,3,TAX,TAX,22.46,1
1726923390,S10/20240921/00007,4,TENDER,TENDER,634.95,1
1726931419,S10/20240921/00008,1,SALE,P101669,53.28,3
1726931419,S10/20240921/00008,2,SALE,P104867,190.50,2
1726931419,S10/20240921/00008,3,SALE,P100855,345.07,2
1726931419,S10/20240921/00008,4,SALE,P105164,216.12,2
1726931419,S10/20240921/00008,5,TAX,TAX,151.27,1
1726931419,S10/20240921/00008,6,TENDER,TENDER,1814.49,1
1726941438,S10/20240921/00009,1,SALE,P101842,210.53,4
1726941438,S10/20240921/00009,2,SALE,P101638,402.54,3
1726941438,S10/20240921/00009,3,SALE,P103629,60.58,3
1726941438,S10/20240921/00009,4,SALE,P104772,342.57,1
1726941438,S10/20240921/00009,5,SALE,P102151,1117.25,2
1726941438,S10/20240921/00009,6,TAX,TAX,393.12,1
1726941438,S10/20240921/00009,7,TENDER,TENDER,5201.67,1
1726910121,S10/20240921/00010,1,SALE,P107784,245.59,1
1726910121,S10/20240921/00010,2,SALE,P101263,620.85,1
1726910121,S10/20240921/00010,3,SALE,P106731,153.24,4
1726910121,S10/20240921/00010,4,SALE,P102674,496.43,2
1726910121,S10/20240921/00010,5,SALE,P104107,479.48,1
1726910121,S10/20240921/00010,6,SALE,P103406,1248.48,3
1726910121,S10/20240921/00010,7,SALE,P103188,30.16,4
1726910121,S10/20240921/00010,8,TAX,TAX,877.41,1
1726910121,S10/20240921/00010,9,TENDER,TENDER,7695.23,1
1726934636,S10/20240921/00011,1,SALE,P105035,158.77,2
1726934636,S10/20240921/00011,2,TAX,TAX,0.00,1
1726934636,S10/20240921/00011,3,TENDER,TENDER,317.54,1
1726942070,S10/20240921/00012,1,RETURN,P101404,213.08,-4
1726942070,S10/20240921/00012,2,RETURN,P106592,815.90,-3
1726942070,S10/20240921/00012,3,RETURN,P108032,648.04,-2
1726942070,S10/20240921/00012,4,RETURN,P100375,163.45,-1
1726942070,S10/20240921/00012,5,TAX,TAX,-328.70,1
1726942070,S10/20240921/00012,6,TENDER,TENDER,-5088.25,1
1726938373,S10/20240921/00013,1,SALE,P105468,1100.43,4
1726938373,S10/20240921/00013,2,SALE,P106353,236.28,1
1726938373,S10/20240921/00013,3,SALE,P107630,290.66,1
1726938373,S10/20240921/00013,4,SALE,P100627,440.29,2
1726938373,S10/20240921/00013,5,SALE,P100911,67.40,3
1726938373,S10/20240921/00013,6,SALE,P102081,164.15,2
1726938373,S10/20240921/00013,7,DISCOUNT,DISC,-715.67,1
1726938373,S10/20240921/00013,8,TAX,TAX,379.83,1
1726938373,S10/20240921/00013,9,TENDER,TENDER,6003.90,1
1726914529,S10/20240921/00014,1,SALE,P100577,300.10,2
1726914529,S10/20240921/00014,2,SALE,P108275,504.53,1
1726914529,S10/20240921/00014,3,SALE,P107743,197.87,1
1726914529,S10/20240921/00014,4,SALE,P106044,40.72,3
1726914529,S10/20240921/00014,5,SALE,P106486,1786.00,2
1726914529,S10/20240921/00014,6,TAX,TAX,673.22,1
1726914529,S10/20240921/00014,7,TENDER,TENDER,5669.98,1
1726924706,S10/20240921/00015,1,SALE,P100864,193.24,3
1726924706,S10/20240921/00015,2,SALE,P107815,106.85,2
1726924706,S10/20240921/00015,3,SALE,P108206,81.62,4
1726924706,S10/20240921/00015,4,SALE,P100100,417.83,1
