ts,bill_no,line_no,line_type,product_code,unit_price,qty
1734107014,S12/20241213/00001,1,SALE,P106528,832.82,2
1734107014,S12/20241213/00001,2,SALE,P104708,516.57,1
1734107014,S12/20241213/00001,3,SALE,P100956,421.98,2
1734107014,S12/20241213/00001,4,DISCOUNT,DISC,-262.56,1
1734107014,S12/20241213/00001,5,TAX,TAX,244.66,1
1734107014,S12/20241213/00001,6,TENDER,TENDER,3008.27,1
1734089099,S12/20241213/00002,1,SALE,P104277,128.39,3
1734089099,S12/20241213/00002,2,SALE,P106620,273.19,3
1734089099,S12/20241213/00002,3,TAX,TAX,144.57,1
1734089099,S12/20241213/00002,4,TENDER,TENDER,1349.31,1
1734100587,S12/20241213/00003,1,SALE,P101481,55.03,1
1734100587,S12/20241213/00003,2,SALE,P107137,32.59,3
1734100587,S12/20241213/00003,3,SALE,P103090,841.97,2
1734100587,S12/20241213/00003,4,DISCOUNT,DISC,-64.02,1
1734100587,S12/20241213/00003,5,TAX,TAX,83.92,1
1734100587,S12/20241213/00003,6,TENDER,TENDER,1856.64,1
1734097735,S12/20241213/00004,1,SALE,P107721,92.25,3
1734097735,S12/20241213/00004,2,SALE,P103171,68.42,2
1734097735,S12/20241213/00004,3,SALE,P105698,194.14,3
1734097735,S12/20241213/00004,4,TAX,TAX,111.68,1
1734097735,S12/20241213/00004,5,TENDER,TENDER,1107.69,1
1734105397,S12/20241213/00005,1,SALE,P106671,90.38,1
1734105397,S12/20241213/00005,2,SALE,P107973,271.93,2
1734105397,S12/20241213/00005,3,SALE,P104133,248.31,1
1734105397,S12/20241213/00005,4,SALE,P100946,81.33,5
1734105397,S12/20241213/00005,5,SALE,P103861,57.59,1
1734105397,S12/20241213/00005,6,SALE,P104956,141.84,1
1734105397,S12/20241213/00005,7,SALE,P104361,1671.10,1
1734105397,S12/20241213/00005,8,TAX,TAX,333.85,1
1734105397,S12/20241213/00005,9,TENDER,TENDER,3493.58,1
1734124593,S12/20241213/00006,1,SALE,P105400,53.13,2
1734124593,S12/20241213/00006,2,SALE,P102181,1615.15,2
1734124593,S12/20241213/00006,3,TAX,TAX,19.13,1
1734124593,S12/20241213/00006,4,TENDER,TENDER,3355.69,1
1734076891,S12/20241213/00007,1,SALE,P102656,194.33,1
1734076891,S12/20241213/00007,2,SALE,P100330,179.33,3
1734076891,S12/20241213/00007,3,SALE,P101345,85.58,2
1734076891,S12/20241213/00007,4,SALE,P101876,68.16,1
1734076891,S12/20241213/00007,5,SALE,P102998,158.64,1
1734076891,S12/20241213/00007,6,SALE,P100744,67.07,1
1734076891,S12/20241213/00007,7,TAX,TAX,80.49,1
1734076891,S12/20241213/00007,8,TENDER,TENDER,1277.84,1
1734120003,S12/20241213/00008,1,SALE,P104567,141.21,1
1734120003,S12/20241213/00008,2,SALE,P107089,208.86,1
1734120003,S12/20241213/00008,3,SALE,P105042,66.53,4
1734120003,S12/20241213/00008,4,SALE,P107872,650.85,4
1734120003,S12/20241213/00008,5,TAX,TAX,205.46,1
1734120003,S12/20241213/00008,6,TENDER,TENDER,3425.05,1
1734084204,S12/20241213/00009,1,SALE,P106793,303.65,2
1734084204,S12/20241213/00009,2,SALE,P106848,17.39,1
1734084204,S12/20241213/00009,3,SALE,P106639,485.46,1
1734084204,S12/20241213/00009,4,SALE,P106965,89.01,1
1734084204,S12/20241213/00009,5,SALE,P100686,800.21,2
1734084204,S12/20241213/00009,6,SALE,P105695,158.81,3
1734084204,S12/20241213/00009,7,SALE,P106297,169.05,3
1734084204,S12/20241213/00009,8,SALE,P105356,232.26,4
1734084204,S12/20241213/00009,9,SALE,P107743,197.87,1
1734084204,S12/20241213/00009,10,DISCOUNT,DISC,-323.22,1
1734084204,S12/20241213/00009,11,TAX,TAX,260.05,1
1734084204,S12/20241213/00009,12,TENDER,TENDER,4846.90,1
1734107945,S12/20241213/00010,1,SALE,P106209,199.51,1
1734107945,S12/20241213/00010,2,SALE,P107231,1193.22,1
1734107945,S12/20241213/00010,3,SALE,P105345,335.85,3
1734107945,S12/20241213/00010,4,SALE,P104064,326.15,2
1734107945,S12/20241213/00010,5,SALE,P106434,178.02,3
1734107945,S12/20241213/00010,6,SALE,P104579,67.48,1
1734107945,S12/20241213/00010,7,SALE,P107890,133.07,3
1734107945,S12/20241213/00010,8,TAX,TAX,236.64,1
1734107945,S12/20241213/00010,9,TENDER,TENDER,4289.97,1
1734101288,S12/20241213/00011,1,SALE,P100609,75.79,3
1734101288,S12/20241213/00011,2,SALE,P103283,166.64,2
1734101288,S12/20241213/00011,3,SALE,P106059,313.87,1
1734101288,S12/20241213/00011,4,TAX,TAX,100.45,1
1734101288,S12/20241213/00011,5,TENDER,TENDER,974.97,1
1734131258,S12/20241213/00012,1,SALE,P103958,32.46,1
1734131258,S12/20241213/00012,2,SALE,P100652,45.46,2
1734131258,S12/20241213/00012,3,SALE,P103973,108.48,1
1734131258,S12/20241213/00012,4,SALE,P104765,401.36,1
1734131258,S12/20241213/00012,5,SALE,P103406,1248.48,2
1734131258,S12/20241213/00012,6,SALE,P105479,253.92,5
1734131258,S12/20241213/00012,7,SALE,P100326,47.79,2
1734131258,S12/20241213/00012,8,SALE,P102975,234.92,2
1734131258,S12/20241213/00012,9,DISCOUNT,DISC,-120.79,1
1734131258,S12/20241213/00012,10,TAX,TAX,628.00,1
1734131258,S12/20241213/00012,11,TENDER,TENDER,5472.41,1
1734098938,S12/20241213/00013,1,SALE,P103281,172.43,1
1734098938,S12/20241213/00013,2,SALE,P101134,1071.76,2
1734098938,S12/20241213/00013,3,SALE,P106454,127.35,2
1734098938,S12/20241213/00013,4,SALE,P106710,98.77,2
1734098938,S12/20241213/00013,5,SALE,P103719,957.52,3
1734098938,S12/20241213/00013,6,TAX,TAX,424.04,1
