ts,bill_no,line_no,line_type,product_code,unit_price,qty
1719855400,S11/20240701/00001,1,SALE,P105418,243.05,3
1719855400,S11/20240701/00001,2,SALE,P104372,105.38,1
1719855400,S11/20240701/00001,3,TAX,TAX,136.52,1
1719855400,S11/20240701/00001,4,TENDER,TENDER,971.05,1
1719840260,S11/20240701/00002,1,SALE,P104558,429.56,4
1719840260,S11/20240701/00002,2,SALE,P104389,169.98,4
1719840260,S11/20240701/00002,3,SALE,P106927,140.95,1
1719840260,S11/20240701/00002,4,SALE,P103473,424.75,3
1719840260,S11/20240701/00002,5,SALE,P102768,152.65,1
1719840260,S11/20240701/00002,6,TAX,TAX,516.01,1
1719840260,S11/20240701/00002,7,TENDER,TENDER,4482.02,1
1719842768,S11/20240701/00003,1,SALE,P102480,198.67,1
1719842768,S11/20240701/00003,2,SALE,P104700,1425.82,3
1719842768,S11/20240701/00003,3,SALE,P100549,301.95,1
1719842768,S11/20240701/00003,4,TAX,TAX,46.17,1
1719842768,S11/20240701/00003,5,TENDER,TENDER,4824.25,1
1719837263,S11/20240701/00004,1,SALE,P104756,334.95,3
1719837263,S11/20240701/00004,2,SALE,P105918,294.44,4
1719837263,S11/20240701/00004,3,SALE,P106885,132.48,1
1719837263,S11/20240701/00004,4,SALE,P101547,62.01,2
1719837263,S11/20240701/00004,5,SALE,P103389,251.95,1
1719837263,S11/20240701/00004,6,SALE,P100717,505.95,3
1719837263,S11/20240701/00004,7,TAX,TAX,681.19,1
1719837263,S11/20240701/00004,8,TENDER,TENDER,4890.10,1
1719846463,S11/20240701/00005,1,SALE,P106067,417.22,2
1719846463,S11/20240701/00005,2,SALE,P101751,460.11,1
1719846463,S11/20240701/00005,3,SALE,P107966,391.71,1
1719846463,S11/20240701/00005,4,SALE,P102821,1356.95,1
1719846463,S11/20240701/00005,5,TAX,TAX,124.54,1
1719846463,S11/20240701/00005,6,TENDER,TENDER,3167.75,1
1719848573,S11/20240701/00006,1,SALE,P106528,766.19,2
1719848573,S11/20240701/00006,2,SALE,P107400,274.90,4
1719848573,S11/20240701/00006,3,SALE,P101018,136.50,1
1719848573,S11/20240701/00006,4,SALE,P103904,1081.09,3
1719848573,S11/20240701/00006,5,SALE,P103155,270.20,2
1719848573,S11/20240701/00006,6,TAX,TAX,641.25,1
1719848573,S11/20240701/00006,7,TENDER,TENDER,7193.40,1
1719853226,S11/20240701/00007,1,SALE,P102801,108.87,1
1719853226,S11/20240701/00007,2,SALE,P103168,923.59,2
1719853226,S11/20240701/00007,3,SALE,P106506,110.89,2
1719853226,S11/20240701/00007,4,SALE,P105483,160.65,1
1719853226,S11/20240701/00007,5,TAX,TAX,310.10,1
1719853226,S11/20240701/00007,6,TENDER,TENDER,2648.58,1
1719842432,S11/20240701/00008,1,SALE,P104194,119.04,1
1719842432,S11/20240701/00008,2,SALE,P102445,29.80,2
1719842432,S11/20240701/00008,3,SALE,P105260,72.61,2
1719842432,S11/20240701/00008,4,SALE,P102280,611.53,1
1719842432,S11/20240701/00008,5,SALE,P104133,248.31,1
1719842432,S11/20240701/00008,6,TAX,TAX,159.66,1
1719842432,S11/20240701/00008,7,TENDER,TENDER,1343.36,1
1719848269,S11/20240701/00009,1,SALE,P108335,165.51,2
1719848269,S11/20240701/00009,2,SALE,P102184,91.57,4
1719848269,S11/20240701/00009,3,SALE,P102485,202.08,3
1719848269,S11/20240701/00009,4,DISCOUNT,DISC,-59.37,1
1719848269,S11/20240701/00009,5,TAX,TAX,91.86,1
1719848269,S11/20240701/00009,6,TENDER,TENDER,1336.03,1
1719849629,S11/20240701/00010,1,SALE,P105695,158.81,1
1719849629,S11/20240701/00010,2,SALE,P107759,229.95,3
1719849629,S11/20240701/00010,3,SALE,P100940,199.52,2
1719849629,S11/20240701/00010,4,SALE,P107089,208.16,3
1719849629,S11/20240701/00010,5,SALE,P100035,1665.55,3
1719849629,S11/20240701/00010,6,TAX,TAX,710.59,1
1719849629,S11/20240701/00010,7,TENDER,TENDER,7579.42,1
1719848810,S11/20240701/00011,1,SALE,P102006,1553.68,1
1719848810,S11/20240701/00011,2,SALE,P104844,553.13,2
1719848810,S11/20240701/00011,3,SALE,P102779,25.62,2
1719848810,S11/20240701/00011,4,SALE,P100781,611.95,2
1719848810,S11/20240701/00011,5,TAX,TAX,281.76,1
1719848810,S11/20240701/00011,6,TENDER,TENDER,4216.84,1
1719840680,S11/20240701/00012,1,SALE,P104266,408.96,1
1719840680,S11/20240701/00012,2,SALE,P101802,40.81,1
1719840680,S11/20240701/00012,3,SALE,P103118,47.28,1
1719840680,S11/20240701/00012,4,TAX,TAX,78.02,1
1719840680,S11/20240701/00012,5,TENDER,TENDER,575.07,1
1719850648,S11/20240701/00013,1,SALE,P104011,657.72,1
1719850648,S11/20240701/00013,2,SALE,P101470,172.36,1
1719850648,S11/20240701/00013,3,SALE,P104501,449.67,2
1719850648,S11/20240701/00013,4,SALE,P100150,280.80,3
1719850648,S11/20240701/00013,5,SALE,P104294,115.73,2
1719850648,S11/20240701/00013,6,TAX,TAX,102.78,1
1719850648,S11/20240701/00013,7,TENDER,TENDER,2906.06,1
1719859003,S11/20240701/00014,1,SALE,P100057,215.95,1
1719859003,S11/20240701/00014,2,SALE,P103374,34.95,1
1719859003,S11/20240701/00014,3,SALE,P101955,356.95,3
1719859003,S11/20240701/00014,4,SALE,P104733,627.95,2
1719859003,S11/20240701/00014,5,SALE,P105433,144.32,1
1719859003,S11/20240701/00014,6,SALE,P100086,88.95,2
1719859003,S11/20240701/00014,7,SALE,P107581,243.81,4
1719859003,S11/20240701/00014,8,SALE,P102972,250.10,2
1719859003,S11/20240701/00014,9,SALE,P103552,120.81,3
1719859003,S11/20240701/00014,10,DISCOUNT,DISC,-270.88,1
1719859003,S11/20240701/00014,11,TAX,TAX,625.04,1
1719859003,S11/20240701/00014,12,TENDER,TENDER,5091.90,1
1719859095,S11/20240701/00015,1,SALE,P103231,235.56,2
1719859095,S11/20240701/00015,2,SALE,P103766,191.95,3
1719859095,S11/20240701/00015,3,SALE,P104302,1255.97,1
1719859095,S11/20240701/00015,4,SALE,P107686,347.22,3
1719859095,S11/20240701/00015,5,SALE,P103922,51.00,3
1719859095,S11/20240701/00015,6,SALE,P105838,594.50,2
1719859095,S11/20240701/00015,7,SALE,P107137,32.59,1
1719859095,S11/20240701/00015,8,TAX,TAX,418.10,1
1719859095,S11/20240701/00015,9,TENDER,TENDER,5137.29,1
1719844431,S11/20240701/00016,1,SALE,P104023,630.48,1
1719844431,S11/20240701/00016,2,SALE,P104410,498.71,1
1719844431,S11/20240701/00016,3,SALE,P100693,111.45,3
1719844431,S11/20240701/00016,4,SALE,P102982,256.21,3
1719844431,S11/20240701/00016,5,SALE,P101190,84.60,1
1719844431,S11/20240701/00016,6,SALE,P105227,257.52,1
1719844431,S11/20240701/00016,7,SALE,P102175,191.56,2
1719844431,S11/20240701/00016,8,TAX,TAX,365.96,1
1719844431,S11/20240701/00016,9,TENDER,TENDER,3323.37,1
1719857262,S11/20240701/00017,1,SALE,P108247,242.95,1
1719857262,S11/20240701/00017,2,SALE,P100007,149.27,1
1719857262,S11/20240701/00017,3,SALE,P103283,147.93,2
1719857262,S11/20240701/00017,4,SALE,P100049,70.71,4
1719857262,S11/20240701/00017,5,TAX,TAX,136.30,1
1719857262,S11/20240701/00017,6,TENDER,TENDER,1107.22,1
1719841005,S11/20240701/00018,1,SALE,P104784,370.89,1
1719841005,S11/20240701/00018,2,SALE,P101564,155.83,2
1719841005,S11/20240701/00018,3,SALE,P108335,165.51,2
