bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20240712/00001;1;P105950;3;1356.49;SALE;12-07-2024 12:32:44
S09/20240712/00001;2;P102103;1;345.70;SALE;12-07-2024 12:32:44
S09/20240712/00001;3;DISC;1;-204.61;DISCOUNT;12-07-2024 12:32:44
S09/20240712/00001;4;TAX;1;59.34;TAX;12-07-2024 12:32:44
S09/20240712/00001;5;TENDER;1;4269.90;TENDER;12-07-2024 12:32:44
S09/20240712/00002;1;P105923;2;242.95;SALE;12-07-2024 18:17:10
S09/20240712/00002;2;P100985;1;288.61;SALE;12-07-2024 18:17:10
S09/20240712/00002;3;P100956;5;421.98;SALE;12-07-2024 18:17:10
S09/20240712/00002;4;P102963;3;365.76;SALE;12-07-2024 18:17:10
S09/20240712/00002;5;P106133;1;307.37;SALE;12-07-2024 18:17:10
S09/20240712/00002;6;DISC;1;-103.14;DISCOUNT;12-07-2024 18:17:10
S09/20240712/00002;7;TAX;1;424.13;TAX;12-07-2024 18:17:10
S09/20240712/00002;8;TENDER;1;4610.05;TENDER;12-07-2024 18:17:10
S09/20240712/00003;1;P105394;2;335.45;SALE;12-07-2024 15:59:57
S09/20240712/00003;2;P100810;2;200.65;SALE;12-07-2024 15:59:57
S09/20240712/00003;3;TAX;1;140.83;TAX;12-07-2024 15:59:57
S09/20240712/00003;4;TENDER;1;1213.03;TENDER;12-07-2024 15:59:57
S09/20240712/00004;1;P107163;2;187.11;SALE;12-07-2024 11:40:53
S09/20240712/00004;2;P102671;3;252.00;SALE;12-07-2024 11:40:53
S09/20240712/00004;3;P100658;2;50.53;SALE;12-07-2024 11:40:53
S09/20240712/00004;4;P104308;1;50.58;SALE;12-07-2024 11:40:53
S09/20240712/00004;5;P107795;2;286.95;SALE;12-07-2024 11:40:53
S09/20240712/00004;6;P100178;1;480.34;SALE;12-07-2024 11:40:53
S09/20240712/00004;7;P105959;2;477.24;SALE;12-07-2024 11:40:53
S09/20240712/00004;8;P101660;1;193.14;SALE;12-07-2024 11:40:53
S09/20240712/00004;9;TAX;1;500.69;TAX;12-07-2024 11:40:53
S09/20240712/00004;10;TENDER;1;3984.41;TENDER;12-07-2024 11:40:53
S09/20240712/00005;1;P104909;3;363.10;SALE;12-07-2024 16:00:46
S09/20240712/00005;2;P102963;2;365.76;SALE;12-07-2024 16:00:46
S09/20240712/00005;3;P103525;2;252.51;SALE;12-07-2024 16:00:46
S09/20240712/00005;4;P105720;2;67.32;SALE;12-07-2024 16:00:46
S09/20240712/00005;5;P102982;3;256.21;SALE;12-07-2024 16:00:46
S09/20240712/00005;6;P103249;2;521.24;SALE;12-07-2024 16:00:46
