bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20241205/00001;1;P104008;3;116.02;SALE;05-12-2024 15:12:52
S09/20241205/00001;2;P103958;2;32.46;SALE;05-12-2024 15:12:52
S09/20241205/00001;3;P103986;4;495.05;SALE;05-12-2024 15:12:52
S09/20241205/00001;4;P102432;1;895.86;SALE;05-12-2024 15:12:52
S09/20241205/00001;5;P103577;3;92.40;SALE;05-12-2024 15:12:52
S09/20241205/00001;6;P101968;1;12.46;SALE;05-12-2024 15:12:52
S09/20241205/00001;7;DISC;1;-340.99;DISCOUNT;05-12-2024 15:12:52
S09/20241205/00001;8;TAX;1;478.17;TAX;05-12-2024 15:12:52
S09/20241205/00001;9;TENDER;1;3715.88;TENDER;05-12-2024 15:12:52
S09/20241205/00002;1;P105468;2;1100.43;SALE;05-12-2024 15:35:10
S09/20241205/00002;2;P105707;1;130.64;SALE;05-12-2024 15:35:10
S09/20241205/00002;3;P108221;1;50.44;SALE;05-12-2024 15:35:10
S09/20241205/00002;4;P104725;1;551.38;SALE;05-12-2024 15:35:10
S09/20241205/00002;5;TAX;1;234.05;TAX;05-12-2024 15:35:10
S09/20241205/00002;6;TENDER;1;3167.37;TENDER;05-12-2024 15:35:10
S09/20241205/00003;1;P100555;4;435.03;SALE;05-12-2024 13:57:42
S09/20241205/00003;2;P108159;1;488.81;SALE;05-12-2024 13:57:42
S09/20241205/00003;3;P104670;3;108.77;SALE;05-12-2024 13:57:42
S09/20241205/00003;4;P106209;2;199.51;SALE;05-12-2024 13:57:42
S09/20241205/00003;5;P103591;4;102.70;SALE;05-12-2024 13:57:42
S09/20241205/00003;6;P106323;1;218.99;SALE;05-12-2024 13:57:42
S09/20241205/00003;7;TAX;1;504.73;TAX;05-12-2024 13:57:42
S09/20241205/00003;8;TENDER;1;4088.78;TENDER;05-12-2024 13:57:42
S09/20241205/00004;1;P106344;3;801.30;SALE;05-12-2024 16:45:26
S09/20241205/00004;2;P100761;1;51.26;SALE;05-12-2024 16:45:26
S09/20241205/00004;3;P108239;2;256.06;SALE;05-12-2024 16:45:26
S09/20241205/00004;4;TAX;1;94.74;TAX;05-12-2024 16:45:26
S09/20241205/00004;5;TENDER;1;3062.02;TENDER;05-12-2024 16:45:26
S09/20241205/00005;1;P105425;3;153.55;SALE;05-12-2024 10:02:46
S09/20241205/00005;2;P103986;2;495.05;SALE;05-12-2024 10:02:46
S09/20241205/00005;3;P107705;2;763.24;SALE;05-12-2024 10:02:46
S09/20241205/00005;4;TAX;1;384.43;TAX;05-12-2024 10:02:46
S09/20241205/00005;5;TENDER;1;3361.66;TENDER;05-12-2024 10:02:46
S09/20241205/00006;1;P102142;3;103.28;SALE;05-12-2024 11:04:20
S09/20241205/00006;2;P102909;4;48.78;SALE;05-12-2024 11:04:20
S09/20241205/00006;3;P104501;1;413.53;SALE;05-12-2024 11:04:20
S09/20241205/00006;4;P104048;1;193.57;SALE;05-12-2024 11:04:20
S09/20241205/00006;5;TAX;1;38.72;TAX;05-12-2024 11:04:20
S09/20241205/00006;6;TENDER;1;1150.78;TENDER;05-12-2024 11:04:20
S09/20241205/00007;1;P108282;-1;472.97;RETURN;05-12-2024 12:16:47
S09/20241205/00007;2;P104112;-3;52.93;RETURN;05-12-2024 12:16:47
S09/20241205/00007;3;P106228;-4;44.54;RETURN;05-12-2024 12:16:47
S09/20241205/00007;4;P103538;-3;265.96;RETURN;05-12-2024 12:16:47
S09/20241205/00007;5;P107777;-1;222.77;RETURN;05-12-2024 12:16:47
S09/20241205/00007;6;TAX;1;-103.55;TAX;05-12-2024 12:16:47
S09/20241205/00007;7;TENDER;1;-1934.12;TENDER;05-12-2024 12:16:47
S09/20241205/00008;1;P105083;1;245.38;SALE;05-12-2024 17:30:28
S09/20241205/00008;2;P102931;1;185.66;SALE;05-12-2024 17:30:28
S09/20241205/00008;3;P102695;1;1277.24;SALE;05-12-2024 17:30:28
S09/20241205/00008;4;P101520;1;187.47;SALE;05-12-2024 17:30:28
S09/20241205/00008;5;TAX;1;206.81;TAX;05-12-2024 17:30:28
S09/20241205/00008;6;TENDER;1;2102.56;TENDER;05-12-2024 17:30:28
S09/20241205/00009;1;P100781;1;654.99;SALE;05-12-2024 16:59:07
S09/20241205/00009;2;P103372;2;49.00;SALE;05-12-2024 16:59:07
S09/20241205/00009;3;P102581;4;185.56;SALE;05-12-2024 16:59:07
S09/20241205/00009;4;TAX;1;172.65;TAX;05-12-2024 16:59:07
S09/20241205/00009;5;TENDER;1;1667.88;TENDER;05-12-2024 16:59:07
S09/20241205/00010;1;P100519;1;365.61;SALE;05-12-2024 15:39:57
S09/20241205/00010;2;P100658;2;50.53;SALE;05-12-2024 15:39:57
S09/20241205/00010;3;P108186;1;324.50;SALE;05-12-2024 15:39:57
S09/20241205/00010;4;P105541;1;189.75;SALE;05-12-2024 15:39:57
S09/20241205/00010;5;P100840;1;248.08;SALE;05-12-2024 15:39:57
S09/20241205/00010;6;P103004;8;82.09;SALE;05-12-2024 15:39:57
S09/20241205/00010;7;TAX;1;194.46;TAX;05-12-2024 15:39:57
S09/20241205/00010;8;TENDER;1;2080.18;TENDER;05-12-2024 15:39:57
S09/20241205/00011;1;P103538;1;265.96;SALE;05-12-2024 12:26:01
S09/20241205/00011;2;P106807;3;322.15;SALE;05-12-2024 12:26:01
S09/20241205/00011;3;P104427;1;506.64;SALE;05-12-2024 12:26:01
S09/20241205/00011;4;P103487;1;361.14;SALE;05-12-2024 12:26:01
S09/20241205/00011;5;P104079;3;75.55;SALE;05-12-2024 12:26:01
S09/20241205/00011;6;P105017;2;220.46;SALE;05-12-2024 12:26:01
S09/20241205/00011;7;TAX;1;401.16;TAX;05-12-2024 12:26:01
S09/20241205/00011;8;TENDER;1;3168.92;TENDER;05-12-2024 12:26:01
S09/20241205/00012;1;P103886;2;312.24;SALE;05-12-2024 15:24:18
S09/20241205/00012;2;P103701;3;1171.33;SALE;05-12-2024 15:24:18
S09/20241205/00012;3;P104236;2;289.43;SALE;05-12-2024 15:24:18
S09/20241205/00012;4;P103682;6;372.67;SALE;05-12-2024 15:24:18
S09/20241205/00012;5;P101272;1;96.70;SALE;05-12-2024 15:24:18
S09/20241205/00012;6;P101470;1;196.94;SALE;05-12-2024 15:24:18
S09/20241205/00012;7;DISC;1;-157.10;DISCOUNT;05-12-2024 15:24:18
S09/20241205/00012;8;TAX;1;672.32;TAX;05-12-2024 15:24:18
S09/20241205/00012;9;TENDER;1;7762.21;TENDER;05-12-2024 15:24:18
S09/20241205/00013;1;P107933;3;1146.02;SALE;05-12-2024 13:29:53
S09/20241205/00013;2;P105980;1;288.70;SALE;05-12-2024 13:29:53
S09/20241205/00013;3;P105838;3;594.50;SALE;05-12-2024 13:29:53
S09/20241205/00013;4;P104361;4;1519.18;SALE;05-12-2024 13:29:53
S09/20241205/00013;5;P104334;1;294.34;SALE;05-12-2024 13:29:53
S09/20241205/00013;6;P105127;4;77.13;SALE;05-12-2024 13:29:53
S09/20241205/00013;7;P105453;2;465.18;SALE;05-12-2024 13:29:53
S09/20241205/00013;8;TAX;1;1374.03;TAX;05-12-2024 13:29:53
S09/20241205/00013;9;TENDER;1;14494.23;TENDER;05-12-2024 13:29:53
