bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20241219/00001;1;P100744;3;67.07;SALE;19-12-2024 19:00:28
S09/20241219/00001;2;P100784;2;319.36;SALE;19-12-2024 19:00:28
S09/20241219/00001;3;P103606;1;185.94;SALE;19-12-2024 19:00:28
S09/20241219/00001;4;P105923;1;245.29;SALE;19-12-2024 19:00:28
S09/20241219/00001;5;P105313;2;51.83;SALE;19-12-2024 19:00:28
S09/20241219/00001;6;P102963;3;415.64;SALE;19-12-2024 19:00:28
S09/20241219/00001;7;TAX;1;332.71;TAX;19-12-2024 19:00:28
S09/20241219/00001;8;TENDER;1;2954.45;TENDER;19-12-2024 19:00:28
S09/20241219/00002;1;P101702;1;491.39;SALE;19-12-2024 10:14:24
S09/20241219/00002;2;P102707;4;425.19;SALE;19-12-2024 10:14:24
S09/20241219/00002;3;P102371;3;59.77;SALE;19-12-2024 10:14:24
S09/20241219/00002;4;P101789;3;391.48;SALE;19-12-2024 10:14:24
S09/20241219/00002;5;TAX;1;351.26;TAX;19-12-2024 10:14:24
S09/20241219/00002;6;TENDER;1;3897.16;TENDER;19-12-2024 10:14:24
S09/20241219/00003;1;P101248;2;497.50;SALE;19-12-2024 20:59:47
S09/20241219/00003;2;TAX;1;179.10;TAX;19-12-2024 20:59:47
S09/20241219/00003;3;TENDER;1;1174.10;TENDER;19-12-2024 20:59:47
S09/20241219/00004;1;P102744;1;98.75;SALE;19-12-2024 14:07:57
S09/20241219/00004;2;P104302;3;1255.97;SALE;19-12-2024 14:07:57
S09/20241219/00004;3;P103986;3;495.05;SALE;19-12-2024 14:07:57
S09/20241219/00004;4;P100816;2;806.93;SALE;19-12-2024 14:07:57
S09/20241219/00004;5;P106009;2;372.60;SALE;19-12-2024 14:07:57
S09/20241219/00004;6;TAX;1;1007.50;TAX;19-12-2024 14:07:57
S09/20241219/00004;7;TENDER;1;8718.37;TENDER;19-12-2024 14:07:57
S09/20241219/00005;1;P102409;2;326.59;SALE;19-12-2024 14:01:27
S09/20241219/00005;2;P104956;3;141.84;SALE;19-12-2024 14:01:27
S09/20241219/00005;3;P108216;1;69.70;SALE;19-12-2024 14:01:27
S09/20241219/00005;4;P106169;2;221.89;SALE;19-12-2024 14:01:27
S09/20241219/00005;5;P106415;1;911.99;SALE;19-12-2024 14:01:27
S09/20241219/00005;6;P102067;4;181.50;SALE;19-12-2024 14:01:27
S09/20241219/00005;7;P101076;1;606.89;SALE;19-12-2024 14:01:27
S09/20241219/00005;8;P103904;1;1081.09;SALE;19-12-2024 14:01:27
S09/20241219/00005;9;P105633;3;46.25;SALE;19-12-2024 14:01:27
S09/20241219/00005;10;P107089;2;208.86;SALE;19-12-2024 14:01:27
S09/20241219/00005;11;P106965;2;89.01;SALE;19-12-2024 14:01:27
S09/20241219/00005;12;P101393;2;36.64;SALE;19-12-2024 14:01:27
S09/20241219/00005;13;P104081;1;652.80;SALE;19-12-2024 14:01:27
S09/20241219/00005;14;P105294;2;143.55;SALE;19-12-2024 14:01:27
S09/20241219/00005;15;TAX;1;599.74;TAX;19-12-2024 14:01:27
S09/20241219/00005;16;TENDER;1;7265.56;TENDER;19-12-2024 14:01:27
S09/20241219/00006;1;P107282;2;1189.20;SALE;19-12-2024 18:25:48
S09/20241219/00006;2;P107759;3;257.69;SALE;19-12-2024 18:25:48
S09/20241219/00006;3;P104219;1;249.74;SALE;19-12-2024 18:25:48
S09/20241219/00006;4;P104181;1;298.55;SALE;19-12-2024 18:25:48
S09/20241219/00006;5;TAX;1;65.79;TAX;19-12-2024 18:25:48
S09/20241219/00006;6;TENDER;1;3765.55;TENDER;19-12-2024 18:25:48
S09/20241219/00007;1;P104123;4;432.72;SALE;19-12-2024 15:41:10
S09/20241219/00007;2;P104820;2;207.26;SALE;19-12-2024 15:41:10
S09/20241219/00007;3;P102217;2;68.46;SALE;19-12-2024 15:41:10
S09/20241219/00007;4;P100640;2;379.48;SALE;19-12-2024 15:41:10
S09/20241219/00007;5;TAX;1;373.39;TAX;19-12-2024 15:41:10
S09/20241219/00007;6;TENDER;1;3414.67;TENDER;19-12-2024 15:41:10
S09/20241219/00008;1;P100406;2;435.20;SALE;19-12-2024 14:37:06
S09/20241219/00008;2;P107667;2;367.93;SALE;19-12-2024 14:37:06
S09/20241219/00008;3;TAX;1;131.82;TAX;19-12-2024 14:37:06
S09/20241219/00008;4;TENDER;1;1738.08;TENDER;19-12-2024 14:37:06
S09/20241219/00009;1;P101127;3;51.94;SALE;19-12-2024 15:33:15
S09/20241219/00009;2;P100305;4;771.81;SALE;19-12-2024 15:33:15
S09/20241219/00009;3;P100403;2;71.79;SALE;19-12-2024 15:33:15
S09/20241219/00009;4;P105252;2;12.09;SALE;19-12-2024 15:33:15
S09/20241219/00009;5;TAX;1;21.58;TAX;19-12-2024 15:33:15
S09/20241219/00009;6;TENDER;1;3432.40;TENDER;19-12-2024 15:33:15
S09/20241219/00010;1;P102954;1;129.98;SALE;19-12-2024 14:44:06
S09/20241219/00010;2;P107575;2;82.07;SALE;19-12-2024 14:44:06
S09/20241219/00010;3;P101585;3;10.45;SALE;19-12-2024 14:44:06
S09/20241219/00010;4;DISC;1;-14.69;DISCOUNT;19-12-2024 14:44:06
S09/20241219/00010;5;TAX;1;20.28;TAX;19-12-2024 14:44:06
S09/20241219/00010;6;TENDER;1;331.06;TENDER;19-12-2024 14:44:06
S09/20241219/00011;1;P108282;4;472.97;SALE;19-12-2024 16:39:35
S09/20241219/00011;2;P103294;5;69.64;SALE;19-12-2024 16:39:35
S09/20241219/00011;3;P104155;1;144.69;SALE;19-12-2024 16:39:35
S09/20241219/00011;4;P104501;5;413.53;SALE;19-12-2024 16:39:35
S09/20241219/00011;5;P105433;2;144.32;SALE;19-12-2024 16:39:35
S09/20241219/00011;6;DISC;1;-268.63;DISCOUNT;19-12-2024 16:39:35
S09/20241219/00011;7;TAX;1;154.67;TAX;19-12-2024 16:39:35
S09/20241219/00011;8;TENDER;1;4627.10;TENDER;19-12-2024 16:39:35
S09/20241219/00012;1;P100250;1;544.91;SALE;19-12-2024 13:12:43
S09/20241219/00012;2;P101839;4;402.65;SALE;19-12-2024 13:12:43
S09/20241219/00012;3;P101064;2;33.84;SALE;19-12-2024 13:12:43
S09/20241219/00012;4;P106920;4;1398.34;SALE;19-12-2024 13:12:43
S09/20241219/00012;5;P100403;3;71.79;SALE;19-12-2024 13:12:43
S09/20241219/00012;6;TAX;1;258.54;TAX;19-12-2024 13:12:43
S09/20241219/00012;7;TENDER;1;8290.46;TENDER;19-12-2024 13:12:43
S09/20241219/00013;1;P100767;3;277.22;SALE;19-12-2024 15:54:33
S09/20241219/00013;2;P102342;1;107.02;SALE;19-12-2024 15:54:33
S09/20241219/00013;3;TAX;1;112.64;TAX;19-12-2024 15:54:33
S09/20241219/00013;4;TENDER;1;1051.32;TENDER;19-12-2024 15:54:33
S09/20241219/00014;1;P105377;2;275.11;SALE;19-12-2024 14:35:14
S09/20241219/00014;2;P104708;1;487.33;SALE;19-12-2024 14:35:14
