bill_no,line_no,product_code,qty,unit_price,line_type,ts
S05/20241125/00001,1,P100855,1,345.07,SALE,2024-11-25T09:45:58
S05/20241125/00001,2,P100722,2,330.17,SALE,2024-11-25T09:45:58
S05/20241125/00001,3,P104497,1,229.16,SALE,2024-11-25T09:45:58
S05/20241125/00001,4,P104670,1,108.77,SALE,2024-11-25T09:45:58
S05/20241125/00001,5,P105980,3,288.70,SALE,2024-11-25T09:45:58
S05/20241125/00001,6,P107960,1,1191.78,SALE,2024-11-25T09:45:58
S05/20241125/00001,7,P106765,1,279.73,SALE,2024-11-25T09:45:58
S05/20241125/00001,8,TAX,1,390.45,TAX,2024-11-25T09:45:58
S05/20241125/00001,9,TENDER,1,4071.40,TENDER,2024-11-25T09:45:58
S05/20241125/00002,1,P108389,2,837.30,SALE,2024-11-25T21:57:17
S05/20241125/00002,2,P100582,1,170.67,SALE,2024-11-25T21:57:17
S05/20241125/00002,3,P100198,1,162.72,SALE,2024-11-25T21:57:17
S05/20241125/00002,4,DISC,1,-88.17,DISCOUNT,2024-11-25T21:57:17
S05/20241125/00002,5,TAX,1,117.20,TAX,2024-11-25T21:57:17
S05/20241125/00002,6,TENDER,1,2037.02,TENDER,2024-11-25T21:57:17
S05/20241125/00003,1,P101225,2,452.38,SALE,2024-11-25T15:43:50
S05/20241125/00003,2,P107190,2,223.50,SALE,2024-11-25T15:43:50
S05/20241125/00003,3,P100239,1,360.16,SALE,2024-11-25T15:43:50
S05/20241125/00003,4,P101599,3,417.76,SALE,2024-11-25T15:43:50
S05/20241125/00003,5,P100717,1,561.52,SALE,2024-11-25T15:43:50
S05/20241125/00003,6,P105765,2,529.25,SALE,2024-11-25T15:43:50
S05/20241125/00003,7,P100640,3,379.48,SALE,2024-11-25T15:43:50
S05/20241125/00003,8,DISC,1,-344.61,DISCOUNT,2024-11-25T15:43:50
S05/20241125/00003,9,TAX,1,832.71,TAX,2024-11-25T15:43:50
