bill_no,line_no,product_code,qty,unit_price,line_type,ts
S05/20241104/00001,1,P106703,2,76.83,SALE,2024-11-04T19:20:24
S05/20241104/00001,2,P103785,4,606.71,SALE,2024-11-04T19:20:24
S05/20241104/00001,3,P105176,3,509.66,SALE,2024-11-04T19:20:24
S05/20241104/00001,4,P104089,4,358.58,SALE,2024-11-04T19:20:24
S05/20241104/00001,5,P107381,1,195.99,SALE,2024-11-04T19:20:24
S05/20241104/00001,6,P103159,1,1193.28,SALE,2024-11-04T19:20:24
S05/20241104/00001,7,TAX,1,855.82,TAX,2024-11-04T19:20:24
S05/20241104/00001,8,TENDER,1,7788.89,TENDER,2024-11-04T19:20:24
S05/20241104/00002,1,P100268,1,197.00,SALE,2024-11-04T15:11:52
S05/20241104/00002,2,P102054,1,142.99,SALE,2024-11-04T15:11:52
S05/20241104/00002,3,P103886,2,312.24,SALE,2024-11-04T15:11:52
S05/20241104/00002,4,P100394,2,320.36,SALE,2024-11-04T15:11:52
S05/20241104/00002,5,P104302,2,1255.97,SALE,2024-11-04T15:11:52
S05/20241104/00002,6,TAX,1,395.32,TAX,2024-11-04T15:11:52
S05/20241104/00002,7,TENDER,1,4512.45,TENDER,2024-11-04T15:11:52
S05/20241104/00003,1,P105083,2,245.38,SALE,2024-11-04T17:50:41
S05/20241104/00003,2,P108262,5,592.59,SALE,2024-11-04T17:50:41
S05/20241104/00003,3,TAX,1,621.67,TAX,2024-11-04T17:50:41
S05/20241104/00003,4,TENDER,1,4075.38,TENDER,2024-11-04T17:50:41
S05/20241104/00004,1,P106080,2,361.06,SALE,2024-11-04T15:20:48
S05/20241104/00004,2,P105468,4,1100.43,SALE,2024-11-04T15:20:48
S05/20241104/00004,3,P101990,1,408.52,SALE,2024-11-04T15:20:48
S05/20241104/00004,4,P106405,4,40.51,SALE,2024-11-04T15:20:48
S05/20241104/00004,5,DISC,1,-663.58,DISCOUNT,2024-11-04T15:20:48
S05/20241104/00004,6,TAX,1,340.07,TAX,2024-11-04T15:20:48
S05/20241104/00004,7,TENDER,1,5370.89,TENDER,2024-11-04T15:20:48
S05/20241104/00005,1,P103309,1,59.57,SALE,2024-11-04T12:02:32
S05/20241104/00005,2,P102255,2,167.76,SALE,2024-11-04T12:02:32
S05/20241104/00005,3,P106669,2,102.72,SALE,2024-11-04T12:02:32
S05/20241104/00005,4,P104533,2,313.53,SALE,2024-11-04T12:02:32
S05/20241104/00005,5,P100883,3,723.68,SALE,2024-11-04T12:02:32
S05/20241104/00005,6,P107414,3,565.57,SALE,2024-11-04T12:02:32
S05/20241104/00005,7,P106044,2,40.72,SALE,2024-11-04T12:02:32
S05/20241104/00005,8,P102217,1,68.46,SALE,2024-11-04T12:02:32
S05/20241104/00005,9,TAX,1,252.65,TAX,2024-11-04T12:02:32
S05/20241104/00005,10,TENDER,1,5497.89,TENDER,2024-11-04T12:02:32
S05/20241104/00006,1,P104802,3,213.28,SALE,2024-11-04T16:51:20
S05/20241104/00006,2,P108234,2,33.09,SALE,2024-11-04T16:51:20
S05/20241104/00006,3,P100519,3,365.61,SALE,2024-11-04T16:51:20
S05/20241104/00006,4,P101697,5,102.34,SALE,2024-11-04T16:51:20
S05/20241104/00006,5,P100869,2,62.15,SALE,2024-11-04T16:51:20
S05/20241104/00006,6,TAX,1,273.62,TAX,2024-11-04T16:51:20
S05/20241104/00006,7,TENDER,1,2712.47,TENDER,2024-11-04T16:51:20
S05/20241104/00007,1,P107621,2,119.64,SALE,2024-11-04T16:37:41
S05/20241104/00007,2,P100260,2,1120.33,SALE,2024-11-04T16:37:41
S05/20241104/00007,3,P104665,4,217.71,SALE,2024-11-04T16:37:41
S05/20241104/00007,4,TAX,1,104.50,TAX,2024-11-04T16:37:41
S05/20241104/00007,5,TENDER,1,3455.28,TENDER,2024-11-04T16:37:41
S05/20241104/00008,1,P100946,3,81.33,SALE,2024-11-04T15:34:45
S05/20241104/00008,2,P102166,1,52.54,SALE,2024-11-04T15:34:45
S05/20241104/00008,3,P107996,2,224.54,SALE,2024-11-04T15:34:45
S05/20241104/00008,4,P101237,2,278.87,SALE,2024-11-04T15:34:45
S05/20241104/00008,5,P106975,4,143.78,SALE,2024-11-04T15:34:45
S05/20241104/00008,6,P107960,2,1090.03,SALE,2024-11-04T15:34:45
S05/20241104/00008,7,TAX,1,507.89,TAX,2024-11-04T15:34:45
S05/20241104/00008,8,TENDER,1,4566.42,TENDER,2024-11-04T15:34:45
S05/20241104/00009,1,P105609,1,817.71,SALE,2024-11-04T15:35:03
S05/20241104/00009,2,P106228,3,44.54,SALE,2024-11-04T15:35:03
S05/20241104/00009,3,P100686,1,800.21,SALE,2024-11-04T15:35:03
S05/20241104/00009,4,TAX,1,24.05,TAX,2024-11-04T15:35:03
S05/20241104/00009,5,TENDER,1,1775.59,TENDER,2024-11-04T15:35:03
S05/20241104/00010,1,P103964,1,134.21,SALE,2024-11-04T10:56:23
S05/20241104/00010,2,P101884,3,352.98,SALE,2024-11-04T10:56:23
S05/20241104/00010,3,P102664,4,261.47,SALE,2024-11-04T10:56:23
S05/20241104/00010,4,P105950,2,1356.49,SALE,2024-11-04T10:56:23
S05/20241104/00010,5,P100855,1,345.07,SALE,2024-11-04T10:56:23
S05/20241104/00010,6,TAX,1,384.15,TAX,2024-11-04T10:56:23
S05/20241104/00010,7,TENDER,1,5681.23,TENDER,2024-11-04T10:56:23
S05/20241104/00011,1,P102272,1,389.34,SALE,2024-11-04T16:16:47
S05/20241104/00011,2,P106751,2,134.60,SALE,2024-11-04T16:16:47
S05/20241104/00011,3,P105656,3,516.52,SALE,2024-11-04T16:16:47
S05/20241104/00011,4,P100933,5,276.15,SALE,2024-11-04T16:16:47
S05/20241104/00011,5,P106848,3,17.39,SALE,2024-11-04T16:16:47
S05/20241104/00011,6,P106872,1,73.12,SALE,2024-11-04T16:16:47
S05/20241104/00011,7,TAX,1,321.88,TAX,2024-11-04T16:16:47
S05/20241104/00011,8,TENDER,1,4036.02,TENDER,2024-11-04T16:16:47
S05/20241104/00012,1,P105272,3,351.65,SALE,2024-11-04T14:14:09
S05/20241104/00012,2,P100722,3,330.17,SALE,2024-11-04T14:14:09
S05/20241104/00012,3,TAX,1,126.59,TAX,2024-11-04T14:14:09
S05/20241104/00012,4,TENDER,1,2172.05,TENDER,2024-11-04T14:14:09
S05/20241104/00013,1,P102833,2,680.71,SALE,2024-11-04T22:13:02
S05/20241104/00013,2,P100609,1,75.79,SALE,2024-11-04T22:13:02
S05/20241104/00013,3,P103811,2,778.90,SALE,2024-11-04T22:13:02
S05/20241104/00013,4,TAX,1,77.17,TAX,2024-11-04T22:13:02
S05/20241104/00013,5,TENDER,1,3072.18,TENDER,2024-11-04T22:13:02
S05/20241104/00014,1,P104526,1,363.05,SALE,2024-11-04T18:58:46
S05/20241104/00014,2,P105643,2,1294.23,SALE,2024-11-04T18:58:46
S05/20241104/00014,3,P104328,2,64.22,SALE,2024-11-04T18:58:46
S05/20241104/00014,4,TAX,1,24.57,TAX,2024-11-04T18:58:46
S05/20241104/00014,5,TENDER,1,3104.52,TENDER,2024-11-04T18:58:46
