bill_no,line_no,product_code,qty,unit_price,line_type,ts
S03/20241104/00001,1,P104747,2,342.93,SALE,2024-11-04T20:49:00
S03/20241104/00001,2,P108131,1,619.79,SALE,2024-11-04T20:49:00
S03/20241104/00001,3,P107373,2,96.28,SALE,2024-11-04T20:49:00
S03/20241104/00001,4,P103340,5,537.50,SALE,2024-11-04T20:49:00
S03/20241104/00001,5,P100754,2,91.60,SALE,2024-11-04T20:49:00
S03/20241104/00001,6,P100717,4,561.52,SALE,2024-11-04T20:49:00
S03/20241104/00001,7,TAX,1,1010.50,TAX,2024-11-04T20:49:00
S03/20241104/00001,8,TENDER,1,7625.49,TENDER,2024-11-04T20:49:00
S03/20241104/00002,1,P103577,1,100.44,SALE,2024-11-04T11:32:16
S03/20241104/00002,2,P105490,1,154.49,SALE,2024-11-04T11:32:16
S03/20241104/00002,3,P104645,3,1052.62,SALE,2024-11-04T11:32:16
S03/20241104/00002,4,TAX,1,39.86,TAX,2024-11-04T11:32:16
S03/20241104/00002,5,TENDER,1,3452.65,TENDER,2024-11-04T11:32:16
S03/20241104/00003,1,P100682,2,337.76,SALE,2024-11-04T16:14:41
S03/20241104/00003,2,P105280,1,220.35,SALE,2024-11-04T16:14:41
S03/20241104/00003,3,P104883,2,370.64,SALE,2024-11-04T16:14:41
S03/20241104/00003,4,TAX,1,129.14,TAX,2024-11-04T16:14:41
S03/20241104/00003,5,TENDER,1,1766.29,TENDER,2024-11-04T16:14:41
S03/20241104/00004,1,P105187,3,1046.11,SALE,2024-11-04T16:26:54
S03/20241104/00004,2,P100239,2,360.16,SALE,2024-11-04T16:26:54
S03/20241104/00004,3,P105805,2,110.21,SALE,2024-11-04T16:26:54
S03/20241104/00004,4,P104625,3,296.80,SALE,2024-11-04T16:26:54
S03/20241104/00004,5,P102485,2,208.13,SALE,2024-11-04T16:26:54
S03/20241104/00004,6,DISC,1,-318.44,DISCOUNT,2024-11-04T16:26:54
S03/20241104/00004,7,TAX,1,100.91,TAX,2024-11-04T16:26:54
S03/20241104/00004,8,TENDER,1,5168.20,TENDER,2024-11-04T16:26:54
S03/20241104/00005,1,P105280,2,220.35,SALE,2024-11-04T15:04:27
S03/20241104/00005,2,P107837,1,104.51,SALE,2024-11-04T15:04:27
S03/20241104/00005,3,P107373,1,96.28,SALE,2024-11-04T15:04:27
S03/20241104/00005,4,P104351,2,1128.29,SALE,2024-11-04T15:04:27
S03/20241104/00005,5,DISC,1,-148.07,DISCOUNT,2024-11-04T15:04:27
S03/20241104/00005,6,TAX,1,145.82,TAX,2024-11-04T15:04:27
S03/20241104/00005,7,TENDER,1,2895.82,TENDER,2024-11-04T15:04:27
S03/20241104/00006,1,P105106,3,104.56,SALE,2024-11-04T12:07:34
S03/20241104/00006,2,P100767,2,277.22,SALE,2024-11-04T12:07:34
S03/20241104/00006,3,TAX,1,123.00,TAX,2024-11-04T12:07:34
S03/20241104/00006,4,TENDER,1,991.12,TENDER,2024-11-04T12:07:34
S03/20241104/00007,1,P107960,2,1090.03,SALE,2024-11-04T17:08:34
S03/20241104/00007,2,P103337,2,94.03,SALE,2024-11-04T17:08:34
S03/20241104/00007,3,P103577,1,100.44,SALE,2024-11-04T17:08:34
S03/20241104/00007,4,P103259,4,298.27,SALE,2024-11-04T17:08:34
S03/20241104/00007,5,P101766,1,220.67,SALE,2024-11-04T17:08:34
S03/20241104/00007,6,P100985,4,327.15,SALE,2024-11-04T17:08:34
S03/20241104/00007,7,P101779,3,209.76,SALE,2024-11-04T17:08:34
S03/20241104/00007,8,TAX,1,576.56,TAX,2024-11-04T17:08:34
S03/20241104/00007,9,TENDER,1,6396.75,TENDER,2024-11-04T17:08:34
S03/20241104/00008,1,P100593,1,32.38,SALE,2024-11-04T16:39:19
S03/20241104/00008,2,P103918,1,527.10,SALE,2024-11-04T16:39:19
S03/20241104/00008,3,P104645,3,1052.62,SALE,2024-11-04T16:39:19
S03/20241104/00008,4,DISC,1,-266.45,DISCOUNT,2024-11-04T16:39:19
S03/20241104/00008,5,P100593,-1,32.38,VOID,2024-11-04T16:39:19
S03/20241104/00008,6,P103918,-1,527.10,VOID,2024-11-04T16:39:19
S03/20241104/00008,7,P104645,-3,1052.62,VOID,2024-11-04T16:39:19
S03/20241104/00008,8,DISC,1,266.45,VOID,2024-11-04T16:39:19
S03/20241104/00008,9,TAX,1,0.00,TAX,2024-11-04T16:39:19
S03/20241104/00008,10,TENDER,1,0.00,TENDER,2024-11-04T16:39:19
S03/20241104/00009,1,P100956,6,421.98,SALE,2024-11-04T14:39:13
S03/20241104/00009,2,P101839,2,402.65,SALE,2024-11-04T14:39:13
S03/20241104/00009,3,P104558,3,440.08,SALE,2024-11-04T14:39:13
S03/20241104/00009,4,P100682,3,337.76,SALE,2024-11-04T14:39:13
S03/20241104/00009,5,P101558,1,52.58,SALE,2024-11-04T14:39:13
S03/20241104/00009,6,P104121,1,131.32,SALE,2024-11-04T14:39:13
S03/20241104/00009,7,P107686,6,347.22,SALE,2024-11-04T14:39:13
S03/20241104/00009,8,P102219,1,780.86,SALE,2024-11-04T14:39:13
S03/20241104/00009,9,TAX,1,950.40,TAX,2024-11-04T14:39:13
S03/20241104/00009,10,TENDER,1,9669.18,TENDER,2024-11-04T14:39:13
S03/20241104/00010,1,P100469,2,49.98,SALE,2024-11-04T19:36:25
S03/20241104/00010,2,P107721,2,92.25,SALE,2024-11-04T19:36:25
S03/20241104/00010,3,P106584,1,247.63,SALE,2024-11-04T19:36:25
S03/20241104/00010,4,P100260,3,1120.33,SALE,2024-11-04T19:36:25
S03/20241104/00010,5,DISC,1,-241.68,DISCOUNT,2024-11-04T19:36:25
S03/20241104/00010,6,TAX,1,4.69,TAX,2024-11-04T19:36:25
S03/20241104/00010,7,TENDER,1,3656.09,TENDER,2024-11-04T19:36:25
S03/20241104/00011,1,P101697,3,102.34,SALE,2024-11-04T19:06:39
S03/20241104/00011,2,P100677,3,256.17,SALE,2024-11-04T19:06:39
S03/20241104/00011,3,P105897,5,249.03,SALE,2024-11-04T19:06:39
S03/20241104/00011,4,P103749,4,17.91,SALE,2024-11-04T19:06:39
S03/20241104/00011,5,DISC,1,-122.25,DISCOUNT,2024-11-04T19:06:39
S03/20241104/00011,6,TAX,1,285.28,TAX,2024-11-04T19:06:39
S03/20241104/00011,7,TENDER,1,2555.35,TENDER,2024-11-04T19:06:39
S03/20241104/00012,1,P102193,2,343.13,SALE,2024-11-04T16:37:20
S03/20241104/00012,2,P102471,2,151.71,SALE,2024-11-04T16:37:20
S03/20241104/00012,3,P101023,1,213.62,SALE,2024-11-04T16:37:20
S03/20241104/00012,4,P103682,1,372.67,SALE,2024-11-04T16:37:20
S03/20241104/00012,5,P108389,1,837.30,SALE,2024-11-04T16:37:20
S03/20241104/00012,6,P103645,4,285.25,SALE,2024-11-04T16:37:20
S03/20241104/00012,7,P106357,3,1078.45,SALE,2024-11-04T16:37:20
S03/20241104/00012,8,TAX,1,686.01,TAX,2024-11-04T16:37:20
S03/20241104/00012,9,TENDER,1,7475.63,TENDER,2024-11-04T16:37:20
S03/20241104/00013,1,P100198,2,162.72,SALE,2024-11-04T15:24:44
S03/20241104/00013,2,P100164,1,594.91,SALE,2024-11-04T15:24:44
S03/20241104/00013,3,P107449,2,1495.62,SALE,2024-11-04T15:24:44
S03/20241104/00013,4,P105433,1,144.32,SALE,2024-11-04T15:24:44
S03/20241104/00013,5,TAX,1,508.28,TAX,2024-11-04T15:24:44
S03/20241104/00013,6,TENDER,1,4564.19,TENDER,2024-11-04T15:24:44
S03/20241104/00014,1,P107686,4,347.22,SALE,2024-11-04T11:52:33
S03/20241104/00014,2,P108174,3,235.92,SALE,2024-11-04T11:52:33
S03/20241104/00014,3,P108216,1,69.70,SALE,2024-11-04T11:52:33
S03/20241104/00014,4,P105838,1,594.50,SALE,2024-11-04T11:52:33
S03/20241104/00014,5,P107190,2,223.50,SALE,2024-11-04T11:52:33
S03/20241104/00014,6,DISC,1,-274.32,DISCOUNT,2024-11-04T11:52:33
S03/20241104/00014,7,TAX,1,337.75,TAX,2024-11-04T11:52:33
S03/20241104/00014,8,TENDER,1,3271.27,TENDER,2024-11-04T11:52:33
S03/20241104/00015,1,P104042,1,365.03,SALE,2024-11-04T13:10:52
S03/20241104/00015,2,P103234,2,128.39,SALE,2024-11-04T13:10:52
S03/20241104/00015,3,P100883,2,723.68,SALE,2024-11-04T13:10:52
S03/20241104/00015,4,P106793,3,321.87,SALE,2024-11-04T13:10:52
S03/20241104/00015,5,P102074,2,415.90,SALE,2024-11-04T13:10:52
S03/20241104/00015,6,TAX,1,252.26,TAX,2024-11-04T13:10:52
S03/20241104/00015,7,TENDER,1,4118.84,TENDER,2024-11-04T13:10:52
S03/20241104/00016,1,P101533,4,975.60,SALE,2024-11-04T16:21:07
S03/20241104/00016,2,TAX,1,468.29,TAX,2024-11-04T16:21:07
S03/20241104/00016,3,TENDER,1,4370.69,TENDER,2024-11-04T16:21:07
S03/20241104/00017,1,P107784,1,245.59,SALE,2024-11-04T15:00:44
S03/20241104/00017,2,P101802,3,44.15,SALE,2024-11-04T15:00:44
S03/20241104/00017,3,P104328,2,64.22,SALE,2024-11-04T15:00:44
S03/20241104/00017,4,P102480,2,198.67,SALE,2024-11-04T15:00:44
S03/20241104/00017,5,P107110,2,77.73,SALE,2024-11-04T15:00:44
S03/20241104/00017,6,TAX,1,90.37,TAX,2024-11-04T15:00:44
S03/20241104/00017,7,TENDER,1,1149.65,TENDER,2024-11-04T15:00:44
S03/20241104/00018,1,P102794,1,416.24,SALE,2024-11-04T15:24:40
S03/20241104/00018,2,P100156,2,1528.63,SALE,2024-11-04T15:24:40
S03/20241104/00018,3,P100074,3,57.78,SALE,2024-11-04T15:24:40
S03/20241104/00018,4,P108374,2,1417.29,SALE,2024-11-04T15:24:40
S03/20241104/00018,5,P105272,2,351.65,SALE,2024-11-04T15:24:40
S03/20241104/00018,6,TAX,1,93.06,TAX,2024-11-04T15:24:40
S03/20241104/00018,7,TENDER,1,7277.78,TENDER,2024-11-04T15:24:40
S03/20241104/00019,1,P104079,1,75.55,SALE,2024-11-04T21:46:24
S03/20241104/00019,2,P101864,1,112.21,SALE,2024-11-04T21:46:24
S03/20241104/00019,3,P107197,1,669.72,SALE,2024-11-04T21:46:24
S03/20241104/00019,4,P100298,3,53.95,SALE,2024-11-04T21:46:24
S03/20241104/00019,5,P104658,2,75.90,SALE,2024-11-04T21:46:24
S03/20241104/00019,6,P100005,1,114.37,SALE,2024-11-04T21:46:24
S03/20241104/00019,7,TAX,1,177.02,TAX,2024-11-04T21:46:24
S03/20241104/00019,8,TENDER,1,1462.52,TENDER,2024-11-04T21:46:24
S03/20241104/00020,1,P103416,1,73.27,SALE,2024-11-04T20:25:35
S03/20241104/00020,2,P104133,2,248.31,SALE,2024-11-04T20:25:35
S03/20241104/00020,3,P100582,1,164.39,SALE,2024-11-04T20:25:35
S03/20241104/00020,4,P105720,2,69.64,SALE,2024-11-04T20:25:35
S03/20241104/00020,5,P105394,1,327.72,SALE,2024-11-04T20:25:35
S03/20241104/00020,6,TAX,1,101.77,TAX,2024-11-04T20:25:35
S03/20241104/00020,7,TENDER,1,1303.05,TENDER,2024-11-04T20:25:35
S03/20241104/00021,1,P102342,1,107.02,SALE,2024-11-04T19:40:17
S03/20241104/00021,2,P103792,2,25.06,SALE,2024-11-04T19:40:17
S03/20241104/00021,3,P107422,2,193.56,SALE,2024-11-04T19:40:17
S03/20241104/00021,4,TAX,1,34.70,TAX,2024-11-04T19:40:17
S03/20241104/00021,5,TENDER,1,578.96,TENDER,2024-11-04T19:40:17
S03/20241104/00022,1,P108247,2,252.59,SALE,2024-11-04T11:11:44
S03/20241104/00022,2,P107294,1,85.13,SALE,2024-11-04T11:11:44
S03/20241104/00022,3,P103299,2,238.05,SALE,2024-11-04T11:11:44
S03/20241104/00022,4,TAX,1,180.89,TAX,2024-11-04T11:11:44
S03/20241104/00022,5,TENDER,1,1247.30,TENDER,2024-11-04T11:11:44
S03/20241104/00023,1,P104032,1,603.87,SALE,2024-11-04T14:37:58
S03/20241104/00023,2,P106958,2,125.66,SALE,2024-11-04T14:37:58
S03/20241104/00023,3,P101599,2,417.76,SALE,2024-11-04T14:37:58
S03/20241104/00023,4,TAX,1,304.33,TAX,2024-11-04T14:37:58
S03/20241104/00023,5,TENDER,1,1995.04,TENDER,2024-11-04T14:37:58
S03/20241104/00024,1,P100736,2,700.87,SALE,2024-11-04T13:23:52
S03/20241104/00024,2,P105021,2,1246.70,SALE,2024-11-04T13:23:52
S03/20241104/00024,3,P106566,2,251.68,SALE,2024-11-04T13:23:52
S03/20241104/00024,4,P102640,3,270.61,SALE,2024-11-04T13:23:52
S03/20241104/00024,5,P103406,1,1248.48,SALE,2024-11-04T13:23:52
S03/20241104/00024,6,P103994,1,148.39,SALE,2024-11-04T13:23:52
S03/20241104/00024,7,P101208,1,593.86,SALE,2024-11-04T13:23:52
S03/20241104/00024,8,TAX,1,853.97,TAX,2024-11-04T13:23:52
S03/20241104/00024,9,TENDER,1,8055.03,TENDER,2024-11-04T13:23:52
S03/20241104/00025,1,P100582,3,164.39,SALE,2024-11-04T13:34:07
S03/20241104/00025,2,P100007,4,155.06,SALE,2024-11-04T13:34:07
S03/20241104/00025,3,P103591,1,102.70,SALE,2024-11-04T13:34:07
S03/20241104/00025,4,P108060,3,217.09,SALE,2024-11-04T13:34:07
S03/20241104/00025,5,P105201,1,365.02,SALE,2024-11-04T13:34:07
