bill_no,line_no,product_code,qty,unit_price,line_type,ts
S02/20240630/00001,1,P100803,1,278.56,SALE,2024-06-30T19:50:21
S02/20240630/00001,2,P102460,3,548.91,SALE,2024-06-30T19:50:21
S02/20240630/00001,3,P104485,1,643.04,SALE,2024-06-30T19:50:21
S02/20240630/00001,4,P105789,2,42.75,SALE,2024-06-30T19:50:21
S02/20240630/00001,5,P104606,2,90.58,SALE,2024-06-30T19:50:21
S02/20240630/00001,6,P105092,3,53.12,SALE,2024-06-30T19:50:21
S02/20240630/00001,7,P102656,3,176.92,SALE,2024-06-30T19:50:21
S02/20240630/00001,8,TAX,1,265.78,TAX,2024-06-30T19:50:21
S02/20240630/00001,9,TENDER,1,3790.89,TENDER,2024-06-30T19:50:21
S02/20240630/00002,1,P101874,2,19.95,SALE,2024-06-30T16:07:02
S02/20240630/00002,2,P107715,1,241.95,SALE,2024-06-30T16:07:02
S02/20240630/00002,3,P106464,2,271.59,SALE,2024-06-30T16:07:02
S02/20240630/00002,4,P103563,1,23.04,SALE,2024-06-30T16:07:02
S02/20240630/00002,5,P103749,3,16.85,SALE,2024-06-30T16:07:02
S02/20240630/00002,6,P101428,1,394.08,SALE,2024-06-30T16:07:02
S02/20240630/00002,7,TAX,1,192.91,TAX,2024-06-30T16:07:02
S02/20240630/00002,8,TENDER,1,1485.61,TENDER,2024-06-30T16:07:02
S02/20240630/00003,1,P106443,2,52.87,SALE,2024-06-30T16:05:18
S02/20240630/00003,2,P101465,3,550.58,SALE,2024-06-30T16:05:18
S02/20240630/00003,3,P103661,1,125.81,SALE,2024-06-30T16:05:18
S02/20240630/00003,4,P101048,3,208.35,SALE,2024-06-30T16:05:18
S02/20240630/00003,5,P101090,1,24.06,SALE,2024-06-30T16:05:18
S02/20240630/00003,6,P107217,3,279.38,SALE,2024-06-30T16:05:18
S02/20240630/00003,7,TAX,1,461.41,TAX,2024-06-30T16:05:18
S02/20240630/00003,8,TENDER,1,3831.95,TENDER,2024-06-30T16:05:18
S02/20240630/00004,1,P106745,3,564.66,SALE,2024-06-30T07:29:59
S02/20240630/00004,2,P100658,3,50.53,SALE,2024-06-30T07:29:59
S02/20240630/00004,3,P104485,2,643.04,SALE,2024-06-30T07:29:59
S02/20240630/00004,4,P100555,3,435.03,SALE,2024-06-30T07:29:59
S02/20240630/00004,5,P102982,4,256.21,SALE,2024-06-30T07:29:59
S02/20240630/00004,6,P106169,1,221.89,SALE,2024-06-30T07:29:59
S02/20240630/00004,7,P104600,2,51.61,SALE,2024-06-30T07:29:59
S02/20240630/00004,8,P107346,1,449.29,SALE,2024-06-30T07:29:59
S02/20240630/00004,9,TAX,1,946.20,TAX,2024-06-30T07:29:59
S02/20240630/00004,10,TENDER,1,7182.18,TENDER,2024-06-30T07:29:59
S02/20240630/00005,1,P101634,4,25.05,SALE,2024-06-30T12:43:21
S02/20240630/00005,2,P100883,4,723.68,SALE,2024-06-30T12:43:21
S02/20240630/00005,3,P102006,1,1553.68,SALE,2024-06-30T12:43:21
S02/20240630/00005,4,P100044,1,737.05,SALE,2024-06-30T12:43:21
S02/20240630/00005,5,TAX,1,251.22,TAX,2024-06-30T12:43:21
S02/20240630/00005,6,TENDER,1,5536.87,TENDER,2024-06-30T12:43:21
S02/20240630/00006,1,P103886,4,302.49,SALE,2024-06-30T15:09:20
S02/20240630/00006,2,P101940,1,200.74,SALE,2024-06-30T15:09:20
S02/20240630/00006,3,TAX,1,24.09,TAX,2024-06-30T15:09:20
S02/20240630/00006,4,TENDER,1,1434.79,TENDER,2024-06-30T15:09:20
S02/20240630/00007,1,P104872,2,132.95,SALE,2024-06-30T10:15:56
S02/20240630/00007,2,P100621,1,134.28,SALE,2024-06-30T10:15:56
S02/20240630/00007,3,P100428,2,122.83,SALE,2024-06-30T10:15:56
S02/20240630/00007,4,P105541,2,201.95,SALE,2024-06-30T10:15:56
S02/20240630/00007,5,P103584,1,402.02,SALE,2024-06-30T10:15:56
S02/20240630/00007,6,P106858,2,257.07,SALE,2024-06-30T10:15:56
S02/20240630/00007,7,TAX,1,293.69,TAX,2024-06-30T10:15:56
S02/20240630/00007,8,TENDER,1,2259.59,TENDER,2024-06-30T10:15:56
S02/20240630/00008,1,P105614,2,652.27,SALE,2024-06-30T09:48:10
S02/20240630/00008,2,P100974,2,39.19,SALE,2024-06-30T09:48:10
S02/20240630/00008,3,P107843,1,486.47,SALE,2024-06-30T09:48:10
S02/20240630/00008,4,P108162,3,257.55,SALE,2024-06-30T09:48:10
S02/20240630/00008,5,TAX,1,364.93,TAX,2024-06-30T09:48:10
S02/20240630/00008,6,TENDER,1,3006.97,TENDER,2024-06-30T09:48:10
S02/20240630/00009,1,P106553,1,139.74,SALE,2024-06-30T18:09:19
S02/20240630/00009,2,P106277,3,425.71,SALE,2024-06-30T18:09:19
S02/20240630/00009,3,P106833,2,397.38,SALE,2024-06-30T18:09:19
S02/20240630/00009,4,P103197,1,292.95,SALE,2024-06-30T18:09:19
S02/20240630/00009,5,P108060,2,217.09,SALE,2024-06-30T18:09:19
S02/20240630/00009,6,P107597,1,519.83,SALE,2024-06-30T18:09:19
S02/20240630/00009,7,P105313,1,51.83,SALE,2024-06-30T18:09:19
S02/20240630/00009,8,TAX,1,371.36,TAX,2024-06-30T18:09:19
S02/20240630/00009,9,TENDER,1,3881.78,TENDER,2024-06-30T18:09:19
S02/20240630/00010,1,P107775,2,755.55,SALE,2024-06-30T16:20:47
S02/20240630/00010,2,P107676,3,186.95,SALE,2024-06-30T16:20:47
S02/20240630/00010,3,TAX,1,103.60,TAX,2024-06-30T16:20:47
S02/20240630/00010,4,TENDER,1,2175.55,TENDER,2024-06-30T16:20:47
S02/20240630/00011,1,P100066,2,251.22,SALE,2024-06-30T15:52:51
S02/20240630/00011,2,P102845,1,261.08,SALE,2024-06-30T15:52:51
S02/20240630/00011,3,P101018,3,136.50,SALE,2024-06-30T15:52:51
S02/20240630/00011,4,TAX,1,103.49,TAX,2024-06-30T15:52:51
S02/20240630/00011,5,TENDER,1,1276.51,TENDER,2024-06-30T15:52:51
S02/20240630/00012,1,P100298,1,53.95,SALE,2024-06-30T17:12:52
S02/20240630/00012,2,P108258,1,54.62,SALE,2024-06-30T17:12:52
S02/20240630/00012,3,P103855,1,322.11,SALE,2024-06-30T17:12:52
S02/20240630/00012,4,TAX,1,70.51,TAX,2024-06-30T17:12:52
S02/20240630/00012,5,TENDER,1,501.19,TENDER,2024-06-30T17:12:52
S02/20240630/00013,1,P103416,3,73.27,SALE,2024-06-30T19:59:50
S02/20240630/00013,2,P106473,4,298.68,SALE,2024-06-30T19:59:50
S02/20240630/00013,3,P102074,1,415.90,SALE,2024-06-30T19:59:50
S02/20240630/00013,4,P107799,5,738.35,SALE,2024-06-30T19:59:50
S02/20240630/00013,5,P101507,1,635.95,SALE,2024-06-30T19:59:50
S02/20240630/00013,6,P106550,3,28.48,SALE,2024-06-30T19:59:50
S02/20240630/00013,7,TAX,1,507.17,TAX,2024-06-30T19:59:50
S02/20240630/00013,8,TENDER,1,6750.74,TENDER,2024-06-30T19:59:50
S02/20240630/00014,1,P106848,4,16.02,SALE,2024-06-30T20:57:08
S02/20240630/00014,2,P106059,3,317.68,SALE,2024-06-30T20:57:08
S02/20240630/00014,3,P107715,3,241.95,SALE,2024-06-30T20:57:08
S02/20240630/00014,4,TAX,1,302.20,TAX,2024-06-30T20:57:08
S02/20240630/00014,5,TENDER,1,2045.17,TENDER,2024-06-30T20:57:08
S02/20240630/00015,1,P106207,3,459.95,SALE,2024-06-30T16:09:24
S02/20240630/00015,2,P105908,1,677.70,SALE,2024-06-30T16:09:24
S02/20240630/00015,3,P104320,1,148.86,SALE,2024-06-30T16:09:24
S02/20240630/00015,4,P105003,2,285.67,SALE,2024-06-30T16:09:24
S02/20240630/00015,5,P102857,2,116.85,SALE,2024-06-30T16:09:24
S02/20240630/00015,6,P104107,3,475.22,SALE,2024-06-30T16:09:24
S02/20240630/00015,7,P104236,5,289.43,SALE,2024-06-30T16:09:24
S02/20240630/00015,8,TAX,1,944.27,TAX,2024-06-30T16:09:24
S02/20240630/00015,9,TENDER,1,6828.53,TENDER,2024-06-30T16:09:24
S02/20240630/00016,1,P101492,2,113.44,SALE,2024-06-30T22:43:30
S02/20240630/00016,2,P102305,1,116.95,SALE,2024-06-30T22:43:30
S02/20240630/00016,3,P103680,1,210.26,SALE,2024-06-30T22:43:30
S02/20240630/00016,4,TAX,1,54.87,TAX,2024-06-30T22:43:30
S02/20240630/00016,5,TENDER,1,608.96,TENDER,2024-06-30T22:43:30
S02/20240630/00017,1,P104401,1,207.51,SALE,2024-06-30T18:43:59
S02/20240630/00017,2,P107815,3,106.85,SALE,2024-06-30T18:43:59
S02/20240630/00017,3,P104558,1,429.56,SALE,2024-06-30T18:43:59
S02/20240630/00017,4,TAX,1,114.91,TAX,2024-06-30T18:43:59
S02/20240630/00017,5,TENDER,1,1072.53,TENDER,2024-06-30T18:43:59
S02/20240630/00018,1,P104410,4,498.71,SALE,2024-06-30T14:11:26
S02/20240630/00018,2,P107063,2,374.87,SALE,2024-06-30T14:11:26
S02/20240630/00018,3,DISC,1,-165.31,DISCOUNT,2024-06-30T14:11:26
S02/20240630/00018,4,TAX,1,421.99,TAX,2024-06-30T14:11:26
S02/20240630/00018,5,TENDER,1,3001.26,TENDER,2024-06-30T14:11:26
S02/20240630/00019,1,P100112,1,91.95,SALE,2024-06-30T13:30:03
S02/20240630/00019,2,P100838,4,37.95,SALE,2024-06-30T13:30:03
S02/20240630/00019,3,P107145,2,235.69,SALE,2024-06-30T13:30:03
S02/20240630/00019,4,TAX,1,80.71,TAX,2024-06-30T13:30:03
S02/20240630/00019,5,TENDER,1,795.84,TENDER,2024-06-30T13:30:03
S02/20240630/00020,1,P101152,2,478.44,SALE,2024-06-30T09:04:01
S02/20240630/00020,2,P106228,3,43.95,SALE,2024-06-30T09:04:01
S02/20240630/00020,3,P106004,1,137.38,SALE,2024-06-30T09:04:01
S02/20240630/00020,4,P104898,1,161.27,SALE,2024-06-30T09:04:01
S02/20240630/00020,5,TAX,1,210.90,TAX,2024-06-30T09:04:01
S02/20240630/00020,6,TENDER,1,1598.28,TENDER,2024-06-30T09:04:01
S02/20240630/00021,1,P106920,2,1398.34,SALE,2024-06-30T13:06:56
S02/20240630/00021,2,P105511,2,294.53,SALE,2024-06-30T13:06:56
S02/20240630/00021,3,P105331,2,308.39,SALE,2024-06-30T13:06:56
S02/20240630/00021,4,P100319,1,48.05,SALE,2024-06-30T13:06:56
S02/20240630/00021,5,P107266,2,69.30,SALE,2024-06-30T13:06:56
S02/20240630/00021,6,P101444,2,834.95,SALE,2024-06-30T13:06:56
S02/20240630/00021,7,P105083,1,245.38,SALE,2024-06-30T13:06:56
S02/20240630/00021,8,P107815,1,106.85,SALE,2024-06-30T13:06:56
S02/20240630/00021,9,P106566,3,229.43,SALE,2024-06-30T13:06:56
S02/20240630/00021,10,TAX,1,410.58,TAX,2024-06-30T13:06:56
S02/20240630/00021,11,TENDER,1,7310.17,TENDER,2024-06-30T13:06:56
S02/20240630/00022,1,P106151,1,298.42,SALE,2024-06-30T13:25:51
S02/20240630/00022,2,P101489,2,493.95,SALE,2024-06-30T13:25:51
S02/20240630/00022,3,P100100,2,374.32,SALE,2024-06-30T13:25:51
S02/20240630/00022,4,P100308,2,289.31,SALE,2024-06-30T13:25:51
S02/20240630/00022,5,P106191,1,1230.97,SALE,2024-06-30T13:25:51
S02/20240630/00022,6,P104328,2,66.17,SALE,2024-06-30T13:25:51
S02/20240630/00022,7,TAX,1,201.70,TAX,2024-06-30T13:25:51
S02/20240630/00022,8,TENDER,1,4178.59,TENDER,2024-06-30T13:25:51
S02/20240630/00023,1,P107137,3,32.59,SALE,2024-06-30T16:24:51
S02/20240630/00023,2,P100156,2,1576.32,SALE,2024-06-30T16:24:51
S02/20240630/00023,3,P108159,3,488.81,SALE,2024-06-30T16:24:51
S02/20240630/00023,4,TAX,1,0.00,TAX,2024-06-30T16:24:51
S02/20240630/00023,5,TENDER,1,4716.84,TENDER,2024-06-30T16:24:51
S02/20240630/00024,1,P105100,3,270.01,SALE,2024-06-30T15:12:09
S02/20240630/00024,2,P103510,3,183.91,SALE,2024-06-30T15:12:09
S02/20240630/00024,3,TAX,1,173.39,TAX,2024-06-30T15:12:09
S02/20240630/00024,4,TENDER,1,1535.15,TENDER,2024-06-30T15:12:09
S02/20240630/00025,1,P107115,2,172.62,SALE,2024-06-30T16:27:33
S02/20240630/00025,2,P103861,1,52.95,SALE,2024-06-30T16:27:33
S02/20240630/00025,3,P101796,4,990.67,SALE,2024-06-30T16:27:33
S02/20240630/00025,4,TAX,1,218.04,TAX,2024-06-30T16:27:33
S02/20240630/00025,5,TENDER,1,4578.91,TENDER,2024-06-30T16:27:33
S02/20240630/00026,1,P107190,2,223.50,SALE,2024-06-30T20:47:32
S02/20240630/00026,2,P101258,3,200.10,SALE,2024-06-30T20:47:32
S02/20240630/00026,3,P103105,3,29.46,SALE,2024-06-30T20:47:32
S02/20240630/00026,4,P106686,4,301.28,SALE,2024-06-30T20:47:32
S02/20240630/00026,5,TAX,1,264.68,TAX,2024-06-30T20:47:32
S02/20240630/00026,6,TENDER,1,2605.48,TENDER,2024-06-30T20:47:32
S02/20240630/00027,1,P101127,1,45.95,SALE,2024-06-30T17:51:07
S02/20240630/00027,2,P105747,3,287.56,SALE,2024-06-30T17:51:07
S02/20240630/00027,3,TAX,1,155.28,TAX,2024-06-30T17:51:07
S02/20240630/00027,4,TENDER,1,1063.91,TENDER,2024-06-30T17:51:07
S02/20240630/00028,1,P105797,1,254.07,SALE,2024-06-30T19:36:05
S02/20240630/00028,2,P100627,1,415.95,SALE,2024-06-30T19:36:05
S02/20240630/00028,3,P102485,3,202.08,SALE,2024-06-30T19:36:05
S02/20240630/00028,4,P104938,2,999.94,SALE,2024-06-30T19:36:05
S02/20240630/00028,5,P100722,1,287.33,SALE,2024-06-30T19:36:05
S02/20240630/00028,6,P106720,2,126.28,SALE,2024-06-30T19:36:05
S02/20240630/00028,7,TAX,1,382.29,TAX,2024-06-30T19:36:05
S02/20240630/00028,8,TENDER,1,4198.32,TENDER,2024-06-30T19:36:05
S02/20240630/00029,1,P104285,1,639.46,SALE,2024-06-30T16:24:33
S02/20240630/00029,2,P102397,1,355.28,SALE,2024-06-30T16:24:33
S02/20240630/00029,3,P101674,2,373.95,SALE,2024-06-30T16:24:33
S02/20240630/00029,4,P107094,2,87.94,SALE,2024-06-30T16:24:33
S02/20240630/00029,5,P102383,3,10.62,SALE,2024-06-30T16:24:33
S02/20240630/00029,6,P100604,2,154.60,SALE,2024-06-30T16:24:33
S02/20240630/00029,7,TAX,1,246.62,TAX,2024-06-30T16:24:33
S02/20240630/00029,8,TENDER,1,2506.20,TENDER,2024-06-30T16:24:33
S02/20240630/00030,1,P100855,1,345.07,SALE,2024-06-30T15:18:35
S02/20240630/00030,2,P106731,6,142.59,SALE,2024-06-30T15:18:35
S02/20240630/00030,3,P104462,3,86.38,SALE,2024-06-30T15:18:35
S02/20240630/00030,4,P100198,5,156.66,SALE,2024-06-30T15:18:35
S02/20240630/00030,5,TAX,1,114.23,TAX,2024-06-30T15:18:35
S02/20240630/00030,6,TENDER,1,2357.28,TENDER,2024-06-30T15:18:35
S02/20240630/00031,1,P100744,2,61.87,SALE,2024-06-30T22:58:24
S02/20240630/00031,2,P107278,2,57.40,SALE,2024-06-30T22:58:24
S02/20240630/00031,3,P101940,2,200.74,SALE,2024-06-30T22:58:24
S02/20240630/00031,4,P105672,2,62.95,SALE,2024-06-30T22:58:24
S02/20240630/00031,5,P107208,3,323.06,SALE,2024-06-30T22:58:24
S02/20240630/00031,6,P103839,3,213.95,SALE,2024-06-30T22:58:24
S02/20240630/00031,7,DISC,1,-217.96,DISCOUNT,2024-06-30T22:58:24
S02/20240630/00031,8,TAX,1,210.85,TAX,2024-06-30T22:58:24
S02/20240630/00031,9,TENDER,1,2369.84,TENDER,2024-06-30T22:58:24
S02/20240630/00032,1,P103337,2,84.50,SALE,2024-06-30T12:37:51
S02/20240630/00032,2,P106209,2,182.34,SALE,2024-06-30T12:37:51
S02/20240630/00032,3,P103704,2,164.95,SALE,2024-06-30T12:37:51
S02/20240630/00032,4,P100428,1,122.83,SALE,2024-06-30T12:37:51
S02/20240630/00032,5,P106528,2,832.82,SALE,2024-06-30T12:37:51
S02/20240630/00032,6,P101465,2,550.58,SALE,2024-06-30T12:37:51
S02/20240630/00032,7,TAX,1,509.68,TAX,2024-06-30T12:37:51
