ts,bill_no,line_no,line_type,product_code,unit_price,qty
1713461772,S11/20240418/00001,1,SALE,P108379,305.48,2
1713461772,S11/20240418/00001,2,SALE,P105331,270.95,1
1713461772,S11/20240418/00001,3,SALE,P100864,193.24,2
1713461772,S11/20240418/00001,4,TAX,TAX,156.43,1
1713461772,S11/20240418/00001,5,TENDER,TENDER,1424.82,1
1713468261,S11/20240418/00002,1,SALE,P100744,61.87,2
1713468261,S11/20240418/00002,2,SALE,P100418,204.95,1
1713468261,S11/20240418/00002,3,SALE,P105201,293.83,2
1713468261,S11/20240418/00002,4,SALE,P101751,460.11,1
1713468261,S11/20240418/00002,5,SALE,P105656,438.95,3
1713468261,S11/20240418/00002,6,TAX,TAX,118.39,1
1713468261,S11/20240418/00002,7,TENDER,TENDER,2811.70,1
1713459015,S11/20240418/00003,1,SALE,P107178,287.34,6
1713459015,S11/20240418/00003,2,SALE,P101660,193.14,2
1713459015,S11/20240418/00003,3,SALE,P107903,144.89,1
1713459015,S11/20240418/00003,4,SALE,P107621,114.37,1
1713459015,S11/20240418/00003,5,TAX,TAX,252.28,1
1713459015,S11/20240418/00003,6,TENDER,TENDER,2621.86,1
1713454700,S11/20240418/00004,1,SALE,P100693,91.13,3
1713454700,S11/20240418/00004,2,SALE,P100560,192.67,1
1713454700,S11/20240418/00004,3,TAX,TAX,72.33,1
1713454700,S11/20240418/00004,4,TENDER,TENDER,538.39,1
1713466339,S11/20240418/00005,1,SALE,P101899,345.29,4
1713466339,S11/20240418/00005,2,SALE,P100711,96.75,1
1713466339,S11/20240418/00005,3,SALE,P105805,111.39,4
1713466339,S11/20240418/00005,4,SALE,P106984,26.90,3
1713466339,S11/20240418/00005,5,SALE,P104854,35.76,1
1713466339,S11/20240418/00005,6,SALE,P106080,361.06,2
1713466339,S11/20240418/00005,7,SALE,P106317,423.01,5
1713466339,S11/20240418/00005,8,TAX,TAX,610.52,1
1713466339,S11/20240418/00005,9,TENDER,TENDER,5487.62,1
1713484704,S11/20240418/00006,1,SALE,P107003,1186.93,1
1713484704,S11/20240418/00006,2,SALE,P106270,308.83,4
1713484704,S11/20240418/00006,3,SALE,P108017,103.22,2
1713484704,S11/20240418/00006,4,SALE,P107516,598.37,3
1713484704,S11/20240418/00006,5,SALE,P102559,86.19,1
1713484704,S11/20240418/00006,6,TAX,TAX,327.43,1
1713484704,S11/20240418/00006,7,TENDER,TENDER,4837.42,1
1713455677,S11/20240418/00007,1,SALE,P101052,198.99,2
1713455677,S11/20240418/00007,2,SALE,P100819,1203.94,2
1713455677,S11/20240418/00007,3,SALE,P103743,1117.90,1
1713455677,S11/20240418/00007,4,SALE,P104921,398.95,2
1713455677,S11/20240418/00007,5,SALE,P106927,140.95,4
1713455677,S11/20240418/00007,6,SALE,P101095,205.38,3
1713455677,S11/20240418/00007,7,TAX,TAX,243.45,1
1713455677,S11/20240418/00007,8,TENDER,TENDER,6145.05,1
1713462822,S11/20240418/00008,1,SALE,P103986,495.05,4
1713462822,S11/20240418/00008,2,SALE,P103118,40.95,2
1713462822,S11/20240418/00008,3,SALE,P101258,208.34,3
1713462822,S11/20240418/00008,4,SALE,P107799,738.35,2
1713462822,S11/20240418/00008,5,SALE,P106353,233.29,1
1713462822,S11/20240418/00008,6,SALE,P103647,37.95,4
1713462822,S11/20240418/00008,7,TAX,TAX,588.86,1
1713462822,S11/20240418/00008,8,TENDER,TENDER,5137.77,1
1713461554,S11/20240418/00009,1,SALE,P107859,130.84,4
1713461554,S11/20240418/00009,2,SALE,P102772,151.97,2
1713461554,S11/20240418/00009,3,SALE,P107925,1023.82,1
1713461554,S11/20240418/00009,4,SALE,P101225,452.38,2
1713461554,S11/20240418/00009,5,SALE,P107597,519.83,4
1713461554,S11/20240418/00009,6,SALE,P104401,208.95,1
1713461554,S11/20240418/00009,7,SALE,P105775,104.41,2
1713461554,S11/20240418/00009,8,TAX,TAX,330.17,1
1713461554,S11/20240418/00009,9,TENDER,TENDER,5583.14,1
1713450689,S11/20240418/00010,1,SALE,P103389,251.95,1
1713450689,S11/20240418/00010,2,SALE,P107100,171.95,2
1713450689,S11/20240418/00010,3,SALE,P102000,82.98,1
1713450689,S11/20240418/00010,4,SALE,P101774,1121.41,1
1713450689,S11/20240418/00010,5,DISCOUNT,DISC,-62.86,1
1713450689,S11/20240418/00010,6,TAX,TAX,227.88,1
1713450689,S11/20240418/00010,7,TENDER,TENDER,1965.26,1
1713453443,S11/20240418/00011,1,SALE,P102648,435.00,1
1713453443,S11/20240418/00011,2,SALE,P107681,182.57,5
1713453443,S11/20240418/00011,3,SALE,P108200,336.95,1
1713453443,S11/20240418/00011,4,SALE,P102744,82.60,4
1713453443,S11/20240418/00011,5,SALE,P104820,207.26,3
1713453443,S11/20240418/00011,6,TAX,TAX,411.49,1
1713453443,S11/20240418/00011,7,TENDER,TENDER,3048.47,1
1713460299,S11/20240418/00012,1,SALE,P105009,65.38,3
1713460299,S11/20240418/00012,2,SALE,P102656,176.92,3
1713460299,S11/20240418/00012,3,SALE,P101184,55.55,2
1713460299,S11/20240418/00012,4,SALE,P106783,87.95,1
1713460299,S11/20240418/00012,5,TAX,TAX,91.01,1
1713460299,S11/20240418/00012,6,TENDER,TENDER,1016.96,1
1713452576,S11/20240418/00013,1,SALE,P102375,487.64,1
1713452576,S11/20240418/00013,2,SALE,P106833,397.38,2
1713452576,S11/20240418/00013,3,SALE,P102922,120.11,2
1713452576,S11/20240418/00013,4,DISCOUNT,DISC,-32.00,1
