bill_no;line_no;item_code;quantity;rate;type;txn_time
S08/20240222/00001;1;P104417;1;322.95;SALE;22-02-2024 14:53:49
S08/20240222/00001;2;P106300;2;387.92;SALE;22-02-2024 14:53:49
S08/20240222/00001;3;P102160;2;221.62;SALE;22-02-2024 14:53:49
S08/20240222/00001;4;P100536;4;471.52;SALE;22-02-2024 14:53:49
S08/20240222/00001;5;TAX;1;524.54;TAX;22-02-2024 14:53:49
S08/20240222/00001;6;TENDER;1;3952.65;TENDER;22-02-2024 14:53:49
S08/20240222/00002;1;P103340;2;466.84;SALE;22-02-2024 16:41:58
S08/20240222/00002;2;P102931;2;737.59;SALE;22-02-2024 16:41:58
S08/20240222/00002;3;P107753;4;67.96;SALE;22-02-2024 16:41:58
S08/20240222/00002;4;P105112;1;179.95;SALE;22-02-2024 16:41:58
S08/20240222/00002;5;P104600;2;48.49;SALE;22-02-2024 16:41:58
S08/20240222/00002;6;P100035;2;1543.96;SALE;22-02-2024 16:41:58
S08/20240222/00002;7;P101384;3;43.95;SALE;22-02-2024 16:41:58
S08/20240222/00002;8;TAX;1;632.81;TAX;22-02-2024 16:41:58
S08/20240222/00002;9;TENDER;1;6810.21;TENDER;22-02-2024 16:41:58
S08/20240222/00003;1;P105167;3;771.95;SALE;22-02-2024 16:07:10
S08/20240222/00003;2;P106865;1;299.72;SALE;22-02-2024 16:07:10
S08/20240222/00003;3;P106027;1;1436.61;SALE;22-02-2024 16:07:10
S08/20240222/00003;4;P101660;5;193.14;SALE;22-02-2024 16:07:10
S08/20240222/00003;5;P104858;2;274.10;SALE;22-02-2024 16:07:10
S08/20240222/00003;6;P103111;1;40.41;SALE;22-02-2024 16:07:10
S08/20240222/00003;7;TAX;1;285.83;TAX;22-02-2024 16:07:10
S08/20240222/00003;8;TENDER;1;5892.32;TENDER;22-02-2024 16:07:10
S08/20240222/00004;1;P104417;1;322.95;SALE;22-02-2024 20:53:44
S08/20240222/00004;2;P102112;2;389.72;SALE;22-02-2024 20:53:44
S08/20240222/00004;3;P106330;3;177.64;SALE;22-02-2024 20:53:44
S08/20240222/00004;4;P104351;2;1128.29;SALE;22-02-2024 20:53:44
S08/20240222/00004;5;P105413;4;1243.79;SALE;22-02-2024 20:53:44
S08/20240222/00004;6;P104320;1;128.95;SALE;22-02-2024 20:53:44
S08/20240222/00004;7;TAX;1;938.06;TAX;22-02-2024 20:53:44
S08/20240222/00004;8;TENDER;1;9934.06;TENDER;22-02-2024 20:53:44
S08/20240222/00005;1;P100035;2;1456.57;SALE;22-02-2024 11:54:20
S08/20240222/00005;2;P104032;2;568.95;SALE;22-02-2024 11:54:20
S08/20240222/00005;3;P103577;1;108.85;SALE;22-02-2024 11:54:20
S08/20240222/00005;4;P106997;4;39.70;SALE;22-02-2024 11:54:20
S08/20240222/00005;5;P102452;1;169.06;SALE;22-02-2024 11:54:20
S08/20240222/00005;6;DISC;1;-176.25;DISCOUNT;22-02-2024 11:54:20
S08/20240222/00005;7;TAX;1;571.60;TAX;22-02-2024 11:54:20
S08/20240222/00005;8;TENDER;1;4883.10;TENDER;22-02-2024 11:54:20
S08/20240222/00006;1;P105405;6;389.95;SALE;22-02-2024 20:19:11
S08/20240222/00006;2;P100005;2;103.45;SALE;22-02-2024 20:19:11
S08/20240222/00006;3;P107197;5;602.03;SALE;22-02-2024 20:19:11
S08/20240222/00006;4;P106671;1;101.77;SALE;22-02-2024 20:19:11
S08/20240222/00006;5;TAX;1;701.14;TAX;22-02-2024 20:19:11
S08/20240222/00006;6;TENDER;1;6359.66;TENDER;22-02-2024 20:19:11
S08/20240222/00007;1;P103871;4;186.42;SALE;22-02-2024 14:52:58
S08/20240222/00007;2;P103354;3;782.27;SALE;22-02-2024 14:52:58
S08/20240222/00007;3;P106872;4;73.31;SALE;22-02-2024 14:52:58
S08/20240222/00007;4;P103035;3;1076.61;SALE;22-02-2024 14:52:58
S08/20240222/00007;5;P102674;2;450.95;SALE;22-02-2024 14:52:58
S08/20240222/00007;6;TAX;1;413.90;TAX;22-02-2024 14:52:58
S08/20240222/00007;7;TENDER;1;7931.36;TENDER;22-02-2024 14:52:58
S08/20240222/00008;1;P108302;2;855.55;SALE;22-02-2024 16:13:03
S08/20240222/00008;2;P108101;4;1603.81;SALE;22-02-2024 16:13:03
S08/20240222/00008;3;P105908;3;638.48;SALE;22-02-2024 16:13:03
S08/20240222/00008;4;P102794;1;416.24;SALE;22-02-2024 16:13:03
S08/20240222/00008;5;P104772;3;315.07;SALE;22-02-2024 16:13:03
S08/20240222/00008;6;P102460;2;548.91;SALE;22-02-2024 16:13:03
S08/20240222/00008;7;TAX;1;1176.18;TAX;22-02-2024 16:13:03
S08/20240222/00008;8;TENDER;1;13677.23;TENDER;22-02-2024 16:13:03
S08/20240222/00009;1;P104032;2;568.95;SALE;22-02-2024 13:12:10
S08/20240222/00009;2;P102248;4;21.80;SALE;22-02-2024 13:12:10
S08/20240222/00009;3;P104344;3;367.50;SALE;22-02-2024 13:12:10
S08/20240222/00009;4;P102922;2;120.11;SALE;22-02-2024 13:12:10
S08/20240222/00009;5;P105729;3;68.08;SALE;22-02-2024 13:12:10
