ts,bill_no,line_no,line_type,product_code,unit_price,qty
1708260430,S10/20240218/00001,1,SALE,P105127,62.95,1
1708260430,S10/20240218/00001,2,SALE,P107880,307.95,1
1708260430,S10/20240218/00001,3,SALE,P102280,561.95,2
1708260430,S10/20240218/00001,4,SALE,P102998,137.95,1
1708260430,S10/20240218/00001,5,SALE,P104097,293.34,1
1708260430,S10/20240218/00001,6,TAX,TAX,280.88,1
1708260430,S10/20240218/00001,7,TENDER,TENDER,2206.97,1
1708285361,S10/20240218/00002,1,SALE,P101697,85.25,3
1708285361,S10/20240218/00002,2,SALE,P100131,636.95,2
1708285361,S10/20240218/00002,3,SALE,P103822,512.89,1
1708285361,S10/20240218/00002,4,SALE,P102735,517.39,1
1708285361,S10/20240218/00002,5,TAX,TAX,338.32,1
1708285361,S10/20240218/00002,6,TENDER,TENDER,2898.25,1
1708260137,S10/20240218/00003,1,SALE,P101884,352.98,2
1708260137,S10/20240218/00003,2,SALE,P108174,235.92,2
1708260137,S10/20240218/00003,3,SALE,P104469,1383.23,2
1708260137,S10/20240218/00003,4,TAX,TAX,440.28,1
1708260137,S10/20240218/00003,5,TENDER,TENDER,4384.54,1
1708282506,S10/20240218/00004,1,SALE,P105965,61.37,1
1708282506,S10/20240218/00004,2,SALE,P103620,468.18,1
1708282506,S10/20240218/00004,3,SALE,P102656,176.92,2
1708282506,S10/20240218/00004,4,TAX,TAX,20.76,1
1708282506,S10/20240218/00004,5,TENDER,TENDER,904.15,1
1708285582,S10/20240218/00005,1,SALE,P100421,129.94,2
1708285582,S10/20240218/00005,2,SALE,P105695,119.95,1
1708285582,S10/20240218/00005,3,DISCOUNT,DISC,-28.19,1
1708285582,S10/20240218/00005,4,TAX,TAX,5.55,1
1708285582,S10/20240218/00005,5,TENDER,TENDER,357.19,1
1708261189,S10/20240218/00006,1,SALE,P100438,64.40,4
1708261189,S10/20240218/00006,2,SALE,P101279,224.83,2
1708261189,S10/20240218/00006,3,SALE,P105897,225.21,1
1708261189,S10/20240218/00006,4,SALE,P103757,147.98,2
