ts,bill_no,line_no,line_type,product_code,unit_price,qty
1707152007,S10/20240205/00001,1,SALE,P104541,144.95,1
1707152007,S10/20240205/00001,2,SALE,P102794,416.24,3
1707152007,S10/20240205/00001,3,SALE,P102296,43.24,2
1707152007,S10/20240205/00001,4,SALE,P103159,1136.05,1
1707152007,S10/20240205/00001,5,SALE,P105651,110.95,1
1707152007,S10/20240205/00001,6,TAX,TAX,42.78,1
1707152007,S10/20240205/00001,7,TENDER,TENDER,2769.93,1
1707152973,S10/20240205/00002,1,SALE,P103144,145.27,1
1707152973,S10/20240205/00002,2,SALE,P100761,51.26,2
1707152973,S10/20240205/00002,3,SALE,P107488,278.95,3
1707152973,S10/20240205/00002,4,TAX,TAX,163.02,1
1707152973,S10/20240205/00002,5,TENDER,TENDER,1247.66,1
1707135615,S10/20240205/00003,1,SALE,P100112,91.95,1
1707135615,S10/20240205/00003,2,SALE,P106234,69.95,2
1707135615,S10/20240205/00003,3,SALE,P107362,61.09,3
1707135615,S10/20240205/00003,4,SALE,P102207,348.89,2
1707135615,S10/20240205/00003,5,SALE,P102091,87.60,2
1707135615,S10/20240205/00003,6,SALE,P107158,142.95,1
1707135615,S10/20240205/00003,7,SALE,P100456,949.95,1
1707135615,S10/20240205/00003,8,SALE,P102886,139.95,1
1707135615,S10/20240205/00003,9,TAX,TAX,230.29,1
1707135615,S10/20240205/00003,10,TENDER,TENDER,2751.24,1
1707157884,S10/20240205/00004,1,SALE,P104784,370.89,3
1707157884,S10/20240205/00004,2,SALE,P104107,475.22,3
1707157884,S10/20240205/00004,3,SALE,P104756,334.95,2
1707157884,S10/20240205/00004,4,TAX,TAX,470.53,1
1707157884,S10/20240205/00004,5,TENDER,TENDER,3678.76,1
1707150089,S10/20240205/00005,1,RETURN,P101083,312.05,-3
1707150089,S10/20240205/00005,2,RETURN,P107078,111.95,-4
1707150089,S10/20240205/00005,3,RETURN,P101106,415.95,-3
1707150089,S10/20240205/00005,4,TAX,TAX,-230.90,1
1707150089,S10/20240205/00005,5,TENDER,TENDER,-2862.70,1
1707165736,S10/20240205/00006,1,SALE,P102640,241.34,1
1707165736,S10/20240205/00006,2,SALE,P106624,96.88,1
1707165736,S10/20240205/00006,3,SALE,P108082,218.64,5
1707165736,S10/20240205/00006,4,TAX,TAX,240.22,1
1707165736,S10/20240205/00006,5,TENDER,TENDER,1671.64,1
1707143370,S10/20240205/00007,1,SALE,P103283,145.09,2
1707143370,S10/20240205/00007,2,SALE,P100956,415.95,5
1707143370,S10/20240205/00007,3,SALE,P102738,481.95,1
1707143370,S10/20240205/00007,4,TAX,TAX,176.33,1
1707143370,S10/20240205/00007,5,TENDER,TENDER,3028.21,1
1707143286,S10/20240205/00008,1,SALE,P107217,259.95,3
1707143286,S10/20240205/00008,2,SALE,P100560,192.67,1
1707143286,S10/20240205/00008,3,SALE,P101010,71.39,2
1707143286,S10/20240205/00008,4,SALE,P103994,134.95,1
1707143286,S10/20240205/00008,5,SALE,P107933,1175.95,2
1707143286,S10/20240205/00008,6,TAX,TAX,416.06,1
1707143286,S10/20240205/00008,7,TENDER,TENDER,4018.21,1
1707146727,S10/20240205/00009,1,SALE,P101634,25.05,2
1707146727,S10/20240205/00009,2,SALE,P103397,371.02,2
1707146727,S10/20240205/00009,3,SALE,P104858,297.94,3
1707146727,S10/20240205/00009,4,SALE,P104665,217.71,1
1707146727,S10/20240205/00009,5,TAX,TAX,142.40,1
1707146727,S10/20240205/00009,6,TENDER,TENDER,2046.07,1
1707153958,S10/20240205/00010,1,SALE,P105890,1102.54,1
1707153958,S10/20240205/00010,2,SALE,P103749,13.83,2
1707153958,S10/20240205/00010,3,SALE,P102114,128.95,2
1707153958,S10/20240205/00010,4,SALE,P101023,193.95,4
1707153958,S10/20240205/00010,5,SALE,P101359,438.42,1
1707153958,S10/20240205/00010,6,SALE,P107589,251.81,1
1707153958,S10/20240205/00010,7,SALE,P106234,69.95,1
1707153958,S10/20240205/00010,8,DISCOUNT,DISC,-165.28,1
1707153958,S10/20240205/00010,9,TAX,TAX,230.61,1
1707153958,S10/20240205/00010,10,TENDER,TENDER,2989.41,1
1707151965,S10/20240205/00011,1,SALE,P100268,184.95,2
1707151965,S10/20240205/00011,2,SALE,P104533,256.47,2
1707151965,S10/20240205/00011,3,TAX,TAX,44.14,1
1707151965,S10/20240205/00011,4,TENDER,TENDER,926.98,1
1707129083,S10/20240205/00012,1,SALE,P102296,43.24,2
1707129083,S10/20240205/00012,2,SALE,P101332,400.98,3
1707129083,S10/20240205/00012,3,SALE,P104344,367.50,2
1707129083,S10/20240205/00012,4,SALE,P107920,100.63,2
1707129083,S10/20240205/00012,5,TAX,TAX,400.62,1
1707129083,S10/20240205/00012,6,TENDER,TENDER,2626.30,1
1707143853,S10/20240205/00013,1,SALE,P102460,548.91,1
1707143853,S10/20240205/00013,2,SALE,P103171,56.95,2
1707143853,S10/20240205/00013,3,TAX,TAX,33.14,1
1707143853,S10/20240205/00013,4,TENDER,TENDER,695.95,1
1707172067,S10/20240205/00014,1,SALE,P103465,26.95,4
1707172067,S10/20240205/00014,2,SALE,P100658,50.53,3
1707172067,S10/20240205/00014,3,SALE,P101722,1331.86,2
1707172067,S10/20240205/00014,4,SALE,P100991,147.89,2
1707172067,S10/20240205/00014,5,SALE,P100560,192.67,1
1707172067,S10/20240205/00014,6,SALE,P100883,723.68,6
1707172067,S10/20240205/00014,7,SALE,P102006,1424.95,3
1707172067,S10/20240205/00014,8,TAX,TAX,407.60,1
1707172067,S10/20240205/00014,9,TENDER,TENDER,12436.09,1
1707152306,S10/20240205/00015,1,SALE,P103096,277.95,2
1707152306,S10/20240205/00015,2,SALE,P101592,280.95,1
1707152306,S10/20240205/00015,3,SALE,P103118,40.95,3
1707152306,S10/20240205/00015,4,SALE,P103159,1136.05,2
1707152306,S10/20240205/00015,5,SALE,P104435,407.95,2
1707152306,S10/20240205/00015,6,SALE,P105971,1110.95,2
1707152306,S10/20240205/00015,7,SALE,P105860,141.88,3
1707152306,S10/20240205/00015,8,TAX,TAX,365.78,1
1707152306,S10/20240205/00015,9,TENDER,TENDER,7061.02,1
1707157401,S10/20240205/00016,1,SALE,P107018,179.95,2
1707157401,S10/20240205/00016,2,SALE,P100933,257.95,2
1707157401,S10/20240205/00016,3,SALE,P101864,101.95,1
1707157401,S10/20240205/00016,4,SALE,P102112,389.72,2
