bill_no;line_no;item_code;quantity;rate;type;txn_time
S08/20240330/00001;1;P102006;1;1424.95;SALE;30-03-2024 15:44:25
S08/20240330/00001;2;P108131;2;611.06;SALE;30-03-2024 15:44:25
S08/20240330/00001;3;P105302;2;258.62;SALE;30-03-2024 15:44:25
S08/20240330/00001;4;P102691;1;210.63;SALE;30-03-2024 15:44:25
S08/20240330/00001;5;P107623;2;442.34;SALE;30-03-2024 15:44:25
S08/20240330/00001;6;P104670;4;106.95;SALE;30-03-2024 15:44:25
S08/20240330/00001;7;DISC;1;-316.55;DISCOUNT;30-03-2024 15:44:25
S08/20240330/00001;8;TAX;1;311.21;TAX;30-03-2024 15:44:25
S08/20240330/00001;9;TENDER;1;4682.08;TENDER;30-03-2024 15:44:25
S08/20240330/00002;1;P104081;3;586.63;SALE;30-03-2024 18:47:11
S08/20240330/00002;2;P103074;2;52.85;SALE;30-03-2024 18:47:11
S08/20240330/00002;3;P105707;1;130.64;SALE;30-03-2024 18:47:11
S08/20240330/00002;4;P100686;4;787.42;SALE;30-03-2024 18:47:11
S08/20240330/00002;5;P108032;2;660.37;SALE;30-03-2024 18:47:11
S08/20240330/00002;6;P102230;2;313.70;SALE;30-03-2024 18:47:11
S08/20240330/00002;7;P101802;2;41.95;SALE;30-03-2024 18:47:11
S08/20240330/00002;8;P106158;1;564.54;SALE;30-03-2024 18:47:11
S08/20240330/00002;9;TAX;1;338.55;TAX;30-03-2024 18:47:11
S08/20240330/00002;10;TENDER;1;8081.04;TENDER;30-03-2024 18:47:11
S08/20240330/00003;1;P102122;3;126.23;SALE;30-03-2024 14:19:10
S08/20240330/00003;2;P100761;1;51.26;SALE;30-03-2024 14:19:10
S08/20240330/00003;3;P100571;3;117.95;SALE;30-03-2024 14:19:10
S08/20240330/00003;4;P100156;2;1576.32;SALE;30-03-2024 14:19:10
S08/20240330/00003;5;TAX;1;134.42;TAX;30-03-2024 14:19:10
S08/20240330/00003;6;TENDER;1;4070.86;TENDER;30-03-2024 14:19:10
S08/20240330/00004;1;P103950;3;1209.55;SALE;30-03-2024 13:05:46
S08/20240330/00004;2;P102648;1;400.20;SALE;30-03-2024 13:05:46
S08/20240330/00004;3;P107899;2;197.21;SALE;30-03-2024 13:05:46
S08/20240330/00004;4;P105959;2;479.13;SALE;30-03-2024 13:05:46
S08/20240330/00004;5;P103525;2;219.41;SALE;30-03-2024 13:05:46
S08/20240330/00004;6;TAX;1;467.62;TAX;30-03-2024 13:05:46
S08/20240330/00004;7;TENDER;1;6287.97;TENDER;30-03-2024 13:05:46
S08/20240330/00005;1;P105236;1;511.25;SALE;30-03-2024 09:02:36
S08/20240330/00005;2;P103155;2;243.23;SALE;30-03-2024 09:02:36
S08/20240330/00005;3;P101702;2;491.39;SALE;30-03-2024 09:02:36
S08/20240330/00005;4;P101134;1;1001.95;SALE;30-03-2024 09:02:36
S08/20240330/00005;5;TAX;1;325.81;TAX;30-03-2024 09:02:36
S08/20240330/00005;6;TENDER;1;3308.25;TENDER;30-03-2024 09:02:36
S08/20240330/00006;1;P107884;4;29.54;SALE;30-03-2024 20:21:39
S08/20240330/00006;2;P107575;1;65.95;SALE;30-03-2024 20:21:39
S08/20240330/00006;3;TAX;1;21.27;TAX;30-03-2024 20:21:39
S08/20240330/00006;4;TENDER;1;205.38;TENDER;30-03-2024 20:21:39
S08/20240330/00007;1;P104328;2;66.17;SALE;30-03-2024 16:01:10
S08/20240330/00007;2;P100519;1;365.61;SALE;30-03-2024 16:01:10
S08/20240330/00007;3;P103197;1;292.95;SALE;30-03-2024 16:01:10
S08/20240330/00007;4;P103206;3;450.05;SALE;30-03-2024 16:01:10
S08/20240330/00007;5;P105252;2;10.57;SALE;30-03-2024 16:01:10
S08/20240330/00007;6;TAX;1;332.48;TAX;30-03-2024 16:01:10
S08/20240330/00007;7;TENDER;1;2494.67;TENDER;30-03-2024 16:01:10
S08/20240330/00008;1;P103794;2;729.86;SALE;30-03-2024 16:00:35
S08/20240330/00008;2;P101258;5;208.34;SALE;30-03-2024 16:00:35
S08/20240330/00008;3;P103487;1;345.08;SALE;30-03-2024 16:00:35
S08/20240330/00008;4;P103794;-2;729.86;VOID;30-03-2024 16:00:35
S08/20240330/00008;5;P101258;-5;208.34;VOID;30-03-2024 16:00:35
S08/20240330/00008;6;P103487;-1;345.08;VOID;30-03-2024 16:00:35
S08/20240330/00008;7;TAX;1;0.00;TAX;30-03-2024 16:00:35
S08/20240330/00008;8;TENDER;1;0.00;TENDER;30-03-2024 16:00:35
S08/20240330/00009;1;P104194;2;119.04;SALE;30-03-2024 13:13:51
S08/20240330/00009;2;P106948;2;160.95;SALE;30-03-2024 13:13:51
S08/20240330/00009;3;P102023;1;425.67;SALE;30-03-2024 13:13:51
S08/20240330/00009;4;P105425;2;146.30;SALE;30-03-2024 13:13:51
