bill_no;line_no;item_code;quantity;rate;type;txn_time
S08/20240331/00001;1;P101547;6;57.95;SALE;31-03-2024 15:19:14
S08/20240331/00001;2;P103994;3;134.95;SALE;31-03-2024 15:19:14
S08/20240331/00001;3;P102502;4;366.79;SALE;31-03-2024 15:19:14
S08/20240331/00001;4;P105959;1;479.13;SALE;31-03-2024 15:19:14
S08/20240331/00001;5;P106067;1;417.22;SALE;31-03-2024 15:19:14
S08/20240331/00001;6;P101190;3;84.60;SALE;31-03-2024 15:19:14
S08/20240331/00001;7;P101208;3;521.19;SALE;31-03-2024 15:19:14
S08/20240331/00001;8;P106958;1;120.44;SALE;31-03-2024 15:19:14
S08/20240331/00001;9;P101142;3;98.55;SALE;31-03-2024 15:19:14
S08/20240331/00001;10;TAX;1;491.42;TAX;31-03-2024 15:19:14
S08/20240331/00001;11;TENDER;1;5840.94;TENDER;31-03-2024 15:19:14
S08/20240331/00002;1;P102623;2;110.85;SALE;31-03-2024 14:09:40
S08/20240331/00002;2;P104469;2;1383.23;SALE;31-03-2024 14:09:40
S08/20240331/00002;3;P102707;2;419.47;SALE;31-03-2024 14:09:40
S08/20240331/00002;4;P103050;4;543.63;SALE;31-03-2024 14:09:40
S08/20240331/00002;5;P103406;1;1154.48;SALE;31-03-2024 14:09:40
S08/20240331/00002;6;P106927;2;140.95;SALE;31-03-2024 14:09:40
S08/20240331/00002;7;P107721;2;92.25;SALE;31-03-2024 14:09:40
S08/20240331/00002;8;P102432;2;819.74;SALE;31-03-2024 14:09:40
S08/20240331/00002;9;P105418;3;243.05;SALE;31-03-2024 14:09:40
S08/20240331/00002;10;TAX;1;939.87;TAX;31-03-2024 14:09:40
S08/20240331/00002;11;TENDER;1;10931.00;TENDER;31-03-2024 14:09:40
S08/20240331/00003;1;P107872;1;554.95;SALE;31-03-2024 21:15:47
S08/20240331/00003;2;P103904;1;1081.09;SALE;31-03-2024 21:15:47
S08/20240331/00003;3;P100049;2;66.95;SALE;31-03-2024 21:15:47
S08/20240331/00003;4;P103168;1;923.59;SALE;31-03-2024 21:15:47
S08/20240331/00003;5;DISC;1;-142.35;DISCOUNT;31-03-2024 21:15:47
S08/20240331/00003;6;TAX;1;205.28;TAX;31-03-2024 21:15:47
S08/20240331/00003;7;TENDER;1;2756.46;TENDER;31-03-2024 21:15:47
S08/20240331/00004;1;P104316;3;406.45;SALE;31-03-2024 16:48:07
S08/20240331/00004;2;P101669;1;45.80;SALE;31-03-2024 16:48:07
S08/20240331/00004;3;P103129;2;79.05;SALE;31-03-2024 16:48:07
S08/20240331/00004;4;P107575;1;65.95;SALE;31-03-2024 16:48:07
S08/20240331/00004;5;P102880;2;547.95;SALE;31-03-2024 16:48:07
S08/20240331/00004;6;P104916;2;284.74;SALE;31-03-2024 16:48:07
S08/20240331/00004;7;P101697;3;85.25;SALE;31-03-2024 16:48:07
S08/20240331/00004;8;TAX;1;407.53;TAX;31-03-2024 16:48:07
S08/20240331/00004;9;TENDER;1;3817.86;TENDER;31-03-2024 16:48:07
S08/20240331/00005;1;P107564;2;303.45;SALE;31-03-2024 14:42:02
S08/20240331/00005;2;P100224;2;78.05;SALE;31-03-2024 14:42:02
S08/20240331/00005;3;P100057;2;215.95;SALE;31-03-2024 14:42:02
S08/20240331/00005;4;P101242;1;80.24;SALE;31-03-2024 14:42:02
S08/20240331/00005;5;P100164;2;581.13;SALE;31-03-2024 14:42:02
S08/20240331/00005;6;P106357;1;1078.45;SALE;31-03-2024 14:42:02
S08/20240331/00005;7;DISC;1;-268.09;DISCOUNT;31-03-2024 14:42:02
S08/20240331/00005;8;TAX;1;448.50;TAX;31-03-2024 14:42:02
S08/20240331/00005;9;TENDER;1;3696.26;TENDER;31-03-2024 14:42:02
S08/20240331/00006;1;P106534;5;78.95;SALE;31-03-2024 21:25:41
S08/20240331/00006;2;P107568;2;147.18;SALE;31-03-2024 21:25:41
S08/20240331/00006;3;P106209;2;182.34;SALE;31-03-2024 21:25:41
S08/20240331/00006;4;P103629;3;57.95;SALE;31-03-2024 21:25:41
S08/20240331/00006;5;P107520;2;136.95;SALE;31-03-2024 21:25:41
S08/20240331/00006;6;TAX;1;174.52;TAX;31-03-2024 21:25:41
S08/20240331/00006;7;TENDER;1;1676.06;TENDER;31-03-2024 21:25:41
S08/20240331/00007;1;P101156;1;91.80;SALE;31-03-2024 17:26:32
S08/20240331/00007;2;TAX;1;4.59;TAX;31-03-2024 17:26:32
S08/20240331/00007;3;TENDER;1;96.39;TENDER;31-03-2024 17:26:32
S08/20240331/00008;1;P103035;2;1201.33;SALE;31-03-2024 17:33:36
S08/20240331/00008;2;P105784;1;116.81;SALE;31-03-2024 17:33:36
S08/20240331/00008;3;P105136;1;158.61;SALE;31-03-2024 17:33:36
S08/20240331/00008;4;P100250;2;526.95;SALE;31-03-2024 17:33:36
S08/20240331/00008;5;P103861;1;52.95;SALE;31-03-2024 17:33:36
S08/20240331/00008;6;TAX;1;175.48;TAX;31-03-2024 17:33:36
S08/20240331/00008;7;TENDER;1;3960.41;TENDER;31-03-2024 17:33:36
S08/20240331/00009;1;P107163;2;171.95;SALE;31-03-2024 11:02:12
S08/20240331/00009;2;P101095;1;205.38;SALE;31-03-2024 11:02:12
S08/20240331/00009;3;P106639;3;415.94;SALE;31-03-2024 11:02:12
S08/20240331/00009;4;P102585;1;516.36;SALE;31-03-2024 11:02:12
S08/20240331/00009;5;P102779;2;25.62;SALE;31-03-2024 11:02:12
S08/20240331/00009;6;P106522;2;208.95;SALE;31-03-2024 11:02:12
S08/20240331/00009;7;P104784;2;370.89;SALE;31-03-2024 11:02:12
S08/20240331/00009;8;TAX;1;308.81;TAX;31-03-2024 11:02:12
S08/20240331/00009;9;TENDER;1;3833.19;TENDER;31-03-2024 11:02:12
S08/20240331/00010;1;P107446;3;561.07;SALE;31-03-2024 14:10:51
S08/20240331/00010;2;P107330;3;115.95;SALE;31-03-2024 14:10:51
S08/20240331/00010;3;P105882;1;221.21;SALE;31-03-2024 14:10:51
S08/20240331/00010;4;P100121;3;94.20;SALE;31-03-2024 14:10:51
S08/20240331/00010;5;P103197;2;292.95;SALE;31-03-2024 14:10:51
S08/20240331/00010;6;P105729;4;68.08;SALE;31-03-2024 14:10:51
S08/20240331/00010;7;P102880;3;547.95;SALE;31-03-2024 14:10:51
S08/20240331/00010;8;TAX;1;621.06;TAX;31-03-2024 14:10:51
S08/20240331/00010;9;TENDER;1;5658.00;TENDER;31-03-2024 14:10:51
S08/20240331/00011;1;P102772;3;151.97;SALE;31-03-2024 16:02:40
S08/20240331/00011;2;P103188;3;29.57;SALE;31-03-2024 16:02:40
S08/20240331/00011;3;P105937;4;259.08;SALE;31-03-2024 16:02:40
S08/20240331/00011;4;P104361;2;1350.95;SALE;31-03-2024 16:02:40
S08/20240331/00011;5;P102772;-3;151.97;VOID;31-03-2024 16:02:40
S08/20240331/00011;6;P103188;-3;29.57;VOID;31-03-2024 16:02:40
S08/20240331/00011;7;P105937;-4;259.08;VOID;31-03-2024 16:02:40
S08/20240331/00011;8;P104361;-2;1350.95;VOID;31-03-2024 16:02:40
S08/20240331/00011;9;TAX;1;0.00;TAX;31-03-2024 16:02:40
S08/20240331/00011;10;TENDER;1;0.00;TENDER;31-03-2024 16:02:40
S08/20240331/00012;1;P100511;1;407.54;SALE;31-03-2024 16:43:04
S08/20240331/00012;2;P103958;1;30.95;SALE;31-03-2024 16:43:04
S08/20240331/00012;3;P106757;5;398.95;SALE;31-03-2024 16:43:04
S08/20240331/00012;4;P105656;1;438.95;SALE;31-03-2024 16:43:04
S08/20240331/00012;5;P106143;1;56.15;SALE;31-03-2024 16:43:04
S08/20240331/00012;6;P108060;3;217.09;SALE;31-03-2024 16:43:04
S08/20240331/00012;7;P107903;3;144.89;SALE;31-03-2024 16:43:04
S08/20240331/00012;8;P107278;3;57.40;SALE;31-03-2024 16:43:04
S08/20240331/00012;9;TAX;1;380.45;TAX;31-03-2024 16:43:04
S08/20240331/00012;10;TENDER;1;4566.93;TENDER;31-03-2024 16:43:04
S08/20240331/00013;1;P101500;2;330.53;SALE;31-03-2024 17:37:06
S08/20240331/00013;2;P104567;3;141.21;SALE;31-03-2024 17:37:06
S08/20240331/00013;3;P103012;3;256.77;SALE;31-03-2024 17:37:06
S08/20240331/00013;4;DISC;1;-83.52;DISCOUNT;31-03-2024 17:37:06
S08/20240331/00013;5;TAX;1;136.82;TAX;31-03-2024 17:37:06
