bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20241017/00001;1;P107767;3;510.38;SALE;17-10-2024 21:09:57
S07/20241017/00001;2;P108262;1;592.59;SALE;17-10-2024 21:09:57
S07/20241017/00001;3;P101690;4;1044.81;SALE;17-10-2024 21:09:57
S07/20241017/00001;4;P103727;2;116.88;SALE;17-10-2024 21:09:57
S07/20241017/00001;5;TAX;1;420.24;TAX;17-10-2024 21:09:57
S07/20241017/00001;6;TENDER;1;6956.97;TENDER;17-10-2024 21:09:57
S07/20241017/00002;1;P105656;-3;516.52;RETURN;17-10-2024 16:02:05
S07/20241017/00002;2;P100686;-1;787.42;RETURN;17-10-2024 16:02:05
S07/20241017/00002;3;P102857;-3;116.85;RETURN;17-10-2024 16:02:05
S07/20241017/00002;4;P102609;-2;183.47;RETURN;17-10-2024 16:02:05
S07/20241017/00002;5;TAX;1;-107.13;TAX;17-10-2024 16:02:05
S07/20241017/00002;6;TENDER;1;-3161.60;TENDER;17-10-2024 16:02:05
S07/20241017/00003;1;P104600;4;56.45;SALE;17-10-2024 14:59:37
S07/20241017/00003;2;P104344;2;390.44;SALE;17-10-2024 14:59:37
S07/20241017/00003;3;DISC;1;-32.01;DISCOUNT;17-10-2024 14:59:37
S07/20241017/00003;4;TAX;1;147.02;TAX;17-10-2024 14:59:37
S07/20241017/00003;5;TENDER;1;1121.69;TENDER;17-10-2024 14:59:37
S07/20241017/00004;1;P108346;1;534.07;SALE;17-10-2024 12:42:48
S07/20241017/00004;2;P100632;3;331.55;SALE;17-10-2024 12:42:48
S07/20241017/00004;3;P105827;4;118.98;SALE;17-10-2024 12:42:48
S07/20241017/00004;4;P106844;3;23.44;SALE;17-10-2024 12:42:48
S07/20241017/00004;5;TAX;1;242.19;TAX;17-10-2024 12:42:48
S07/20241017/00004;6;TENDER;1;2317.15;TENDER;17-10-2024 12:42:48
S07/20241017/00005;1;P106373;1;48.45;SALE;17-10-2024 23:55:17
S07/20241017/00005;2;P102892;2;227.52;SALE;17-10-2024 23:55:17
S07/20241017/00005;3;P106009;1;372.60;SALE;17-10-2024 23:55:17
S07/20241017/00005;4;P101237;3;278.87;SALE;17-10-2024 23:55:17
S07/20241017/00005;5;P104064;1;326.15;SALE;17-10-2024 23:55:17
S07/20241017/00005;6;P101156;2;95.07;SALE;17-10-2024 23:55:17
S07/20241017/00005;7;TAX;1;278.08;TAX;17-10-2024 23:55:17
S07/20241017/00005;8;TENDER;1;2507.07;TENDER;17-10-2024 23:55:17
S07/20241017/00006;1;P105937;2;259.08;SALE;17-10-2024 19:45:17
S07/20241017/00006;2;P102744;2;98.75;SALE;17-10-2024 19:45:17
S07/20241017/00006;3;P100140;1;61.44;SALE;17-10-2024 19:45:17
S07/20241017/00006;4;P101076;3;606.89;SALE;17-10-2024 19:45:17
S07/20241017/00006;5;P106776;1;445.40;SALE;17-10-2024 19:45:17
S07/20241017/00006;6;P100686;2;787.42;SALE;17-10-2024 19:45:17
S07/20241017/00006;7;DISC;1;-413.54;DISCOUNT;17-10-2024 19:45:17
S07/20241017/00006;8;TAX;1;207.13;TAX;17-10-2024 19:45:17
S07/20241017/00006;9;TENDER;1;4411.60;TENDER;17-10-2024 19:45:17
S07/20241017/00007;1;P106115;3;128.36;SALE;17-10-2024 14:20:38
S07/20241017/00007;2;P106357;1;1078.45;SALE;17-10-2024 14:20:38
S07/20241017/00007;3;P107966;2;391.71;SALE;17-10-2024 14:20:38
S07/20241017/00007;4;TAX;1;198.73;TAX;17-10-2024 14:20:38
S07/20241017/00007;5;TENDER;1;2445.68;TENDER;17-10-2024 14:20:38
S07/20241017/00008;1;P100549;2;320.43;SALE;17-10-2024 11:18:36
S07/20241017/00008;2;P100281;2;485.13;SALE;17-10-2024 11:18:36
S07/20241017/00008;3;P106133;4;370.91;SALE;17-10-2024 11:18:36
S07/20241017/00008;4;P102471;2;151.71;SALE;17-10-2024 11:18:36
S07/20241017/00008;5;DISC;1;-114.38;DISCOUNT;17-10-2024 11:18:36
S07/20241017/00008;6;TAX;1;432.04;TAX;17-10-2024 11:18:36
