bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20241030/00001;1;P107784;3;245.59;SALE;30-10-2024 19:37:28
S07/20241030/00001;2;P106553;1;139.74;SALE;30-10-2024 19:37:28
S07/20241030/00001;3;P101052;2;212.18;SALE;30-10-2024 19:37:28
S07/20241030/00001;4;P103214;1;283.38;SALE;30-10-2024 19:37:28
S07/20241030/00001;5;P101884;2;352.98;SALE;30-10-2024 19:37:28
S07/20241030/00001;6;TAX;1;288.83;TAX;30-10-2024 19:37:28
S07/20241030/00001;7;TENDER;1;2579.04;TENDER;30-10-2024 19:37:28
S07/20241030/00002;1;P102913;1;375.37;SALE;30-10-2024 15:31:39
S07/20241030/00002;2;P107715;3;241.95;SALE;30-10-2024 15:31:39
S07/20241030/00002;3;P107880;1;347.04;SALE;30-10-2024 15:31:39
S07/20241030/00002;4;P105201;3;365.02;SALE;30-10-2024 15:31:39
S07/20241030/00002;5;P105176;4;509.66;SALE;30-10-2024 15:31:39
S07/20241030/00002;6;P102954;6;129.98;SALE;30-10-2024 15:31:39
S07/20241030/00002;7;P103732;2;94.74;SALE;30-10-2024 15:31:39
S07/20241030/00002;8;TAX;1;717.82;TAX;30-10-2024 15:31:39
S07/20241030/00002;9;TENDER;1;6269.14;TENDER;30-10-2024 15:31:39
S07/20241030/00003;1;P101090;2;24.06;SALE;30-10-2024 16:02:15
S07/20241030/00003;2;P106181;2;778.60;SALE;30-10-2024 16:02:15
S07/20241030/00003;3;P107933;1;1146.02;SALE;30-10-2024 16:02:15
S07/20241030/00003;4;P104048;3;193.57;SALE;30-10-2024 16:02:15
S07/20241030/00003;5;P107354;2;227.60;SALE;30-10-2024 16:02:15
S07/20241030/00003;6;P106731;2;153.24;SALE;30-10-2024 16:02:15
S07/20241030/00003;7;P107178;1;298.69;SALE;30-10-2024 16:02:15
S07/20241030/00003;8;TAX;1;306.34;TAX;30-10-2024 16:02:15
S07/20241030/00003;9;TENDER;1;4698.76;TENDER;30-10-2024 16:02:15
S07/20241030/00004;1;P106098;1;308.05;SALE;30-10-2024 16:14:08
S07/20241030/00004;2;P100528;3;595.90;SALE;30-10-2024 16:14:08
S07/20241030/00004;3;P108110;2;15.95;SALE;30-10-2024 16:14:08
S07/20241030/00004;4;P101004;1;357.75;SALE;30-10-2024 16:14:08
S07/20241030/00004;5;P100178;1;480.34;SALE;30-10-2024 16:14:08
S07/20241030/00004;6;P106813;1;257.87;SALE;30-10-2024 16:14:08
S07/20241030/00004;7;P106098;-1;308.05;VOID;30-10-2024 16:14:08
S07/20241030/00004;8;P100528;-3;595.90;VOID;30-10-2024 16:14:08
S07/20241030/00004;9;P108110;-2;15.95;VOID;30-10-2024 16:14:08
S07/20241030/00004;10;P101004;-1;357.75;VOID;30-10-2024 16:14:08
S07/20241030/00004;11;P100178;-1;480.34;VOID;30-10-2024 16:14:08
S07/20241030/00004;12;P106813;-1;257.87;VOID;30-10-2024 16:14:08
S07/20241030/00004;13;TAX;1;0.00;TAX;30-10-2024 16:14:08
S07/20241030/00004;14;TENDER;1;0.00;TENDER;30-10-2024 16:14:08
S07/20241030/00005;1;P103243;4;218.37;SALE;30-10-2024 07:50:54
S07/20241030/00005;2;P105666;1;1170.72;SALE;30-10-2024 07:50:54
S07/20241030/00005;3;P101389;1;430.39;SALE;30-10-2024 07:50:54
S07/20241030/00005;4;TAX;1;121.14;TAX;30-10-2024 07:50:54
S07/20241030/00005;5;TENDER;1;2595.73;TENDER;30-10-2024 07:50:54
S07/20241030/00006;1;P104789;4;67.52;SALE;30-10-2024 12:04:42
S07/20241030/00006;2;P104695;2;80.54;SALE;30-10-2024 12:04:42
S07/20241030/00006;3;P104155;1;144.69;SALE;30-10-2024 12:04:42
S07/20241030/00006;4;P102998;1;158.64;SALE;30-10-2024 12:04:42
S07/20241030/00006;5;P103973;1;108.48;SALE;30-10-2024 12:04:42
S07/20241030/00006;6;P106720;2;126.28;SALE;30-10-2024 12:04:42
