bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20241016/00001;1;P100483;4;933.37;SALE;16-10-2024 18:19:46
S07/20241016/00001;2;TAX;1;0.00;TAX;16-10-2024 18:19:46
S07/20241016/00001;3;TENDER;1;3733.48;TENDER;16-10-2024 18:19:46
S07/20241016/00002;1;P107145;2;235.69;SALE;16-10-2024 20:02:58
S07/20241016/00002;2;P102112;2;389.72;SALE;16-10-2024 20:02:58
S07/20241016/00002;3;P104081;3;586.63;SALE;16-10-2024 20:02:58
S07/20241016/00002;4;P103811;1;778.90;SALE;16-10-2024 20:02:58
S07/20241016/00002;5;P103159;2;1193.28;SALE;16-10-2024 20:02:58
S07/20241016/00002;6;TAX;1;150.10;TAX;16-10-2024 20:02:58
S07/20241016/00002;7;TENDER;1;6326.27;TENDER;16-10-2024 20:02:58
S07/20241016/00003;1;P106048;2;310.59;SALE;16-10-2024 18:40:53
S07/20241016/00003;2;P104194;3;119.04;SALE;16-10-2024 18:40:53
S07/20241016/00003;3;P103843;4;660.15;SALE;16-10-2024 18:40:53
S07/20241016/00003;4;TAX;1;614.13;TAX;16-10-2024 18:40:53
S07/20241016/00003;5;TENDER;1;4233.03;TENDER;16-10-2024 18:40:53
S07/20241016/00004;1;P104739;1;172.21;SALE;16-10-2024 16:58:55
S07/20241016/00004;2;P108149;2;1073.33;SALE;16-10-2024 16:58:55
S07/20241016/00004;3;P100571;2;134.98;SALE;16-10-2024 16:58:55
S07/20241016/00004;4;P100198;1;162.72;SALE;16-10-2024 16:58:55
S07/20241016/00004;5;P106865;2;299.72;SALE;16-10-2024 16:58:55
S07/20241016/00004;6;TAX;1;195.63;TAX;16-10-2024 16:58:55
S07/20241016/00004;7;TENDER;1;3546.62;TENDER;16-10-2024 16:58:55
S07/20241016/00005;1;P100781;2;654.99;SALE;16-10-2024 13:42:47
S07/20241016/00005;2;P101747;2;245.75;SALE;16-10-2024 13:42:47
S07/20241016/00005;3;P107943;1;252.32;SALE;16-10-2024 13:42:47
S07/20241016/00005;4;P101298;1;224.87;SALE;16-10-2024 13:42:47
S07/20241016/00005;5;P100819;2;1176.17;SALE;16-10-2024 13:42:47
S07/20241016/00005;6;P100035;2;1810.38;SALE;16-10-2024 13:42:47
S07/20241016/00005;7;TAX;1;767.26;TAX;16-10-2024 13:42:47
S07/20241016/00005;8;TENDER;1;9019.03;TENDER;16-10-2024 13:42:47
S07/20241016/00006;1;P104361;1;1458.35;SALE;16-10-2024 20:33:51
S07/20241016/00006;2;P105356;3;232.26;SALE;16-10-2024 20:33:51
S07/20241016/00006;3;P104302;2;1255.97;SALE;16-10-2024 20:33:51
S07/20241016/00006;4;P104361;-1;1458.35;VOID;16-10-2024 20:33:51
S07/20241016/00006;5;P105356;-3;232.26;VOID;16-10-2024 20:33:51
S07/20241016/00006;6;P104302;-2;1255.97;VOID;16-10-2024 20:33:51
S07/20241016/00006;7;TAX;1;0.00;TAX;16-10-2024 20:33:51
S07/20241016/00006;8;TENDER;1;0.00;TENDER;16-10-2024 20:33:51
S07/20241016/00007;1;P106512;1;450.83;SALE;16-10-2024 13:50:25
S07/20241016/00007;2;P103806;2;319.17;SALE;16-10-2024 13:50:25
S07/20241016/00007;3;TAX;1;81.15;TAX;16-10-2024 13:50:25
S07/20241016/00007;4;TENDER;1;1170.32;TENDER;16-10-2024 13:50:25
S07/20241016/00008;1;P100074;2;57.78;SALE;16-10-2024 15:35:02
S07/20241016/00008;2;P106035;2;96.54;SALE;16-10-2024 15:35:02
S07/20241016/00008;3;P103577;2;100.44;SALE;16-10-2024 15:35:02
S07/20241016/00008;4;P100967;2;969.23;SALE;16-10-2024 15:35:02
S07/20241016/00008;5;P105733;2;151.69;SALE;16-10-2024 15:35:02
S07/20241016/00008;6;P108227;2;551.58;SALE;16-10-2024 15:35:02
S07/20241016/00008;7;P105288;2;271.73;SALE;16-10-2024 15:35:02
S07/20241016/00008;8;TAX;1;351.86;TAX;16-10-2024 15:35:02
S07/20241016/00008;9;TENDER;1;4749.84;TENDER;16-10-2024 15:35:02
S07/20241016/00009;1;P100095;3;100.57;SALE;16-10-2024 13:38:36
S07/20241016/00009;2;P104139;2;225.08;SALE;16-10-2024 13:38:36
S07/20241016/00009;3;P102768;1;158.73;SALE;16-10-2024 13:38:36
S07/20241016/00009;4;P107182;2;112.81;SALE;16-10-2024 13:38:36
S07/20241016/00009;5;P107018;1;187.58;SALE;16-10-2024 13:38:36
S07/20241016/00009;6;P102682;3;95.00;SALE;16-10-2024 13:38:36
S07/20241016/00009;7;P102207;3;342.36;SALE;16-10-2024 13:38:36
S07/20241016/00009;8;TAX;1;231.15;TAX;16-10-2024 13:38:36
S07/20241016/00009;9;TENDER;1;2867.03;TENDER;16-10-2024 13:38:36
S07/20241016/00010;1;P106848;5;17.39;SALE;16-10-2024 18:24:46
S07/20241016/00010;2;P108001;1;96.97;SALE;16-10-2024 18:24:46
S07/20241016/00010;3;P102931;2;185.66;SALE;16-10-2024 18:24:46
S07/20241016/00010;4;P100940;2;199.52;SALE;16-10-2024 18:24:46
S07/20241016/00010;5;P102718;2;331.59;SALE;16-10-2024 18:24:46
S07/20241016/00010;6;TAX;1;191.20;TAX;16-10-2024 18:24:46
S07/20241016/00010;7;TENDER;1;1808.66;TENDER;16-10-2024 18:24:46
S07/20241016/00011;1;P102794;3;416.24;SALE;16-10-2024 19:52:32
S07/20241016/00011;2;P107575;4;76.22;SALE;16-10-2024 19:52:32
S07/20241016/00011;3;TAX;1;0.00;TAX;16-10-2024 19:52:32
S07/20241016/00011;4;TENDER;1;1553.60;TENDER;16-10-2024 19:52:32
S07/20241016/00012;1;P104718;1;364.54;SALE;16-10-2024 18:28:53
S07/20241016/00012;2;P102735;2;566.12;SALE;16-10-2024 18:28:53
S07/20241016/00012;3;P103896;2;203.30;SALE;16-10-2024 18:28:53
S07/20241016/00012;4;P100250;3;544.91;SALE;16-10-2024 18:28:53
S07/20241016/00012;5;P104294;3;115.73;SALE;16-10-2024 18:28:53
S07/20241016/00012;6;TAX;1;444.14;TAX;16-10-2024 18:28:53
S07/20241016/00012;7;TENDER;1;4329.44;TENDER;16-10-2024 18:28:53
S07/20241016/00013;1;P102913;1;345.34;SALE;16-10-2024 11:31:46
S07/20241016/00013;2;P107837;2;94.99;SALE;16-10-2024 11:31:46
S07/20241016/00013;3;P104800;3;692.51;SALE;16-10-2024 11:31:46
S07/20241016/00013;4;P103340;4;537.50;SALE;16-10-2024 11:31:46
S07/20241016/00013;5;P101626;2;1040.69;SALE;16-10-2024 11:31:46
S07/20241016/00013;6;P104187;3;86.95;SALE;16-10-2024 11:31:46
S07/20241016/00013;7;P106550;1;29.54;SALE;16-10-2024 11:31:46
S07/20241016/00013;8;TAX;1;980.07;TAX;16-10-2024 11:31:46
S07/20241016/00013;9;TENDER;1;8114.69;TENDER;16-10-2024 11:31:46
S07/20241016/00014;1;P101122;1;69.38;SALE;16-10-2024 15:48:58
S07/20241016/00014;2;P100005;3;114.37;SALE;16-10-2024 15:48:58
S07/20241016/00014;3;P105698;1;194.14;SALE;16-10-2024 15:48:58
S07/20241016/00014;4;P105062;1;14.84;SALE;16-10-2024 15:48:58
S07/20241016/00014;5;TAX;1;111.86;TAX;16-10-2024 15:48:58
S07/20241016/00014;6;TENDER;1;733.33;TENDER;16-10-2024 15:48:58
S07/20241016/00015;1;P104236;1;289.43;SALE;16-10-2024 14:10:26
S07/20241016/00015;2;P103435;3;443.24;SALE;16-10-2024 14:10:26
S07/20241016/00015;3;P103861;2;57.59;SALE;16-10-2024 14:10:26
S07/20241016/00015;4;P100555;2;435.03;SALE;16-10-2024 14:10:26
S07/20241016/00015;5;P107264;2;190.99;SALE;16-10-2024 14:10:26
S07/20241016/00015;6;P106048;3;310.59;SALE;16-10-2024 14:10:26
S07/20241016/00015;7;DISC;1;-337.22;DISCOUNT;16-10-2024 14:10:26
S07/20241016/00015;8;TAX;1;579.79;TAX;16-10-2024 14:10:26
S07/20241016/00015;9;TENDER;1;4160.71;TENDER;16-10-2024 14:10:26
S07/20241016/00016;1;P108282;2;472.97;SALE;16-10-2024 13:23:43
S07/20241016/00016;2;P106989;1;26.75;SALE;16-10-2024 13:23:43
S07/20241016/00016;3;P101899;3;326.35;SALE;16-10-2024 13:23:43
S07/20241016/00016;4;P107072;2;75.15;SALE;16-10-2024 13:23:43
S07/20241016/00016;5;P106254;4;1135.50;SALE;16-10-2024 13:23:43
S07/20241016/00016;6;TAX;1;228.34;TAX;16-10-2024 13:23:43
S07/20241016/00016;7;TENDER;1;6872.38;TENDER;16-10-2024 13:23:43
S07/20241016/00017;1;P106686;5;324.48;SALE;16-10-2024 23:06:22
S07/20241016/00017;2;P107516;3;565.20;SALE;16-10-2024 23:06:22
S07/20241016/00017;3;P107110;2;77.73;SALE;16-10-2024 23:06:22
S07/20241016/00017;4;P102142;1;93.89;SALE;16-10-2024 23:06:22
S07/20241016/00017;5;TAX;1;419.01;TAX;16-10-2024 23:06:22
S07/20241016/00017;6;TENDER;1;3986.36;TENDER;16-10-2024 23:06:22
S07/20241016/00018;1;P100864;1;193.24;SALE;16-10-2024 12:17:27
