bill_no,line_no,product_code,qty,unit_price,line_type,ts
S03/20240307/00001,1,P105127,2,62.95,SALE,2024-03-07T16:51:49
S03/20240307/00001,2,P107872,1,554.95,SALE,2024-03-07T16:51:49
S03/20240307/00001,3,P107226,2,86.90,SALE,2024-03-07T16:51:49
S03/20240307/00001,4,TAX,1,65.33,TAX,2024-03-07T16:51:49
S03/20240307/00001,5,TENDER,1,919.98,TENDER,2024-03-07T16:51:49
S03/20240307/00002,1,P108097,3,84.95,SALE,2024-03-07T12:47:40
S03/20240307/00002,2,P102931,3,737.59,SALE,2024-03-07T12:47:40
S03/20240307/00002,3,P108389,3,793.52,SALE,2024-03-07T12:47:40
S03/20240307/00002,4,P106639,4,415.94,SALE,2024-03-07T12:47:40
S03/20240307/00002,5,P104695,3,66.60,SALE,2024-03-07T12:47:40
S03/20240307/00002,6,TAX,1,469.89,TAX,2024-03-07T12:47:40
S03/20240307/00002,7,TENDER,1,7181.63,TENDER,2024-03-07T12:47:40
S03/20240307/00003,1,P107028,3,53.95,SALE,2024-03-07T18:08:14
S03/20240307/00003,2,P100810,4,200.65,SALE,2024-03-07T18:08:14
S03/20240307/00003,3,P104454,3,47.84,SALE,2024-03-07T18:08:14
S03/20240307/00003,4,P106478,3,57.98,SALE,2024-03-07T18:08:14
S03/20240307/00003,5,P100509,2,151.98,SALE,2024-03-07T18:08:14
S03/20240307/00003,6,P106577,2,46.90,SALE,2024-03-07T18:08:14
S03/20240307/00003,7,DISC,1,-164.00,DISCOUNT,2024-03-07T18:08:14
S03/20240307/00003,8,TAX,1,94.77,TAX,2024-03-07T18:08:14
S03/20240307/00003,9,TENDER,1,1610.44,TENDER,2024-03-07T18:08:14
S03/20240307/00004,1,P107278,1,57.40,SALE,2024-03-07T13:04:44
S03/20240307/00004,2,P106629,1,52.08,SALE,2024-03-07T13:04:44
S03/20240307/00004,3,P100095,2,92.95,SALE,2024-03-07T13:04:44
S03/20240307/00004,4,TAX,1,25.56,TAX,2024-03-07T13:04:44
S03/20240307/00004,5,TENDER,1,320.94,TENDER,2024-03-07T13:04:44
S03/20240307/00005,1,P100268,3,197.00,SALE,2024-03-07T11:36:03
S03/20240307/00005,2,DISC,1,-58.17,DISCOUNT,2024-03-07T11:36:03
S03/20240307/00005,3,TAX,1,26.64,TAX,2024-03-07T11:36:03
S03/20240307/00005,4,TENDER,1,559.47,TENDER,2024-03-07T11:36:03
S03/20240307/00006,1,P100855,1,290.71,SALE,2024-03-07T13:16:05
S03/20240307/00006,2,P104526,3,332.95,SALE,2024-03-07T13:16:05
S03/20240307/00006,3,P101543,3,178.10,SALE,2024-03-07T13:16:05
S03/20240307/00006,4,P101884,4,352.98,SALE,2024-03-07T13:16:05
S03/20240307/00006,5,TAX,1,367.87,TAX,2024-03-07T13:16:05
S03/20240307/00006,6,TENDER,1,3603.65,TENDER,2024-03-07T13:16:05
S03/20240307/00007,1,P101218,3,59.95,SALE,2024-03-07T11:55:39
S03/20240307/00007,2,P100086,2,88.95,SALE,2024-03-07T11:55:39
S03/20240307/00007,3,P103473,2,424.75,SALE,2024-03-07T11:55:39
S03/20240307/00007,4,DISC,1,-25.85,DISCOUNT,2024-03-07T11:55:39
S03/20240307/00007,5,TAX,1,140.14,TAX,2024-03-07T11:55:39
S03/20240307/00007,6,TENDER,1,1321.54,TENDER,2024-03-07T11:55:39
S03/20240307/00008,1,P104747,1,336.91,SALE,2024-03-07T20:05:12
S03/20240307/00008,2,P100287,3,218.95,SALE,2024-03-07T20:05:12
S03/20240307/00008,3,TAX,1,119.25,TAX,2024-03-07T20:05:12
S03/20240307/00008,4,TENDER,1,1113.01,TENDER,2024-03-07T20:05:12
S03/20240307/00009,1,P101681,2,125.84,SALE,2024-03-07T18:14:01
S03/20240307/00009,2,P104334,2,258.22,SALE,2024-03-07T18:14:01
S03/20240307/00009,3,P104181,3,279.95,SALE,2024-03-07T18:14:01
S03/20240307/00009,4,TAX,1,156.81,TAX,2024-03-07T18:14:01
S03/20240307/00009,5,TENDER,1,1764.78,TENDER,2024-03-07T18:14:01
S03/20240307/00010,1,P107053,1,524.95,SALE,2024-03-07T23:08:09
S03/20240307/00010,2,P107555,1,1314.43,SALE,2024-03-07T23:08:09
S03/20240307/00010,3,P101481,1,42.95,SALE,2024-03-07T23:08:09
S03/20240307/00010,4,P101258,1,208.34,SALE,2024-03-07T23:08:09
S03/20240307/00010,5,P102397,2,355.28,SALE,2024-03-07T23:08:09
S03/20240307/00010,6,TAX,1,151.16,TAX,2024-03-07T23:08:09
S03/20240307/00010,7,TENDER,1,2952.39,TENDER,2024-03-07T23:08:09
S03/20240307/00011,1,P100463,3,281.78,SALE,2024-03-07T19:48:22
S03/20240307/00011,2,P101117,2,195.82,SALE,2024-03-07T19:48:22
S03/20240307/00011,3,TAX,1,101.44,TAX,2024-03-07T19:48:22
S03/20240307/00011,4,TENDER,1,1338.42,TENDER,2024-03-07T19:48:22
S03/20240307/00012,1,P103452,3,1039.07,SALE,2024-03-07T14:09:55
S03/20240307/00012,2,P105497,1,70.98,SALE,2024-03-07T14:09:55
S03/20240307/00012,3,P101374,1,49.36,SALE,2024-03-07T14:09:55
S03/20240307/00012,4,TAX,1,173.26,TAX,2024-03-07T14:09:55
S03/20240307/00012,5,TENDER,1,3410.81,TENDER,2024-03-07T14:09:55
S03/20240307/00013,1,P104435,2,407.95,SALE,2024-03-07T15:37:44
S03/20240307/00013,2,P107662,3,296.68,SALE,2024-03-07T15:37:44
S03/20240307/00013,3,P106015,3,147.48,SALE,2024-03-07T15:37:44
S03/20240307/00013,4,P101321,1,24.76,SALE,2024-03-07T15:37:44
S03/20240307/00013,5,P106490,1,574.62,SALE,2024-03-07T15:37:44
S03/20240307/00013,6,P104992,2,828.19,SALE,2024-03-07T15:37:44
S03/20240307/00013,7,TAX,1,315.66,TAX,2024-03-07T15:37:44
S03/20240307/00013,8,TENDER,1,4719.80,TENDER,2024-03-07T15:37:44
S03/20240307/00014,1,P101010,4,71.39,SALE,2024-03-07T18:21:59
S03/20240307/00014,2,P107989,2,184.95,SALE,2024-03-07T18:21:59
S03/20240307/00014,3,P102389,5,73.62,SALE,2024-03-07T18:21:59
S03/20240307/00014,4,P107158,2,142.95,SALE,2024-03-07T18:21:59
S03/20240307/00014,5,DISC,1,-138.51,DISCOUNT,2024-03-07T18:21:59
S03/20240307/00014,6,TAX,1,195.45,TAX,2024-03-07T18:21:59
S03/20240307/00014,7,TENDER,1,1366.40,TENDER,2024-03-07T18:21:59
S03/20240307/00015,1,P106282,3,485.05,SALE,2024-03-07T17:44:35
S03/20240307/00015,2,P106900,3,179.85,SALE,2024-03-07T17:44:35
S03/20240307/00015,3,P103606,4,178.05,SALE,2024-03-07T17:44:35
S03/20240307/00015,4,P101603,3,887.87,SALE,2024-03-07T17:44:35
S03/20240307/00015,5,P105062,1,14.36,SALE,2024-03-07T17:44:35
S03/20240307/00015,6,TAX,1,646.73,TAX,2024-03-07T17:44:35
S03/20240307/00015,7,TENDER,1,6031.60,TENDER,2024-03-07T17:44:35
S03/20240307/00016,1,P102811,4,199.15,SALE,2024-03-07T15:16:03
S03/20240307/00016,2,P102042,2,540.93,SALE,2024-03-07T15:16:03
S03/20240307/00016,3,P104980,1,69.95,SALE,2024-03-07T15:16:03
S03/20240307/00016,4,P102081,3,164.15,SALE,2024-03-07T15:16:03
S03/20240307/00016,5,P101766,4,189.95,SALE,2024-03-07T15:16:03
S03/20240307/00016,6,P100456,1,982.47,SALE,2024-03-07T15:16:03
S03/20240307/00016,7,P102811,-4,199.15,VOID,2024-03-07T15:16:03
S03/20240307/00016,8,P102042,-2,540.93,VOID,2024-03-07T15:16:03
S03/20240307/00016,9,P104980,-1,69.95,VOID,2024-03-07T15:16:03
S03/20240307/00016,10,P102081,-3,164.15,VOID,2024-03-07T15:16:03
S03/20240307/00016,11,P101766,-4,189.95,VOID,2024-03-07T15:16:03
S03/20240307/00016,12,P100456,-1,982.47,VOID,2024-03-07T15:16:03
S03/20240307/00016,13,TAX,1,0.00,TAX,2024-03-07T15:16:03
S03/20240307/00016,14,TENDER,1,0.00,TENDER,2024-03-07T15:16:03
S03/20240307/00017,1,P101634,3,25.05,SALE,2024-03-07T20:29:33
S03/20240307/00017,2,P108234,1,32.17,SALE,2024-03-07T20:29:33
S03/20240307/00017,3,P101710,1,307.38,SALE,2024-03-07T20:29:33
S03/20240307/00017,4,P100627,6,415.95,SALE,2024-03-07T20:29:33
S03/20240307/00017,5,P101489,1,493.95,SALE,2024-03-07T20:29:33
S03/20240307/00017,6,P100621,2,226.51,SALE,2024-03-07T20:29:33
S03/20240307/00017,7,P105518,3,729.30,SALE,2024-03-07T20:29:33
S03/20240307/00017,8,P106648,1,330.96,SALE,2024-03-07T20:29:33
S03/20240307/00017,9,P104139,1,202.92,SALE,2024-03-07T20:29:33
S03/20240307/00017,10,TAX,1,614.01,TAX,2024-03-07T20:29:33
S03/20240307/00017,11,TENDER,1,7193.16,TENDER,2024-03-07T20:29:33
S03/20240307/00018,1,P105651,3,110.95,SALE,2024-03-07T16:45:14
S03/20240307/00018,2,P101404,3,214.54,SALE,2024-03-07T16:45:14
S03/20240307/00018,3,P107089,1,192.10,SALE,2024-03-07T16:45:14
S03/20240307/00018,4,P100511,3,407.54,SALE,2024-03-07T16:45:14
S03/20240307/00018,5,P102217,1,65.41,SALE,2024-03-07T16:45:14
S03/20240307/00018,6,P103155,2,243.23,SALE,2024-03-07T16:45:14
S03/20240307/00018,7,P101622,1,259.77,SALE,2024-03-07T16:45:14
S03/20240307/00018,8,TAX,1,348.96,TAX,2024-03-07T16:45:14
S03/20240307/00018,9,TENDER,1,3551.79,TENDER,2024-03-07T16:45:14
S03/20240307/00019,1,P102436,2,264.60,SALE,2024-03-07T17:06:33
S03/20240307/00019,2,P105100,2,276.61,SALE,2024-03-07T17:06:33
S03/20240307/00019,3,P101779,4,197.95,SALE,2024-03-07T17:06:33
