bill_no;line_no;item_code;quantity;rate;type;txn_time
S08/20240412/00001;1;P104410;3;466.86;SALE;12-04-2024 14:56:59
S08/20240412/00001;2;P102833;2;680.71;SALE;12-04-2024 14:56:59
S08/20240412/00001;3;P106130;3;1254.95;SALE;12-04-2024 14:56:59
S08/20240412/00001;4;P104417;1;322.95;SALE;12-04-2024 14:56:59
S08/20240412/00001;5;P106807;2;322.15;SALE;12-04-2024 14:56:59
S08/20240412/00001;6;P103259;2;298.27;SALE;12-04-2024 14:56:59
S08/20240412/00001;7;TAX;1;474.90;TAX;12-04-2024 14:56:59
S08/20240412/00001;8;TENDER;1;8565.54;TENDER;12-04-2024 14:56:59
S08/20240412/00002;1;P104328;2;66.17;SALE;12-04-2024 07:16:36
S08/20240412/00002;2;P101500;2;330.53;SALE;12-04-2024 07:16:36
S08/20240412/00002;3;P102868;3;471.29;SALE;12-04-2024 07:16:36
S08/20240412/00002;4;TAX;1;261.11;TAX;12-04-2024 07:16:36
S08/20240412/00002;5;TENDER;1;2468.38;TENDER;12-04-2024 07:16:36
S08/20240412/00003;1;P102735;2;517.39;SALE;12-04-2024 12:19:04
S08/20240412/00003;2;P100421;1;126.04;SALE;12-04-2024 12:19:04
S08/20240412/00003;3;P100711;3;96.75;SALE;12-04-2024 12:19:04
S08/20240412/00003;4;DISC;1;-157.26;DISCOUNT;12-04-2024 12:19:04
S08/20240412/00003;5;TAX;1;212.66;TAX;12-04-2024 12:19:04
S08/20240412/00003;6;TENDER;1;1506.47;TENDER;12-04-2024 12:19:04
S08/20240412/00004;1;P107400;2;259.71;SALE;12-04-2024 13:00:13
S08/20240412/00004;2;P106048;4;310.59;SALE;12-04-2024 13:00:13
S08/20240412/00004;3;P102945;4;47.95;SALE;12-04-2024 13:00:13
S08/20240412/00004;4;P106955;2;203.91;SALE;12-04-2024 13:00:13
S08/20240412/00004;5;TAX;1;297.49;TAX;12-04-2024 13:00:13
S08/20240412/00004;6;TENDER;1;2658.89;TENDER;12-04-2024 13:00:13
S08/20240412/00005;1;P103777;1;44.82;SALE;12-04-2024 12:42:58
S08/20240412/00005;2;P102096;2;1101.93;SALE;12-04-2024 12:42:58
S08/20240412/00005;3;P102021;1;90.22;SALE;12-04-2024 12:42:58
S08/20240412/00005;4;P100604;2;154.60;SALE;12-04-2024 12:42:58
S08/20240412/00005;5;P106765;1;270.40;SALE;12-04-2024 12:42:58
S08/20240412/00005;6;P106659;1;88.95;SALE;12-04-2024 12:42:58
S08/20240412/00005;7;TAX;1;336.88;TAX;12-04-2024 12:42:58
S08/20240412/00005;8;TENDER;1;3344.33;TENDER;12-04-2024 12:42:58
S08/20240412/00006;1;P107026;3;65.23;SALE;12-04-2024 11:03:07
S08/20240412/00006;2;P105845;1;102.36;SALE;12-04-2024 11:03:07
S08/20240412/00006;3;P100453;2;195.74;SALE;12-04-2024 11:03:07
S08/20240412/00006;4;P102772;2;151.97;SALE;12-04-2024 11:03:07
S08/20240412/00006;5;P100221;2;140.95;SALE;12-04-2024 11:03:07
S08/20240412/00006;6;P108227;3;551.58;SALE;12-04-2024 11:03:07
S08/20240412/00006;7;TAX;1;149.65;TAX;12-04-2024 11:03:07
