ts,bill_no,line_no,line_type,product_code,unit_price,qty
1706290164,S11/20240126/00001,1,SALE,P102485,202.08,2
1706290164,S11/20240126/00001,2,SALE,P103575,51.88,3
1706290164,S11/20240126/00001,3,SALE,P104567,141.21,1
1706290164,S11/20240126/00001,4,SALE,P106221,31.65,3
1706290164,S11/20240126/00001,5,SALE,P100268,184.95,1
1706290164,S11/20240126/00001,6,TAX,TAX,71.27,1
1706290164,S11/20240126/00001,7,TENDER,TENDER,1052.18,1
1706269403,S11/20240126/00002,1,SALE,P101127,45.95,2
1706269403,S11/20240126/00002,2,SALE,P102045,21.31,3
1706269403,S11/20240126/00002,3,SALE,P103438,187.96,2
1706269403,S11/20240126/00002,4,SALE,P105294,129.95,4
1706269403,S11/20240126/00002,5,SALE,P103542,398.89,1
1706269403,S11/20240126/00002,6,SALE,P100281,449.95,3
1706269403,S11/20240126/00002,7,TAX,TAX,239.23,1
1706269403,S11/20240126/00002,8,TENDER,TENDER,3039.52,1
1706290967,S11/20240126/00003,1,SALE,P107597,519.83,4
1706290967,S11/20240126/00003,2,SALE,P103054,104.95,3
1706290967,S11/20240126/00003,3,SALE,P105524,73.83,2
1706290967,S11/20240126/00003,4,TAX,TAX,130.54,1
1706290967,S11/20240126/00003,5,TENDER,TENDER,2672.37,1
1706296866,S11/20240126/00004,1,SALE,P106639,415.94,1
1706296866,S11/20240126/00004,2,SALE,P105313,51.83,1
1706296866,S11/20240126/00004,3,SALE,P106415,911.99,1
1706296866,S11/20240126/00004,4,SALE,P101004,700.09,2
1706296866,S11/20240126/00004,5,SALE,P106522,208.95,2
1706296866,S11/20240126/00004,6,SALE,P102415,1074.95,2
1706296866,S11/20240126/00004,7,SALE,P103050,543.63,3
1706296866,S11/20240126/00004,8,TAX,TAX,455.76,1
1706296866,S11/20240126/00004,9,TENDER,TENDER,7434.39,1
1706286332,S11/20240126/00005,1,SALE,P106310,462.03,1
1706286332,S11/20240126/00005,2,SALE,P105651,110.95,5
1706286332,S11/20240126/00005,3,SALE,P105413,1243.79,1
1706286332,S11/20240126/00005,4,SALE,P107933,1175.95,1
1706286332,S11/20240126/00005,5,SALE,P102335,94.48,2
1706286332,S11/20240126/00005,6,SALE,P106452,27.95,5
1706286332,S11/20240126/00005,7,SALE,P102364,104.57,1
1706286332,S11/20240126/00005,8,TAX,TAX,533.21,1
1706286332,S11/20240126/00005,9,TENDER,TENDER,4403.01,1
1706287974,S11/20240126/00006,1,SALE,P105187,1057.95,2
1706287974,S11/20240126/00006,2,SALE,P107094,87.94,1
1706287974,S11/20240126/00006,3,SALE,P103105,29.46,1
1706287974,S11/20240126/00006,4,SALE,P106807,322.15,2
1706287974,S11/20240126/00006,5,SALE,P104628,196.55,3
1706287974,S11/20240126/00006,6,SALE,P100767,269.95,1
1706287974,S11/20240126/00006,7,TAX,TAX,275.64,1
1706287974,S11/20240126/00006,8,TENDER,TENDER,4012.84,1
1706289451,S11/20240126/00007,1,SALE,P107520,136.95,1
1706289451,S11/20240126/00007,2,SALE,P100791,40.18,2
1706289451,S11/20240126/00007,3,SALE,P100519,365.61,1
1706289451,S11/20240126/00007,4,SALE,P104944,42.95,2
1706289451,S11/20240126/00007,5,SALE,P104811,113.95,1
1706289451,S11/20240126/00007,6,SALE,P103473,424.75,3
1706289451,S11/20240126/00007,7,SALE,P101083,312.05,5
1706289451,S11/20240126/00007,8,SALE,P105772,539.31,2
1706289451,S11/20240126/00007,9,DISCOUNT,DISC,-146.04,1
1706289451,S11/20240126/00007,10,TAX,TAX,696.27,1
1706289451,S11/20240126/00007,11,TENDER,TENDER,5246.12,1
1706272049,S11/20240126/00008,1,SALE,P100403,69.37,4
1706272049,S11/20240126/00008,2,SALE,P108032,660.37,2
1706272049,S11/20240126/00008,3,SALE,P104579,67.48,2
1706272049,S11/20240126/00008,4,SALE,P102202,184.86,2
1706272049,S11/20240126/00008,5,SALE,P107158,142.95,3
1706272049,S11/20240126/00008,6,SALE,P104202,132.95,1
1706272049,S11/20240126/00008,7,SALE,P104827,146.13,1
1706272049,S11/20240126/00008,8,SALE,P106783,87.95,3
1706272049,S11/20240126/00008,9,SALE,P105405,389.95,3
1706272049,S11/20240126/00008,10,TAX,TAX,441.51,1
1706272049,S11/20240126/00008,11,TENDER,TENDER,4686.04,1
1706260739,S11/20240126/00009,1,SALE,P101470,145.95,2
1706260739,S11/20240126/00009,2,SALE,P105490,149.44,4
1706260739,S11/20240126/00009,3,SALE,P100375,163.45,3
1706260739,S11/20240126/00009,4,SALE,P100571,117.95,2
1706260739,S11/20240126/00009,5,SALE,P100921,435.95,2
1706260739,S11/20240126/00009,6,SALE,P105603,193.95,2
1706260739,S11/20240126/00009,7,TAX,TAX,401.34,1
1706260739,S11/20240126/00009,8,TENDER,TENDER,3277.05,1
1706260192,S11/20240126/00010,1,SALE,P105201,280.95,3
1706260192,S11/20240126/00010,2,SALE,P102160,221.62,2
1706260192,S11/20240126/00010,3,SALE,P105965,61.37,4
1706260192,S11/20240126/00010,4,SALE,P100627,415.95,1
1706260192,S11/20240126/00010,5,TAX,TAX,128.40,1
1706260192,S11/20240126/00010,6,TENDER,TENDER,2075.92,1
1706315850,S11/20240126/00011,1,SALE,P107100,171.95,4
1706315850,S11/20240126/00011,2,SALE,P101702,483.95,4
1706315850,S11/20240126/00011,3,SALE,P106671,101.77,2
1706315850,S11/20240126/00011,4,SALE,P102892,220.95,3
1706315850,S11/20240126/00011,5,SALE,P107946,303.95,1
1706315850,S11/20240126/00011,6,DISCOUNT,DISC,-108.26,1
1706315850,S11/20240126/00011,7,TAX,TAX,544.48,1
1706315850,S11/20240126/00011,8,TENDER,TENDER,4230.16,1
1706282757,S11/20240126/00012,1,SALE,P101622,259.77,2
1706282757,S11/20240126/00012,2,SALE,P105531,471.98,2
1706282757,S11/20240126/00012,3,SALE,P106151,289.47,3
1706282757,S11/20240126/00012,4,TAX,TAX,243.46,1
1706282757,S11/20240126/00012,5,TENDER,TENDER,2575.37,1
1706294373,S11/20240126/00013,1,SALE,P107100,171.95,1
1706294373,S11/20240126/00013,2,SALE,P101272,87.22,2
1706294373,S11/20240126/00013,3,SALE,P105988,26.95,3
1706294373,S11/20240126/00013,4,SALE,P102975,226.32,2
1706294373,S11/20240126/00013,5,TAX,TAX,114.87,1
1706294373,S11/20240126/00013,6,TENDER,TENDER,994.75,1
1706298453,S11/20240126/00014,1,SALE,P103843,636.12,2
1706298453,S11/20240126/00014,2,SALE,P105684,1096.95,2
1706298453,S11/20240126/00014,3,SALE,P102609,176.55,3
1706298453,S11/20240126/00014,4,SALE,P105313,51.83,2
1706298453,S11/20240126/00014,5,SALE,P105775,104.41,2
1706298453,S11/20240126/00014,6,SALE,P104558,396.14,2
1706298453,S11/20240126/00014,7,DISCOUNT,DISC,-610.13,1
1706298453,S11/20240126/00014,8,VOID,P103843,636.12,-2
1706298453,S11/20240126/00014,9,VOID,P105684,1096.95,-2
1706298453,S11/20240126/00014,10,VOID,P102609,176.55,-3
1706298453,S11/20240126/00014,11,VOID,P105313,51.83,-2
1706298453,S11/20240126/00014,12,VOID,P105775,104.41,-2
1706298453,S11/20240126/00014,13,VOID,P104558,396.14,-2
1706298453,S11/20240126/00014,14,VOID,DISC,610.13,1
1706298453,S11/20240126/00014,15,TAX,TAX,0.00,1
1706298453,S11/20240126/00014,16,TENDER,TENDER,0.00,1
1706285315,S11/20240126/00015,1,SALE,P100946,73.95,2
1706285315,S11/20240126/00015,2,SALE,P102074,415.90,2
1706285315,S11/20240126/00015,3,SALE,P102286,238.95,1
1706285315,S11/20240126/00015,4,SALE,P103029,11.28,3
1706285315,S11/20240126/00015,5,TAX,TAX,117.31,1
1706285315,S11/20240126/00015,6,TENDER,TENDER,1369.80,1
1706265225,S11/20240126/00016,1,SALE,P100112,91.95,2
1706265225,S11/20240126/00016,2,SALE,P101052,198.99,1
1706265225,S11/20240126/00016,3,SALE,P100044,668.09,2
1706265225,S11/20240126/00016,4,SALE,P100224,76.95,2
1706265225,S11/20240126/00016,5,TAX,TAX,236.96,1
1706265225,S11/20240126/00016,6,TENDER,TENDER,2109.93,1
1706279778,S11/20240126/00017,1,SALE,P107952,1852.40,2
1706279778,S11/20240126/00017,2,SALE,P106833,397.38,2
1706279778,S11/20240126/00017,3,SALE,P101332,400.98,1
1706279778,S11/20240126/00017,4,SALE,P106697,342.69,3
1706279778,S11/20240126/00017,5,SALE,P104112,425.51,3
1706279778,S11/20240126/00017,6,TAX,TAX,491.79,1
1706279778,S11/20240126/00017,7,TENDER,TENDER,7696.93,1
