ts,bill_no,line_no,line_type,product_code,unit_price,qty
1704992026,S11/20240111/00001,1,SALE,P102424,333.88,1
1704992026,S11/20240111/00001,2,SALE,P101064,33.95,1
1704992026,S11/20240111/00001,3,SALE,P104774,81.88,1
1704992026,S11/20240111/00001,4,SALE,P104112,425.51,3
1704992026,S11/20240111/00001,5,TAX,TAX,180.08,1
1704992026,S11/20240111/00001,6,TENDER,TENDER,1906.32,1
1705019063,S11/20240111/00002,1,SALE,P103234,121.56,6
1705019063,S11/20240111/00002,2,SALE,P108101,1603.81,3
1705019063,S11/20240111/00002,3,SALE,P106718,392.95,1
1705019063,S11/20240111/00002,4,SALE,P107654,363.70,2
1705019063,S11/20240111/00002,5,TAX,TAX,866.68,1
1705019063,S11/20240111/00002,6,TENDER,TENDER,7527.82,1
1704996397,S11/20240111/00003,1,SALE,P101968,9.95,2
1704996397,S11/20240111/00003,2,SALE,P106004,137.38,3
1704996397,S11/20240111/00003,3,SALE,P100150,280.80,3
1704996397,S11/20240111/00003,4,SALE,P103749,13.83,2
1704996397,S11/20240111/00003,5,SALE,P107520,136.95,1
1704996397,S11/20240111/00003,6,SALE,P105713,327.34,1
1704996397,S11/20240111/00003,7,SALE,P103839,202.77,1
1704996397,S11/20240111/00003,8,DISCOUNT,DISC,-217.46,1
1704996397,S11/20240111/00003,9,TAX,TAX,116.53,1
1704996397,S11/20240111/00003,10,TENDER,TENDER,1868.23,1
1704991041,S11/20240111/00004,1,SALE,P100652,43.95,2
1704991041,S11/20240111/00004,2,SALE,P104181,279.95,2
1704991041,S11/20240111/00004,3,SALE,P105589,83.95,1
1704991041,S11/20240111/00004,4,SALE,P105765,439.90,1
1704991041,S11/20240111/00004,5,SALE,P102091,87.60,1
1704991041,S11/20240111/00004,6,SALE,P106984,26.90,2
1704991041,S11/20240111/00004,7,SALE,P101272,87.22,2
1704991041,S11/20240111/00004,8,SALE,P100044,668.09,2
1704991041,S11/20240111/00004,9,SALE,P102566,415.94,3
1704991041,S11/20240111/00004,10,TAX,TAX,411.45,1
1704991041,S11/20240111/00004,11,TENDER,TENDER,4482.94,1
1705000116,S11/20240111/00005,1,SALE,P101465,528.44,1
1705000116,S11/20240111/00005,2,SALE,P100100,346.31,2
1705000116,S11/20240111/00005,3,SALE,P101052,198.99,3
1705000116,S11/20240111/00005,4,SALE,P106584,235.23,3
1705000116,S11/20240111/00005,5,TAX,TAX,285.69,1
1705000116,S11/20240111/00005,6,TENDER,TENDER,2809.41,1
1704984642,S11/20240111/00006,1,SALE,P103461,104.95,1
1704984642,S11/20240111/00006,2,SALE,P103074,52.85,2
1704984642,S11/20240111/00006,3,SALE,P103693,97.06,2
1704984642,S11/20240111/00006,4,SALE,P102445,28.95,3
1704984642,S11/20240111/00006,5,TAX,TAX,47.25,1
1704984642,S11/20240111/00006,6,TENDER,TENDER,538.87,1
1704974898,S11/20240111/00007,1,SALE,P107667,338.95,1
1704974898,S11/20240111/00007,2,SALE,P105176,499.95,1
1704974898,S11/20240111/00007,3,SALE,P106639,406.04,3
1704974898,S11/20240111/00007,4,SALE,P103584,402.02,1
1704974898,S11/20240111/00007,5,SALE,P106454,118.78,1
1704974898,S11/20240111/00007,6,SALE,P105268,255.65,2
1704974898,S11/20240111/00007,7,SALE,P107872,554.95,1
1704974898,S11/20240111/00007,8,TAX,TAX,474.92,1
1704974898,S11/20240111/00007,9,TENDER,TENDER,4118.99,1
1704984771,S11/20240111/00008,1,SALE,P105219,653.26,4
1704984771,S11/20240111/00008,2,SALE,P102845,80.09,1
1704984771,S11/20240111/00008,3,SALE,P100049,66.95,1
1704984771,S11/20240111/00008,4,SALE,P101638,373.95,4
1704984771,S11/20240111/00008,5,TAX,TAX,665.90,1
1704984771,S11/20240111/00008,6,TENDER,TENDER,4921.78,1
1704982683,S11/20240111/00009,1,SALE,P100761,51.26,1
1704982683,S11/20240111/00009,2,SALE,P103022,47.95,1
1704982683,S11/20240111/00009,3,SALE,P101613,109.83,3
1704982683,S11/20240111/00009,4,SALE,P102874,123.94,4
1704982683,S11/20240111/00009,5,DISCOUNT,DISC,-73.33,1
1704982683,S11/20240111/00009,6,TAX,TAX,85.08,1
1704982683,S11/20240111/00009,7,TENDER,TENDER,936.21,1
1704980903,S11/20240111/00010,1,SALE,P105583,178.95,2
1704980903,S11/20240111/00010,2,SALE,P106300,387.92,1
1704980903,S11/20240111/00010,3,SALE,P102598,132.95,4
1704980903,S11/20240111/00010,4,SALE,P103144,145.27,1
1704980903,S11/20240111/00010,5,SALE,P102656,176.92,3
