ts,bill_no,line_no,line_type,product_code,unit_price,qty
1705327149,S11/20240115/00001,1,SALE,P103406,1154.48,2
1705327149,S11/20240115/00001,2,SALE,P104404,877.95,2
1705327149,S11/20240115/00001,3,SALE,P103118,40.95,2
1705327149,S11/20240115/00001,4,SALE,P106282,440.95,1
1705327149,S11/20240115/00001,5,SALE,P104133,247.95,2
1705327149,S11/20240115/00001,6,SALE,P101894,662.70,3
1705327149,S11/20240115/00001,7,TAX,TAX,809.82,1
1705327149,S11/20240115/00001,8,TENDER,TENDER,7881.53,1
1705351918,S11/20240115/00002,1,SALE,P107555,1399.95,2
1705351918,S11/20240115/00002,2,SALE,P106599,224.95,1
1705351918,S11/20240115/00002,3,SALE,P101367,466.61,1
1705351918,S11/20240115/00002,4,SALE,P101859,64.95,1
1705351918,S11/20240115/00002,5,SALE,P100494,64.52,3
1705351918,S11/20240115/00002,6,SALE,P107190,223.50,3
1705351918,S11/20240115/00002,7,TAX,TAX,258.56,1
1705351918,S11/20240115/00002,8,TENDER,TENDER,4679.03,1
1705329845,S11/20240115/00003,1,SALE,P102945,47.95,1
1705329845,S11/20240115/00003,2,SALE,P106911,232.77,2
1705329845,S11/20240115/00003,3,SALE,P104181,279.95,3
1705329845,S11/20240115/00003,4,SALE,P106958,115.95,2
1705329845,S11/20240115/00003,5,SALE,P102998,137.95,3
1705329845,S11/20240115/00003,6,TAX,TAX,225.65,1
1705329845,S11/20240115/00003,7,TENDER,TENDER,2224.74,1
1705325053,S11/20240115/00004,1,SALE,P104774,81.88,3
1705325053,S11/20240115/00004,2,SALE,P104572,179.13,5
1705325053,S11/20240115/00004,3,SALE,P106277,395.95,1
1705325053,S11/20240115/00004,4,SALE,P101225,452.38,4
1705325053,S11/20240115/00004,5,SALE,P104226,303.01,3
1705325053,S11/20240115/00004,6,SALE,P102471,137.95,2
1705325053,S11/20240115/00004,7,SALE,P104294,115.73,3
1705325053,S11/20240115/00004,8,TAX,TAX,385.33,1
1705325053,S11/20240115/00004,9,TENDER,TENDER,5264.21,1
1705334842,S11/20240115/00005,1,SALE,P107715,241.95,2
1705334842,S11/20240115/00005,2,SALE,P104439,109.14,2
1705334842,S11/20240115/00005,3,SALE,P106300,387.92,2
1705334842,S11/20240115/00005,4,SALE,P100911,70.70,1
1705334842,S11/20240115/00005,5,DISCOUNT,DISC,-111.00,1
1705334842,S11/20240115/00005,6,TAX,TAX,207.04,1
1705334842,S11/20240115/00005,7,TENDER,TENDER,1644.76,1
1705363166,S11/20240115/00006,1,SALE,P107226,86.90,3
1705363166,S11/20240115/00006,2,SALE,P107320,223.25,3
1705363166,S11/20240115/00006,3,SALE,P103760,94.95,2
1705363166,S11/20240115/00006,4,SALE,P102114,128.95,2
1705363166,S11/20240115/00006,5,SALE,P107435,549.51,2
1705363166,S11/20240115/00006,6,SALE,P105524,73.83,1
1705363166,S11/20240115/00006,7,TAX,TAX,385.49,1
1705363166,S11/20240115/00006,8,TENDER,TENDER,2936.59,1
1705341576,S11/20240115/00007,1,SALE,P100855,290.71,2
1705341576,S11/20240115/00007,2,SALE,P104097,294.95,2
1705341576,S11/20240115/00007,3,SALE,P102886,139.95,2
1705341576,S11/20240115/00007,4,TAX,TAX,189.44,1
1705341576,S11/20240115/00007,5,TENDER,TENDER,1640.66,1
1705331792,S11/20240115/00008,1,SALE,P102207,348.89,3
1705331792,S11/20240115/00008,2,SALE,P100156,1576.32,3
1705331792,S11/20240115/00008,3,SALE,P105331,270.95,6
1705331792,S11/20240115/00008,4,SALE,P105119,82.44,2
1705331792,S11/20240115/00008,5,TAX,TAX,236.56,1
1705331792,S11/20240115/00008,6,TENDER,TENDER,7802.77,1
1705349099,S11/20240115/00009,1,SALE,P106133,307.37,1
1705349099,S11/20240115/00009,2,SALE,P100560,192.67,1
1705349099,S11/20240115/00009,3,SALE,P106942,169.95,3
1705349099,S11/20240115/00009,4,TAX,TAX,103.94,1
1705349099,S11/20240115/00009,5,TENDER,TENDER,1113.83,1
1705336820,S11/20240115/00010,1,SALE,P101218,59.95,3
1705336820,S11/20240115/00010,2,SALE,P107880,307.95,2
1705336820,S11/20240115/00010,3,SALE,P100722,287.33,3
1705336820,S11/20240115/00010,4,SALE,P105219,653.26,1
1705336820,S11/20240115/00010,5,SALE,P101225,452.38,2
1705336820,S11/20240115/00010,6,SALE,P103591,102.70,3
1705336820,S11/20240115/00010,7,SALE,P106528,832.82,3
1705336820,S11/20240115/00010,8,TAX,TAX,644.60,1
1705336820,S11/20240115/00010,9,TENDER,TENDER,6666.92,1
1705348726,S11/20240115/00011,1,SALE,P102181,1394.08,1
1705348726,S11/20240115/00011,2,SALE,P105656,438.95,2
1705348726,S11/20240115/00011,3,SALE,P102217,65.41,2
1705348726,S11/20240115/00011,4,SALE,P104175,803.25,1
1705348726,S11/20240115/00011,5,DISCOUNT,DISC,-173.81,1
1705348726,S11/20240115/00011,6,TAX,TAX,0.00,1
1705348726,S11/20240115/00011,7,TENDER,TENDER,3032.24,1
1705350142,S11/20240115/00012,1,SALE,P101904,634.24,2
1705350142,S11/20240115/00012,2,SALE,P105656,438.95,1
1705350142,S11/20240115/00012,3,SALE,P105980,263.95,2
1705350142,S11/20240115/00012,4,TAX,TAX,291.67,1
1705350142,S11/20240115/00012,5,TENDER,TENDER,2527.00,1
1705357319,S11/20240115/00013,1,SALE,P101547,57.95,2
1705357319,S11/20240115/00013,2,SALE,P102324,194.59,1
1705357319,S11/20240115/00013,3,SALE,P101648,334.22,2
1705357319,S11/20240115/00013,4,SALE,P102375,487.64,5
1705357319,S11/20240115/00013,5,SALE,P102636,114.77,4
1705357319,S11/20240115/00013,6,TAX,TAX,510.78,1
1705357319,S11/20240115/00013,7,TENDER,TENDER,4386.99,1
1705350813,S11/20240115/00014,1,SALE,P107799,738.35,2
1705350813,S11/20240115/00014,2,SALE,P108110,15.95,2
1705350813,S11/20240115/00014,3,SALE,P102520,597.95,5
1705350813,S11/20240115/00014,4,SALE,P100268,184.95,3
1705350813,S11/20240115/00014,5,SALE,P104175,803.25,1
1705350813,S11/20240115/00014,6,TAX,TAX,256.81,1
1705350813,S11/20240115/00014,7,TENDER,TENDER,6113.26,1
1705330295,S11/20240115/00015,1,SALE,P104008,107.37,2
1705330295,S11/20240115/00015,2,SALE,P106773,371.20,2
1705330295,S11/20240115/00015,3,SALE,P103530,427.69,3
1705330295,S11/20240115/00015,4,SALE,P104651,462.95,2
1705330295,S11/20240115/00015,5,SALE,P105201,258.47,5
1705330295,S11/20240115/00015,6,TAX,TAX,551.05,1
1705330295,S11/20240115/00015,7,TENDER,TENDER,5009.51,1
1705323881,S11/20240115/00016,1,SALE,P102880,547.95,1
1705323881,S11/20240115/00016,2,SALE,P105260,72.61,2
1705323881,S11/20240115/00016,3,SALE,P102342,99.85,2
1705323881,S11/20240115/00016,4,SALE,P101339,222.95,4
1705323881,S11/20240115/00016,5,SALE,P102735,589.40,2
