bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20240327/00001;1;P102346;1;79.95;SALE;27-03-2024 16:29:30
S07/20240327/00001;2;P102761;2;159.81;SALE;27-03-2024 16:29:30
S07/20240327/00001;3;P108118;1;66.05;SALE;27-03-2024 16:29:30
S07/20240327/00001;4;P104372;2;105.38;SALE;27-03-2024 16:29:30
S07/20240327/00001;5;P106181;3;885.95;SALE;27-03-2024 16:29:30
S07/20240327/00001;6;P101321;3;24.76;SALE;27-03-2024 16:29:30
S07/20240327/00001;7;TAX;1;36.80;TAX;27-03-2024 16:29:30
S07/20240327/00001;8;TENDER;1;3445.31;TENDER;27-03-2024 16:29:30
S07/20240327/00002;1;P103449;3;381.08;SALE;27-03-2024 17:37:29
S07/20240327/00002;2;P100007;1;129.42;SALE;27-03-2024 17:37:29
S07/20240327/00002;3;P101177;1;150.26;SALE;27-03-2024 17:37:29
S07/20240327/00002;4;TAX;1;87.97;TAX;27-03-2024 17:37:29
S07/20240327/00002;5;TENDER;1;1510.89;TENDER;27-03-2024 17:37:29
S07/20240327/00003;1;P102023;3;425.67;SALE;27-03-2024 21:51:32
S07/20240327/00003;2;P103727;3;116.88;SALE;27-03-2024 21:51:32
S07/20240327/00003;3;P102296;3;43.24;SALE;27-03-2024 21:51:32
S07/20240327/00003;4;P104517;1;1474.90;SALE;27-03-2024 21:51:32
S07/20240327/00003;5;P107526;1;46.11;SALE;27-03-2024 21:51:32
S07/20240327/00003;6;P104867;3;190.50;SALE;27-03-2024 21:51:32
S07/20240327/00003;7;TAX;1;255.54;TAX;27-03-2024 21:51:32
S07/20240327/00003;8;TENDER;1;4105.42;TENDER;27-03-2024 21:51:32
S07/20240327/00004;1;P103354;2;844.26;SALE;27-03-2024 22:22:55
S07/20240327/00004;2;P107028;2;56.60;SALE;27-03-2024 22:22:55
S07/20240327/00004;3;P102761;4;159.81;SALE;27-03-2024 22:22:55
S07/20240327/00004;4;P101656;4;262.95;SALE;27-03-2024 22:22:55
S07/20240327/00004;5;P107163;4;171.95;SALE;27-03-2024 22:22:55
S07/20240327/00004;6;P101359;1;438.42;SALE;27-03-2024 22:22:55
S07/20240327/00004;7;TAX;1;259.90;TAX;27-03-2024 22:22:55
S07/20240327/00004;8;TENDER;1;4878.88;TENDER;27-03-2024 22:22:55
S07/20240327/00005;1;P103839;2;202.77;SALE;27-03-2024 12:38:13
S07/20240327/00005;2;P101622;1;259.77;SALE;27-03-2024 12:38:13
S07/20240327/00005;3;P101968;1;9.95;SALE;27-03-2024 12:38:13
S07/20240327/00005;4;P107667;3;338.95;SALE;27-03-2024 12:38:13
S07/20240327/00005;5;TAX;1;209.80;TAX;27-03-2024 12:38:13
S07/20240327/00005;6;TENDER;1;1901.91;TENDER;27-03-2024 12:38:13
S07/20240327/00006;1;P104439;2;109.14;SALE;27-03-2024 10:01:39
S07/20240327/00006;2;P104497;4;212.37;SALE;27-03-2024 10:01:39
S07/20240327/00006;3;TAX;1;81.76;TAX;27-03-2024 10:01:39
S07/20240327/00006;4;TENDER;1;1149.52;TENDER;27-03-2024 10:01:39
S07/20240327/00007;1;P100305;2;771.81;SALE;27-03-2024 16:41:55
S07/20240327/00007;2;P107575;1;65.95;SALE;27-03-2024 16:41:55
S07/20240327/00007;3;P106751;3;132.55;SALE;27-03-2024 16:41:55
S07/20240327/00007;4;P102903;2;51.46;SALE;27-03-2024 16:41:55
S07/20240327/00007;5;P107477;3;116.48;SALE;27-03-2024 16:41:55
S07/20240327/00007;6;P100453;3;195.74;SALE;27-03-2024 16:41:55
S07/20240327/00007;7;P104800;3;692.51;SALE;27-03-2024 16:41:55
S07/20240327/00007;8;TAX;1;375.65;TAX;27-03-2024 16:41:55
S07/20240327/00007;9;TENDER;1;5499.98;TENDER;27-03-2024 16:41:55
S07/20240327/00008;1;P103188;2;29.57;SALE;27-03-2024 19:45:42
S07/20240327/00008;2;P100924;4;49.24;SALE;27-03-2024 19:45:42
S07/20240327/00008;3;P107775;2;755.55;SALE;27-03-2024 19:45:42
S07/20240327/00008;4;P103004;2;78.61;SALE;27-03-2024 19:45:42
S07/20240327/00008;5;P104658;2;73.05;SALE;27-03-2024 19:45:42
S07/20240327/00008;6;P103188;-2;29.57;VOID;27-03-2024 19:45:42
S07/20240327/00008;7;P100924;-4;49.24;VOID;27-03-2024 19:45:42
S07/20240327/00008;8;P107775;-2;755.55;VOID;27-03-2024 19:45:42
S07/20240327/00008;9;P103004;-2;78.61;VOID;27-03-2024 19:45:42
S07/20240327/00008;10;P104658;-2;73.05;VOID;27-03-2024 19:45:42
S07/20240327/00008;11;TAX;1;0.00;TAX;27-03-2024 19:45:42
S07/20240327/00008;12;TENDER;1;0.00;TENDER;27-03-2024 19:45:42
S07/20240327/00009;1;P101810;1;757.60;SALE;27-03-2024 14:53:34
S07/20240327/00009;2;TAX;1;90.91;TAX;27-03-2024 14:53:34
S07/20240327/00009;3;TENDER;1;848.51;TENDER;27-03-2024 14:53:34
S07/20240327/00010;1;P103600;2;98.09;SALE;27-03-2024 19:01:31
S07/20240327/00010;2;P100348;1;478.95;SALE;27-03-2024 19:01:31
S07/20240327/00010;3;P100198;3;156.66;SALE;27-03-2024 19:01:31
S07/20240327/00010;4;P107100;1;171.95;SALE;27-03-2024 19:01:31
S07/20240327/00010;5;P102671;4;231.95;SALE;27-03-2024 19:01:31
S07/20240327/00010;6;P107581;2;243.81;SALE;27-03-2024 19:01:31
S07/20240327/00010;7;P101010;2;71.39;SALE;27-03-2024 19:01:31
S07/20240327/00010;8;P103012;2;256.77;SALE;27-03-2024 19:01:31
S07/20240327/00010;9;P107859;2;130.84;SALE;27-03-2024 19:01:31
S07/20240327/00010;10;TAX;1;395.25;TAX;27-03-2024 19:01:31
S07/20240327/00010;11;TENDER;1;4045.73;TENDER;27-03-2024 19:01:31
S07/20240327/00011;1;P106009;2;320.74;SALE;27-03-2024 15:45:14
S07/20240327/00011;2;P101142;4;98.55;SALE;27-03-2024 15:45:14
S07/20240327/00011;3;P101851;1;1750.29;SALE;27-03-2024 15:45:14
S07/20240327/00011;4;P101507;2;619.87;SALE;27-03-2024 15:45:14
S07/20240327/00011;5;P104168;1;512.27;SALE;27-03-2024 15:45:14
