bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20240309/00001;1;P100974;6;39.19;SALE;09-03-2024 10:29:37
S07/20240309/00001;2;P106367;2;650.25;SALE;09-03-2024 10:29:37
S07/20240309/00001;3;TAX;1;76.78;TAX;09-03-2024 10:29:37
S07/20240309/00001;4;TENDER;1;1612.42;TENDER;09-03-2024 10:29:37
S07/20240309/00002;1;P102485;2;202.08;SALE;09-03-2024 15:45:07
S07/20240309/00002;2;P106405;3;39.79;SALE;09-03-2024 15:45:07
S07/20240309/00002;3;P102735;2;517.39;SALE;09-03-2024 15:45:07
S07/20240309/00002;4;P101839;1;408.40;SALE;09-03-2024 15:45:07
S07/20240309/00002;5;TAX;1;276.96;TAX;09-03-2024 15:45:07
S07/20240309/00002;6;TENDER;1;2243.67;TENDER;09-03-2024 15:45:07
S07/20240309/00003;1;P108076;3;145.31;SALE;09-03-2024 09:00:16
S07/20240309/00003;2;P100911;1;70.70;SALE;09-03-2024 09:00:16
S07/20240309/00003;3;P101911;1;1431.80;SALE;09-03-2024 09:00:16
S07/20240309/00003;4;P100339;1;278.86;SALE;09-03-2024 09:00:16
S07/20240309/00003;5;P103234;1;121.56;SALE;09-03-2024 09:00:16
S07/20240309/00003;6;P105119;4;91.19;SALE;09-03-2024 09:00:16
S07/20240309/00003;7;DISC;1;-85.08;DISCOUNT;09-03-2024 09:00:16
S07/20240309/00003;8;TAX;1;212.82;TAX;09-03-2024 09:00:16
S07/20240309/00003;9;TENDER;1;2831.35;TENDER;09-03-2024 09:00:16
S07/20240309/00004;1;P104637;1;294.49;SALE;09-03-2024 14:33:39
S07/20240309/00004;2;P104883;1;342.92;SALE;09-03-2024 14:33:39
S07/20240309/00004;3;P104236;1;274.58;SALE;09-03-2024 14:33:39
S07/20240309/00004;4;P100536;2;471.52;SALE;09-03-2024 14:33:39
S07/20240309/00004;5;P102014;2;261.84;SALE;09-03-2024 14:33:39
S07/20240309/00004;6;TAX;1;365.92;TAX;09-03-2024 14:33:39
S07/20240309/00004;7;TENDER;1;2744.63;TENDER;09-03-2024 14:33:39
S07/20240309/00005;1;P101174;1;50.10;SALE;09-03-2024 13:09:41
S07/20240309/00005;2;P102280;1;561.95;SALE;09-03-2024 13:09:41
S07/20240309/00005;3;P104121;3;130.95;SALE;09-03-2024 13:09:41
S07/20240309/00005;4;TAX;1;174.37;TAX;09-03-2024 13:09:41
S07/20240309/00005;5;TENDER;1;1179.27;TENDER;09-03-2024 13:09:41
S07/20240309/00006;1;P103743;2;1117.90;SALE;09-03-2024 17:09:58
S07/20240309/00006;2;P104658;1;73.05;SALE;09-03-2024 17:09:58
S07/20240309/00006;3;TAX;1;3.65;TAX;09-03-2024 17:09:58
S07/20240309/00006;4;TENDER;1;2312.50;TENDER;09-03-2024 17:09:58
S07/20240309/00007;1;P106357;2;1078.45;SALE;09-03-2024 11:16:11
S07/20240309/00007;2;P104226;4;303.01;SALE;09-03-2024 11:16:11
S07/20240309/00007;3;DISC;1;-123.19;DISCOUNT;09-03-2024 11:16:11
S07/20240309/00007;4;TAX;1;249.36;TAX;09-03-2024 11:16:11
S07/20240309/00007;5;TENDER;1;3495.11;TENDER;09-03-2024 11:16:11
S07/20240309/00008;1;P101023;1;193.95;SALE;09-03-2024 21:45:32
S07/20240309/00008;2;P103693;2;97.06;SALE;09-03-2024 21:45:32
S07/20240309/00008;3;P100066;3;251.22;SALE;09-03-2024 21:45:32
S07/20240309/00008;4;P102755;3;68.95;SALE;09-03-2024 21:45:32
S07/20240309/00008;5;P100239;2;352.95;SALE;09-03-2024 21:45:32
S07/20240309/00008;6;P107597;2;519.83;SALE;09-03-2024 21:45:32
S07/20240309/00008;7;TAX;1;292.39;TAX;09-03-2024 21:45:32
S07/20240309/00008;8;TENDER;1;3386.53;TENDER;09-03-2024 21:45:32
S07/20240309/00009;1;P105050;3;103.36;SALE;09-03-2024 17:03:57
S07/20240309/00009;2;P104048;2;162.96;SALE;09-03-2024 17:03:57
S07/20240309/00009;3;P106277;1;395.95;SALE;09-03-2024 17:03:57
S07/20240309/00009;4;TAX;1;74.41;TAX;09-03-2024 17:03:57
S07/20240309/00009;5;TENDER;1;1106.36;TENDER;09-03-2024 17:03:57
S07/20240309/00010;1;P100268;2;197.00;SALE;09-03-2024 13:40:53
S07/20240309/00010;2;P104637;2;294.49;SALE;09-03-2024 13:40:53
S07/20240309/00010;3;P100784;2;210.00;SALE;09-03-2024 13:40:53
S07/20240309/00010;4;P108326;2;439.67;SALE;09-03-2024 13:40:53
S07/20240309/00010;5;P104462;2;86.38;SALE;09-03-2024 13:40:53
S07/20240309/00010;6;P100239;2;352.95;SALE;09-03-2024 13:40:53
S07/20240309/00010;7;TAX;1;364.84;TAX;09-03-2024 13:40:53
S07/20240309/00010;8;TENDER;1;3525.82;TENDER;09-03-2024 13:40:53
S07/20240309/00011;1;P107715;-2;241.95;RETURN;09-03-2024 11:31:35
S07/20240309/00011;2;P108282;-1;360.34;RETURN;09-03-2024 11:31:35
S07/20240309/00011;3;P108101;-4;1603.81;RETURN;09-03-2024 11:31:35
S07/20240309/00011;4;P106997;-1;39.70;RETURN;09-03-2024 11:31:35
S07/20240309/00011;5;P100736;-2;700.87;RETURN;09-03-2024 11:31:35
S07/20240309/00011;6;P106072;-1;78.69;RETURN;09-03-2024 11:31:35
S07/20240309/00011;7;P100577;-1;277.95;RETURN;09-03-2024 11:31:35
S07/20240309/00011;8;P103530;-2;427.69;RETURN;09-03-2024 11:31:35
S07/20240309/00011;9;TAX;1;-1261.36;TAX;09-03-2024 11:31:35
S07/20240309/00011;10;TENDER;1;-11174.30;TENDER;09-03-2024 11:31:35
S07/20240309/00012;1;P100221;2;140.95;SALE;09-03-2024 15:43:49
S07/20240309/00012;2;P105897;1;225.21;SALE;09-03-2024 15:43:49
S07/20240309/00012;3;P107925;3;972.63;SALE;09-03-2024 15:43:49
S07/20240309/00012;4;TAX;1;206.75;TAX;09-03-2024 15:43:49
S07/20240309/00012;5;TENDER;1;3631.75;TENDER;09-03-2024 15:43:49
S07/20240309/00013;1;P104665;2;217.71;SALE;09-03-2024 12:01:58
S07/20240309/00013;2;TAX;1;52.25;TAX;09-03-2024 12:01:58
S07/20240309/00013;3;TENDER;1;487.67;TENDER;09-03-2024 12:01:58
S07/20240309/00014;1;P102559;4;86.19;SALE;09-03-2024 14:21:30
S07/20240309/00014;2;P102616;3;81.45;SALE;09-03-2024 14:21:30
S07/20240309/00014;3;P105050;1;103.36;SALE;09-03-2024 14:21:30
S07/20240309/00014;4;P100956;3;415.95;SALE;09-03-2024 14:21:30
S07/20240309/00014;5;TAX;1;128.78;TAX;09-03-2024 14:21:30
S07/20240309/00014;6;TENDER;1;2069.10;TENDER;09-03-2024 14:21:30
S07/20240309/00015;1;P103040;3;402.85;SALE;09-03-2024 15:03:44
S07/20240309/00015;2;P103542;2;398.89;SALE;09-03-2024 15:03:44
S07/20240309/00015;3;TAX;1;313.27;TAX;09-03-2024 15:03:44
S07/20240309/00015;4;TENDER;1;2319.60;TENDER;09-03-2024 15:03:44
S07/20240309/00016;1;P105827;2;96.95;SALE;09-03-2024 18:48:39
S07/20240309/00016;2;P108060;3;217.09;SALE;09-03-2024 18:48:39
S07/20240309/00016;3;TAX;1;126.92;TAX;09-03-2024 18:48:39
S07/20240309/00016;4;TENDER;1;972.09;TENDER;09-03-2024 18:48:39
S07/20240309/00017;1;P102000;3;79.16;SALE;09-03-2024 14:13:43
S07/20240309/00017;2;P100549;1;301.95;SALE;09-03-2024 14:13:43
S07/20240309/00017;3;P106093;2;315.93;SALE;09-03-2024 14:13:43
S07/20240309/00017;4;P108227;5;551.58;SALE;09-03-2024 14:13:43
S07/20240309/00017;5;P107282;2;1189.20;SALE;09-03-2024 14:13:43
S07/20240309/00017;6;P101440;1;234.68;SALE;09-03-2024 14:13:43
S07/20240309/00017;7;P103629;2;57.95;SALE;09-03-2024 14:13:43
S07/20240309/00017;8;TAX;1;175.67;TAX;09-03-2024 14:13:43
S07/20240309/00017;9;TENDER;1;6833.84;TENDER;09-03-2024 14:13:43
S07/20240309/00018;1;P100627;1;415.95;SALE;09-03-2024 15:10:49
S07/20240309/00018;2;P107308;3;207.74;SALE;09-03-2024 15:10:49
S07/20240309/00018;3;P106209;2;182.34;SALE;09-03-2024 15:10:49
S07/20240309/00018;4;P102006;2;1424.95;SALE;09-03-2024 15:10:49
S07/20240309/00018;5;P105878;2;268.52;SALE;09-03-2024 15:10:49
S07/20240309/00018;6;P101023;1;193.95;SALE;09-03-2024 15:10:49
S07/20240309/00018;7;P105707;4;130.64;SALE;09-03-2024 15:10:49
S07/20240309/00018;8;TAX;1;276.00;TAX;09-03-2024 15:10:49
S07/20240309/00018;9;TENDER;1;5783.30;TENDER;09-03-2024 15:10:49
S07/20240309/00019;1;P101356;3;1054.95;SALE;09-03-2024 16:26:57
S07/20240309/00019;2;P108262;1;601.82;SALE;09-03-2024 16:26:57
S07/20240309/00019;3;P101010;3;71.39;SALE;09-03-2024 16:26:57
S07/20240309/00019;4;P102682;1;95.25;SALE;09-03-2024 16:26:57
S07/20240309/00019;5;P104266;1;386.95;SALE;09-03-2024 16:26:57
S07/20240309/00019;6;TAX;1;366.68;TAX;09-03-2024 16:26:57
S07/20240309/00019;7;TENDER;1;4829.72;TENDER;09-03-2024 16:26:57
S07/20240309/00020;1;P103129;1;79.05;SALE;09-03-2024 12:43:27
S07/20240309/00020;2;P106123;1;244.95;SALE;09-03-2024 12:43:27
S07/20240309/00020;3;P100791;2;40.18;SALE;09-03-2024 12:43:27
S07/20240309/00020;4;P102714;2;80.41;SALE;09-03-2024 12:43:27
S07/20240309/00020;5;P107925;2;1023.82;SALE;09-03-2024 12:43:27
S07/20240309/00020;6;P106282;2;440.95;SALE;09-03-2024 12:43:27
S07/20240309/00020;7;TAX;1;298.67;TAX;09-03-2024 12:43:27
S07/20240309/00020;8;TENDER;1;3793.39;TENDER;09-03-2024 12:43:27
S07/20240309/00021;1;P105624;1;380.06;SALE;09-03-2024 19:38:25
S07/20240309/00021;2;P108118;3;66.05;SALE;09-03-2024 19:38:25
S07/20240309/00021;3;P106512;4;418.86;SALE;09-03-2024 19:38:25
S07/20240309/00021;4;P105227;1;257.52;SALE;09-03-2024 19:38:25
S07/20240309/00021;5;P103777;3;44.82;SALE;09-03-2024 19:38:25
S07/20240309/00021;6;TAX;1;368.12;TAX;09-03-2024 19:38:25
S07/20240309/00021;7;TENDER;1;3013.75;TENDER;09-03-2024 19:38:25
S07/20240309/00022;1;P101090;2;22.95;SALE;09-03-2024 17:20:40
S07/20240309/00022;2;P104026;1;152.97;SALE;09-03-2024 17:20:40
S07/20240309/00022;3;P100838;2;37.95;SALE;09-03-2024 17:20:40
S07/20240309/00022;4;TAX;1;19.71;TAX;09-03-2024 17:20:40
S07/20240309/00022;5;TENDER;1;294.48;TENDER;09-03-2024 17:20:40
S07/20240309/00023;1;P103760;4;94.95;SALE;09-03-2024 18:12:41
S07/20240309/00023;2;P101225;1;452.38;SALE;09-03-2024 18:12:41
S07/20240309/00023;3;P101599;1;356.91;SALE;09-03-2024 18:12:41
S07/20240309/00023;4;P103510;1;183.91;SALE;09-03-2024 18:12:41
S07/20240309/00023;5;TAX;1;196.09;TAX;09-03-2024 18:12:41
S07/20240309/00023;6;TENDER;1;1569.09;TENDER;09-03-2024 18:12:41
