bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20240320/00001;1;P104011;3;655.99;SALE;20-03-2024 10:17:33
S07/20240320/00001;2;P103843;2;636.12;SALE;20-03-2024 10:17:33
S07/20240320/00001;3;P103316;1;1749.88;SALE;20-03-2024 10:17:33
S07/20240320/00001;4;P107266;1;69.30;SALE;20-03-2024 10:17:33
S07/20240320/00001;5;TAX;1;540.85;TAX;20-03-2024 10:17:33
S07/20240320/00001;6;TENDER;1;5600.24;TENDER;20-03-2024 10:17:33
S07/20240320/00002;1;P107996;6;211.95;SALE;20-03-2024 23:59:01
S07/20240320/00002;2;P101218;3;59.95;SALE;20-03-2024 23:59:01
S07/20240320/00002;3;P101774;3;1121.41;SALE;20-03-2024 23:59:01
S07/20240320/00002;4;TAX;1;499.67;TAX;20-03-2024 23:59:01
S07/20240320/00002;5;TENDER;1;5315.45;TENDER;20-03-2024 23:59:01
S07/20240320/00003;1;P101242;1;80.24;SALE;20-03-2024 13:35:45
S07/20240320/00003;2;P100621;2;229.48;SALE;20-03-2024 13:35:45
S07/20240320/00003;3;TAX;1;37.39;TAX;20-03-2024 13:35:45
S07/20240320/00003;4;TENDER;1;576.59;TENDER;20-03-2024 13:35:45
S07/20240320/00004;1;P105740;2;113.56;SALE;20-03-2024 18:44:38
S07/20240320/00004;2;P106158;2;564.54;SALE;20-03-2024 18:44:38
S07/20240320/00004;3;P106900;1;179.85;SALE;20-03-2024 18:44:38
S07/20240320/00004;4;P101076;1;606.89;SALE;20-03-2024 18:44:38
S07/20240320/00004;5;DISC;1;-197.28;DISCOUNT;20-03-2024 18:44:38
S07/20240320/00004;6;TAX;1;124.09;TAX;20-03-2024 18:44:38
S07/20240320/00004;7;TENDER;1;2069.75;TENDER;20-03-2024 18:44:38
S07/20240320/00005;1;P105176;2;529.95;SALE;20-03-2024 15:51:54
S07/20240320/00005;2;P101359;1;438.42;SALE;20-03-2024 15:51:54
S07/20240320/00005;3;P100781;2;611.95;SALE;20-03-2024 15:51:54
S07/20240320/00005;4;P107458;4;1239.88;SALE;20-03-2024 15:51:54
S07/20240320/00005;5;TAX;1;490.00;TAX;20-03-2024 15:51:54
S07/20240320/00005;6;TENDER;1;8171.74;TENDER;20-03-2024 15:51:54
S07/20240320/00006;1;P105531;1;472.66;SALE;20-03-2024 20:02:02
S07/20240320/00006;2;P101702;2;491.39;SALE;20-03-2024 20:02:02
S07/20240320/00006;3;P105418;6;243.05;SALE;20-03-2024 20:02:02
S07/20240320/00006;4;P105112;2;179.95;SALE;20-03-2024 20:02:02
S07/20240320/00006;5;P102811;1;199.15;SALE;20-03-2024 20:02:02
S07/20240320/00006;6;P102424;1;333.88;SALE;20-03-2024 20:02:02
S07/20240320/00006;7;TAX;1;540.76;TAX;20-03-2024 20:02:02
S07/20240320/00006;8;TENDER;1;4347.43;TENDER;20-03-2024 20:02:02
S07/20240320/00007;1;P102963;4;365.76;SALE;20-03-2024 12:37:23
S07/20240320/00007;2;P108125;3;129.06;SALE;20-03-2024 12:37:23
S07/20240320/00007;3;P105164;3;216.12;SALE;20-03-2024 12:37:23
S07/20240320/00007;4;TAX;1;263.35;TAX;20-03-2024 12:37:23
S07/20240320/00007;5;TENDER;1;2761.93;TENDER;20-03-2024 12:37:23
S07/20240320/00008;1;P105772;4;539.31;SALE;20-03-2024 17:46:37
S07/20240320/00008;2;P100276;3;937.37;SALE;20-03-2024 17:46:37
S07/20240320/00008;3;P107047;3;413.27;SALE;20-03-2024 17:46:37
S07/20240320/00008;4;P105684;2;1096.95;SALE;20-03-2024 17:46:37
S07/20240320/00008;5;P102849;1;641.17;SALE;20-03-2024 17:46:37
S07/20240320/00008;6;TAX;1;864.32;TAX;20-03-2024 17:46:37
S07/20240320/00008;7;TENDER;1;9908.55;TENDER;20-03-2024 17:46:37
S07/20240320/00009;1;P104944;1;42.95;SALE;20-03-2024 11:08:02
S07/20240320/00009;2;P105440;2;107.89;SALE;20-03-2024 11:08:02
S07/20240320/00009;3;P106093;2;315.93;SALE;20-03-2024 11:08:02
S07/20240320/00009;4;P106443;2;52.87;SALE;20-03-2024 11:08:02
S07/20240320/00009;5;TAX;1;99.63;TAX;20-03-2024 11:08:02
S07/20240320/00009;6;TENDER;1;1095.96;TENDER;20-03-2024 11:08:02
S07/20240320/00010;1;P104410;4;418.95;SALE;20-03-2024 13:30:58
S07/20240320/00010;2;P104497;4;212.37;SALE;20-03-2024 13:30:58
S07/20240320/00010;3;TAX;1;344.12;TAX;20-03-2024 13:30:58
S07/20240320/00010;4;TENDER;1;2869.40;TENDER;20-03-2024 13:30:58
S07/20240320/00011;1;P104975;5;496.12;SALE;20-03-2024 15:14:55
S07/20240320/00011;2;P108221;1;51.41;SALE;20-03-2024 15:14:55
S07/20240320/00011;3;P108389;1;793.52;SALE;20-03-2024 15:14:55
S07/20240320/00011;4;P105119;2;91.19;SALE;20-03-2024 15:14:55
S07/20240320/00011;5;TAX;1;81.76;TAX;20-03-2024 15:14:55
S07/20240320/00011;6;TENDER;1;3589.67;TENDER;20-03-2024 15:14:55
S07/20240320/00012;1;P101747;2;245.75;SALE;20-03-2024 16:10:37
S07/20240320/00012;2;P105198;1;14.08;SALE;20-03-2024 16:10:37
S07/20240320/00012;3;P105405;2;389.95;SALE;20-03-2024 16:10:37
S07/20240320/00012;4;TAX;1;65.26;TAX;20-03-2024 16:10:37
S07/20240320/00012;5;TENDER;1;1350.74;TENDER;20-03-2024 16:10:37
S07/20240320/00013;1;P101272;2;87.22;SALE;20-03-2024 16:45:45
S07/20240320/00013;2;P101384;2;43.95;SALE;20-03-2024 16:45:45
S07/20240320/00013;3;P102880;3;547.95;SALE;20-03-2024 16:45:45
S07/20240320/00013;4;DISC;1;-131.30;DISCOUNT;20-03-2024 16:45:45
S07/20240320/00013;5;TAX;1;88.74;TAX;20-03-2024 16:45:45
S07/20240320/00013;6;TENDER;1;1863.63;TENDER;20-03-2024 16:45:45
S07/20240320/00014;1;P107715;3;241.95;SALE;20-03-2024 12:00:20
S07/20240320/00014;2;P105433;1;126.03;SALE;20-03-2024 12:00:20
S07/20240320/00014;3;P103794;2;729.86;SALE;20-03-2024 12:00:20
S07/20240320/00014;4;P104133;3;248.31;SALE;20-03-2024 12:00:20
S07/20240320/00014;5;P106965;2;78.22;SALE;20-03-2024 12:00:20
S07/20240320/00014;6;TAX;1;234.15;TAX;20-03-2024 12:00:20
S07/20240320/00014;7;TENDER;1;3447.12;TENDER;20-03-2024 12:00:20
S07/20240320/00015;1;P101440;4;234.68;SALE;20-03-2024 23:48:38
S07/20240320/00015;2;P102835;1;101.19;SALE;20-03-2024 23:48:38
S07/20240320/00015;3;P104112;2;425.51;SALE;20-03-2024 23:48:38
S07/20240320/00015;4;P105100;1;276.61;SALE;20-03-2024 23:48:38
S07/20240320/00015;5;P107115;2;173.36;SALE;20-03-2024 23:48:38
S07/20240320/00015;6;P101248;1;469.28;SALE;20-03-2024 23:48:38
S07/20240320/00015;7;P100528;3;623.32;SALE;20-03-2024 23:48:38
S07/20240320/00015;8;P106669;2;102.72;SALE;20-03-2024 23:48:38
S07/20240320/00015;9;TAX;1;276.13;TAX;20-03-2024 23:48:38
S07/20240320/00015;10;TENDER;1;5335.07;TENDER;20-03-2024 23:48:38
S07/20240320/00016;1;P105575;1;430.13;SALE;20-03-2024 20:32:12
S07/20240320/00016;2;P100722;2;287.33;SALE;20-03-2024 20:32:12
S07/20240320/00016;3;P103316;3;1749.88;SALE;20-03-2024 20:32:12
S07/20240320/00016;4;P107178;1;294.44;SALE;20-03-2024 20:32:12
S07/20240320/00016;5;TAX;1;686.80;TAX;20-03-2024 20:32:12
S07/20240320/00016;6;TENDER;1;7235.67;TENDER;20-03-2024 20:32:12
S07/20240320/00017;1;P102236;2;933.52;SALE;20-03-2024 07:45:50
S07/20240320/00017;2;P108060;1;217.09;SALE;20-03-2024 07:45:50
S07/20240320/00017;3;TAX;1;132.43;TAX;20-03-2024 07:45:50
S07/20240320/00017;4;TENDER;1;2216.56;TENDER;20-03-2024 07:45:50
