bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20240310/00001;1;P100956;1;415.95;SALE;10-03-2024 19:22:21
S07/20240310/00001;2;P100135;1;67.67;SALE;10-03-2024 19:22:21
S07/20240310/00001;3;P103904;2;1066.24;SALE;10-03-2024 19:22:21
S07/20240310/00001;4;P107872;2;554.95;SALE;10-03-2024 19:22:21
S07/20240310/00001;5;P105713;2;327.34;SALE;10-03-2024 19:22:21
S07/20240310/00001;6;TAX;1;219.03;TAX;10-03-2024 19:22:21
S07/20240310/00001;7;TENDER;1;4599.71;TENDER;10-03-2024 19:22:21
S07/20240310/00002;1;P108227;1;551.58;SALE;10-03-2024 21:45:48
S07/20240310/00002;2;P102794;2;416.24;SALE;10-03-2024 21:45:48
S07/20240310/00002;3;P104139;3;202.92;SALE;10-03-2024 21:45:48
S07/20240310/00002;4;P108060;3;217.09;SALE;10-03-2024 21:45:48
S07/20240310/00002;5;P103978;1;347.08;SALE;10-03-2024 21:45:48
S07/20240310/00002;6;TAX;1;134.58;TAX;10-03-2024 21:45:48
S07/20240310/00002;7;TENDER;1;3125.75;TENDER;10-03-2024 21:45:48
S07/20240310/00003;1;P105855;3;128.68;SALE;10-03-2024 13:49:45
S07/20240310/00003;2;P104572;1;179.13;SALE;10-03-2024 13:49:45
S07/20240310/00003;3;P101419;2;179.95;SALE;10-03-2024 13:49:45
S07/20240310/00003;4;P101190;2;84.60;SALE;10-03-2024 13:49:45
S07/20240310/00003;5;P107872;1;610.45;SALE;10-03-2024 13:49:45
S07/20240310/00003;6;TAX;1;132.43;TAX;10-03-2024 13:49:45
S07/20240310/00003;7;TENDER;1;1837.15;TENDER;10-03-2024 13:49:45
S07/20240310/00004;1;P103973;3;103.20;SALE;10-03-2024 17:28:37
S07/20240310/00004;2;P100499;1;234.95;SALE;10-03-2024 17:28:37
S07/20240310/00004;3;P102114;4;128.95;SALE;10-03-2024 17:28:37
S07/20240310/00004;4;P105997;2;115.85;SALE;10-03-2024 17:28:37
S07/20240310/00004;5;TAX;1;121.30;TAX;10-03-2024 17:28:37
S07/20240310/00004;6;TENDER;1;1413.35;TENDER;10-03-2024 17:28:37
S07/20240310/00005;1;P100658;2;50.53;SALE;10-03-2024 17:27:05
S07/20240310/00005;2;P105042;1;59.37;SALE;10-03-2024 17:27:05
S07/20240310/00005;3;P106490;3;574.62;SALE;10-03-2024 17:27:05
S07/20240310/00005;4;P106844;2;22.95;SALE;10-03-2024 17:27:05
S07/20240310/00005;5;DISC;1;-185.82;DISCOUNT;10-03-2024 17:27:05
S07/20240310/00005;6;TAX;1;17.12;TAX;10-03-2024 17:27:05
S07/20240310/00005;7;TENDER;1;1761.49;TENDER;10-03-2024 17:27:05
S07/20240310/00006;1;P105050;2;103.36;SALE;10-03-2024 19:52:34
