bill_no;line_no;item_code;quantity;rate;type;txn_time
S08/20240705/00001;1;P102534;2;98.12;SALE;05-07-2024 16:46:25
S08/20240705/00001;2;P106745;3;564.66;SALE;05-07-2024 16:46:25
S08/20240705/00001;3;P106927;1;140.95;SALE;05-07-2024 16:46:25
S08/20240705/00001;4;P104831;1;1516.75;SALE;05-07-2024 16:46:25
S08/20240705/00001;5;P101796;2;990.67;SALE;05-07-2024 16:46:25
S08/20240705/00001;6;P105017;1;212.97;SALE;05-07-2024 16:46:25
S08/20240705/00001;7;P107119;2;16.65;SALE;05-07-2024 16:46:25
S08/20240705/00001;8;TAX;1;672.69;TAX;05-07-2024 16:46:25
S08/20240705/00001;9;TENDER;1;6448.22;TENDER;05-07-2024 16:46:25
S08/20240705/00002;1;P100827;1;1218.17;SALE;05-07-2024 20:49:46
S08/20240705/00002;2;P102424;3;333.88;SALE;05-07-2024 20:49:46
S08/20240705/00002;3;P104909;1;363.10;SALE;05-07-2024 20:49:46
S08/20240705/00002;4;P104567;1;141.21;SALE;05-07-2024 20:49:46
S08/20240705/00002;5;P103465;2;27.30;SALE;05-07-2024 20:49:46
S08/20240705/00002;6;P102067;2;181.50;SALE;05-07-2024 20:49:46
S08/20240705/00002;7;TAX;1;95.01;TAX;05-07-2024 20:49:46
S08/20240705/00002;8;TENDER;1;3236.73;TENDER;05-07-2024 20:49:46
S08/20240705/00003;1;P101933;3;1344.63;SALE;05-07-2024 12:38:05
S08/20240705/00003;2;P101298;2;216.72;SALE;05-07-2024 12:38:05
S08/20240705/00003;3;P100582;2;159.72;SALE;05-07-2024 12:38:05
S08/20240705/00003;4;P100711;2;101.23;SALE;05-07-2024 12:38:05
S08/20240705/00003;5;P105302;2;281.37;SALE;05-07-2024 12:38:05
S08/20240705/00003;6;P103637;1;338.13;SALE;05-07-2024 12:38:05
S08/20240705/00003;7;TAX;1;719.02;TAX;05-07-2024 12:38:05
S08/20240705/00003;8;TENDER;1;6609.12;TENDER;05-07-2024 12:38:05
S08/20240705/00004;1;P102054;3;137.00;SALE;05-07-2024 15:01:34
S08/20240705/00004;2;P101428;3;394.08;SALE;05-07-2024 15:01:34
S08/20240705/00004;3;P100456;1;982.47;SALE;05-07-2024 15:01:34
S08/20240705/00004;4;P106669;3;102.72;SALE;05-07-2024 15:01:34
S08/20240705/00004;5;P105805;4;112.64;SALE;05-07-2024 15:01:34
S08/20240705/00004;6;P103964;1;134.21;SALE;05-07-2024 15:01:34
S08/20240705/00004;7;P103647;3;42.17;SALE;05-07-2024 15:01:34
S08/20240705/00004;8;P100348;2;478.95;SALE;05-07-2024 15:01:34
S08/20240705/00004;9;TAX;1;352.49;TAX;05-07-2024 15:01:34
S08/20240705/00004;10;TENDER;1;4905.54;TENDER;05-07-2024 15:01:34
S08/20240705/00005;1;P102549;2;139.23;SALE;05-07-2024 17:43:43
S08/20240705/00005;2;P102060;1;165.83;SALE;05-07-2024 17:43:43
S08/20240705/00005;3;P105450;3;252.15;SALE;05-07-2024 17:43:43
S08/20240705/00005;4;P106004;2;137.38;SALE;05-07-2024 17:43:43
S08/20240705/00005;5;P101500;2;330.53;SALE;05-07-2024 17:43:43
S08/20240705/00005;6;P100178;2;480.34;SALE;05-07-2024 17:43:43
S08/20240705/00005;7;TAX;1;186.66;TAX;05-07-2024 17:43:43
