bill_no;line_no;item_code;quantity;rate;type;txn_time
S08/20240715/00001;1;P100693;2;111.45;SALE;15-07-2024 18:54:02
S08/20240715/00001;2;P103680;1;210.26;SALE;15-07-2024 18:54:02
S08/20240715/00001;3;P108162;3;257.55;SALE;15-07-2024 18:54:02
S08/20240715/00001;4;P107040;2;474.18;SALE;15-07-2024 18:54:02
S08/20240715/00001;5;P100441;1;419.95;SALE;15-07-2024 18:54:02
S08/20240715/00001;6;TAX;1;176.57;TAX;15-07-2024 18:54:02
S08/20240715/00001;7;TENDER;1;2750.69;TENDER;15-07-2024 18:54:02
S08/20240715/00002;1;P101690;-2;1044.81;RETURN;15-07-2024 21:23:54
S08/20240715/00002;2;P107605;-2;1290.76;RETURN;15-07-2024 21:23:54
S08/20240715/00002;3;P101272;-5;87.22;RETURN;15-07-2024 21:23:54
S08/20240715/00002;4;P103090;-1;805.95;RETURN;15-07-2024 21:23:54
S08/20240715/00002;5;P100883;-3;723.68;RETURN;15-07-2024 21:23:54
S08/20240715/00002;6;P100112;-3;91.95;RETURN;15-07-2024 21:23:54
S08/20240715/00002;7;P107495;-3;448.19;RETURN;15-07-2024 21:23:54
S08/20240715/00002;8;P101884;-3;352.98;RETURN;15-07-2024 21:23:54
S08/20240715/00002;9;TAX;1;-922.99;TAX;15-07-2024 21:23:54
S08/20240715/00002;10;TENDER;1;-11686.58;TENDER;15-07-2024 21:23:54
S08/20240715/00003;1;P103144;3;145.27;SALE;15-07-2024 11:22:40
S08/20240715/00003;2;P104756;1;334.95;SALE;15-07-2024 11:22:40
S08/20240715/00003;3;P102042;1;151.18;SALE;15-07-2024 11:22:40
S08/20240715/00003;4;TAX;1;80.13;TAX;15-07-2024 11:22:40
S08/20240715/00003;5;TENDER;1;1002.07;TENDER;15-07-2024 11:22:40
S08/20240715/00004;1;P102909;2;48.95;SALE;15-07-2024 20:48:45
S08/20240715/00004;2;P101142;4;102.04;SALE;15-07-2024 20:48:45
S08/20240715/00004;3;P101884;2;352.98;SALE;15-07-2024 20:48:45
S08/20240715/00004;4;P102045;2;21.31;SALE;15-07-2024 20:48:45
S08/20240715/00004;5;TAX;1;141.37;TAX;15-07-2024 20:48:45
S08/20240715/00004;6;TENDER;1;1396.01;TENDER;15-07-2024 20:48:45
S08/20240715/00005;1;P107708;2;163.95;SALE;15-07-2024 12:35:36
S08/20240715/00005;2;P106270;2;308.83;SALE;15-07-2024 12:35:36
S08/20240715/00005;3;P103496;1;70.71;SALE;15-07-2024 12:35:36
S08/20240715/00005;4;P108186;4;348.70;SALE;15-07-2024 12:35:36
S08/20240715/00005;5;DISC;1;-149.32;DISCOUNT;15-07-2024 12:35:36
S08/20240715/00005;6;TAX;1;168.95;TAX;15-07-2024 12:35:36
S08/20240715/00005;7;TENDER;1;2430.70;TENDER;15-07-2024 12:35:36
S08/20240715/00006;1;P103766;3;207.53;SALE;15-07-2024 16:06:53
S08/20240715/00006;2;P100131;2;667.83;SALE;15-07-2024 16:06:53
S08/20240715/00006;3;P105365;2;393.76;SALE;15-07-2024 16:06:53
S08/20240715/00006;4;P105483;2;160.65;SALE;15-07-2024 16:06:53
S08/20240715/00006;5;P103111;4;40.41;SALE;15-07-2024 16:06:53
S08/20240715/00006;6;TAX;1;351.83;TAX;15-07-2024 16:06:53
S08/20240715/00006;7;TENDER;1;3580.54;TENDER;15-07-2024 16:06:53
S08/20240715/00007;1;P103616;1;621.95;SALE;15-07-2024 13:39:25
S08/20240715/00007;2;P104600;4;51.61;SALE;15-07-2024 13:39:25
S08/20240715/00007;3;P107784;1;245.59;SALE;15-07-2024 13:39:25
S08/20240715/00007;4;P103299;2;220.95;SALE;15-07-2024 13:39:25
S08/20240715/00007;5;P108379;3;305.48;SALE;15-07-2024 13:39:25
S08/20240715/00007;6;P100140;3;62.18;SALE;15-07-2024 13:39:25
S08/20240715/00007;7;TAX;1;293.98;TAX;15-07-2024 13:39:25
S08/20240715/00007;8;TENDER;1;2912.84;TENDER;15-07-2024 13:39:25
S08/20240715/00008;1;P102342;2;107.02;SALE;15-07-2024 16:03:10
S08/20240715/00008;2;P105666;4;1064.29;SALE;15-07-2024 16:03:10
S08/20240715/00008;3;P105440;4;107.89;SALE;15-07-2024 16:03:10
S08/20240715/00008;4;P105636;2;543.66;SALE;15-07-2024 16:03:10
S08/20240715/00008;5;P101564;3;155.83;SALE;15-07-2024 16:03:10
S08/20240715/00008;6;P107330;1;115.95;SALE;15-07-2024 16:03:10
S08/20240715/00008;7;TAX;1;152.28;TAX;15-07-2024 16:03:10
S08/20240715/00008;8;TENDER;1;6725.80;TENDER;15-07-2024 16:03:10
S08/20240715/00009;1;P106757;3;379.84;SALE;15-07-2024 18:03:25
S08/20240715/00009;2;P105460;1;143.35;SALE;15-07-2024 18:03:25
S08/20240715/00009;3;TAX;1;82.78;TAX;15-07-2024 18:03:25
S08/20240715/00009;4;TENDER;1;1365.65;TENDER;15-07-2024 18:03:25
S08/20240715/00010;1;P107190;2;223.50;SALE;15-07-2024 17:44:14
S08/20240715/00010;2;P104501;1;449.67;SALE;15-07-2024 17:44:14
S08/20240715/00010;3;TAX;1;80.46;TAX;15-07-2024 17:44:14
S08/20240715/00010;4;TENDER;1;977.13;TENDER;15-07-2024 17:44:14
S08/20240715/00011;1;P103934;2;260.38;SALE;15-07-2024 17:48:12
S08/20240715/00011;2;P108101;1;1603.81;SALE;15-07-2024 17:48:12
S08/20240715/00011;3;P107946;1;303.95;SALE;15-07-2024 17:48:12
S08/20240715/00011;4;TAX;1;286.19;TAX;15-07-2024 17:48:12
S08/20240715/00011;5;TENDER;1;2714.71;TENDER;15-07-2024 17:48:12
S08/20240715/00012;1;P100827;2;1218.17;SALE;15-07-2024 18:25:41
S08/20240715/00012;2;P105227;2;257.51;SALE;15-07-2024 18:25:41
S08/20240715/00012;3;P100380;3;136.58;SALE;15-07-2024 18:25:41
S08/20240715/00012;4;P102933;2;614.03;SALE;15-07-2024 18:25:41
S08/20240715/00012;5;P104512;2;94.53;SALE;15-07-2024 18:25:41
S08/20240715/00012;6;P102280;2;611.53;SALE;15-07-2024 18:25:41
S08/20240715/00012;7;P100007;4;149.27;SALE;15-07-2024 18:25:41
S08/20240715/00012;8;P104867;1;190.50;SALE;15-07-2024 18:25:41
S08/20240715/00012;9;DISC;1;-495.17;DISCOUNT;15-07-2024 18:25:41
S08/20240715/00012;10;TAX;1;560.82;TAX;15-07-2024 18:25:41
S08/20240715/00012;11;TENDER;1;6854.51;TENDER;15-07-2024 18:25:41
S08/20240715/00013;1;P104526;2;340.46;SALE;15-07-2024 14:09:44
S08/20240715/00013;2;P101599;2;417.76;SALE;15-07-2024 14:09:44
S08/20240715/00013;3;P100761;3;51.26;SALE;15-07-2024 14:09:44
S08/20240715/00013;4;P100077;1;182.82;SALE;15-07-2024 14:09:44
S08/20240715/00013;5;TAX;1;201.27;TAX;15-07-2024 14:09:44
S08/20240715/00013;6;TENDER;1;2054.31;TENDER;15-07-2024 14:09:44
S08/20240715/00014;1;P103822;3;594.96;SALE;15-07-2024 10:15:41
S08/20240715/00014;2;P104986;3;204.89;SALE;15-07-2024 10:15:41
S08/20240715/00014;3;P106765;2;270.40;SALE;15-07-2024 10:15:41
S08/20240715/00014;4;P105075;1;49.58;SALE;15-07-2024 10:15:41
S08/20240715/00014;5;TAX;1;538.19;TAX;15-07-2024 10:15:41
S08/20240715/00014;6;TENDER;1;3528.12;TENDER;15-07-2024 10:15:41
S08/20240715/00015;1;P106115;2;128.36;SALE;15-07-2024 12:22:24
S08/20240715/00015;2;P100652;2;45.46;SALE;15-07-2024 12:22:24
S08/20240715/00015;3;P103704;1;164.95;SALE;15-07-2024 12:22:24
S08/20240715/00015;4;P105765;2;439.90;SALE;15-07-2024 12:22:24
S08/20240715/00015;5;P106793;2;298.28;SALE;15-07-2024 12:22:24
S08/20240715/00015;6;P107705;2;763.24;SALE;15-07-2024 12:22:24
S08/20240715/00015;7;P100287;1;218.95;SALE;15-07-2024 12:22:24
S08/20240715/00015;8;TAX;1;489.91;TAX;15-07-2024 12:22:24
S08/20240715/00015;9;TENDER;1;4224.29;TENDER;15-07-2024 12:22:24
S08/20240715/00016;1;P106599;2;224.95;SALE;15-07-2024 17:16:19
S08/20240715/00016;2;P105479;1;237.28;SALE;15-07-2024 17:16:19
S08/20240715/00016;3;P106830;2;103.94;SALE;15-07-2024 17:16:19
S08/20240715/00016;4;P100940;5;199.52;SALE;15-07-2024 17:16:19
S08/20240715/00016;5;P104219;4;249.74;SALE;15-07-2024 17:16:19
S08/20240715/00016;6;DISC;1;-271.44;DISCOUNT;15-07-2024 17:16:19
S08/20240715/00016;7;TAX;1;351.42;TAX;15-07-2024 17:16:19
S08/20240715/00016;8;TENDER;1;2971.60;TENDER;15-07-2024 17:16:19
S08/20240715/00017;1;P104168;2;512.27;SALE;15-07-2024 12:37:25
S08/20240715/00017;2;P107822;2;69.77;SALE;15-07-2024 12:37:25
S08/20240715/00017;3;P100221;4;140.95;SALE;15-07-2024 12:37:25
S08/20240715/00017;4;TAX;1;144.00;TAX;15-07-2024 12:37:25
S08/20240715/00017;5;TENDER;1;1871.88;TENDER;15-07-2024 12:37:25
S08/20240715/00018;1;P103577;2;100.03;SALE;15-07-2024 10:23:47
S08/20240715/00018;2;P100198;4;156.66;SALE;15-07-2024 10:23:47
S08/20240715/00018;3;P103542;1;398.89;SALE;15-07-2024 10:23:47
S08/20240715/00018;4;TAX;1;103.21;TAX;15-07-2024 10:23:47
S08/20240715/00018;5;TENDER;1;1328.80;TENDER;15-07-2024 10:23:47
S08/20240715/00019;1;P102432;2;819.74;SALE;15-07-2024 19:04:31
S08/20240715/00019;2;P100026;2;304.63;SALE;15-07-2024 19:04:31
S08/20240715/00019;3;TAX;1;227.20;TAX;15-07-2024 19:04:31
S08/20240715/00019;4;TENDER;1;2475.94;TENDER;15-07-2024 19:04:31
S08/20240715/00020;1;P104700;2;1425.82;SALE;15-07-2024 17:49:30
S08/20240715/00020;2;P103155;1;270.20;SALE;15-07-2024 17:49:30
S08/20240715/00020;3;P104242;5;275.95;SALE;15-07-2024 17:49:30
S08/20240715/00020;4;DISC;1;-467.54;DISCOUNT;15-07-2024 17:49:30
S08/20240715/00020;5;TAX;1;191.96;TAX;15-07-2024 17:49:30
S08/20240715/00020;6;TENDER;1;4226.01;TENDER;15-07-2024 17:49:30
S08/20240715/00021;1;P108076;2;145.31;SALE;15-07-2024 23:14:08
S08/20240715/00021;2;P105757;3;248.44;SALE;15-07-2024 23:14:08
S08/20240715/00021;3;P105531;1;502.91;SALE;15-07-2024 23:14:08
S08/20240715/00021;4;P107432;1;45.60;SALE;15-07-2024 23:14:08
S08/20240715/00021;5;TAX;1;152.21;TAX;15-07-2024 23:14:08
S08/20240715/00021;6;TENDER;1;1736.66;TENDER;15-07-2024 23:14:08
S08/20240715/00022;1;P106629;3;52.08;SALE;15-07-2024 12:52:53
S08/20240715/00022;2;P107264;2;181.93;SALE;15-07-2024 12:52:53
S08/20240715/00022;3;P100967;2;969.23;SALE;15-07-2024 12:52:53
S08/20240715/00022;4;TAX;1;326.23;TAX;15-07-2024 12:52:53
S08/20240715/00022;5;TENDER;1;2784.79;TENDER;15-07-2024 12:52:53
S08/20240715/00023;1;P102193;1;343.13;SALE;15-07-2024 18:19:33
S08/20240715/00023;2;P104800;3;692.51;SALE;15-07-2024 18:19:33
S08/20240715/00023;3;P102886;3;139.22;SALE;15-07-2024 18:19:33
S08/20240715/00023;4;TAX;1;331.95;TAX;15-07-2024 18:19:33
S08/20240715/00023;5;TENDER;1;3170.27;TENDER;15-07-2024 18:19:33
S08/20240715/00024;1;P107182;1;109.95;SALE;15-07-2024 12:21:44
S08/20240715/00024;2;P101543;1;178.10;SALE;15-07-2024 12:21:44
S08/20240715/00024;3;P102768;1;152.65;SALE;15-07-2024 12:21:44
S08/20240715/00024;4;DISC;1;-10.37;DISCOUNT;15-07-2024 12:21:44
S08/20240715/00024;5;TAX;1;77.46;TAX;15-07-2024 12:21:44
S08/20240715/00024;6;TENDER;1;507.79;TENDER;15-07-2024 12:21:44
