bill_no;line_no;item_code;quantity;rate;type;txn_time
S06/20240208/00001;1;P100682;2;325.28;SALE;08-02-2024 09:12:46
S06/20240208/00001;2;P105337;2;31.85;SALE;08-02-2024 09:12:46
S06/20240208/00001;3;P107784;2;245.59;SALE;08-02-2024 09:12:46
S06/20240208/00001;4;P100172;1;171.71;SALE;08-02-2024 09:12:46
S06/20240208/00001;5;P103012;3;266.62;SALE;08-02-2024 09:12:46
S06/20240208/00001;6;TAX;1;244.76;TAX;08-02-2024 09:12:46
S06/20240208/00001;7;TENDER;1;2421.77;TENDER;08-02-2024 09:12:46
S06/20240208/00002;1;P100577;1;277.95;SALE;08-02-2024 16:59:33
S06/20240208/00002;2;P100577;-1;277.95;VOID;08-02-2024 16:59:33
S06/20240208/00002;3;TAX;1;0.00;TAX;08-02-2024 16:59:33
S06/20240208/00002;4;TENDER;1;0.00;TENDER;08-02-2024 16:59:33
S06/20240208/00003;1;P100164;2;581.13;SALE;08-02-2024 15:58:40
S06/20240208/00003;2;TAX;1;209.21;TAX;08-02-2024 15:58:40
S06/20240208/00003;3;TENDER;1;1371.47;TENDER;08-02-2024 15:58:40
S06/20240208/00004;1;P102397;2;355.28;SALE;08-02-2024 17:15:49
S06/20240208/00004;2;P106844;3;22.95;SALE;08-02-2024 17:15:49
S06/20240208/00004;3;P102035;1;493.95;SALE;08-02-2024 17:15:49
S06/20240208/00004;4;P105083;3;245.38;SALE;08-02-2024 17:15:49
S06/20240208/00004;5;P103281;2;163.32;SALE;08-02-2024 17:15:49
S06/20240208/00004;6;TAX;1;313.66;TAX;08-02-2024 17:15:49
S06/20240208/00004;7;TENDER;1;2649.80;TENDER;08-02-2024 17:15:49
S06/20240208/00005;1;P102656;1;176.92;SALE;08-02-2024 20:36:13
S06/20240208/00005;2;P100736;3;700.87;SALE;08-02-2024 20:36:13
S06/20240208/00005;3;P105490;2;149.44;SALE;08-02-2024 20:36:13
S06/20240208/00005;4;P107872;1;554.95;SALE;08-02-2024 20:36:13
S06/20240208/00005;5;TAX;1;342.71;TAX;08-02-2024 20:36:13
S06/20240208/00005;6;TENDER;1;3476.07;TENDER;08-02-2024 20:36:13
S06/20240208/00006;1;P100640;4;330.95;SALE;08-02-2024 18:45:28
S06/20240208/00006;2;P100224;4;78.05;SALE;08-02-2024 18:45:28
S06/20240208/00006;3;TAX;1;174.47;TAX;08-02-2024 18:45:28
S06/20240208/00006;4;TENDER;1;1810.47;TENDER;08-02-2024 18:45:28
S06/20240208/00007;1;P102324;2;194.59;SALE;08-02-2024 16:18:16
S06/20240208/00007;2;P100509;3;143.38;SALE;08-02-2024 16:18:16
S06/20240208/00007;3;P100677;2;227.95;SALE;08-02-2024 16:18:16
S06/20240208/00007;4;TAX;1;123.03;TAX;08-02-2024 16:18:16
