bill_no;line_no;item_code;quantity;rate;type;txn_time
S08/20240906/00001;1;P101859;1;66.16;SALE;06-09-2024 08:10:46
S08/20240906/00001;2;P103259;2;298.27;SALE;06-09-2024 08:10:46
S08/20240906/00001;3;P101802;1;40.81;SALE;06-09-2024 08:10:46
S08/20240906/00001;4;TAX;1;9.98;TAX;06-09-2024 08:10:46
S08/20240906/00001;5;TENDER;1;713.49;TENDER;06-09-2024 08:10:46
S08/20240906/00002;1;P102067;2;181.50;SALE;06-09-2024 23:09:30
S08/20240906/00002;2;P104700;3;1425.82;SALE;06-09-2024 23:09:30
S08/20240906/00002;3;P107231;1;1193.22;SALE;06-09-2024 23:09:30
S08/20240906/00002;4;TAX;1;18.15;TAX;06-09-2024 23:09:30
S08/20240906/00002;5;TENDER;1;5851.83;TENDER;06-09-2024 23:09:30
S08/20240906/00003;1;P106080;5;361.06;SALE;06-09-2024 10:39:39
S08/20240906/00003;2;TAX;1;216.64;TAX;06-09-2024 10:39:39
S08/20240906/00003;3;TENDER;1;2021.94;TENDER;06-09-2024 10:39:39
S08/20240906/00004;1;P102569;2;116.37;SALE;06-09-2024 17:58:13
S08/20240906/00004;2;P105009;2;65.38;SALE;06-09-2024 17:58:13
S08/20240906/00004;3;P106745;1;621.98;SALE;06-09-2024 17:58:13
S08/20240906/00004;4;P100511;4;442.66;SALE;06-09-2024 17:58:13
S08/20240906/00004;5;P104606;1;90.58;SALE;06-09-2024 17:58:13
S08/20240906/00004;6;P102534;3;90.27;SALE;06-09-2024 17:58:13
S08/20240906/00004;7;TAX;1;435.51;TAX;06-09-2024 17:58:13
S08/20240906/00004;8;TENDER;1;3553.02;TENDER;06-09-2024 17:58:13
S08/20240906/00005;1;P105003;-2;285.67;RETURN;06-09-2024 18:49:11
S08/20240906/00005;2;P106885;-3;132.48;RETURN;06-09-2024 18:49:11
S08/20240906/00005;3;P105589;-4;90.25;RETURN;06-09-2024 18:49:11
S08/20240906/00005;4;P101454;-1;134.66;RETURN;06-09-2024 18:49:11
S08/20240906/00005;5;P108001;-1;96.97;RETURN;06-09-2024 18:49:11
S08/20240906/00005;6;P103704;-1;172.20;RETURN;06-09-2024 18:49:11
S08/20240906/00005;7;P102324;-1;194.59;RETURN;06-09-2024 18:49:11
S08/20240906/00005;8;TAX;1;-296.25;TAX;06-09-2024 18:49:11
S08/20240906/00005;9;TENDER;1;-2224.45;TENDER;06-09-2024 18:49:11
S08/20240906/00006;1;P104938;2;999.94;SALE;06-09-2024 14:18:42
S08/20240906/00006;2;P104891;1;757.22;SALE;06-09-2024 14:18:42
S08/20240906/00006;3;TAX;1;330.85;TAX;06-09-2024 14:18:42
S08/20240906/00006;4;TENDER;1;3087.95;TENDER;06-09-2024 14:18:42
S08/20240906/00007;1;P103197;-1;330.65;RETURN;06-09-2024 10:02:30
S08/20240906/00007;2;P104058;-1;351.54;RETURN;06-09-2024 10:02:30
S08/20240906/00007;3;P101101;-2;74.25;RETURN;06-09-2024 10:02:30
S08/20240906/00007;4;P103816;-2;209.63;RETURN;06-09-2024 10:02:30
S08/20240906/00007;5;P105323;-2;73.95;RETURN;06-09-2024 10:02:30
S08/20240906/00007;6;P101904;-1;634.24;RETURN;06-09-2024 10:02:30
S08/20240906/00007;7;TAX;1;-317.80;TAX;06-09-2024 10:02:30
S08/20240906/00007;8;TENDER;1;-2349.89;TENDER;06-09-2024 10:02:30
S08/20240906/00008;1;P106751;3;132.55;SALE;06-09-2024 18:32:50
S08/20240906/00008;2;P105433;4;144.32;SALE;06-09-2024 18:32:50
S08/20240906/00008;3;P107759;1;257.69;SALE;06-09-2024 18:32:50
S08/20240906/00008;4;P105003;2;285.67;SALE;06-09-2024 18:32:50
S08/20240906/00008;5;P104011;1;657.72;SALE;06-09-2024 18:32:50
S08/20240906/00008;6;DISC;1;-85.12;DISCOUNT;06-09-2024 18:32:50
S08/20240906/00008;7;TAX;1;250.55;TAX;06-09-2024 18:32:50
S08/20240906/00008;8;TENDER;1;2627.11;TENDER;06-09-2024 18:32:50
S08/20240906/00009;1;P101925;1;181.41;SALE;06-09-2024 15:40:34
S08/20240906/00009;2;P100703;1;171.10;SALE;06-09-2024 15:40:34
S08/20240906/00009;3;P103484;1;109.59;SALE;06-09-2024 15:40:34
S08/20240906/00009;4;P101789;1;414.97;SALE;06-09-2024 15:40:34
S08/20240906/00009;5;P100754;2;91.60;SALE;06-09-2024 15:40:34
S08/20240906/00009;6;TAX;1;102.82;TAX;06-09-2024 15:40:34
S08/20240906/00009;7;TENDER;1;1163.09;TENDER;06-09-2024 15:40:34
S08/20240906/00010;1;P105868;2;68.91;SALE;06-09-2024 13:11:32
S08/20240906/00010;2;P108174;2;235.92;SALE;06-09-2024 13:11:32
S08/20240906/00010;3;P107966;2;372.12;SALE;06-09-2024 13:11:32
S08/20240906/00010;4;P101982;2;366.95;SALE;06-09-2024 13:11:32
S08/20240906/00010;5;P100571;3;134.98;SALE;06-09-2024 13:11:32
S08/20240906/00010;6;P102045;4;22.11;SALE;06-09-2024 13:11:32
S08/20240906/00010;7;P101961;1;767.84;SALE;06-09-2024 13:11:32
S08/20240906/00010;8;P101690;1;1044.81;SALE;06-09-2024 13:11:32
S08/20240906/00010;9;TAX;1;441.85;TAX;06-09-2024 13:11:32
S08/20240906/00010;10;TENDER;1;4835.68;TENDER;06-09-2024 13:11:32
S08/20240906/00011;1;P100394;4;320.36;SALE;06-09-2024 16:47:24
S08/20240906/00011;2;P104401;5;207.51;SALE;06-09-2024 16:47:24
S08/20240906/00011;3;P101076;2;606.89;SALE;06-09-2024 16:47:24
