bill_no;line_no;item_code;quantity;rate;type;txn_time
S08/20240923/00001;1;P103950;1;1283.54;SALE;23-09-2024 20:53:01
S08/20240923/00001;2;P103328;2;236.27;SALE;23-09-2024 20:53:01
S08/20240923/00001;3;TAX;1;149.23;TAX;23-09-2024 20:53:01
S08/20240923/00001;4;TENDER;1;1905.31;TENDER;23-09-2024 20:53:01
S08/20240923/00002;1;P103382;2;208.25;SALE;23-09-2024 15:52:59
S08/20240923/00002;2;P106084;2;592.14;SALE;23-09-2024 15:52:59
S08/20240923/00002;3;P101570;3;288.76;SALE;23-09-2024 15:52:59
S08/20240923/00002;4;P100974;1;41.35;SALE;23-09-2024 15:52:59
S08/20240923/00002;5;P102006;1;1553.68;SALE;23-09-2024 15:52:59
S08/20240923/00002;6;P105603;3;202.29;SALE;23-09-2024 15:52:59
S08/20240923/00002;7;TAX;1;295.30;TAX;23-09-2024 15:52:59
S08/20240923/00002;8;TENDER;1;4964.26;TENDER;23-09-2024 15:52:59
S08/20240923/00003;1;P102546;5;74.67;SALE;23-09-2024 12:36:23
S08/20240923/00003;2;P106592;1;815.90;SALE;23-09-2024 12:36:23
S08/20240923/00003;3;P106639;2;415.94;SALE;23-09-2024 12:36:23
S08/20240923/00003;4;P106671;2;99.01;SALE;23-09-2024 12:36:23
S08/20240923/00003;5;P102569;1;116.37;SALE;23-09-2024 12:36:23
S08/20240923/00003;6;TAX;1;231.69;TAX;23-09-2024 12:36:23
S08/20240923/00003;7;TENDER;1;2567.21;TENDER;23-09-2024 12:36:23
S08/20240923/00004;1;P100453;2;207.31;SALE;23-09-2024 15:37:34
S08/20240923/00004;2;P107197;3;669.72;SALE;23-09-2024 15:37:34
S08/20240923/00004;3;P103424;2;295.58;SALE;23-09-2024 15:37:34
S08/20240923/00004;4;P106703;1;76.83;SALE;23-09-2024 15:37:34
S08/20240923/00004;5;P103760;1;104.16;SALE;23-09-2024 15:37:34
S08/20240923/00004;6;P101660;2;193.14;SALE;23-09-2024 15:37:34
S08/20240923/00004;7;P106158;2;482.20;SALE;23-09-2024 15:37:34
S08/20240923/00004;8;P105890;4;1196.88;SALE;23-09-2024 15:37:34
S08/20240923/00004;9;P106391;2;795.61;SALE;23-09-2024 15:37:34
S08/20240923/00004;10;TAX;1;891.40;TAX;23-09-2024 15:37:34
S08/20240923/00004;11;TENDER;1;11816.75;TENDER;23-09-2024 15:37:34
S08/20240923/00005;1;P108135;3;539.95;SALE;23-09-2024 16:20:02
S08/20240923/00005;2;P104802;3;194.24;SALE;23-09-2024 16:20:02
S08/20240923/00005;3;P106648;1;339.01;SALE;23-09-2024 16:20:02
S08/20240923/00005;4;P107880;2;347.04;SALE;23-09-2024 16:20:02
S08/20240923/00005;5;TAX;1;156.54;TAX;23-09-2024 16:20:02
S08/20240923/00005;6;TENDER;1;3392.20;TENDER;23-09-2024 16:20:02
S08/20240923/00006;1;P103743;2;1117.90;SALE;23-09-2024 10:29:29
S08/20240923/00006;2;P105187;2;1046.11;SALE;23-09-2024 10:29:29
S08/20240923/00006;3;P101384;2;42.99;SALE;23-09-2024 10:29:29
S08/20240923/00006;4;P103654;1;481.76;SALE;23-09-2024 10:29:29
S08/20240923/00006;5;P100033;2;828.62;SALE;23-09-2024 10:29:29
S08/20240923/00006;6;P103348;1;485.60;SALE;23-09-2024 10:29:29
S08/20240923/00006;7;TAX;1;135.53;TAX;23-09-2024 10:29:29
S08/20240923/00006;8;TENDER;1;7174.13;TENDER;23-09-2024 10:29:29
S08/20240923/00007;1;P104302;2;1255.97;SALE;23-09-2024 16:49:58
S08/20240923/00007;2;P101813;3;273.64;SALE;23-09-2024 16:49:58
S08/20240923/00007;3;P106720;1;126.28;SALE;23-09-2024 16:49:58
S08/20240923/00007;4;P105707;2;130.64;SALE;23-09-2024 16:49:58
S08/20240923/00007;5;P107815;3;106.85;SALE;23-09-2024 16:49:58
S08/20240923/00007;6;P108272;2;121.99;SALE;23-09-2024 16:49:58
S08/20240923/00007;7;TAX;1;423.26;TAX;23-09-2024 16:49:58
S08/20240923/00007;8;TENDER;1;4708.21;TENDER;23-09-2024 16:49:58
S08/20240923/00008;1;P102993;1;299.71;SALE;23-09-2024 15:34:39
S08/20240923/00008;2;P102534;3;98.12;SALE;23-09-2024 15:34:39
S08/20240923/00008;3;P101656;3;262.95;SALE;23-09-2024 15:34:39
S08/20240923/00008;4;P105127;3;65.49;SALE;23-09-2024 15:34:39
S08/20240923/00008;5;P103382;1;196.46;SALE;23-09-2024 15:34:39
S08/20240923/00008;6;DISC;1;-60.90;DISCOUNT;23-09-2024 15:34:39
S08/20240923/00008;7;TAX;1;176.03;TAX;23-09-2024 15:34:39
