bill_no;line_no;item_code;quantity;rate;type;txn_time
S06/20240326/00001;1;P104992;3;828.19;SALE;26-03-2024 17:20:57
S06/20240326/00001;2;P101465;2;550.58;SALE;26-03-2024 17:20:57
S06/20240326/00001;3;P107859;2;130.84;SALE;26-03-2024 17:20:57
S06/20240326/00001;4;P103896;3;200.95;SALE;26-03-2024 17:20:57
S06/20240326/00001;5;P105313;4;51.83;SALE;26-03-2024 17:20:57
S06/20240326/00001;6;TAX;1;319.81;TAX;26-03-2024 17:20:57
S06/20240326/00001;7;TENDER;1;4977.39;TENDER;26-03-2024 17:20:57
S06/20240326/00002;1;P101613;1;109.83;SALE;26-03-2024 20:23:05
S06/20240326/00002;2;P104219;3;230.95;SALE;26-03-2024 20:23:05
S06/20240326/00002;3;P107354;1;205.43;SALE;26-03-2024 20:23:05
S06/20240326/00002;4;P101164;1;322.78;SALE;26-03-2024 20:23:05
S06/20240326/00002;5;TAX;1;185.66;TAX;26-03-2024 20:23:05
S06/20240326/00002;6;TENDER;1;1516.55;TENDER;26-03-2024 20:23:05
S06/20240326/00003;1;P100632;1;331.55;SALE;26-03-2024 20:19:45
S06/20240326/00003;2;P104064;3;318.07;SALE;26-03-2024 20:19:45
S06/20240326/00003;3;P103054;3;104.95;SALE;26-03-2024 20:19:45
S06/20240326/00003;4;P102755;3;68.95;SALE;26-03-2024 20:19:45
S06/20240326/00003;5;P103050;2;543.63;SALE;26-03-2024 20:19:45
S06/20240326/00003;6;P105092;1;421.74;SALE;26-03-2024 20:19:45
S06/20240326/00003;7;TAX;1;260.44;TAX;26-03-2024 20:19:45
S06/20240326/00003;8;TENDER;1;3576.90;TENDER;26-03-2024 20:19:45
S06/20240326/00004;1;P105003;2;285.67;SALE;26-03-2024 10:53:24
S06/20240326/00004;2;P104665;1;217.71;SALE;26-03-2024 10:53:24
S06/20240326/00004;3;P104446;1;52.95;SALE;26-03-2024 10:53:24
S06/20240326/00004;4;TAX;1;138.50;TAX;26-03-2024 10:53:24
S06/20240326/00004;5;TENDER;1;980.50;TENDER;26-03-2024 10:53:24
S06/20240326/00005;1;P107330;1;115.95;SALE;26-03-2024 10:38:04
S06/20240326/00005;2;P101762;2;529.95;SALE;26-03-2024 10:38:04
S06/20240326/00005;3;P105180;1;103.95;SALE;26-03-2024 10:38:04
S06/20240326/00005;4;P105345;3;295.95;SALE;26-03-2024 10:38:04
S06/20240326/00005;5;P104226;1;303.01;SALE;26-03-2024 10:38:04
S06/20240326/00005;6;TAX;1;211.16;TAX;26-03-2024 10:38:04
S06/20240326/00005;7;TENDER;1;2681.82;TENDER;26-03-2024 10:38:04
S06/20240326/00006;1;P101339;3;222.95;SALE;26-03-2024 19:27:26
S06/20240326/00006;2;P100771;2;703.95;SALE;26-03-2024 19:27:26
S06/20240326/00006;3;P107242;2;589.95;SALE;26-03-2024 19:27:26
S06/20240326/00006;4;P102566;1;415.94;SALE;26-03-2024 19:27:26
S06/20240326/00006;5;P105009;2;65.38;SALE;26-03-2024 19:27:26
S06/20240326/00006;6;TAX;1;305.72;TAX;26-03-2024 19:27:26
S06/20240326/00006;7;TENDER;1;4109.07;TENDER;26-03-2024 19:27:26
S06/20240326/00007;1;P101465;1;550.58;SALE;26-03-2024 18:05:34
S06/20240326/00007;2;P106297;2;143.50;SALE;26-03-2024 18:05:34
S06/20240326/00007;3;P100791;4;40.18;SALE;26-03-2024 18:05:34
S06/20240326/00007;4;P107767;1;468.44;SALE;26-03-2024 18:05:34
S06/20240326/00007;5;P101720;3;43.95;SALE;26-03-2024 18:05:34
S06/20240326/00007;6;P102857;2;114.95;SALE;26-03-2024 18:05:34
S06/20240326/00007;7;P104567;2;141.21;SALE;26-03-2024 18:05:34
S06/20240326/00007;8;TAX;1;264.09;TAX;26-03-2024 18:05:34
S06/20240326/00007;9;TENDER;1;2375.00;TENDER;26-03-2024 18:05:34
S06/20240326/00008;1;P100469;1;46.95;SALE;26-03-2024 16:42:41
S06/20240326/00008;2;P105136;1;158.61;SALE;26-03-2024 16:42:41
S06/20240326/00008;3;P102794;1;416.24;SALE;26-03-2024 16:42:41
S06/20240326/00008;4;TAX;1;2.35;TAX;26-03-2024 16:42:41
S06/20240326/00008;5;TENDER;1;624.15;TENDER;26-03-2024 16:42:41
S06/20240326/00009;1;P106710;1;93.71;SALE;26-03-2024 19:33:21
S06/20240326/00009;2;P106765;3;270.40;SALE;26-03-2024 19:33:21
S06/20240326/00009;3;TAX;1;162.88;TAX;26-03-2024 19:33:21
S06/20240326/00009;4;TENDER;1;1067.79;TENDER;26-03-2024 19:33:21
S06/20240326/00010;1;P101345;2;69.59;SALE;26-03-2024 17:05:22
S06/20240326/00010;2;P103620;4;468.18;SALE;26-03-2024 17:05:22
S06/20240326/00010;3;P106454;2;118.78;SALE;26-03-2024 17:05:22
S06/20240326/00010;4;TAX;1;18.84;TAX;26-03-2024 17:05:22
S06/20240326/00010;5;TENDER;1;2268.30;TENDER;26-03-2024 17:05:22
S06/20240326/00011;1;P106027;4;1436.61;SALE;26-03-2024 20:31:01
S06/20240326/00011;2;P101603;1;911.37;SALE;26-03-2024 20:31:01
S06/20240326/00011;3;P106130;3;1254.95;SALE;26-03-2024 20:31:01
S06/20240326/00011;4;P100686;4;787.42;SALE;26-03-2024 20:31:01
S06/20240326/00011;5;DISC;1;-1364.66;DISCOUNT;26-03-2024 20:31:01
S06/20240326/00011;6;TAX;1;98.37;TAX;26-03-2024 20:31:01
S06/20240326/00011;7;TENDER;1;12306.05;TENDER;26-03-2024 20:31:01
S06/20240326/00012;1;P106181;2;885.95;SALE;26-03-2024 20:55:39
S06/20240326/00012;2;P104541;2;144.95;SALE;26-03-2024 20:55:39
S06/20240326/00012;3;P100121;2;102.39;SALE;26-03-2024 20:55:39
S06/20240326/00012;4;P103050;1;543.63;SALE;26-03-2024 20:55:39
S06/20240326/00012;5;P105119;4;91.19;SALE;26-03-2024 20:55:39
S06/20240326/00012;6;TAX;1;90.39;TAX;26-03-2024 20:55:39
S06/20240326/00012;7;TENDER;1;3265.36;TENDER;26-03-2024 20:55:39
S06/20240326/00013;1;P100387;5;104.82;SALE;26-03-2024 18:08:43
S06/20240326/00013;2;P105511;4;270.77;SALE;26-03-2024 18:08:43
S06/20240326/00013;3;P104417;3;322.95;SALE;26-03-2024 18:08:43
S06/20240326/00013;4;P101393;3;32.95;SALE;26-03-2024 18:08:43
S06/20240326/00013;5;TAX;1;342.36;TAX;26-03-2024 18:08:43
S06/20240326/00013;6;TENDER;1;3017.24;TENDER;26-03-2024 18:08:43
S06/20240326/00014;1;P108272;7;101.95;SALE;26-03-2024 11:07:48
S06/20240326/00014;2;P102485;1;202.08;SALE;26-03-2024 11:07:48
S06/20240326/00014;3;P106550;3;27.06;SALE;26-03-2024 11:07:48
S06/20240326/00014;4;P107115;3;173.36;SALE;26-03-2024 11:07:48
S06/20240326/00014;5;P100761;3;51.26;SALE;26-03-2024 11:07:48
S06/20240326/00014;6;P107536;3;1495.35;SALE;26-03-2024 11:07:48
S06/20240326/00014;7;TAX;1;144.05;TAX;26-03-2024 11:07:48
S06/20240326/00014;8;TENDER;1;6300.87;TENDER;26-03-2024 11:07:48
S06/20240326/00015;1;P102272;2;373.95;SALE;26-03-2024 17:53:57
