bill_no,line_no,product_code,qty,unit_price,line_type,ts
S04/20241218/00001,1,P104965,4,88.50,SALE,2024-12-18T15:40:19
S04/20241218/00001,2,P105187,4,1046.11,SALE,2024-12-18T15:40:19
S04/20241218/00001,3,P100354,2,182.63,SALE,2024-12-18T15:40:19
S04/20241218/00001,4,P104133,2,248.31,SALE,2024-12-18T15:40:19
S04/20241218/00001,5,P100260,2,1120.33,SALE,2024-12-18T15:40:19
S04/20241218/00001,6,P103994,1,148.39,SALE,2024-12-18T15:40:19
S04/20241218/00001,7,TAX,1,61.53,TAX,2024-12-18T15:40:19
S04/20241218/00001,8,TENDER,1,7850.90,TENDER,2024-12-18T15:40:19
S04/20241218/00002,1,P101810,3,793.98,SALE,2024-12-18T17:28:51
S04/20241218/00002,2,P103389,1,239.67,SALE,2024-12-18T17:28:51
S04/20241218/00002,3,P107743,2,197.87,SALE,2024-12-18T17:28:51
S04/20241218/00002,4,P102821,1,1314.43,SALE,2024-12-18T17:28:51
S04/20241218/00002,5,P104320,2,147.42,SALE,2024-12-18T17:28:51
S04/20241218/00002,6,TAX,1,376.46,TAX,2024-12-18T17:28:51
S04/20241218/00002,7,TENDER,1,5003.08,TENDER,2024-12-18T17:28:51
S04/20241218/00003,1,P104774,1,81.81,SALE,2024-12-18T08:19:22
S04/20241218/00003,2,P103918,1,527.10,SALE,2024-12-18T08:19:22
S04/20241218/00003,3,P103575,1,54.47,SALE,2024-12-18T08:19:22
S04/20241218/00003,4,P105272,2,351.65,SALE,2024-12-18T08:19:22
S04/20241218/00003,5,P100838,1,38.03,SALE,2024-12-18T08:19:22
S04/20241218/00003,6,TAX,1,119.47,TAX,2024-12-18T08:19:22
S04/20241218/00003,7,TENDER,1,1524.18,TENDER,2024-12-18T08:19:22
S04/20241218/00004,1,P101533,2,975.60,SALE,2024-12-18T14:11:22
S04/20241218/00004,2,P101389,1,430.39,SALE,2024-12-18T14:11:22
S04/20241218/00004,3,P104670,3,108.77,SALE,2024-12-18T14:11:22
S04/20241218/00004,4,P104587,4,252.25,SALE,2024-12-18T14:11:22
S04/20241218/00004,5,TAX,1,420.80,TAX,2024-12-18T14:11:22
S04/20241218/00004,6,TENDER,1,4137.70,TENDER,2024-12-18T14:11:22
S04/20241218/00005,1,P103727,2,116.88,SALE,2024-12-18T16:47:17
S04/20241218/00005,2,P107163,4,187.11,SALE,2024-12-18T16:47:17
S04/20241218/00005,3,P102801,2,108.87,SALE,2024-12-18T16:47:17
S04/20241218/00005,4,P105201,3,365.02,SALE,2024-12-18T16:47:17
S04/20241218/00005,5,P106244,2,73.94,SALE,2024-12-18T16:47:17
S04/20241218/00005,6,TAX,1,177.17,TAX,2024-12-18T16:47:17
S04/20241218/00005,7,TENDER,1,2620.05,TENDER,2024-12-18T16:47:17
S04/20241218/00006,1,P106143,2,61.74,SALE,2024-12-18T08:39:59
S04/20241218/00006,2,P106478,1,56.12,SALE,2024-12-18T08:39:59
S04/20241218/00006,3,P102389,2,84.91,SALE,2024-12-18T08:39:59
S04/20241218/00006,4,P102243,4,145.61,SALE,2024-12-18T08:39:59
S04/20241218/00006,5,P100362,2,282.80,SALE,2024-12-18T08:39:59
S04/20241218/00006,6,TAX,1,84.72,TAX,2024-12-18T08:39:59
S04/20241218/00006,7,TENDER,1,1582.18,TENDER,2024-12-18T08:39:59
S04/20241218/00007,1,P101393,2,36.64,SALE,2024-12-18T09:15:34
S04/20241218/00007,2,P100375,2,163.45,SALE,2024-12-18T09:15:34
S04/20241218/00007,3,P104446,3,66.45,SALE,2024-12-18T09:15:34
S04/20241218/00007,4,P107446,1,593.14,SALE,2024-12-18T09:15:34
S04/20241218/00007,5,TAX,1,162.66,TAX,2024-12-18T09:15:34
S04/20241218/00007,6,TENDER,1,1355.33,TENDER,2024-12-18T09:15:34
S04/20241218/00008,1,P108008,2,128.46,SALE,2024-12-18T17:41:48
S04/20241218/00008,2,P107639,1,128.49,SALE,2024-12-18T17:41:48
S04/20241218/00008,3,P105747,4,287.56,SALE,2024-12-18T17:41:48
S04/20241218/00008,4,P102724,4,391.04,SALE,2024-12-18T17:41:48
S04/20241218/00008,5,TAX,1,550.26,TAX,2024-12-18T17:41:48
S04/20241218/00008,6,TENDER,1,3650.07,TENDER,2024-12-18T17:41:48
S04/20241218/00009,1,P103704,2,188.13,SALE,2024-12-18T14:52:38
S04/20241218/00009,2,P104933,2,560.59,SALE,2024-12-18T14:52:38
S04/20241218/00009,3,P103096,2,315.47,SALE,2024-12-18T14:52:38
S04/20241218/00009,4,P107733,1,56.44,SALE,2024-12-18T14:52:38
S04/20241218/00009,5,P101339,1,230.61,SALE,2024-12-18T14:52:38
S04/20241218/00009,6,P100276,1,965.56,SALE,2024-12-18T14:52:38
S04/20241218/00009,7,DISC,1,-154.25,DISCOUNT,2024-12-18T14:52:38
S04/20241218/00009,8,TAX,1,425.40,TAX,2024-12-18T14:52:38
S04/20241218/00009,9,TENDER,1,3652.14,TENDER,2024-12-18T14:52:38
S04/20241218/00010,1,P103035,2,1333.74,SALE,2024-12-18T10:16:27
S04/20241218/00010,2,P102947,5,59.21,SALE,2024-12-18T10:16:27
S04/20241218/00010,3,P105633,3,46.25,SALE,2024-12-18T10:16:27
S04/20241218/00010,4,P105425,2,153.55,SALE,2024-12-18T10:16:27
S04/20241218/00010,5,P100855,1,345.07,SALE,2024-12-18T10:16:27
S04/20241218/00010,6,TAX,1,217.78,TAX,2024-12-18T10:16:27
S04/20241218/00010,7,TENDER,1,3972.23,TENDER,2024-12-18T10:16:27
S04/20241218/00011,1,P100007,3,155.06,SALE,2024-12-18T17:09:14
S04/20241218/00011,2,P104439,1,123.98,SALE,2024-12-18T17:09:14
S04/20241218/00011,3,TAX,1,106.05,TAX,2024-12-18T17:09:14
S04/20241218/00011,4,TENDER,1,695.21,TENDER,2024-12-18T17:09:14
S04/20241218/00012,1,P101095,2,205.38,SALE,2024-12-18T08:21:11
S04/20241218/00012,2,P105684,1,1114.27,SALE,2024-12-18T08:21:11
S04/20241218/00012,3,P100519,2,365.61,SALE,2024-12-18T08:21:11
S04/20241218/00012,4,P101923,2,527.50,SALE,2024-12-18T08:21:11
S04/20241218/00012,5,P107292,2,372.98,SALE,2024-12-18T08:21:11
S04/20241218/00012,6,TAX,1,422.88,TAX,2024-12-18T08:21:11
S04/20241218/00012,7,TENDER,1,4480.09,TENDER,2024-12-18T08:21:11
