bill_no;line_no;item_code;quantity;rate;type;txn_time
S08/20240810/00001;1;P102023;1;425.67;SALE;10-08-2024 16:34:20
S08/20240810/00001;2;P101722;2;1331.86;SALE;10-08-2024 16:34:20
S08/20240810/00001;3;P100198;1;156.66;SALE;10-08-2024 16:34:20
S08/20240810/00001;4;P101520;4;168.04;SALE;10-08-2024 16:34:20
S08/20240810/00001;5;P108050;2;1178.10;SALE;10-08-2024 16:34:20
S08/20240810/00001;6;TAX;1;343.52;TAX;10-08-2024 16:34:20
S08/20240810/00001;7;TENDER;1;6617.93;TENDER;10-08-2024 16:34:20
S08/20240810/00002;1;P104986;2;204.89;SALE;10-08-2024 16:48:27
S08/20240810/00002;2;P107100;1;171.95;SALE;10-08-2024 16:48:27
S08/20240810/00002;3;P100577;5;277.95;SALE;10-08-2024 16:48:27
S08/20240810/00002;4;P107555;3;1314.43;SALE;10-08-2024 16:48:27
S08/20240810/00002;5;P101578;1;39.77;SALE;10-08-2024 16:48:27
S08/20240810/00002;6;P107409;1;486.68;SALE;10-08-2024 16:48:27
S08/20240810/00002;7;P105323;3;73.95;SALE;10-08-2024 16:48:27
S08/20240810/00002;8;DISC;1;-733.07;DISCOUNT;10-08-2024 16:48:27
S08/20240810/00002;9;TAX;1;339.94;TAX;10-08-2024 16:48:27
S08/20240810/00002;10;TENDER;1;6269.94;TENDER;10-08-2024 16:48:27
S08/20240810/00003;1;P100632;2;331.55;SALE;10-08-2024 17:56:44
S08/20240810/00003;2;P101076;2;606.89;SALE;10-08-2024 17:56:44
S08/20240810/00003;3;P102714;1;80.41;SALE;10-08-2024 17:56:44
S08/20240810/00003;4;TAX;1;189.70;TAX;10-08-2024 17:56:44
S08/20240810/00003;5;TENDER;1;2146.99;TENDER;10-08-2024 17:56:44
S08/20240810/00004;1;P103214;1;283.38;SALE;10-08-2024 17:40:11
S08/20240810/00004;2;P102674;1;496.43;SALE;10-08-2024 17:40:11
S08/20240810/00004;3;P102738;1;236.55;SALE;10-08-2024 17:40:11
S08/20240810/00004;4;P104802;2;194.24;SALE;10-08-2024 17:40:11
S08/20240810/00004;5;P108292;4;104.02;SALE;10-08-2024 17:40:11
S08/20240810/00004;6;P100456;2;982.47;SALE;10-08-2024 17:40:11
S08/20240810/00004;7;TAX;1;300.09;TAX;10-08-2024 17:40:11
S08/20240810/00004;8;TENDER;1;4085.95;TENDER;10-08-2024 17:40:11
S08/20240810/00005;1;P106405;4;38.72;SALE;10-08-2024 16:32:34
S08/20240810/00005;2;P108067;2;640.50;SALE;10-08-2024 16:32:34
S08/20240810/00005;3;P102424;1;333.88;SALE;10-08-2024 16:32:34
S08/20240810/00005;4;P106209;1;182.34;SALE;10-08-2024 16:32:34
S08/20240810/00005;5;P100621;2;134.28;SALE;10-08-2024 16:32:34
S08/20240810/00005;6;P101874;2;19.95;SALE;10-08-2024 16:32:34
S08/20240810/00005;7;P104980;3;82.39;SALE;10-08-2024 16:32:34
S08/20240810/00005;8;P104747;1;342.93;SALE;10-08-2024 16:32:34
S08/20240810/00005;9;TAX;1;168.30;TAX;10-08-2024 16:32:34
S08/20240810/00005;10;TENDER;1;3018.96;TENDER;10-08-2024 16:32:34
S08/20240810/00006;1;P101023;2;193.95;SALE;10-08-2024 12:29:48
S08/20240810/00006;2;P100140;1;62.18;SALE;10-08-2024 12:29:48
S08/20240810/00006;3;P104789;4;65.95;SALE;10-08-2024 12:29:48
S08/20240810/00006;4;P104965;2;88.50;SALE;10-08-2024 12:29:48
S08/20240810/00006;5;P104308;3;53.24;SALE;10-08-2024 12:29:48
S08/20240810/00006;6;P102445;2;31.53;SALE;10-08-2024 12:29:48
S08/20240810/00006;7;P101622;4;238.99;SALE;10-08-2024 12:29:48
S08/20240810/00006;8;TAX;1;127.34;TAX;10-08-2024 12:29:48
S08/20240810/00006;9;TENDER;1;2196.96;TENDER;10-08-2024 12:29:48
S08/20240810/00007;1;P106813;-2;257.87;RETURN;10-08-2024 16:21:39
S08/20240810/00007;2;P106382;-4;81.60;RETURN;10-08-2024 16:21:39
S08/20240810/00007;3;P106757;-3;379.84;RETURN;10-08-2024 16:21:39
S08/20240810/00007;4;P108001;-1;96.97;RETURN;10-08-2024 16:21:39
S08/20240810/00007;5;P108135;-2;539.95;RETURN;10-08-2024 16:21:39
S08/20240810/00007;6;P102903;-4;51.46;RETURN;10-08-2024 16:21:39
S08/20240810/00007;7;TAX;1;-155.92;TAX;10-08-2024 16:21:39
S08/20240810/00007;8;TENDER;1;-3520.29;TENDER;10-08-2024 16:21:39
S08/20240810/00008;1;P105365;1;420.06;SALE;10-08-2024 20:43:26
S08/20240810/00008;2;P102821;1;1356.95;SALE;10-08-2024 20:43:26
S08/20240810/00008;3;P105651;2;108.83;SALE;10-08-2024 20:43:26
S08/20240810/00008;4;P106106;3;219.14;SALE;10-08-2024 20:43:26
S08/20240810/00008;5;P105845;1;111.01;SALE;10-08-2024 20:43:26
S08/20240810/00008;6;DISC;1;-89.02;DISCOUNT;10-08-2024 20:43:26
S08/20240810/00008;7;TAX;1;220.56;TAX;10-08-2024 20:43:26
S08/20240810/00008;8;TENDER;1;2894.64;TENDER;10-08-2024 20:43:26
S08/20240810/00009;1;P103682;4;372.67;SALE;10-08-2024 18:14:17
S08/20240810/00009;2;P101156;3;91.80;SALE;10-08-2024 18:14:17
S08/20240810/00009;3;DISC;1;-192.10;DISCOUNT;10-08-2024 18:14:17
S08/20240810/00009;4;TAX;1;251.41;TAX;10-08-2024 18:14:17
S08/20240810/00009;5;TENDER;1;1825.39;TENDER;10-08-2024 18:14:17
S08/20240810/00010;1;P104739;2;172.21;SALE;10-08-2024 16:26:33
S08/20240810/00010;2;P103958;1;30.95;SALE;10-08-2024 16:26:33
S08/20240810/00010;3;P106084;1;592.14;SALE;10-08-2024 16:26:33
S08/20240810/00010;4;P103538;1;265.96;SALE;10-08-2024 16:26:33
S08/20240810/00010;5;P107859;1;127.92;SALE;10-08-2024 16:26:33
S08/20240810/00010;6;P100921;2;441.43;SALE;10-08-2024 16:26:33
S08/20240810/00010;7;TAX;1;275.78;TAX;10-08-2024 16:26:33
S08/20240810/00010;8;TENDER;1;2520.03;TENDER;10-08-2024 16:26:33
S08/20240810/00011;1;P107753;4;67.96;SALE;10-08-2024 22:48:35
S08/20240810/00011;2;P102707;2;440.21;SALE;10-08-2024 22:48:35
S08/20240810/00011;3;TAX;1;105.65;TAX;10-08-2024 22:48:35
S08/20240810/00011;4;TENDER;1;1257.91;TENDER;10-08-2024 22:48:35
S08/20240810/00012;1;P105050;1;111.79;SALE;10-08-2024 14:51:52
S08/20240810/00012;2;P104316;2;406.45;SALE;10-08-2024 14:51:52
S08/20240810/00012;3;P100985;1;288.61;SALE;10-08-2024 14:51:52
S08/20240810/00012;4;P102023;1;425.67;SALE;10-08-2024 14:51:52
S08/20240810/00012;5;P107446;2;593.14;SALE;10-08-2024 14:51:52
S08/20240810/00012;6;P101634;1;25.05;SALE;10-08-2024 14:51:52
S08/20240810/00012;7;P101874;1;19.95;SALE;10-08-2024 14:51:52
S08/20240810/00012;8;DISC;1;-172.48;DISCOUNT;10-08-2024 14:51:52
S08/20240810/00012;9;TAX;1;444.56;TAX;10-08-2024 14:51:52
S08/20240810/00012;10;TENDER;1;3142.33;TENDER;10-08-2024 14:51:52
S08/20240810/00013;1;P101465;2;573.89;SALE;10-08-2024 15:39:23
S08/20240810/00013;2;P104079;2;75.55;SALE;10-08-2024 15:39:23
S08/20240810/00013;3;P107795;6;286.95;SALE;10-08-2024 15:39:23
S08/20240810/00013;4;TAX;1;413.20;TAX;10-08-2024 15:39:23
S08/20240810/00013;5;TENDER;1;3433.78;TENDER;10-08-2024 15:39:23
S08/20240810/00014;1;P105524;1;77.90;SALE;10-08-2024 07:26:27
S08/20240810/00014;2;P101064;1;33.84;SALE;10-08-2024 07:26:27
S08/20240810/00014;3;P106490;4;671.88;SALE;10-08-2024 07:26:27
S08/20240810/00014;4;P102485;2;202.08;SALE;10-08-2024 07:26:27
S08/20240810/00014;5;TAX;1;40.32;TAX;10-08-2024 07:26:27
S08/20240810/00014;6;TENDER;1;3243.74;TENDER;10-08-2024 07:26:27
S08/20240810/00015;1;P103542;2;398.89;SALE;10-08-2024 15:52:19
S08/20240810/00015;2;P107178;2;298.69;SALE;10-08-2024 15:52:19
S08/20240810/00015;3;TAX;1;167.42;TAX;10-08-2024 15:52:19
S08/20240810/00015;4;TENDER;1;1562.58;TENDER;10-08-2024 15:52:19
S08/20240810/00016;1;P100722;3;330.17;SALE;10-08-2024 20:44:24
S08/20240810/00016;2;P104497;3;229.16;SALE;10-08-2024 20:44:24
S08/20240810/00016;3;P107028;3;56.60;SALE;10-08-2024 20:44:24
S08/20240810/00016;4;P103424;4;295.58;SALE;10-08-2024 20:44:24
S08/20240810/00016;5;P106067;1;444.09;SALE;10-08-2024 20:44:24
S08/20240810/00016;6;TAX;1;229.02;TAX;10-08-2024 20:44:24
S08/20240810/00016;7;TENDER;1;3703.22;TENDER;10-08-2024 20:44:24
S08/20240810/00017;1;P107115;3;172.62;SALE;10-08-2024 19:24:16
S08/20240810/00017;2;P105827;1;104.04;SALE;10-08-2024 19:24:16
S08/20240810/00017;3;P102021;2;90.22;SALE;10-08-2024 19:24:16
S08/20240810/00017;4;P105944;3;985.47;SALE;10-08-2024 19:24:16
S08/20240810/00017;5;P107630;2;290.66;SALE;10-08-2024 19:24:16
S08/20240810/00017;6;TAX;1;512.15;TAX;10-08-2024 19:24:16
S08/20240810/00017;7;TENDER;1;4852.22;TENDER;10-08-2024 19:24:16
S08/20240810/00018;1;P100810;1;200.65;SALE;10-08-2024 19:06:47
S08/20240810/00018;2;P102175;3;191.56;SALE;10-08-2024 19:06:47
S08/20240810/00018;3;TAX;1;10.03;TAX;10-08-2024 19:06:47
S08/20240810/00018;4;TENDER;1;785.36;TENDER;10-08-2024 19:06:47
S08/20240810/00019;1;P106659;2;98.98;SALE;10-08-2024 18:15:17
S08/20240810/00019;2;P104485;3;643.04;SALE;10-08-2024 18:15:17
S08/20240810/00019;3;P102103;3;345.70;SALE;10-08-2024 18:15:17
S08/20240810/00019;4;P103719;3;957.52;SALE;10-08-2024 18:15:17
S08/20240810/00019;5;P102581;1;189.36;SALE;10-08-2024 18:15:17
S08/20240810/00019;6;P101440;1;234.68;SALE;10-08-2024 18:15:17
S08/20240810/00019;7;TAX;1;796.10;TAX;10-08-2024 18:15:17
S08/20240810/00019;8;TENDER;1;7256.88;TENDER;10-08-2024 18:15:17
S08/20240810/00020;1;P101613;2;125.30;SALE;10-08-2024 17:11:48
S08/20240810/00020;2;P106629;2;52.08;SALE;10-08-2024 17:11:48
S08/20240810/00020;3;P108101;2;1603.81;SALE;10-08-2024 17:11:48
S08/20240810/00020;4;TAX;1;448.77;TAX;10-08-2024 17:11:48
S08/20240810/00020;5;TENDER;1;4011.15;TENDER;10-08-2024 17:11:48
S08/20240810/00021;1;P107282;1;1189.20;SALE;10-08-2024 11:51:09
S08/20240810/00021;2;P105092;2;57.00;SALE;10-08-2024 11:51:09
S08/20240810/00021;3;P107520;1;137.21;SALE;10-08-2024 11:51:09
S08/20240810/00021;4;P104032;3;603.87;SALE;10-08-2024 11:51:09
S08/20240810/00021;5;P105827;2;104.04;SALE;10-08-2024 11:51:09
S08/20240810/00021;6;P101305;2;114.22;SALE;10-08-2024 11:51:09
S08/20240810/00021;7;DISC;1;-102.44;DISCOUNT;10-08-2024 11:51:09
S08/20240810/00021;8;TAX;1;393.75;TAX;10-08-2024 11:51:09
S08/20240810/00021;9;TENDER;1;3979.85;TENDER;10-08-2024 11:51:09
S08/20240810/00022;1;P106651;2;855.95;SALE;10-08-2024 23:11:54
S08/20240810/00022;2;P107639;1;128.49;SALE;10-08-2024 23:11:54
S08/20240810/00022;3;P106044;3;40.72;SALE;10-08-2024 23:11:54
S08/20240810/00022;4;P106277;3;425.71;SALE;10-08-2024 23:11:54
S08/20240810/00022;5;P106336;1;456.47;SALE;10-08-2024 23:11:54
S08/20240810/00022;6;P100686;1;787.42;SALE;10-08-2024 23:11:54
S08/20240810/00022;7;P103654;2;481.76;SALE;10-08-2024 23:11:54
S08/20240810/00022;8;P102193;1;343.13;SALE;10-08-2024 23:11:54
S08/20240810/00022;9;DISC;1;-498.35;DISCOUNT;10-08-2024 23:11:54
S08/20240810/00022;10;TAX;1;268.12;TAX;10-08-2024 23:11:54
S08/20240810/00022;11;TENDER;1;5559.99;TENDER;10-08-2024 23:11:54
S08/20240810/00023;1;P108200;2;336.95;SALE;10-08-2024 11:47:44
S08/20240810/00023;2;P102471;3;151.71;SALE;10-08-2024 11:47:44
S08/20240810/00023;3;P103111;2;40.41;SALE;10-08-2024 11:47:44
S08/20240810/00023;4;P101184;2;64.09;SALE;10-08-2024 11:47:44
S08/20240810/00023;5;P105633;2;46.25;SALE;10-08-2024 11:47:44
S08/20240810/00023;6;TAX;1;186.84;TAX;10-08-2024 11:47:44
S08/20240810/00023;7;TENDER;1;1617.37;TENDER;10-08-2024 11:47:44
S08/20240810/00024;1;P103249;1;521.24;SALE;10-08-2024 17:32:32
S08/20240810/00024;2;P101603;1;911.37;SALE;10-08-2024 17:32:32
