bill_no;line_no;item_code;quantity;rate;type;txn_time
S08/20240814/00001;1;P103155;4;270.20;SALE;14-08-2024 16:29:18
S08/20240814/00001;2;P106813;2;257.87;SALE;14-08-2024 16:29:18
S08/20240814/00001;3;P105050;3;111.79;SALE;14-08-2024 16:29:18
S08/20240814/00001;4;TAX;1;273.20;TAX;14-08-2024 16:29:18
S08/20240814/00001;5;TENDER;1;2205.11;TENDER;14-08-2024 16:29:18
S08/20240814/00002;1;P100276;3;965.56;SALE;14-08-2024 16:49:41
S08/20240814/00002;2;P104695;2;80.54;SALE;14-08-2024 16:49:41
S08/20240814/00002;3;TAX;1;152.89;TAX;14-08-2024 16:49:41
S08/20240814/00002;4;TENDER;1;3210.65;TENDER;14-08-2024 16:49:41
S08/20240814/00003;1;P102129;1;252.76;SALE;14-08-2024 19:34:39
S08/20240814/00003;2;P101076;1;606.89;SALE;14-08-2024 19:34:39
S08/20240814/00003;3;P104372;3;105.38;SALE;14-08-2024 19:34:39
S08/20240814/00003;4;P101184;1;64.09;SALE;14-08-2024 19:34:39
S08/20240814/00003;5;TAX;1;66.48;TAX;14-08-2024 19:34:39
S08/20240814/00003;6;TENDER;1;1306.36;TENDER;14-08-2024 19:34:39
S08/20240814/00004;1;P102833;1;680.71;SALE;14-08-2024 14:01:06
S08/20240814/00004;2;P107400;4;274.90;SALE;14-08-2024 14:01:06
S08/20240814/00004;3;P106731;2;142.59;SALE;14-08-2024 14:01:06
S08/20240814/00004;4;P100203;3;241.95;SALE;14-08-2024 14:01:06
S08/20240814/00004;5;P100991;1;173.46;SALE;14-08-2024 14:01:06
S08/20240814/00004;6;TAX;1;276.93;TAX;14-08-2024 14:01:06
S08/20240814/00004;7;TENDER;1;3241.73;TENDER;14-08-2024 14:01:06
S08/20240814/00005;1;P106357;1;1078.45;SALE;14-08-2024 18:25:22
S08/20240814/00005;2;P107327;2;1138.42;SALE;14-08-2024 18:25:22
S08/20240814/00005;3;P100233;4;67.07;SALE;14-08-2024 18:25:22
S08/20240814/00005;4;DISC;1;-322.73;DISCOUNT;14-08-2024 18:25:22
S08/20240814/00005;5;TAX;1;130.11;TAX;14-08-2024 18:25:22
S08/20240814/00005;6;TENDER;1;3430.95;TENDER;14-08-2024 18:25:22
S08/20240814/00006;1;P107880;2;347.04;SALE;14-08-2024 19:26:51
S08/20240814/00006;2;TAX;1;34.70;TAX;14-08-2024 19:26:51
S08/20240814/00006;3;TENDER;1;728.78;TENDER;14-08-2024 19:26:51
S08/20240814/00007;1;P106865;3;299.72;SALE;14-08-2024 11:51:27
S08/20240814/00007;2;P100005;1;114.37;SALE;14-08-2024 11:51:27
S08/20240814/00007;3;P105280;2;220.35;SALE;14-08-2024 11:51:27
S08/20240814/00007;4;P100380;2;136.58;SALE;14-08-2024 11:51:27
S08/20240814/00007;5;P100652;3;45.46;SALE;14-08-2024 11:51:27
S08/20240814/00007;6;TAX;1;261.80;TAX;14-08-2024 11:51:27
S08/20240814/00007;7;TENDER;1;2125.57;TENDER;14-08-2024 11:51:27
S08/20240814/00008;1;P100519;4;365.61;SALE;14-08-2024 14:08:52
S08/20240814/00008;2;P100985;4;288.61;SALE;14-08-2024 14:08:52
S08/20240814/00008;3;P108174;1;235.92;SALE;14-08-2024 14:08:52
S08/20240814/00008;4;TAX;1;395.09;TAX;14-08-2024 14:08:52
S08/20240814/00008;5;TENDER;1;3247.89;TENDER;14-08-2024 14:08:52
S08/20240814/00009;1;P100621;-1;142.34;RETURN;14-08-2024 14:11:14
S08/20240814/00009;2;P106659;-1;98.98;RETURN;14-08-2024 14:11:14
S08/20240814/00009;3;P100985;-1;288.61;RETURN;14-08-2024 14:11:14
S08/20240814/00009;4;P103864;-1;452.72;RETURN;14-08-2024 14:11:14
S08/20240814/00009;5;TAX;1;-112.08;TAX;14-08-2024 14:11:14
S08/20240814/00009;6;TENDER;1;-1094.73;TENDER;14-08-2024 14:11:14
S08/20240814/00010;1;P105656;4;516.52;SALE;14-08-2024 17:17:57
S08/20240814/00010;2;P107609;2;108.46;SALE;14-08-2024 17:17:57
S08/20240814/00010;3;P103348;3;485.60;SALE;14-08-2024 17:17:57
S08/20240814/00010;4;P107089;3;208.16;SALE;14-08-2024 17:17:57
S08/20240814/00010;5;TAX;1;143.11;TAX;14-08-2024 17:17:57
S08/20240814/00010;6;TENDER;1;4507.39;TENDER;14-08-2024 17:17:57
S08/20240814/00011;1;P100453;1;207.31;SALE;14-08-2024 10:59:05
S08/20240814/00011;2;P101458;1;1309.22;SALE;14-08-2024 10:59:05
S08/20240814/00011;3;P107264;2;181.93;SALE;14-08-2024 10:59:05
S08/20240814/00011;4;P102616;3;79.27;SALE;14-08-2024 10:59:05
S08/20240814/00011;5;P103950;1;1283.54;SALE;14-08-2024 10:59:05
S08/20240814/00011;6;TAX;1;197.35;TAX;14-08-2024 10:59:05
S08/20240814/00011;7;TENDER;1;3599.09;TENDER;14-08-2024 10:59:05
S08/20240814/00012;1;P103833;-3;1136.81;RETURN;14-08-2024 14:05:27
S08/20240814/00012;2;P101142;-1;102.04;RETURN;14-08-2024 14:05:27
S08/20240814/00012;3;P102321;-2;35.15;RETURN;14-08-2024 14:05:27
S08/20240814/00012;4;P107327;-2;1138.42;RETURN;14-08-2024 14:05:27
S08/20240814/00012;5;P100380;-3;136.58;RETURN;14-08-2024 14:05:27
S08/20240814/00012;6;TAX;1;-240.37;TAX;14-08-2024 14:05:27
S08/20240814/00012;7;TENDER;1;-6509.72;TENDER;14-08-2024 14:05:27
S08/20240814/00013;1;P101410;1;936.26;SALE;14-08-2024 18:25:56
S08/20240814/00013;2;P106651;4;855.95;SALE;14-08-2024 18:25:56
S08/20240814/00013;3;TAX;1;112.35;TAX;14-08-2024 18:25:56
S08/20240814/00013;4;TENDER;1;4472.41;TENDER;14-08-2024 18:25:56
S08/20240814/00014;1;P102656;3;176.92;SALE;14-08-2024 20:35:38
S08/20240814/00014;2;P106098;1;334.84;SALE;14-08-2024 20:35:38
S08/20240814/00014;3;P106244;3;73.94;SALE;14-08-2024 20:35:38
S08/20240814/00014;4;P107943;2;252.32;SALE;14-08-2024 20:35:38
S08/20240814/00014;5;TAX;1;184.17;TAX;14-08-2024 20:35:38
S08/20240814/00014;6;TENDER;1;1776.23;TENDER;14-08-2024 20:35:38
S08/20240814/00015;1;P107446;2;593.14;SALE;14-08-2024 13:15:02
S08/20240814/00015;2;P103785;1;491.90;SALE;14-08-2024 13:15:02
S08/20240814/00015;3;P101327;1;233.22;SALE;14-08-2024 13:15:02
S08/20240814/00015;4;P100946;2;75.81;SALE;14-08-2024 13:15:02
S08/20240814/00015;5;TAX;1;341.83;TAX;14-08-2024 13:15:02
