bill_no;line_no;item_code;quantity;rate;type;txn_time
S08/20240818/00001;1;P102559;2;86.19;SALE;18-08-2024 20:33:56
S08/20240818/00001;2;P107721;2;92.25;SALE;18-08-2024 20:33:56
S08/20240818/00001;3;P101458;3;1309.22;SALE;18-08-2024 20:33:56
S08/20240818/00001;4;DISC;1;-445.40;DISCOUNT;18-08-2024 20:33:56
S08/20240818/00001;5;TAX;1;7.72;TAX;18-08-2024 20:33:56
S08/20240818/00001;6;TENDER;1;3846.86;TENDER;18-08-2024 20:33:56
S08/20240818/00002;1;P107549;4;47.87;SALE;18-08-2024 11:13:21
S08/20240818/00002;2;P105643;1;1294.23;SALE;18-08-2024 11:13:21
S08/20240818/00002;3;P103328;3;236.27;SALE;18-08-2024 11:13:21
S08/20240818/00002;4;P107549;-4;47.87;VOID;18-08-2024 11:13:21
S08/20240818/00002;5;P105643;-1;1294.23;VOID;18-08-2024 11:13:21
S08/20240818/00002;6;P103328;-3;236.27;VOID;18-08-2024 11:13:21
S08/20240818/00002;7;TAX;1;0.00;TAX;18-08-2024 11:13:21
S08/20240818/00002;8;TENDER;1;0.00;TENDER;18-08-2024 11:13:21
S08/20240818/00003;1;P103319;3;356.46;SALE;18-08-2024 20:12:45
S08/20240818/00003;2;P102021;2;90.22;SALE;18-08-2024 20:12:45
S08/20240818/00003;3;P107449;2;1495.62;SALE;18-08-2024 20:12:45
S08/20240818/00003;4;P106130;2;1331.09;SALE;18-08-2024 20:12:45
S08/20240818/00003;5;P106228;1;44.54;SALE;18-08-2024 20:12:45
S08/20240818/00003;6;TAX;1;442.09;TAX;18-08-2024 20:12:45
S08/20240818/00003;7;TENDER;1;7389.87;TENDER;18-08-2024 20:12:45
S08/20240818/00004;1;P100940;3;199.52;SALE;18-08-2024 19:49:17
S08/20240818/00004;2;P101023;3;213.62;SALE;18-08-2024 19:49:17
S08/20240818/00004;3;DISC;1;-100.08;DISCOUNT;18-08-2024 19:49:17
S08/20240818/00004;4;TAX;1;128.50;TAX;18-08-2024 19:49:17
S08/20240818/00004;5;TENDER;1;1267.84;TENDER;18-08-2024 19:49:17
S08/20240818/00005;1;P101374;2;49.36;SALE;18-08-2024 16:41:35
S08/20240818/00005;2;P105106;1;98.60;SALE;18-08-2024 16:41:35
S08/20240818/00005;3;P106258;2;423.67;SALE;18-08-2024 16:41:35
S08/20240818/00005;4;TAX;1;77.88;TAX;18-08-2024 16:41:35
S08/20240818/00005;5;TENDER;1;1122.54;TENDER;18-08-2024 16:41:35
S08/20240818/00006;1;P102243;3;133.95;SALE;18-08-2024 13:31:35
S08/20240818/00006;2;P102202;3;194.70;SALE;18-08-2024 13:31:35
S08/20240818/00006;3;P105468;2;1100.43;SALE;18-08-2024 13:31:35
S08/20240818/00006;4;P107072;2;75.15;SALE;18-08-2024 13:31:35
S08/20240818/00006;5;P102243;-3;133.95;VOID;18-08-2024 13:31:35
S08/20240818/00006;6;P102202;-3;194.70;VOID;18-08-2024 13:31:35
S08/20240818/00006;7;P105468;-2;1100.43;VOID;18-08-2024 13:31:35
S08/20240818/00006;8;P107072;-2;75.15;VOID;18-08-2024 13:31:35
S08/20240818/00006;9;TAX;1;0.00;TAX;18-08-2024 13:31:35
S08/20240818/00006;10;TENDER;1;0.00;TENDER;18-08-2024 13:31:35
S08/20240818/00007;1;P104469;1;1548.25;SALE;18-08-2024 18:08:19
S08/20240818/00007;2;P107463;1;188.92;SALE;18-08-2024 18:08:19
S08/20240818/00007;3;P103222;3;398.43;SALE;18-08-2024 18:08:19
S08/20240818/00007;4;TAX;1;363.23;TAX;18-08-2024 18:08:19
S08/20240818/00007;5;TENDER;1;3295.69;TENDER;18-08-2024 18:08:19
S08/20240818/00008;1;P102559;4;86.19;SALE;18-08-2024 14:05:13
S08/20240818/00008;2;P102598;4;133.17;SALE;18-08-2024 14:05:13
S08/20240818/00008;3;P103922;2;51.00;SALE;18-08-2024 14:05:13
S08/20240818/00008;4;TAX;1;35.60;TAX;18-08-2024 14:05:13
S08/20240818/00008;5;TENDER;1;1015.04;TENDER;18-08-2024 14:05:13
S08/20240818/00009;1;P100150;2;280.80;SALE;18-08-2024 18:18:28
S08/20240818/00009;2;P106911;3;232.77;SALE;18-08-2024 18:18:28
S08/20240818/00009;3;P103222;1;398.43;SALE;18-08-2024 18:18:28
S08/20240818/00009;4;TAX;1;75.89;TAX;18-08-2024 18:18:28
S08/20240818/00009;5;TENDER;1;1734.23;TENDER;18-08-2024 18:18:28
S08/20240818/00010;1;P106848;1;16.02;SALE;18-08-2024 15:36:33
S08/20240818/00010;2;P104011;3;657.72;SALE;18-08-2024 15:36:33
S08/20240818/00010;3;P103886;2;302.49;SALE;18-08-2024 15:36:33
S08/20240818/00010;4;P104747;3;342.93;SALE;18-08-2024 15:36:33
S08/20240818/00010;5;P104410;2;498.71;SALE;18-08-2024 15:36:33
S08/20240818/00010;6;P103559;3;370.21;SALE;18-08-2024 15:36:33
S08/20240818/00010;7;P105923;1;245.29;SALE;18-08-2024 15:36:33
