bill_no,line_no,product_code,qty,unit_price,line_type,ts
S01/20240509/00001,1,P103559,3,370.21,SALE,2024-05-09T14:25:18
S01/20240509/00001,2,P105553,1,764.76,SALE,2024-05-09T14:25:18
S01/20240509/00001,3,P105075,2,49.58,SALE,2024-05-09T14:25:18
S01/20240509/00001,4,P100172,2,171.71,SALE,2024-05-09T14:25:18
S01/20240509/00001,5,TAX,1,182.32,TAX,2024-05-09T14:25:18
S01/20240509/00001,6,TENDER,1,2500.29,TENDER,2024-05-09T14:25:18
S01/20240509/00002,1,P105227,2,257.52,SALE,2024-05-09T17:54:06
S01/20240509/00002,2,P101117,2,195.82,SALE,2024-05-09T17:54:06
S01/20240509/00002,3,P102286,2,238.95,SALE,2024-05-09T17:54:06
S01/20240509/00002,4,P102779,1,25.62,SALE,2024-05-09T17:54:06
S01/20240509/00002,5,TAX,1,150.90,TAX,2024-05-09T17:54:06
S01/20240509/00002,6,TENDER,1,1561.10,TENDER,2024-05-09T17:54:06
S01/20240509/00003,1,P104986,3,204.89,SALE,2024-05-09T11:28:38
S01/20240509/00003,2,P106067,1,417.22,SALE,2024-05-09T11:28:38
S01/20240509/00003,3,P107292,2,324.95,SALE,2024-05-09T11:28:38
S01/20240509/00003,4,P104872,1,132.95,SALE,2024-05-09T11:28:38
S01/20240509/00003,5,P106542,2,102.55,SALE,2024-05-09T11:28:38
S01/20240509/00003,6,TAX,1,262.36,TAX,2024-05-09T11:28:38
S01/20240509/00003,7,TENDER,1,2282.20,TENDER,2024-05-09T11:28:38
S01/20240509/00004,1,P105729,1,68.08,SALE,2024-05-09T13:32:45
S01/20240509/00004,2,P101564,3,155.83,SALE,2024-05-09T13:32:45
S01/20240509/00004,3,P107278,1,57.40,SALE,2024-05-09T13:32:45
S01/20240509/00004,4,P101813,5,260.89,SALE,2024-05-09T13:32:45
S01/20240509/00004,5,P104883,2,342.92,SALE,2024-05-09T13:32:45
S01/20240509/00004,6,P101626,2,941.95,SALE,2024-05-09T13:32:45
S01/20240509/00004,7,DISC,1,-330.65,DISCOUNT,2024-05-09T13:32:45
S01/20240509/00004,8,TAX,1,336.73,TAX,2024-05-09T13:32:45
S01/20240509/00004,9,TENDER,1,4473.24,TENDER,2024-05-09T13:32:45
S01/20240509/00005,1,P101384,3,42.99,SALE,2024-05-09T16:01:02
S01/20240509/00005,2,P106984,2,28.34,SALE,2024-05-09T16:01:02
S01/20240509/00005,3,TAX,1,9.28,TAX,2024-05-09T16:01:02
S01/20240509/00005,4,TENDER,1,194.93,TENDER,2024-05-09T16:01:02
S01/20240509/00006,1,P106158,3,564.54,SALE,2024-05-09T16:47:04
S01/20240509/00006,2,P103424,3,295.58,SALE,2024-05-09T16:47:04
S01/20240509/00006,3,P108060,1,217.09,SALE,2024-05-09T16:47:04
S01/20240509/00006,4,P105797,3,243.46,SALE,2024-05-09T16:47:04
S01/20240509/00006,5,P103129,1,79.05,SALE,2024-05-09T16:47:04
S01/20240509/00006,6,TAX,1,375.86,TAX,2024-05-09T16:47:04
S01/20240509/00006,7,TENDER,1,3982.74,TENDER,2024-05-09T16:47:04
S01/20240509/00007,1,P107899,3,197.21,SALE,2024-05-09T15:38:52
S01/20240509/00007,2,P106563,5,426.95,SALE,2024-05-09T15:38:52
S01/20240509/00007,3,P104382,3,58.95,SALE,2024-05-09T15:38:52
S01/20240509/00007,4,TAX,1,294.59,TAX,2024-05-09T15:38:52
S01/20240509/00007,5,TENDER,1,3197.82,TENDER,2024-05-09T15:38:52
S01/20240509/00008,1,P101010,1,71.39,SALE,2024-05-09T20:45:19
S01/20240509/00008,2,P103206,2,450.05,SALE,2024-05-09T20:45:19
S01/20240509/00008,3,P108369,2,318.67,SALE,2024-05-09T20:45:19
S01/20240509/00008,4,P107681,2,182.57,SALE,2024-05-09T20:45:19
S01/20240509/00008,5,TAX,1,351.03,TAX,2024-05-09T20:45:19
S01/20240509/00008,6,TENDER,1,2325.00,TENDER,2024-05-09T20:45:19
S01/20240509/00009,1,P105483,2,145.95,SALE,2024-05-09T19:34:35
S01/20240509/00009,2,TAX,1,52.54,TAX,2024-05-09T19:34:35
S01/20240509/00009,3,TENDER,1,344.44,TENDER,2024-05-09T19:34:35
S01/20240509/00010,1,P104842,6,357.87,SALE,2024-05-09T16:17:23
S01/20240509/00010,2,P100840,1,248.08,SALE,2024-05-09T16:17:23
S01/20240509/00010,3,P102947,4,59.21,SALE,2024-05-09T16:17:23
S01/20240509/00010,4,P105236,3,511.25,SALE,2024-05-09T16:17:23
S01/20240509/00010,5,TAX,1,486.37,TAX,2024-05-09T16:17:23
S01/20240509/00010,6,TENDER,1,4652.26,TENDER,2024-05-09T16:17:23
S01/20240509/00011,1,P100652,1,43.95,SALE,2024-05-09T19:46:45
S01/20240509/00011,2,P103542,3,398.89,SALE,2024-05-09T19:46:45
S01/20240509/00011,3,P103525,1,245.14,SALE,2024-05-09T19:46:45
S01/20240509/00011,4,P100260,2,1124.20,SALE,2024-05-09T19:46:45
S01/20240509/00011,5,P105838,1,594.50,SALE,2024-05-09T19:46:45
S01/20240509/00011,6,TAX,1,163.77,TAX,2024-05-09T19:46:45
S01/20240509/00011,7,TENDER,1,4492.43,TENDER,2024-05-09T19:46:45
S01/20240509/00012,1,P106270,1,308.83,SALE,2024-05-09T16:44:07
S01/20240509/00012,2,P106833,2,397.38,SALE,2024-05-09T16:44:07
S01/20240509/00012,3,P105483,4,153.63,SALE,2024-05-09T16:44:07
S01/20240509/00012,4,P106464,3,271.59,SALE,2024-05-09T16:44:07
S01/20240509/00012,5,P106200,3,117.95,SALE,2024-05-09T16:44:07
S01/20240509/00012,6,P104844,3,553.13,SALE,2024-05-09T16:44:07
S01/20240509/00012,7,DISC,1,-448.29,DISCOUNT,2024-05-09T16:44:07
S01/20240509/00012,8,TAX,1,429.85,TAX,2024-05-09T16:44:07
S01/20240509/00012,9,TENDER,1,4527.68,TENDER,2024-05-09T16:44:07
S01/20240509/00013,1,P101332,2,400.98,SALE,2024-05-09T21:17:59
S01/20240509/00013,2,P100609,3,76.13,SALE,2024-05-09T21:17:59
S01/20240509/00013,3,TAX,1,171.76,TAX,2024-05-09T21:17:59
S01/20240509/00013,4,TENDER,1,1202.11,TENDER,2024-05-09T21:17:59
S01/20240509/00014,1,P105720,2,67.32,SALE,2024-05-09T20:57:49
S01/20240509/00014,2,P102371,1,58.36,SALE,2024-05-09T20:57:49
S01/20240509/00014,3,P104427,2,462.16,SALE,2024-05-09T20:57:49
S01/20240509/00014,4,TAX,1,166.38,TAX,2024-05-09T20:57:49
S01/20240509/00014,5,TENDER,1,1283.70,TENDER,2024-05-09T20:57:49
S01/20240509/00015,1,P106773,1,371.20,SALE,2024-05-09T12:47:47
S01/20240509/00015,2,P103178,2,21.21,SALE,2024-05-09T12:47:47
S01/20240509/00015,3,P106844,1,22.95,SALE,2024-05-09T12:47:47
S01/20240509/00015,4,P108110,2,15.95,SALE,2024-05-09T12:47:47
S01/20240509/00015,5,P104921,1,398.95,SALE,2024-05-09T12:47:47
S01/20240509/00015,6,P102272,2,373.95,SALE,2024-05-09T12:47:47
S01/20240509/00015,7,P103461,2,104.95,SALE,2024-05-09T12:47:47
S01/20240509/00015,8,TAX,1,271.07,TAX,2024-05-09T12:47:47
S01/20240509/00015,9,TENDER,1,2096.29,TENDER,2024-05-09T12:47:47
S01/20240509/00016,1,P105805,2,111.39,SALE,2024-05-09T15:47:18
S01/20240509/00016,2,P101925,2,181.41,SALE,2024-05-09T15:47:18
S01/20240509/00016,3,P104266,2,386.95,SALE,2024-05-09T15:47:18
S01/20240509/00016,4,P104800,1,692.51,SALE,2024-05-09T15:47:18
S01/20240509/00016,5,TAX,1,287.71,TAX,2024-05-09T15:47:18
S01/20240509/00016,6,TENDER,1,2339.72,TENDER,2024-05-09T15:47:18
S01/20240509/00017,1,P107676,1,171.99,SALE,2024-05-09T12:48:23
S01/20240509/00017,2,P107414,4,539.23,SALE,2024-05-09T12:48:23
S01/20240509/00017,3,P105219,1,653.26,SALE,2024-05-09T12:48:23
S01/20240509/00017,4,DISC,1,-277.28,DISCOUNT,2024-05-09T12:48:23
S01/20240509/00017,5,TAX,1,212.27,TAX,2024-05-09T12:48:23
S01/20240509/00017,6,TENDER,1,2917.16,TENDER,2024-05-09T12:48:23
S01/20240509/00018,1,P101263,3,604.45,SALE,2024-05-09T18:37:16
S01/20240509/00018,2,P106592,2,690.17,SALE,2024-05-09T18:37:16
S01/20240509/00018,3,P101164,1,322.78,SALE,2024-05-09T18:37:16
S01/20240509/00018,4,P108262,2,601.82,SALE,2024-05-09T18:37:16
S01/20240509/00018,5,P102581,2,189.36,SALE,2024-05-09T18:37:16
S01/20240509/00018,6,TAX,1,689.11,TAX,2024-05-09T18:37:16
S01/20240509/00018,7,TENDER,1,5787.94,TENDER,2024-05-09T18:37:16
S01/20240509/00019,1,P104916,2,284.74,SALE,2024-05-09T19:08:10
S01/20240509/00019,2,P105405,2,389.95,SALE,2024-05-09T19:08:10
