bill_no;line_no;item_code;quantity;rate;type;txn_time
S06/20241115/00001;1;P105425;3;153.55;SALE;15-11-2024 17:00:51
S06/20241115/00001;2;P104708;4;487.33;SALE;15-11-2024 17:00:51
S06/20241115/00001;3;P105698;1;194.14;SALE;15-11-2024 17:00:51
S06/20241115/00001;4;P102006;2;1553.68;SALE;15-11-2024 17:00:51
S06/20241115/00001;5;P103530;1;427.69;SALE;15-11-2024 17:00:51
S06/20241115/00001;6;P100326;1;47.79;SALE;15-11-2024 17:00:51
S06/20241115/00001;7;P101201;3;48.42;SALE;15-11-2024 17:00:51
S06/20241115/00001;8;P108174;1;235.92;SALE;15-11-2024 17:00:51
S06/20241115/00001;9;P103424;1;295.58;SALE;15-11-2024 17:00:51
S06/20241115/00001;10;DISC;1;-139.53;DISCOUNT;15-11-2024 17:00:51
S06/20241115/00001;11;TAX;1;289.55;TAX;15-11-2024 17:00:51
S06/20241115/00001;12;TENDER;1;7013.73;TENDER;15-11-2024 17:00:51
S06/20241115/00002;1;P101305;2;114.22;SALE;15-11-2024 18:46:02
S06/20241115/00002;2;P107753;3;73.61;SALE;15-11-2024 18:46:02
S06/20241115/00002;3;P103124;2;523.92;SALE;15-11-2024 18:46:02
S06/20241115/00002;4;P108162;1;257.55;SALE;15-11-2024 18:46:02
S06/20241115/00002;5;P107294;2;85.13;SALE;15-11-2024 18:46:02
S06/20241115/00002;6;P104718;3;364.54;SALE;15-11-2024 18:46:02
S06/20241115/00002;7;P101213;3;232.84;SALE;15-11-2024 18:46:02
S06/20241115/00002;8;TAX;1;508.09;TAX;15-11-2024 18:46:02
S06/20241115/00002;9;TENDER;1;4225.15;TENDER;15-11-2024 18:46:02
S06/20241115/00003;1;P103575;1;54.47;SALE;15-11-2024 14:48:39
S06/20241115/00003;2;P102114;2;134.74;SALE;15-11-2024 14:48:39
S06/20241115/00003;3;P105666;2;1064.29;SALE;15-11-2024 14:48:39
S06/20241115/00003;4;P103727;2;116.88;SALE;15-11-2024 14:48:39
S06/20241115/00003;5;P106577;2;52.98;SALE;15-11-2024 14:48:39
S06/20241115/00003;6;P103922;1;51.00;SALE;15-11-2024 14:48:39
S06/20241115/00003;7;P107705;3;763.24;SALE;15-11-2024 14:48:39
S06/20241115/00003;8;TAX;1;333.49;TAX;15-11-2024 14:48:39
S06/20241115/00003;9;TENDER;1;5466.46;TENDER;15-11-2024 14:48:39
S06/20241115/00004;1;P105236;3;552.60;SALE;15-11-2024 14:21:34
S06/20241115/00004;2;P101117;4;208.14;SALE;15-11-2024 14:21:34
S06/20241115/00004;3;P100100;1;435.38;SALE;15-11-2024 14:21:34
S06/20241115/00004;4;P106181;1;778.60;SALE;15-11-2024 14:21:34
S06/20241115/00004;5;P107365;1;978.42;SALE;15-11-2024 14:21:34
S06/20241115/00004;6;DISC;1;-278.18;DISCOUNT;15-11-2024 14:21:34
S06/20241115/00004;7;TAX;1;346.70;TAX;15-11-2024 14:21:34
S06/20241115/00004;8;TENDER;1;4751.28;TENDER;15-11-2024 14:21:34
S06/20241115/00005;1;P108389;2;837.30;SALE;15-11-2024 18:36:54
S06/20241115/00005;2;P105929;1;11.18;SALE;15-11-2024 18:36:54
S06/20241115/00005;3;P107330;1;134.92;SALE;15-11-2024 18:36:54
S06/20241115/00005;4;P107960;3;1191.78;SALE;15-11-2024 18:36:54
S06/20241115/00005;5;TAX;1;539.07;TAX;15-11-2024 18:36:54
S06/20241115/00005;6;TENDER;1;5935.11;TENDER;15-11-2024 18:36:54
S06/20241115/00006;1;P104316;3;489.63;SALE;15-11-2024 19:17:33
S06/20241115/00006;2;P105950;1;1356.49;SALE;15-11-2024 19:17:33
S06/20241115/00006;3;P101899;2;326.35;SALE;15-11-2024 19:17:33
S06/20241115/00006;4;TAX;1;381.89;TAX;15-11-2024 19:17:33
S06/20241115/00006;5;TENDER;1;3859.97;TENDER;15-11-2024 19:17:33
S06/20241115/00007;1;P106200;3;119.89;SALE;15-11-2024 12:51:36
S06/20241115/00007;2;P103231;2;241.80;SALE;15-11-2024 12:51:36
S06/20241115/00007;3;TAX;1;67.34;TAX;15-11-2024 12:51:36
S06/20241115/00007;4;TENDER;1;910.61;TENDER;15-11-2024 12:51:36
S06/20241115/00008;1;P108050;1;1166.49;SALE;15-11-2024 12:32:29
S06/20241115/00008;2;P106773;2;397.71;SALE;15-11-2024 12:32:29
S06/20241115/00008;3;P102772;2;151.97;SALE;15-11-2024 12:32:29
S06/20241115/00008;4;P105541;1;189.75;SALE;15-11-2024 12:32:29
S06/20241115/00008;5;P106191;2;1230.97;SALE;15-11-2024 12:32:29
S06/20241115/00008;6;P104921;3;425.26;SALE;15-11-2024 12:32:29
S06/20241115/00008;7;TAX;1;480.49;TAX;15-11-2024 12:32:29
S06/20241115/00008;8;TENDER;1;6673.81;TENDER;15-11-2024 12:32:29
S06/20241115/00009;1;P106158;2;507.58;SALE;15-11-2024 17:52:12
S06/20241115/00009;2;P107581;2;287.09;SALE;15-11-2024 17:52:12
S06/20241115/00009;3;P103461;1;109.46;SALE;15-11-2024 17:52:12
S06/20241115/00009;4;DISC;1;-160.48;DISCOUNT;15-11-2024 17:52:12
S06/20241115/00009;5;TAX;1;120.25;TAX;15-11-2024 17:52:12
S06/20241115/00009;6;TENDER;1;1658.57;TENDER;15-11-2024 17:52:12
S06/20241115/00010;1;P102415;2;1245.81;SALE;15-11-2024 15:15:46
S06/20241115/00010;2;P103833;2;1136.81;SALE;15-11-2024 15:15:46
S06/20241115/00010;3;P105042;1;66.53;SALE;15-11-2024 15:15:46
S06/20241115/00010;4;TAX;1;250.24;TAX;15-11-2024 15:15:46
S06/20241115/00010;5;TENDER;1;5082.01;TENDER;15-11-2024 15:15:46
