bill_no;line_no;item_code;quantity;rate;type;txn_time
S06/20240706/00001;1;P107795;1;286.95;SALE;06-07-2024 16:49:38
S06/20240706/00001;2;P100543;3;123.06;SALE;06-07-2024 16:49:38
S06/20240706/00001;3;P107654;2;363.70;SALE;06-07-2024 16:49:38
S06/20240706/00001;4;P105908;2;677.70;SALE;06-07-2024 16:49:38
S06/20240706/00001;5;TAX;1;189.49;TAX;06-07-2024 16:49:38
S06/20240706/00001;6;TENDER;1;2928.42;TENDER;06-07-2024 16:49:38
S06/20240706/00002;1;P107422;1;193.56;SALE;06-07-2024 13:05:57
S06/20240706/00002;2;P107555;1;1314.43;SALE;06-07-2024 13:05:57
S06/20240706/00002;3;P103563;1;23.04;SALE;06-07-2024 13:05:57
S06/20240706/00002;4;TAX;1;13.83;TAX;06-07-2024 13:05:57
S06/20240706/00002;5;TENDER;1;1544.86;TENDER;06-07-2024 13:05:57
S06/20240706/00003;1;P104097;1;319.17;SALE;06-07-2024 18:02:41
S06/20240706/00003;2;P108319;2;253.21;SALE;06-07-2024 18:02:41
S06/20240706/00003;3;P105127;3;62.95;SALE;06-07-2024 18:02:41
S06/20240706/00003;4;P102868;1;471.29;SALE;06-07-2024 18:02:41
S06/20240706/00003;5;P101367;6;485.76;SALE;06-07-2024 18:02:41
S06/20240706/00003;6;TAX;1;682.52;TAX;06-07-2024 18:02:41
S06/20240706/00003;7;TENDER;1;5082.81;TENDER;06-07-2024 18:02:41
S06/20240706/00004;1;P100438;3;64.40;SALE;06-07-2024 10:53:18
S06/20240706/00004;2;P106317;4;485.55;SALE;06-07-2024 10:53:18
S06/20240706/00004;3;P102296;2;43.24;SALE;06-07-2024 10:53:18
S06/20240706/00004;4;P100711;5;101.23;SALE;06-07-2024 10:53:18
S06/20240706/00004;5;P102305;2;116.95;SALE;06-07-2024 10:53:18
S06/20240706/00004;6;P106300;2;387.92;SALE;06-07-2024 10:53:18
S06/20240706/00004;7;DISC;1;-117.48;DISCOUNT;06-07-2024 10:53:18
S06/20240706/00004;8;TAX;1;455.78;TAX;06-07-2024 10:53:18
S06/20240706/00004;9;TENDER;1;4076.07;TENDER;06-07-2024 10:53:18
S06/20240706/00005;1;P101669;1;49.56;SALE;06-07-2024 16:23:56
S06/20240706/00005;2;P103978;3;347.08;SALE;06-07-2024 16:23:56
