bill_no;line_no;item_code;quantity;rate;type;txn_time
S06/20240721/00001;1;P106802;4;689.06;SALE;21-07-2024 19:13:57
S06/20240721/00001;2;P100582;6;159.72;SALE;21-07-2024 19:13:57
S06/20240721/00001;3;P107477;3;116.48;SALE;21-07-2024 19:13:57
S06/20240721/00001;4;P106553;3;148.12;SALE;21-07-2024 19:13:57
S06/20240721/00001;5;TAX;1;407.77;TAX;21-07-2024 19:13:57
S06/20240721/00001;6;TENDER;1;4916.13;TENDER;21-07-2024 19:13:57
S06/20240721/00002;1;P106323;2;218.99;SALE;21-07-2024 12:40:46
S06/20240721/00002;2;P101747;3;245.75;SALE;21-07-2024 12:40:46
S06/20240721/00002;3;TAX;1;58.76;TAX;21-07-2024 12:40:46
S06/20240721/00002;4;TENDER;1;1233.99;TENDER;21-07-2024 12:40:46
S06/20240721/00003;1;P102616;1;79.27;SALE;21-07-2024 17:38:19
S06/20240721/00003;2;P103054;3;113.30;SALE;21-07-2024 17:38:19
S06/20240721/00003;3;P101117;1;203.24;SALE;21-07-2024 17:38:19
S06/20240721/00003;4;TAX;1;14.27;TAX;21-07-2024 17:38:19
S06/20240721/00003;5;TENDER;1;636.68;TENDER;21-07-2024 17:38:19
S06/20240721/00004;1;P102296;1;43.24;SALE;21-07-2024 22:42:52
S06/20240721/00004;2;P102045;2;21.31;SALE;21-07-2024 22:42:52
S06/20240721/00004;3;P104606;2;90.58;SALE;21-07-2024 22:42:52
S06/20240721/00004;4;P101899;2;345.29;SALE;21-07-2024 22:42:52
S06/20240721/00004;5;P101911;4;1431.80;SALE;21-07-2024 22:42:52
S06/20240721/00004;6;P106464;1;271.59;SALE;21-07-2024 22:42:52
S06/20240721/00004;7;TAX;1;194.09;TAX;21-07-2024 22:42:52
S06/20240721/00004;8;TENDER;1;7150.48;TENDER;21-07-2024 22:42:52
S06/20240721/00005;1;P104718;3;364.54;SALE;21-07-2024 16:13:33
S06/20240721/00005;2;P102353;2;139.83;SALE;21-07-2024 16:13:33
S06/20240721/00005;3;P104107;2;475.22;SALE;21-07-2024 16:13:33
S06/20240721/00005;4;TAX;1;316.30;TAX;21-07-2024 16:13:33
S06/20240721/00005;5;TENDER;1;2640.02;TENDER;21-07-2024 16:13:33
S06/20240721/00006;1;P105003;2;285.67;SALE;21-07-2024 17:04:18
S06/20240721/00006;2;P107094;2;87.94;SALE;21-07-2024 17:04:18
S06/20240721/00006;3;P108050;1;1178.10;SALE;21-07-2024 17:04:18
S06/20240721/00006;4;P101722;2;1331.86;SALE;21-07-2024 17:04:18
S06/20240721/00006;5;TAX;1;326.59;TAX;21-07-2024 17:04:18
S06/20240721/00006;6;TENDER;1;4915.63;TENDER;21-07-2024 17:04:18
S06/20240721/00007;1;P106813;1;257.87;SALE;21-07-2024 21:38:11
S06/20240721/00007;2;P105384;1;315.25;SALE;21-07-2024 21:38:11
S06/20240721/00007;3;TAX;1;68.77;TAX;21-07-2024 21:38:11
S06/20240721/00007;4;TENDER;1;641.89;TENDER;21-07-2024 21:38:11
S06/20240721/00008;1;P102998;1;145.74;SALE;21-07-2024 12:20:38
S06/20240721/00008;2;P107003;2;1186.93;SALE;21-07-2024 12:20:38
S06/20240721/00008;3;P106143;2;56.15;SALE;21-07-2024 12:20:38
S06/20240721/00008;4;P106067;1;444.09;SALE;21-07-2024 12:20:38
S06/20240721/00008;5;P104064;4;318.07;SALE;21-07-2024 12:20:38
S06/20240721/00008;6;P100156;1;1576.32;SALE;21-07-2024 12:20:38
S06/20240721/00008;7;P107676;2;186.95;SALE;21-07-2024 12:20:38
S06/20240721/00008;8;TAX;1;240.02;TAX;21-07-2024 12:20:38
S06/20240721/00008;9;TENDER;1;6538.51;TENDER;21-07-2024 12:20:38
S06/20240721/00009;1;P101796;2;990.67;SALE;21-07-2024 16:36:23
S06/20240721/00009;2;P102404;4;371.40;SALE;21-07-2024 16:36:23
S06/20240721/00009;3;P101164;1;401.86;SALE;21-07-2024 16:36:23
S06/20240721/00009;4;P101062;1;47.97;SALE;21-07-2024 16:36:23
S06/20240721/00009;5;P103299;1;203.27;SALE;21-07-2024 16:36:23
S06/20240721/00009;6;TAX;1;210.39;TAX;21-07-2024 16:36:23
S06/20240721/00009;7;TENDER;1;4330.43;TENDER;21-07-2024 16:36:23
S06/20240721/00010;1;P108379;1;305.48;SALE;21-07-2024 14:28:39
S06/20240721/00010;2;P103950;2;1283.54;SALE;21-07-2024 14:28:39
S06/20240721/00010;3;P102833;2;680.71;SALE;21-07-2024 14:28:39
S06/20240721/00010;4;TAX;1;233.08;TAX;21-07-2024 14:28:39
S06/20240721/00010;5;TENDER;1;4467.06;TENDER;21-07-2024 14:28:39
S06/20240721/00011;1;P107848;2;267.41;SALE;21-07-2024 21:15:20
S06/20240721/00011;2;P103591;1;102.70;SALE;21-07-2024 21:15:20
S06/20240721/00011;3;P107266;2;69.30;SALE;21-07-2024 21:15:20
S06/20240721/00011;4;TAX;1;52.16;TAX;21-07-2024 21:15:20
S06/20240721/00011;5;TENDER;1;828.28;TENDER;21-07-2024 21:15:20
S06/20240721/00012;1;P105815;1;320.65;SALE;21-07-2024 15:56:01
S06/20240721/00012;2;P103222;1;357.87;SALE;21-07-2024 15:56:01
S06/20240721/00012;3;P103012;3;256.77;SALE;21-07-2024 15:56:01
S06/20240721/00012;4;P104739;2;172.21;SALE;21-07-2024 15:56:01
S06/20240721/00012;5;P101489;2;493.95;SALE;21-07-2024 15:56:01
S06/20240721/00012;6;P103004;2;82.09;SALE;21-07-2024 15:56:01
S06/20240721/00012;7;P107354;2;212.24;SALE;21-07-2024 15:56:01
S06/20240721/00012;8;TAX;1;295.00;TAX;21-07-2024 15:56:01
S06/20240721/00012;9;TENDER;1;3664.81;TENDER;21-07-2024 15:56:01
S06/20240721/00013;1;P103950;2;1283.54;SALE;21-07-2024 14:13:26
S06/20240721/00013;2;P103273;1;377.82;SALE;21-07-2024 14:13:26
S06/20240721/00013;3;P106486;4;1786.00;SALE;21-07-2024 14:13:26
S06/20240721/00013;4;TAX;1;1030.97;TAX;21-07-2024 14:13:26
S06/20240721/00013;5;TENDER;1;11119.87;TENDER;21-07-2024 14:13:26
S06/20240721/00014;1;P106072;2;78.69;SALE;21-07-2024 15:35:49
S06/20240721/00014;2;P100593;1;29.38;SALE;21-07-2024 15:35:49
S06/20240721/00014;3;P103749;2;16.85;SALE;21-07-2024 15:35:49
S06/20240721/00014;4;P104517;7;1474.90;SALE;21-07-2024 15:35:49
S06/20240721/00014;5;P106288;4;45.93;SALE;21-07-2024 15:35:49
S06/20240721/00014;6;P103484;2;109.59;SALE;21-07-2024 15:35:49
S06/20240721/00014;7;DISC;1;-464.52;DISCOUNT;21-07-2024 15:35:49
S06/20240721/00014;8;TAX;1;71.87;TAX;21-07-2024 15:35:49
S06/20240721/00014;9;TENDER;1;10555.01;TENDER;21-07-2024 15:35:49
S06/20240721/00015;1;P101813;3;260.89;SALE;21-07-2024 21:03:15
S06/20240721/00015;2;P103958;2;30.95;SALE;21-07-2024 21:03:15
S06/20240721/00015;3;TAX;1;11.14;TAX;21-07-2024 21:03:15
S06/20240721/00015;4;TENDER;1;855.71;TENDER;21-07-2024 21:03:15
S06/20240721/00016;1;P103978;1;347.08;SALE;21-07-2024 14:40:11
S06/20240721/00016;2;P106004;2;137.38;SALE;21-07-2024 14:40:11
S06/20240721/00016;3;P107705;1;763.24;SALE;21-07-2024 14:40:11
S06/20240721/00016;4;P105937;2;259.08;SALE;21-07-2024 14:40:11
S06/20240721/00016;5;TAX;1;215.95;TAX;21-07-2024 14:40:11
S06/20240721/00016;6;TENDER;1;2119.19;TENDER;21-07-2024 14:40:11
S06/20240721/00017;1;P103081;2;480.46;SALE;21-07-2024 16:15:56
S06/20240721/00017;2;P101955;1;356.95;SALE;21-07-2024 16:15:56
S06/20240721/00017;3;P101774;2;1154.33;SALE;21-07-2024 16:15:56
S06/20240721/00017;4;P106162;2;527.95;SALE;21-07-2024 16:15:56
S06/20240721/00017;5;TAX;1;514.26;TAX;21-07-2024 16:15:56
S06/20240721/00017;6;TENDER;1;5196.69;TENDER;21-07-2024 16:15:56
S06/20240721/00018;1;P103517;3;160.29;SALE;21-07-2024 21:10:51
S06/20240721/00018;2;P100428;1;122.83;SALE;21-07-2024 21:10:51
S06/20240721/00018;3;TAX;1;0.00;TAX;21-07-2024 21:10:51
S06/20240721/00018;4;TENDER;1;603.70;TENDER;21-07-2024 21:10:51
S06/20240721/00019;1;P102342;2;107.02;SALE;21-07-2024 18:49:28
S06/20240721/00019;2;P104831;3;1516.75;SALE;21-07-2024 18:49:28
S06/20240721/00019;3;P103600;2;100.64;SALE;21-07-2024 18:49:28
S06/20240721/00019;4;P106098;4;334.84;SALE;21-07-2024 18:49:28
S06/20240721/00019;5;TAX;1;742.50;TAX;21-07-2024 18:49:28
S06/20240721/00019;6;TENDER;1;7047.43;TENDER;21-07-2024 18:49:28
S06/20240721/00020;1;P107826;2;117.63;SALE;21-07-2024 22:42:56
S06/20240721/00020;2;P105562;1;422.85;SALE;21-07-2024 22:42:56
