bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20240731/00001;1;P100711;3;101.23;SALE;31-07-2024 16:56:27
S07/20240731/00001;2;P100911;2;71.10;SALE;31-07-2024 16:56:27
S07/20240731/00001;3;P104194;3;119.04;SALE;31-07-2024 16:56:27
S07/20240731/00001;4;P107996;4;215.44;SALE;31-07-2024 16:56:27
S07/20240731/00001;5;TAX;1;169.14;TAX;31-07-2024 16:56:27
S07/20240731/00001;6;TENDER;1;1833.91;TENDER;31-07-2024 16:56:27
S07/20240731/00002;1;P104236;3;289.43;SALE;31-07-2024 14:34:10
S07/20240731/00002;2;DISC;1;-18.90;DISCOUNT;31-07-2024 14:34:10
S07/20240731/00002;3;TAX;1;152.89;TAX;31-07-2024 14:34:10
S07/20240731/00002;4;TENDER;1;1002.28;TENDER;31-07-2024 14:34:10
S07/20240731/00003;1;P102436;1;243.03;SALE;31-07-2024 14:00:28
S07/20240731/00003;2;P106035;1;89.95;SALE;31-07-2024 14:00:28
S07/20240731/00003;3;P102424;3;333.88;SALE;31-07-2024 14:00:28
S07/20240731/00003;4;P103473;1;424.75;SALE;31-07-2024 14:00:28
S07/20240731/00003;5;TAX;1;160.99;TAX;31-07-2024 14:00:28
S07/20240731/00003;6;TENDER;1;1920.36;TENDER;31-07-2024 14:00:28
S07/20240731/00004;1;P105356;1;232.26;SALE;31-07-2024 16:34:39
S07/20240731/00004;2;P105929;1;11.18;SALE;31-07-2024 16:34:39
S07/20240731/00004;3;P102129;4;252.76;SALE;31-07-2024 16:34:39
S07/20240731/00004;4;P106920;1;1398.34;SALE;31-07-2024 16:34:39
S07/20240731/00004;5;P101622;2;259.77;SALE;31-07-2024 16:34:39
S07/20240731/00004;6;P104149;2;88.07;SALE;31-07-2024 16:34:39
S07/20240731/00004;7;TAX;1;98.96;TAX;31-07-2024 16:34:39
S07/20240731/00004;8;TENDER;1;3447.46;TENDER;31-07-2024 16:34:39
S07/20240731/00005;1;P101558;2;43.49;SALE;31-07-2024 16:31:11
S07/20240731/00005;2;P100771;2;703.95;SALE;31-07-2024 16:31:11
